Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 0, 1, 0, 0, 0, 0, 0, 82, 116, 0, 424, 34, 164, 166, 2297, 82, 35, 12, 82, 164, 263, 248, 2331
INVAR-3, Run: 027, F, 0, 1, 1, 0, 0, 0, 0, 82, 127, 0, 403, 45, 164, 203, 2321, 82, 23, 13, 82, 164, 268, 285, 2366
INVAR-3, Run: 028, F, 379, 0, 1, 0, 0, 0, 0, 0, 420, 82, 32, 41, 164, 187, 1621, 82, 29, 12, 82, 164, 266, 187, 2041
INVAR-3, Run: 029, F, 0, 1, 0, 0, 0, 0, 0, 82, 128, 0, 400, 46, 164, 90, 2201, 82, 24, 11, 82, 164, 269, 172, 2247
INVAR-3, Run: 030, F, 129, 0, 0, 0, 0, 0, 0, 1, 170, 81, 283, 40, 164, 205, 1518, 82, 33, 9, 82, 164, 266, 206, 1687
INVAR-3, Run: 031, F, 35, 0, 0, 0, 0, 0, 0, 1, 80, 81, 369, 44, 164, 215, 2388, 82, 27, 11, 82, 164, 268, 216, 2467
INVAR-3, Run: 032, F, 120, 0, 0, 0, 0, 0, 0, 0, 158, 82, 296, 38, 164, 207, 2244, 82, 36, 8, 82, 164, 265, 207, 2402
INVAR-3, Run: 033, F, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412, 40, 164, 246, 2281, 82, 29, 12, 82, 164, 266, 328, 2321
INVAR-3, Run: 034, F, 108, 0, 1, 0, 0, 0, 0, 0, 147, 82, 307, 39, 164, 201, 1764, 82, 25, 18, 82, 164, 265, 201, 1911
INVAR-3, Run: 035, F, 209, 0, 0, 0, 0, 0, 0, 0, 249, 82, 203, 40, 164, 191, 1887, 82, 26, 16, 82, 164, 266, 191, 2136
INVAR-3, Run: 036, F, 256, 0, 0, 0, 0, 0, 0, 0, 294, 82, 160, 38, 164, 149, 1685, 82, 30, 14, 82, 164, 265, 149, 1979
INVAR-3, Run: 037, F, 27, 0, 1, 0, 0, 0, 0, 1, 71, 81, 380, 43, 164, 126, 2116, 82, 30, 9, 82, 164, 267, 127, 2186
INVAR-3, Run: 038, F, 354, 0, 1, 0, 0, 0, 0, 0, 389, 82, 69, 35, 164, 285, 1906, 82, 34, 13, 82, 164, 263, 285, 2295
INVAR-3, Run: 039, F, 208, 0, 0, 0, 0, 0, 0, 0, 248, 82, 204, 40, 164, 178, 2196, 82, 26, 16, 82, 164, 266, 178, 2444
INVAR-3, Run: 040, F, 223, 0, 1, 0, 0, 0, 0, 0, 258, 82, 200, 35, 164, 177, 2024, 82, 35, 12, 82, 164, 263, 177, 2282
INVAR-3, Run: 041, F, 282, 0, 0, 0, 0, 0, 0, 0, 320, 82, 134, 38, 164, 207, 1642, 82, 26, 18, 82, 164, 265, 207, 1962
INVAR-3, Run: 042, F, 1, 0, 0, 0, 0, 0, 0, 6, 47, 76, 411, 40, 164, 184, 2194, 82, 31, 11, 82, 164, 266, 190, 2235
INVAR-3, Run: 043, F, 208, 0, 0, 0, 0, 0, 0, 0, 250, 82, 200, 42, 164, 161, 1672, 82, 25, 15, 82, 164, 267, 161, 1922
INVAR-3, Run: 044, F, 221, 0, 1, 0, 0, 0, 0, 0, 262, 82, 190, 41, 164, 202, 2060, 82, 23, 18, 82, 164, 266, 202, 2322
INVAR-3, Run: 045, F, 269, 0, 0, 0, 0, 0, 0, 0, 311, 82, 139, 42, 164, 178, 2038, 82, 27, 13, 82, 164, 267, 178, 2349
INVAR-3, Run: 046, F, 75, 0, 0, 0, 0, 0, 0, 1, 116, 81, 337, 40, 164, 256, 2426, 82, 34, 8, 82, 164, 266, 257, 2541
INVAR-3, Run: 047, F, 378, 0, 1, 0, 0, 0, 0, 0, 423, 82, 25, 45, 164, 209, 1729, 82, 26, 11, 82, 164, 268, 209, 2152
INVAR-3, Run: 048, F, 157, 0, 0, 0, 0, 0, 0, 0, 195, 82, 259, 38, 164, 171, 2183, 82, 35, 9, 82, 164, 265, 171, 2378
INVAR-3, Run: 049, F, 69, 0, 1, 0, 0, 0, 0, 0, 110, 82, 342, 41, 164, 164, 2357, 82, 25, 16, 82, 164, 266, 164, 2467
INVAR-3, Run: 050, F, 0, 1, 0, 0, 0, 0, 0, 82, 132, 0, 392, 50, 164, 198, 2149, 82, 22, 9, 82, 164, 271, 280, 2199
INVAR-3, Run: 051, F, 0, 1, 1, 0, 0, 0, 0, 82, 121, 0, 415, 39, 164, 182, 1919, 82, 31, 11, 82, 164, 265, 264, 1958
INVAR-3, Run: 052, F, 107, 0, 0, 0, 0, 0, 0, 0, 155, 82, 289, 48, 164, 187, 2370, 82, 20, 14, 82, 164, 270, 187, 2525
INVAR-3, Run: 053, F, 24, 0, 0, 0, 0, 0, 0, 0, 66, 82, 384, 42, 164, 236, 2496, 82, 27, 13, 82, 164, 267, 236, 2562
INVAR-3, Run: 054, F, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412, 40, 164, 274, 1944, 82, 27, 14, 82, 164, 266, 356, 1984
INVAR-3, Run: 055, F, 34, 0, 0, 0, 0, 0, 0, 2, 72, 80, 386, 36, 164, 200, 1805, 82, 26, 20, 82, 164, 264, 202, 1875
INVAR-3, Run: 056, F, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412, 40, 164, 191, 2157, 82, 32, 9, 82, 164, 266, 273, 2197
INVAR-3, Run: 057, F, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412, 40, 164, 173, 2194, 82, 24, 17, 82, 164, 266, 255, 2234
INVAR-3, Run: 058, F, 202, 0, 1, 0, 0, 0, 0, 0, 243, 82, 209, 41, 164, 255, 2048, 82, 32, 9, 82, 164, 266, 255, 2291
INVAR-3, Run: 059, F, 163, 0, 0, 0, 0, 0, 0, 1, 202, 81, 253, 38, 164, 187, 1776, 82, 29, 15, 82, 164, 265, 188, 1977
INVAR-3, Run: 060, F, 126, 0, 0, 0, 0, 0, 0, 0, 166, 82, 286, 40, 164, 173, 2082, 82, 23, 19, 82, 164, 266, 173, 2248
INVAR-3, Run: 061, F, 156, 0, 0, 0, 0, 0, 0, 0, 194, 82, 260, 38, 164, 171, 1681, 82, 28, 16, 82, 164, 265, 171, 1875
INVAR-3, Run: 062, F, 272, 0, 1, 0, 0, 0, 0, 0, 317, 82, 131, 45, 164, 173, 1870, 82, 26, 11, 82, 164, 268, 173, 2187
INVAR-3, Run: 063, F, 153, 0, 1, 0, 0, 0, 0, 0, 192, 82, 262, 39, 164, 192, 2098, 82, 30, 13, 82, 164, 265, 192, 2290
INVAR-3, Run: 064, F, 150, 0, 0, 0, 0, 0, 0, 0, 194, 82, 254, 44, 164, 159, 2323, 82, 21, 17, 82, 164, 268, 159, 2517
INVAR-3, Run: 065, F, 9, 0, 0, 0, 0, 0, 0, 1, 50, 81, 403, 40, 164, 178, 2061, 82, 29, 13, 82, 164, 266, 179, 2110
INVAR-3, Run: 066, F, 73, 0, 1, 0, 0, 0, 0, 2, 120, 80, 330, 45, 164, 186, 2020, 82, 28, 9, 82, 164, 268, 188, 2138
INVAR-3, Run: 067, F, 327, 0, 1, 0, 0, 0, 0, 0, 364, 82, 92, 37, 164, 227, 2255, 82, 27, 18, 82, 164, 264, 227, 2619
INVAR-3, Run: 068, F, 85, 0, 0, 0, 0, 0, 0, 1, 128, 81, 323, 42, 164, 211, 1930, 82, 27, 13, 82, 164, 267, 212, 2057
INVAR-3, Run: 069, F, 173, 0, 0, 0, 0, 0, 0, 0, 215, 82, 235, 42, 164, 240, 2109, 82, 26, 14, 82, 164, 267, 240, 2324
INVAR-3, Run: 070, F, 92, 0, 1, 0, 0, 0, 0, 0, 133, 82, 319, 41, 164, 258, 1757, 82, 27, 14, 82, 164, 266, 258, 1890
INVAR-3, Run: 071, F, 101, 0, 1, 0, 0, 0, 0, 0, 146, 82, 302, 45, 164, 263, 2245, 82, 27, 10, 82, 164, 268, 263, 2391
INVAR-3, Run: 072, F, 217, 0, 0, 0, 0, 0, 0, 0, 257, 82, 195, 40, 164, 217, 2162, 82, 31, 11, 82, 164, 266, 217, 2419
INVAR-3, Run: 073, F, 274, 0, 1, 0, 0, 0, 0, 0, 321, 82, 125, 47, 164, 181, 1803, 82, 23, 12, 82, 164, 269, 181, 2124
INVAR-3, Run: 074, F, 193, 0, 0, 0, 0, 0, 0, 2, 233, 80, 223, 38, 164, 244, 2415, 82, 27, 17, 82, 164, 265, 246, 2646
INVAR-3, Run: 075, F, 2, 0, 0, 0, 0, 0, 0, 2, 44, 80, 410, 40, 164, 153, 2340, 82, 30, 12, 82, 164, 266, 155, 2382
INVAR-3, Run: 076, F, 220, 0, 0, 0, 0, 0, 0, 0, 258, 82, 196, 38, 164, 204, 1666, 82, 39, 5, 82, 164, 265, 204, 1924
INVAR-3, Run: 077, F, 107, 0, 0, 0, 0, 0, 0, 0, 151, 82, 297, 44, 164, 221, 1857, 82, 32, 6, 82, 164, 268, 221, 2008
INVAR-3, Run: 078, F, 152, 0, 0, 0, 0, 0, 0, 0, 200, 82, 244, 48, 164, 121, 1770, 82, 23, 11, 82, 164, 270, 121, 1970
INVAR-3, Run: 079, F, 288, 0, 0, 0, 0, 0, 0, 0, 332, 82, 116, 44, 164, 177, 2366, 82, 29, 9, 82, 164, 268, 177, 2698
INVAR-3, Run: 080, F, 55, 0, 0, 0, 0, 0, 0, 1, 98, 81, 353, 42, 164, 201, 2372, 82, 28, 12, 82, 164, 267, 202, 2469
INVAR-3, Run: 081, F, 92, 0, 1, 0, 0, 0, 0, 0, 127, 82, 331, 35, 164, 155, 1810, 82, 34, 13, 82, 164, 263, 155, 1937
INVAR-3, Run: 082, F, 0, 1, 0, 0, 0, 0, 0, 82, 118, 0, 420, 36, 164, 197, 1804, 82, 33, 12, 82, 164, 264, 279, 1840
INVAR-3, Run: 083, F, 171, 0, 1, 0, 0, 0, 0, 0, 210, 82, 244, 39, 164, 161, 2328, 82, 30, 13, 82, 164, 265, 161, 2538
INVAR-3, Run: 084, F, 94, 0, 0, 0, 0, 0, 0, 0, 140, 82, 306, 46, 164, 223, 2206, 82, 25, 11, 82, 164, 269, 223, 2346
INVAR-3, Run: 085, F, 310, 0, 1, 0, 0, 0, 0, 0, 347, 82, 109, 37, 164, 146, 1935, 82, 31, 14, 82, 164, 264, 146, 2282
INVAR-3, Run: 086, F, 276, 0, 1, 0, 0, 0, 0, 0, 323, 82, 123, 47, 164, 152, 2316, 82, 25, 10, 82, 164, 269, 152, 2639
INVAR-3, Run: 087, F, 143, 0, 1, 0, 0, 0, 0, 0, 178, 82, 280, 35, 164, 195, 1888, 82, 33, 14, 82, 164, 263, 195, 2066
INVAR-3, Run: 088, F, 206, 0, 1, 0, 0, 0, 0, 0, 243, 82, 213, 37, 164, 218, 1645, 82, 32, 13, 82, 164, 264, 218, 1888
INVAR-3, Run: 089, F, 170, 0, 0, 0, 0, 0, 0, 0, 212, 82, 238, 42, 164, 159, 1905, 82, 23, 17, 82, 164, 267, 159, 2117
INVAR-3, Run: 090, F, 170, 0, 1, 0, 0, 0, 0, 0, 207, 82, 249, 37, 164, 218, 1753, 82, 22, 23, 82, 164, 264, 218, 1960
INVAR-3, Run: 091, F, 224, 0, 0, 0, 0, 0, 0, 0, 268, 82, 180, 44, 164, 209, 1932, 82, 28, 10, 82, 164, 268, 209, 2200
INVAR-3, Run: 092, F, 339, 0, 0, 0, 0, 0, 0, 0, 381, 82, 69, 42, 164, 158, 2025, 82, 30, 10, 82, 164, 267, 158, 2406
INVAR-3, Run: 093, F, 135, 0, 0, 0, 0, 0, 0, 0, 171, 82, 285, 36, 164, 181, 1870, 82, 30, 16, 82, 164, 264, 181, 2041
INVAR-3, Run: 094, F, 212, 0, 0, 0, 0, 0, 0, 1, 259, 81, 188, 46, 164, 205, 2131, 82, 30, 6, 82, 164, 269, 206, 2389
INVAR-3, Run: 095, F, 219, 0, 1, 0, 0, 0, 0, 2, 258, 80, 200, 37, 164, 201, 1673, 82, 33, 12, 82, 164, 264, 203, 1929
INVAR-3, Run: 096, F, 283, 0, 1, 0, 0, 0, 0, 0, 322, 82, 132, 39, 164, 198, 1525, 82, 33, 10, 82, 164, 265, 198, 1847
INVAR-3, Run: 097, F, 237, 0, 1, 0, 0, 0, 0, 0, 278, 82, 174, 41, 164, 223, 1583, 82, 24, 17, 82, 164, 266, 223, 1861
INVAR-3, Run: 098, F, 48, 0, 1, 0, 0, 0, 0, 1, 88, 81, 367, 39, 164, 215, 2294, 82, 33, 10, 82, 164, 265, 216, 2381
INVAR-3, Run: 099, F, 85, 0, 0, 0, 0, 0, 0, 0, 127, 82, 323, 42, 164, 254, 2097, 82, 30, 10, 82, 164, 267, 254, 2224
INVAR-3, Run: 100, F, 181, 0, 0, 0, 0, 0, 0, 0, 221, 82, 231, 40, 164, 136, 1697, 82, 28, 14, 82, 164, 266, 136, 1918
INVAR-4, Run: 001, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 14, 123, 19, 6, 0, 19, 39, 65, 14, 227
INVAR-4, Run: 002, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 15, 167, 19, 8, 2, 19, 39, 63, 15, 275
INVAR-4, Run: 003, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 43, 133, 19, 6, 3, 19, 39, 63, 43, 241
INVAR-4, Run: 004, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 16, 199, 19, 8, 1, 19, 39, 63, 16, 307
INVAR-4, Run: 005, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 25, 156, 19, 4, 4, 19, 39, 64, 25, 262
INVAR-4, Run: 006, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 28, 211, 19, 5, 2, 19, 39, 64, 28, 317
INVAR-4, Run: 007, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 16, 127, 19, 7, 2, 19, 39, 63, 16, 235
INVAR-4, Run: 008, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 26, 243, 19, 8, 2, 19, 39, 63, 26, 351
INVAR-4, Run: 009, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 12, 168, 19, 9, 1, 19, 39, 63, 12, 276
INVAR-4, Run: 010, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 24, 190, 19, 4, 3, 19, 39, 64, 24, 296
INVAR-4, Run: 011, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 29, 211, 19, 8, 0, 19, 39, 64, 29, 317
INVAR-4, Run: 012, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 21, 228, 19, 9, 0, 19, 39, 63, 21, 336
INVAR-4, Run: 013, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 39, 123, 19, 9, 1, 19, 39, 63, 39, 231
INVAR-4, Run: 014, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 32, 120, 19, 5, 3, 19, 39, 64, 32, 226
INVAR-4, Run: 015, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 25, 139, 19, 8, 0, 19, 39, 64, 25, 245
INVAR-4, Run: 016, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 22, 141, 19, 9, 3, 19, 39, 62, 22, 251
INVAR-4, Run: 017, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 22, 218, 19, 5, 3, 19, 39, 64, 22, 324
INVAR-4, Run: 018, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 15, 140, 19, 6, 0, 19, 39, 65, 15, 244
INVAR-4, Run: 019, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 26, 185, 19, 9, 0, 19, 39, 63, 26, 293
INVAR-4, Run: 020, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 14, 182, 19, 9, 3, 19, 39, 62, 14, 292
INVAR-4, Run: 021, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 29, 231, 19, 6, 3, 19, 39, 63, 29, 339
INVAR-4, Run: 022, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 30, 105, 19, 4, 3, 19, 39, 64, 30, 211
INVAR-4, Run: 023, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 23, 113, 19, 5, 3, 19, 39, 64, 23, 219
INVAR-4, Run: 024, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 23, 159, 19, 6, 2, 19, 39, 64, 23, 265
INVAR-4, Run: 025, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 27, 231, 19, 9, 3, 19, 39, 62, 27, 341
INVAR-4, Run: 026, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 19, 176, 19, 6, 3, 19, 39, 63, 19, 284
INVAR-4, Run: 027, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 36, 97, 19, 6, 3, 19, 39, 63, 36, 205
INVAR-4, Run: 028, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 42, 187, 19, 7, 4, 19, 39, 62, 42, 297
INVAR-4, Run: 029, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 20, 157, 19, 9, 2, 19, 39, 62, 20, 267
INVAR-4, Run: 030, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 18, 168, 19, 5, 3, 19, 39, 64, 18, 274
INVAR-4, Run: 031, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 12, 164, 19, 4, 4, 19, 39, 64, 12, 270
INVAR-4, Run: 032, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 14, 204, 19, 7, 2, 19, 39, 63, 14, 312
INVAR-4, Run: 033, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 48, 177, 19, 3, 5, 19, 39, 64, 48, 283
INVAR-4, Run: 034, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 15, 190, 19, 4, 8, 19, 39, 62, 15, 300
INVAR-4, Run: 035, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0, 6, 39, 47, 87, 19, 8, 5, 19, 39, 61, 47, 199
INVAR-4, Run: 036, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 30, 115, 19, 7, 4, 19, 39, 62, 30, 225
INVAR-4, Run: 037, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 12, 132, 19, 5, 3, 19, 39, 64, 12, 238
INVAR-4, Run: 038, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 18, 170, 19, 3, 4, 19, 39, 64, 18, 276
INVAR-4, Run: 039, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 14, 137, 19, 6, 1, 19, 39, 64, 14, 243
INVAR-4, Run: 040, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 27, 183, 19, 8, 0, 19, 39, 64, 27, 289
INVAR-4, Run: 041, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 34, 110, 19, 8, 3, 19, 39, 62, 34, 220
INVAR-4, Run: 042, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 45, 165, 19, 6, 3, 19, 39, 63, 45, 273
INVAR-4, Run: 043, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 26, 129, 19, 5, 3, 19, 39, 64, 26, 235
INVAR-4, Run: 044, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 29, 125, 19, 10, 2, 19, 39, 62, 29, 235
INVAR-4, Run: 045, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 22, 181, 19, 8, 1, 19, 39, 63, 22, 289
INVAR-4, Run: 046, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 6, 174, 19, 7, 4, 19, 39, 62, 6, 284
INVAR-4, Run: 047, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 29, 186, 19, 7, 4, 19, 39, 62, 29, 296
INVAR-4, Run: 048, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 30, 204, 19, 4, 4, 19, 39, 64, 30, 310
INVAR-4, Run: 049, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 19, 123, 19, 6, 1, 19, 39, 64, 19, 229
INVAR-4, Run: 050, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 17, 153, 19, 9, 0, 19, 39, 63, 17, 261
INVAR-4, Run: 051, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 19, 204, 19, 6, 2, 19, 39, 64, 19, 310
INVAR-4, Run: 052, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 22, 177, 19, 5, 2, 19, 39, 64, 22, 283
INVAR-4, Run: 053, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 24, 125, 19, 6, 3, 19, 39, 63, 24, 233
INVAR-4, Run: 054, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 9, 96, 19, 5, 3, 19, 39, 64, 9, 202
INVAR-4, Run: 055, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 10, 242, 19, 9, 1, 19, 39, 63, 10, 350
INVAR-4, Run: 056, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 36, 161, 19, 6, 2, 19, 39, 64, 36, 267
INVAR-4, Run: 057, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 23, 98, 19, 12, 0, 19, 39, 62, 23, 208
INVAR-4, Run: 058, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 15, 199, 19, 7, 0, 19, 39, 64, 15, 305
INVAR-4, Run: 059, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 13, 111, 19, 6, 4, 19, 39, 63, 13, 219
INVAR-4, Run: 060, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 21, 122, 19, 6, 3, 19, 39, 63, 21, 230
INVAR-4, Run: 061, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 16, 84, 19, 10, 2, 19, 39, 62, 16, 194
INVAR-4, Run: 062, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 12, 167, 19, 4, 3, 19, 39, 64, 12, 273
INVAR-4, Run: 063, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 12, 145, 19, 5, 3, 19, 39, 64, 12, 251
INVAR-4, Run: 064, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 50, 128, 19, 5, 5, 19, 39, 63, 50, 236
INVAR-4, Run: 065, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 12, 195, 19, 5, 3, 19, 39, 64, 12, 301
INVAR-4, Run: 066, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 56, 164, 19, 4, 4, 19, 39, 64, 56, 270
INVAR-4, Run: 067, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 42, 253, 19, 7, 2, 19, 39, 63, 42, 361
INVAR-4, Run: 068, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 26, 105, 19, 10, 1, 19, 39, 62, 26, 215
INVAR-4, Run: 069, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 47, 183, 19, 6, 5, 19, 39, 62, 47, 293
INVAR-4, Run: 070, F, 90, 0, 1, 0, 1, 0, 1, 0, 104, 19, 0, 14, 39, 14, 98, 19, 3, 2, 19, 39, 65, 14, 202
INVAR-4, Run: 071, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 49, 262, 19, 7, 4, 19, 39, 62, 49, 372
INVAR-4, Run: 072, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 17, 125, 19, 7, 3, 19, 39, 63, 17, 233
INVAR-4, Run: 073, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 12, 172, 19, 6, 2, 19, 39, 64, 12, 278
INVAR-4, Run: 074, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 18, 70, 19, 7, 4, 19, 39, 62, 18, 180
INVAR-4, Run: 075, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 53, 147, 19, 8, 2, 19, 39, 63, 53, 255
INVAR-4, Run: 076, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 34, 161, 19, 5, 2, 19, 39, 64, 34, 267
INVAR-4, Run: 077, F, 87, 0, 0, 0, 1, 0, 1, 0, 102, 19, 0, 15, 39, 6, 167, 19, 3, 1, 19, 39, 66, 6, 269
INVAR-4, Run: 078, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 30, 280, 19, 5, 2, 19, 39, 64, 30, 386
INVAR-4, Run: 079, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 16, 199, 19, 8, 2, 19, 39, 63, 16, 307
INVAR-4, Run: 080, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 15, 152, 19, 9, 0, 19, 39, 63, 15, 260
INVAR-4, Run: 081, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 32, 133, 19, 5, 7, 19, 39, 62, 32, 243
INVAR-4, Run: 082, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 37, 219, 19, 6, 2, 19, 39, 64, 37, 325
INVAR-4, Run: 083, F, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0, 7, 39, 13, 94, 19, 6, 6, 19, 39, 62, 13, 204
INVAR-4, Run: 084, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 25, 114, 19, 7, 4, 19, 39, 62, 25, 224
INVAR-4, Run: 085, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 29, 171, 19, 4, 3, 19, 39, 64, 29, 277
INVAR-4, Run: 086, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 12, 144, 19, 4, 3, 19, 39, 64, 12, 250
INVAR-4, Run: 087, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 37, 178, 19, 5, 1, 19, 39, 65, 37, 282
INVAR-4, Run: 088, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 26, 241, 19, 4, 5, 19, 39, 63, 26, 349
