Input Number, Run_Number, Result@ 100, CE, B, PE, X1, H, M, PO, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 025, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 915, 3534, 82, 62, 101, 82, 164, 287, 997, 3534
INVAR-3, Run: 026, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 682, 3976, 82, 63, 100, 82, 164, 287, 764, 3976
INVAR-3, Run: 027, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 713, 3485, 82, 56, 107, 82, 164, 287, 795, 3485
INVAR-3, Run: 028, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 924, 4714, 82, 54, 109, 82, 164, 287, 1006, 4714
INVAR-3, Run: 029, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 667, 3639, 82, 63, 100, 82, 164, 287, 749, 3639
INVAR-3, Run: 030, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 611, 3729, 82, 54, 109, 82, 164, 287, 693, 3729
INVAR-3, Run: 031, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 684, 3756, 82, 53, 110, 82, 164, 287, 766, 3756
INVAR-3, Run: 032, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 662, 4032, 82, 58, 105, 82, 164, 287, 744, 4032
INVAR-3, Run: 033, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 662, 3228, 82, 52, 111, 82, 164, 287, 744, 3228
INVAR-3, Run: 034, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 722, 3070, 82, 47, 116, 82, 164, 287, 804, 3070
INVAR-3, Run: 035, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 579, 3503, 82, 50, 113, 82, 164, 287, 661, 3503
INVAR-3, Run: 036, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 649, 3373, 82, 50, 113, 82, 164, 287, 731, 3373
INVAR-3, Run: 037, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 688, 4333, 82, 74, 89, 82, 164, 287, 770, 4333
INVAR-3, Run: 038, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 762, 3889, 82, 46, 117, 82, 164, 287, 844, 3889
INVAR-3, Run: 039, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 646, 3764, 82, 58, 105, 82, 164, 287, 728, 3764
INVAR-3, Run: 040, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 553, 3295, 82, 58, 105, 82, 164, 287, 635, 3295
INVAR-3, Run: 041, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 678, 3499, 82, 46, 117, 82, 164, 287, 760, 3499
INVAR-3, Run: 042, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 729, 4908, 82, 58, 105, 82, 164, 287, 811, 4908
INVAR-3, Run: 043, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 550, 3476, 82, 54, 109, 82, 164, 287, 632, 3476
INVAR-3, Run: 044, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 686, 3774, 82, 53, 110, 82, 164, 287, 768, 3774
INVAR-3, Run: 045, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 983, 4462, 82, 50, 113, 82, 164, 287, 1065, 4462
INVAR-3, Run: 046, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 487, 3861, 82, 65, 98, 82, 164, 287, 569, 3861
INVAR-3, Run: 047, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 553, 3508, 82, 64, 99, 82, 164, 287, 635, 3508
INVAR-3, Run: 048, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 652, 3415, 82, 51, 112, 82, 164, 287, 734, 3415
INVAR-3, Run: 049, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 671, 4134, 82, 58, 105, 82, 164, 287, 753, 4134
INVAR-3, Run: 050, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 731, 4642, 82, 58, 105, 82, 164, 287, 813, 4642
INVAR-3, Run: 051, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 545, 3025, 82, 50, 113, 82, 164, 287, 627, 3025
INVAR-3, Run: 052, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 822, 4444, 82, 59, 104, 82, 164, 287, 904, 4444
INVAR-3, Run: 053, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 873, 3480, 82, 55, 108, 82, 164, 287, 955, 3480
INVAR-3, Run: 054, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 678, 3997, 82, 54, 109, 82, 164, 287, 760, 3997
INVAR-3, Run: 055, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 703, 3225, 82, 50, 113, 82, 164, 287, 785, 3225
INVAR-3, Run: 056, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 726, 3525, 82, 54, 109, 82, 164, 287, 808, 3525
INVAR-3, Run: 057, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 511, 4107, 82, 56, 107, 82, 164, 287, 593, 4107
INVAR-3, Run: 058, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 818, 4383, 82, 61, 102, 82, 164, 287, 900, 4383
INVAR-3, Run: 059, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 682, 3119, 82, 57, 106, 82, 164, 287, 764, 3119
INVAR-3, Run: 060, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 752, 4140, 82, 60, 103, 82, 164, 287, 834, 4140
INVAR-3, Run: 061, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 595, 4179, 82, 57, 106, 82, 164, 287, 677, 4179
INVAR-3, Run: 062, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 800, 3317, 82, 55, 108, 82, 164, 287, 882, 3317
INVAR-3, Run: 063, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 651, 2876, 82, 49, 114, 82, 164, 287, 733, 2876
INVAR-3, Run: 064, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 812, 4549, 82, 56, 107, 82, 164, 287, 894, 4549
INVAR-3, Run: 065, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 553, 2842, 82, 55, 108, 82, 164, 287, 635, 2842
INVAR-3, Run: 066, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 591, 3150, 82, 62, 101, 82, 164, 287, 673, 3150
INVAR-3, Run: 067, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 640, 3485, 82, 47, 116, 82, 164, 287, 722, 3485
INVAR-3, Run: 068, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 732, 4095, 82, 58, 105, 82, 164, 287, 814, 4095
INVAR-3, Run: 069, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 659, 3774, 82, 62, 101, 82, 164, 287, 741, 3774
INVAR-3, Run: 070, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 718, 3766, 82, 57, 106, 82, 164, 287, 800, 3766
INVAR-3, Run: 071, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 722, 2984, 82, 57, 106, 82, 164, 287, 804, 2984
INVAR-3, Run: 072, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 640, 3486, 82, 63, 100, 82, 164, 287, 722, 3486
INVAR-3, Run: 073, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 620, 3439, 82, 53, 110, 82, 164, 287, 702, 3439
INVAR-3, Run: 074, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 664, 3455, 82, 52, 111, 82, 164, 287, 746, 3455
INVAR-3, Run: 075, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 710, 3162, 82, 62, 101, 82, 164, 287, 792, 3162
INVAR-3, Run: 076, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 470, 3607, 82, 55, 108, 82, 164, 287, 552, 3607
INVAR-3, Run: 077, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 534, 2977, 82, 61, 102, 82, 164, 287, 616, 2977
INVAR-3, Run: 078, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 707, 3094, 82, 60, 103, 82, 164, 287, 789, 3094
INVAR-3, Run: 079, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 897, 4777, 82, 61, 102, 82, 164, 287, 979, 4777
INVAR-3, Run: 080, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 741, 3926, 82, 58, 105, 82, 164, 287, 823, 3926
INVAR-3, Run: 081, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 747, 3662, 82, 52, 111, 82, 164, 287, 829, 3662
INVAR-3, Run: 082, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 804, 3772, 82, 59, 104, 82, 164, 287, 886, 3772
INVAR-3, Run: 083, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 609, 4175, 82, 52, 111, 82, 164, 287, 691, 4175
INVAR-3, Run: 084, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 689, 3924, 82, 57, 106, 82, 164, 287, 771, 3924
INVAR-3, Run: 085, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 706, 4215, 82, 55, 108, 82, 164, 287, 788, 4215
INVAR-3, Run: 086, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 642, 3545, 82, 53, 110, 82, 164, 287, 724, 3545
INVAR-3, Run: 087, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 797, 4469, 82, 62, 101, 82, 164, 287, 879, 4469
INVAR-3, Run: 088, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 440, 4187, 82, 55, 108, 82, 164, 287, 522, 4187
INVAR-3, Run: 089, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 882, 5153, 82, 59, 104, 82, 164, 287, 964, 5153
INVAR-3, Run: 090, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 772, 3273, 82, 49, 114, 82, 164, 287, 854, 3273
INVAR-3, Run: 091, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 480, 2860, 82, 48, 115, 82, 164, 287, 562, 2860
INVAR-3, Run: 092, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 702, 3964, 82, 64, 99, 82, 164, 287, 784, 3964
INVAR-3, Run: 093, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 522, 2582, 82, 63, 100, 82, 164, 287, 604, 2582
INVAR-3, Run: 094, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 698, 3630, 82, 55, 108, 82, 164, 287, 780, 3630
INVAR-3, Run: 095, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 612, 2949, 82, 49, 114, 82, 164, 287, 694, 2949
INVAR-3, Run: 096, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 750, 3591, 82, 54, 109, 82, 164, 287, 832, 3591
INVAR-3, Run: 097, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 927, 5062, 82, 61, 102, 82, 164, 287, 1009, 5062
INVAR-3, Run: 098, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 673, 4778, 82, 58, 105, 82, 164, 287, 755, 4778
INVAR-3, Run: 099, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 863, 4529, 82, 55, 108, 82, 164, 287, 945, 4529
INVAR-3, Run: 100, F, 0, 0, 1, 0, 0, 0, 0, 82, 0, 0, 410, 82, 164, 591, 4256, 82, 58, 105, 82, 164, 287, 673, 4256
INVAR-4, Run: 001, F, 0, 0, 0, 0, 1, 0, 1, 117, 8, 106, 0, 11, 39, 136, 843, 19, 16, 14, 19, 39, 64, 147, 949
INVAR-4, Run: 002, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 54, 230, 19, 17, 11, 19, 39, 63, 63, 338
INVAR-4, Run: 003, F, 0, 1, 0, 0, 1, 0, 1, 118, 5, 104, 0, 14, 39, 61, 398, 19, 14, 19, 19, 39, 65, 75, 502
INVAR-4, Run: 004, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 51, 294, 19, 15, 7, 19, 39, 60, 54, 408
INVAR-4, Run: 005, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 115, 734, 19, 18, 11, 19, 39, 63, 125, 842
INVAR-4, Run: 006, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 48, 256, 19, 17, 11, 19, 39, 63, 57, 364
INVAR-4, Run: 007, F, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 71, 428, 19, 12, 20, 19, 39, 65, 84, 532
INVAR-4, Run: 008, F, 0, 0, 0, 0, 1, 0, 1, 117, 8, 106, 0, 11, 39, 64, 423, 19, 14, 16, 19, 39, 64, 75, 529
INVAR-4, Run: 009, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 105, 746, 19, 14, 12, 19, 39, 62, 112, 856
INVAR-4, Run: 010, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 101, 685, 19, 22, 7, 19, 39, 63, 111, 793
INVAR-4, Run: 011, F, 0, 1, 0, 0, 1, 0, 1, 118, 1, 100, 0, 18, 39, 47, 184, 19, 9, 28, 19, 39, 67, 65, 284
INVAR-4, Run: 012, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 39, 208, 19, 13, 16, 19, 39, 63, 49, 316
INVAR-4, Run: 013, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 91, 432, 19, 12, 13, 19, 39, 61, 97, 544
INVAR-4, Run: 014, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 60, 158, 19, 12, 16, 19, 39, 63, 69, 266
INVAR-4, Run: 015, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 49, 336, 19, 15, 7, 19, 39, 60, 52, 450
INVAR-4, Run: 016, F, 0, 0, 0, 0, 1, 0, 1, 117, 14, 112, 0, 5, 39, 72, 496, 19, 16, 8, 19, 39, 61, 77, 608
INVAR-4, Run: 017, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 93, 573, 19, 15, 12, 19, 39, 62, 101, 683
INVAR-4, Run: 018, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 124, 798, 19, 16, 13, 19, 39, 63, 134, 906
INVAR-4, Run: 019, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 80, 407, 19, 16, 15, 19, 39, 64, 92, 513
INVAR-4, Run: 020, F, 0, 0, 0, 0, 1, 0, 1, 117, 18, 116, 0, 1, 39, 36, 358, 19, 11, 9, 19, 39, 59, 37, 474
INVAR-4, Run: 021, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 84, 483, 19, 16, 13, 19, 39, 63, 94, 591
INVAR-4, Run: 022, F, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 41, 297, 19, 18, 14, 19, 39, 65, 54, 401
INVAR-4, Run: 023, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 59, 315, 19, 16, 11, 19, 39, 62, 67, 425
INVAR-4, Run: 024, F, 0, 0, 0, 0, 1, 0, 1, 117, 2, 100, 0, 17, 39, 63, 837, 19, 21, 15, 19, 39, 67, 80, 937
INVAR-4, Run: 025, F, 0, 1, 0, 0, 1, 0, 1, 118, 15, 114, 0, 4, 39, 50, 319, 19, 11, 12, 19, 39, 60, 54, 433
INVAR-4, Run: 026, F, 0, 1, 0, 0, 1, 0, 1, 118, 3, 102, 0, 16, 39, 50, 423, 19, 12, 23, 19, 39, 66, 66, 525
INVAR-4, Run: 027, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 82, 455, 19, 21, 5, 19, 39, 62, 89, 565
INVAR-4, Run: 028, F, 0, 1, 0, 0, 1, 0, 1, 118, 15, 114, 0, 4, 39, 64, 396, 19, 9, 14, 19, 39, 60, 68, 510
INVAR-4, Run: 029, F, 0, 0, 0, 0, 1, 0, 1, 117, 4, 102, 0, 15, 39, 96, 752, 19, 13, 21, 19, 39, 66, 111, 854
INVAR-4, Run: 030, F, 0, 0, 0, 0, 1, 0, 1, 117, 14, 112, 0, 5, 39, 96, 578, 19, 13, 11, 19, 39, 61, 101, 690
INVAR-4, Run: 031, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 47, 393, 19, 18, 7, 19, 39, 61, 53, 505
INVAR-4, Run: 032, F, 0, 0, 0, 0, 1, 0, 1, 117, 0, 98, 0, 19, 39, 52, 416, 19, 15, 23, 19, 39, 68, 71, 514
INVAR-4, Run: 033, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 68, 579, 19, 16, 10, 19, 39, 62, 75, 689
INVAR-4, Run: 034, F, 0, 1, 0, 0, 1, 0, 1, 118, 5, 104, 0, 14, 39, 54, 497, 19, 14, 19, 19, 39, 65, 68, 601
INVAR-4, Run: 035, F, 0, 1, 0, 0, 1, 0, 1, 118, 1, 100, 0, 18, 39, 48, 270, 19, 13, 24, 19, 39, 67, 66, 370
INVAR-4, Run: 036, F, 0, 0, 0, 0, 1, 0, 1, 117, 8, 106, 0, 11, 39, 79, 556, 19, 18, 12, 19, 39, 64, 90, 662
INVAR-4, Run: 037, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 62, 442, 19, 14, 17, 19, 39, 64, 74, 548
INVAR-4, Run: 038, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 74, 429, 19, 13, 13, 19, 39, 62, 81, 539
INVAR-4, Run: 039, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 61, 309, 19, 18, 4, 19, 39, 60, 64, 423
INVAR-4, Run: 040, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 69, 375, 19, 12, 19, 19, 39, 64, 81, 481
INVAR-4, Run: 041, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 93, 736, 19, 19, 8, 19, 39, 62, 101, 846
INVAR-4, Run: 042, F, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 78, 269, 19, 13, 19, 19, 39, 65, 91, 373
INVAR-4, Run: 043, F, 0, 0, 0, 0, 1, 0, 1, 117, 0, 98, 0, 19, 39, 38, 339, 19, 20, 18, 19, 39, 68, 57, 437
INVAR-4, Run: 044, F, 0, 0, 0, 0, 1, 0, 1, 117, 0, 98, 0, 19, 39, 48, 306, 19, 13, 25, 19, 39, 68, 67, 404
INVAR-4, Run: 045, F, 0, 1, 0, 0, 1, 0, 1, 118, 3, 102, 0, 16, 39, 57, 327, 19, 13, 22, 19, 39, 66, 73, 429
INVAR-4, Run: 046, F, 0, 0, 0, 0, 1, 0, 1, 117, 14, 112, 0, 5, 39, 48, 265, 19, 15, 9, 19, 39, 61, 53, 377
INVAR-4, Run: 047, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 62, 400, 19, 15, 10, 19, 39, 61, 68, 512
INVAR-4, Run: 048, F, 0, 0, 0, 0, 1, 0, 1, 117, 8, 106, 0, 11, 39, 71, 533, 19, 19, 11, 19, 39, 64, 82, 639
INVAR-4, Run: 049, F, 0, 0, 0, 0, 1, 0, 1, 117, 0, 98, 0, 19, 39, 53, 258, 19, 10, 28, 19, 39, 68, 72, 356
INVAR-4, Run: 050, F, 0, 0, 0, 0, 1, 0, 1, 117, 8, 106, 0, 11, 39, 85, 424, 19, 18, 12, 19, 39, 64, 96, 530
INVAR-4, Run: 051, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 121, 669, 19, 12, 13, 19, 39, 61, 127, 781
INVAR-4, Run: 052, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 62, 278, 19, 16, 15, 19, 39, 64, 74, 384
INVAR-4, Run: 053, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 79, 432, 19, 15, 10, 19, 39, 61, 85, 544
INVAR-4, Run: 054, F, 0, 1, 0, 0, 1, 0, 1, 118, 15, 114, 0, 4, 39, 54, 285, 19, 13, 10, 19, 39, 60, 58, 399
INVAR-4, Run: 055, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 80, 411, 19, 16, 10, 19, 39, 62, 87, 521
INVAR-4, Run: 056, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 64, 404, 19, 13, 9, 19, 39, 60, 67, 518
INVAR-4, Run: 057, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 94, 589, 19, 16, 12, 19, 39, 63, 103, 697
INVAR-4, Run: 058, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 61, 357, 19, 12, 15, 19, 39, 62, 69, 467
INVAR-4, Run: 059, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 100, 525, 19, 17, 12, 19, 39, 63, 110, 633
INVAR-4, Run: 060, F, 0, 0, 0, 0, 1, 0, 1, 117, 12, 110, 0, 7, 39, 100, 555, 19, 22, 4, 19, 39, 62, 107, 665
INVAR-4, Run: 061, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 92, 482, 19, 12, 16, 19, 39, 63, 101, 590
INVAR-4, Run: 062, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 122, 698, 19, 17, 10, 19, 39, 62, 130, 808
INVAR-4, Run: 063, F, 0, 1, 0, 0, 1, 0, 1, 118, 17, 116, 0, 2, 39, 83, 574, 19, 15, 6, 19, 39, 59, 85, 690
INVAR-4, Run: 064, F, 0, 1, 0, 0, 1, 0, 1, 118, 1, 100, 0, 18, 39, 35, 261, 19, 15, 22, 19, 39, 67, 53, 361
INVAR-4, Run: 065, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 57, 435, 19, 16, 13, 19, 39, 63, 67, 543
INVAR-4, Run: 066, F, 0, 1, 0, 0, 1, 0, 1, 118, 1, 100, 0, 18, 39, 45, 448, 19, 13, 24, 19, 39, 67, 63, 548
INVAR-4, Run: 067, F, 0, 1, 0, 0, 1, 0, 1, 118, 5, 104, 0, 14, 39, 58, 371, 19, 16, 17, 19, 39, 65, 72, 475
INVAR-4, Run: 068, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 82, 507, 19, 17, 14, 19, 39, 64, 94, 613
INVAR-4, Run: 069, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 80, 436, 19, 20, 7, 19, 39, 62, 88, 546
INVAR-4, Run: 070, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 77, 330, 19, 13, 12, 19, 39, 61, 83, 442
INVAR-4, Run: 071, F, 0, 0, 0, 0, 1, 0, 1, 117, 6, 104, 0, 13, 39, 43, 402, 19, 18, 14, 19, 39, 65, 56, 506
INVAR-4, Run: 072, F, 0, 0, 0, 0, 1, 0, 1, 117, 16, 114, 0, 3, 39, 80, 344, 19, 13, 9, 19, 39, 60, 83, 458
INVAR-4, Run: 073, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 82, 481, 19, 15, 12, 19, 39, 62, 90, 591
INVAR-4, Run: 074, F, 0, 0, 0, 0, 1, 0, 1, 117, 14, 112, 0, 5, 39, 60, 437, 19, 12, 12, 19, 39, 61, 65, 549
INVAR-4, Run: 075, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 27, 291, 19, 19, 12, 19, 39, 64, 39, 397
INVAR-4, Run: 076, F, 0, 1, 0, 0, 1, 0, 1, 118, 5, 104, 0, 14, 39, 89, 803, 19, 16, 17, 19, 39, 65, 103, 907
INVAR-4, Run: 077, F, 0, 1, 0, 0, 1, 0, 1, 118, 17, 116, 0, 2, 39, 51, 328, 19, 14, 7, 19, 39, 59, 53, 444
INVAR-4, Run: 078, F, 0, 0, 0, 0, 1, 0, 1, 117, 0, 98, 0, 19, 39, 65, 465, 19, 13, 25, 19, 39, 68, 84, 563
INVAR-4, Run: 079, F, 0, 0, 0, 0, 1, 0, 1, 117, 18, 116, 0, 1, 39, 37, 205, 19, 14, 6, 19, 39, 59, 38, 321
INVAR-4, Run: 080, F, 0, 1, 0, 0, 1, 0, 1, 118, 3, 102, 0, 16, 39, 50, 477, 19, 11, 24, 19, 39, 66, 66, 579
INVAR-4, Run: 081, F, 0, 1, 0, 0, 1, 0, 1, 118, 13, 112, 0, 6, 39, 94, 569, 19, 13, 12, 19, 39, 61, 100, 681
INVAR-4, Run: 082, F, 0, 1, 0, 0, 1, 0, 1, 118, 7, 106, 0, 12, 39, 80, 392, 19, 12, 19, 19, 39, 64, 92, 498
INVAR-4, Run: 083, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 75, 284, 19, 13, 16, 19, 39, 63, 85, 392
INVAR-4, Run: 084, F, 0, 1, 0, 0, 1, 0, 1, 118, 11, 110, 0, 8, 39, 82, 454, 19, 13, 14, 19, 39, 62, 90, 564
INVAR-4, Run: 085, F, 0, 0, 0, 0, 1, 0, 1, 117, 10, 108, 0, 9, 39, 107, 397, 19, 19, 9, 19, 39, 63, 116, 505
INVAR-4, Run: 086, F, 0, 1, 0, 0, 1, 0, 1, 118, 9, 108, 0, 10, 39, 73, 576, 19, 11, 18, 19, 39, 63, 83, 684
INVAR-4, Run: 087, F, 0, 1, 0, 0, 1, 0, 1, 118, 3, 102, 0, 16, 39, 59, 516, 19, 16, 19, 19, 39, 66, 75, 618
