Input Number, Run_Number, Result@ 100, Leaderan, Leaderap, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-6, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 85, 3, 0, 85, 2, 0, 13, 1, 19, 2, 7, 1, 171, 4, 0, 15, 3, 20, 4, 1, 1, 0, 87, 0, 0, 36, 12, 37, 13, 1, 0, 0, 9, 0, 1, 0, 2, 1, 1, 172, 3, 0, 4, 3, 0, 8, 1, 1, 1, 1, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 090, F, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 171, 86, 1, 0, 84, 3, 0, 0, 0, 5, 1, 4, 1, 171, 3, 1, 7, 0, 12, 2, 1, 1, 0, 87, 0, 0, 1, 2, 2, 3, 1, 1, 0, 3, 0, 1, 0, 2, 1, 1, 173, 2, 0, 11, 3, 3, 14, 4, 1, 1, 1, 1, 1, 26, 0, 8, 0, 141, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 15, 0, 0, 127, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 87, 0, 0, 1, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 83, 4, 0, 9, 2, 15, 3, 3, 1, 173, 2, 0, 23, 7, 26, 8, 1, 1, 1, 86, 1, 0, 18, 2, 20, 3, 1, 0, 0, 9, 1, 5, 1, 6, 2, 0, 173, 2, 0, 4, 6, 1, 7, 2, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 092, F, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 1, 171, 88, 0, 0, 86, 1, 0, 13, 3, 15, 4, 4, 1, 170, 4, 0, 1, 0, 6, 1, 1, 1, 0, 86, 1, 0, 13, 6, 15, 7, 1, 0, 0, 9, 0, 5, 3, 6, 4, 1, 168, 6, 0, 2, 1, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 175, 0, 0, 23, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 178, 0, 0, 30, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 093, F, 0, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 164, 83, 2, 0, 80, 5, 0, 11, 1, 19, 2, 5, 1, 166, 3, 1, 19, 1, 24, 3, 1, 1, 1, 85, 0, 0, 6, 1, 7, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 165, 5, 0, 6, 0, 1, 12, 2, 1, 1, 1, 1, 1, 41, 0, 7, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 35, 0, 0, 185, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 094, F, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 1, 166, 87, 1, 0, 86, 1, 0, 11, 3, 14, 4, 8, 1, 172, 3, 0, 10, 3, 14, 4, 1, 1, 1, 87, 0, 0, 1, 0, 2, 1, 1, 0, 0, 3, 1, 14, 3, 16, 5, 1, 170, 4, 0, 1, 3, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 186, 0, 0, 23, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 160, 0, 0, 25, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 095, F, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 374, 0, 0, 0, 0, 0, 0, 0, 1, 172, 85, 3, 0, 86, 0, 1, 10, 2, 15, 4, 3, 1, 172, 2, 1, 4, 0, 8, 2, 1, 1, 0, 87, 0, 0, 14, 1, 15, 2, 1, 1, 0, 0, 0, 7, 2, 8, 3, 1, 168, 7, 0, 30, 0, 9, 38, 10, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 180, 0, 0, 22, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 193, 1, 0, 37, 1, 0, 0, 0, 2, 1, 0, 0
INVAR-6, Run: 096, F, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 172, 85, 3, 0, 84, 3, 0, 8, 0, 15, 1, 3, 1, 171, 4, 0, 2, 3, 7, 4, 1, 1, 0, 87, 0, 0, 22, 4, 23, 5, 1, 0, 0, 8, 0, 0, 0, 1, 1, 1, 165, 10, 0, 6, 2, 2, 17, 3, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 269, 0, 0, 37, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 256, 1, 0, 49, 1, 0, 0, 0, 2, 1, 0, 0
INVAR-6, Run: 097, F, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 418, 0, 0, 0, 0, 0, 0, 0, 1, 171, 86, 2, 0, 85, 2, 0, 8, 0, 13, 1, 3, 1, 171, 4, 0, 0, 0, 5, 1, 1, 1, 1, 87, 0, 0, 1, 0, 2, 1, 1, 1, 0, 12, 0, 36, 8, 37, 9, 1, 172, 3, 0, 12, 4, 4, 16, 5, 1, 1, 1, 1, 1, 0, 0, 17, 0, 0, 0, 0, 217, 0, 0, 35, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 200, 1, 0, 33, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-6, Run: 098, F, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 1, 171, 88, 0, 0, 85, 1, 1, 14, 1, 17, 3, 4, 1, 167, 7, 1, 0, 0, 9, 2, 1, 1, 0, 87, 0, 0, 13, 2, 14, 3, 1, 1, 0, 13, 0, 6, 1, 7, 2, 1, 170, 5, 0, 6, 3, 3, 12, 4, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 147, 0, 0, 28, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 166, 1, 0, 28, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-6, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 1, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 86, 2, 0, 86, 0, 1, 7, 2, 11, 4, 6, 1, 170, 5, 0, 3, 0, 9, 1, 1, 1, 0, 86, 1, 0, 2, 2, 4, 3, 1, 1, 0, 41, 0, 5, 0, 6, 1, 1, 172, 3, 0, 17, 8, 3, 20, 3, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 87, 0, 0, 1, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 87, 1, 0, 84, 3, 0, 9, 4, 14, 5, 8, 1, 171, 4, 0, 11, 3, 16, 4, 1, 1, 0, 87, 0, 0, 0, 0, 1, 1, 1, 1, 0, 46, 0, 2, 1, 2, 1, 0, 172, 3, 0, 3, 10, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 001, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 2, 8, 3, 0, 1, 0, 0, 0, 6, 0, 7, 1, 1, 1, 0, 0, 0, 0, 7, 0, 8, 1, 1, 0, 0, 19, 0, 4, 1, 5, 2, 1, 0, 0, 0, 9, 4, 3, 10, 4, 1, 1, 1, 1, 1, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 9, 3, 0, 1, 0, 0, 0, 2, 1, 3, 2, 1, 1, 0, 0, 0, 0, 14, 2, 15, 3, 1, 0, 0, 0, 0, 2, 1, 3, 2, 1, 0, 0, 0, 17, 0, 4, 18, 5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 003, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 2, 16, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 3, 3, 4, 4, 1, 0, 0, 17, 0, 4, 1, 5, 2, 1, 0, 0, 0, 4, 9, 4, 5, 5, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 004, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 26, 12, 27, 13, 0, 1, 0, 0, 0, 9, 4, 10, 5, 1, 1, 0, 0, 0, 0, 6, 0, 7, 1, 1, 0, 0, 3, 0, 24, 9, 25, 10, 1, 0, 0, 0, 13, 0, 1, 14, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 005, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 32, 8, 33, 9, 0, 1, 0, 0, 0, 18, 6, 19, 7, 1, 1, 0, 0, 0, 0, 3, 1, 4, 2, 1, 0, 0, 15, 0, 3, 0, 4, 1, 1, 0, 0, 0, 22, 1, 2, 23, 3, 1, 1, 1, 1, 1, 0, 0, 16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 006, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 19, 7, 20, 8, 1, 1, 0, 0, 0, 0, 14, 4, 15, 5, 1, 0, 0, 4, 0, 14, 4, 15, 5, 1, 0, 0, 0, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 5, 2, 0, 1, 0, 0, 0, 8, 1, 9, 2, 1, 1, 0, 0, 0, 0, 50, 14, 51, 15, 1, 0, 0, 4, 0, 10, 2, 10, 2, 0, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 008, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 25, 4, 26, 5, 0, 1, 0, 0, 0, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 25, 6, 26, 7, 1, 0, 0, 7, 0, 10, 3, 11, 4, 1, 0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 009, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 2, 11, 3, 0, 1, 0, 0, 0, 4, 3, 5, 4, 1, 1, 0, 0, 0, 0, 15, 7, 16, 8, 1, 0, 0, 0, 0, 10, 3, 11, 4, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 010, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7, 2, 0, 1, 0, 0, 0, 7, 4, 8, 5, 1, 1, 0, 0, 0, 0, 11, 5, 12, 6, 1, 0, 0, 2, 0, 11, 1, 12, 2, 1, 0, 0, 0, 1, 0, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 31, 11, 0, 1, 0, 0, 0, 3, 0, 4, 1, 1, 1, 0, 0, 0, 0, 9, 1, 10, 2, 1, 0, 0, 6, 0, 20, 8, 21, 9, 1, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 012, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 33, 7, 34, 8, 0, 1, 0, 0, 0, 8, 2, 9, 3, 1, 1, 0, 0, 0, 0, 34, 14, 35, 15, 1, 0, 0, 13, 0, 5, 0, 6, 1, 1, 0, 0, 0, 5, 2, 1, 6, 2, 1, 1, 1, 1, 1, 0, 0, 14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 013, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 22, 6, 23, 7, 0, 1, 0, 0, 0, 1, 1, 2, 2, 1, 1, 0, 0, 0, 0, 3, 3, 4, 4, 1, 0, 0, 8, 0, 12, 2, 13, 3, 1, 0, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7, 2, 0, 1, 0, 0, 0, 27, 16, 28, 17, 1, 1, 0, 0, 0, 0, 15, 7, 16, 8, 1, 0, 0, 9, 0, 14, 7, 14, 7, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 7, 3, 0, 1, 0, 0, 0, 19, 6, 20, 7, 1, 1, 0, 0, 0, 0, 5, 1, 6, 2, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 18, 7, 0, 1, 0, 0, 0, 9, 1, 10, 2, 1, 1, 0, 0, 0, 0, 25, 3, 26, 4, 1, 0, 0, 7, 0, 32, 10, 32, 10, 0, 0, 0, 0, 11, 0, 0, 12, 1, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 017, F, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 7, 2, 8, 3, 1, 0, 0, 3, 0, 2, 0, 3, 1, 1, 0, 0, 0, 21, 2, 4, 22, 5, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
