Input Number, Run_Number, Result@ 100, E, X1, F, A, B, C, PO, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 040, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 96, 5, 5, 96, 13, 9, 3, 13, 19, 26, 158, 85
INVAR-4, Run: 041, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 177, 13, 13, 107, 13, 9, 4, 13, 19, 27, 43, 27
INVAR-4, Run: 042, F, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 203, 13, 11, 203, 14, 8, 5, 13, 19, 28, 92, 51
INVAR-4, Run: 043, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 126, 8, 8, 56, 13, 10, 3, 13, 19, 27, 185, 98
INVAR-4, Run: 044, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 274, 5, 5, 204, 13, 13, 0, 13, 19, 27, 233, 122
INVAR-4, Run: 045, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 285, 16, 16, 215, 13, 10, 3, 13, 19, 27, 163, 87
INVAR-4, Run: 046, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 114, 11, 11, 114, 13, 2, 10, 13, 19, 26, 132, 72
INVAR-4, Run: 047, F, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 60, 10, 8, 60, 14, 7, 6, 13, 19, 28, 78, 44
INVAR-4, Run: 048, F, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 117, 11, 9, 117, 14, 6, 7, 13, 19, 28, 120, 65
INVAR-4, Run: 049, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 273, 15, 15, 203, 13, 8, 5, 13, 19, 27, 203, 107
INVAR-4, Run: 050, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 284, 13, 13, 214, 13, 4, 9, 13, 19, 27, 267, 139
INVAR-4, Run: 051, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 169, 10, 10, 99, 13, 7, 6, 13, 19, 27, 137, 74
INVAR-4, Run: 052, F, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 135, 10, 8, 135, 14, 12, 1, 13, 19, 28, 136, 73
INVAR-4, Run: 053, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 169, 5, 5, 99, 13, 10, 3, 13, 19, 27, 159, 85
INVAR-4, Run: 054, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 147, 10, 10, 77, 13, 10, 3, 13, 19, 27, 47, 29
INVAR-4, Run: 055, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 179, 8, 8, 109, 13, 9, 4, 13, 19, 27, 101, 56
INVAR-4, Run: 056, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 81, 7, 7, 81, 13, 10, 2, 13, 19, 26, 204, 108
INVAR-4, Run: 057, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 225, 9, 9, 155, 13, 11, 2, 13, 19, 27, 185, 98
INVAR-4, Run: 058, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 151, 6, 6, 81, 13, 8, 5, 13, 19, 27, 103, 57
INVAR-4, Run: 059, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 164, 8, 8, 94, 13, 11, 2, 13, 19, 27, 123, 67
INVAR-4, Run: 060, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 147, 3, 3, 77, 13, 10, 3, 13, 19, 27, 161, 86
INVAR-4, Run: 061, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 201, 7, 7, 131, 13, 6, 7, 13, 19, 27, 127, 69
INVAR-4, Run: 062, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 96, 12, 12, 26, 13, 9, 4, 13, 19, 27, 31, 21
INVAR-4, Run: 063, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 97, 6, 6, 97, 13, 8, 4, 13, 19, 26, 100, 56
INVAR-4, Run: 064, F, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 94, 11, 11, 94, 14, 7, 6, 14, 19, 28, 108, 59
INVAR-4, Run: 065, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 279, 13, 13, 209, 13, 9, 4, 13, 19, 27, 77, 44
INVAR-4, Run: 066, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 325, 8, 8, 255, 13, 12, 1, 13, 19, 27, 115, 63
INVAR-4, Run: 067, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 104, 11, 11, 104, 13, 7, 5, 13, 19, 26, 284, 148
INVAR-4, Run: 068, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 70, 10, 10, 70, 13, 10, 2, 13, 19, 26, 112, 62
INVAR-4, Run: 069, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 183, 12, 12, 113, 13, 9, 4, 13, 19, 27, 133, 72
INVAR-4, Run: 070, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 182, 10, 10, 112, 13, 10, 3, 13, 19, 27, 135, 73
INVAR-4, Run: 071, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 245, 6, 6, 175, 13, 10, 3, 13, 19, 27, 91, 51
INVAR-4, Run: 072, F, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 79, 14, 12, 79, 14, 10, 3, 13, 19, 28, 110, 60
INVAR-4, Run: 073, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 105, 9, 9, 35, 13, 9, 4, 13, 19, 27, 85, 48
INVAR-4, Run: 074, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 178, 5, 5, 108, 13, 8, 5, 13, 19, 27, 79, 45
INVAR-4, Run: 075, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 239, 7, 7, 169, 13, 11, 2, 13, 19, 27, 155, 83
INVAR-4, Run: 076, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 116, 10, 10, 46, 13, 10, 3, 13, 19, 27, 79, 45
INVAR-4, Run: 077, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 181, 7, 7, 111, 13, 11, 2, 13, 19, 27, 165, 88
INVAR-4, Run: 078, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 188, 7, 7, 118, 13, 7, 6, 13, 19, 27, 145, 78
INVAR-4, Run: 079, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 171, 7, 7, 101, 13, 10, 3, 13, 19, 27, 121, 66
INVAR-4, Run: 080, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 214, 5, 5, 144, 13, 11, 2, 13, 19, 27, 111, 61
INVAR-4, Run: 081, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 176, 14, 14, 106, 13, 8, 5, 13, 19, 27, 185, 98
INVAR-4, Run: 082, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 140, 7, 7, 70, 13, 7, 6, 13, 19, 27, 61, 36
INVAR-4, Run: 083, F, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 123, 12, 10, 123, 14, 7, 6, 13, 19, 28, 146, 78
INVAR-4, Run: 084, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 150, 9, 9, 80, 13, 8, 5, 13, 19, 27, 97, 54
INVAR-4, Run: 085, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 220, 10, 10, 150, 13, 10, 3, 13, 19, 27, 125, 68
INVAR-4, Run: 086, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 122, 8, 8, 52, 13, 8, 5, 13, 19, 27, 69, 40
INVAR-4, Run: 087, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 71, 5, 5, 71, 13, 5, 7, 13, 19, 26, 166, 89
INVAR-4, Run: 088, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 97, 10, 10, 27, 13, 7, 6, 13, 19, 27, 55, 33
INVAR-4, Run: 089, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 110, 12, 12, 40, 13, 6, 7, 13, 19, 27, 61, 36
INVAR-4, Run: 090, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 165, 11, 11, 95, 13, 9, 4, 13, 19, 27, 107, 59
INVAR-4, Run: 091, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 147, 4, 4, 77, 13, 8, 5, 13, 19, 27, 89, 50
INVAR-4, Run: 092, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 187, 8, 8, 117, 13, 11, 2, 13, 19, 27, 93, 52
INVAR-4, Run: 093, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 299, 15, 15, 229, 13, 6, 7, 13, 19, 27, 223, 117
INVAR-4, Run: 094, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 175, 9, 9, 105, 13, 12, 1, 13, 19, 27, 85, 48
INVAR-4, Run: 095, F, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 42, 5, 5, 42, 13, 4, 8, 13, 19, 26, 48, 30
INVAR-4, Run: 096, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 144, 6, 6, 74, 13, 8, 5, 13, 19, 27, 237, 124
INVAR-4, Run: 097, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 330, 15, 15, 260, 13, 10, 3, 13, 19, 27, 99, 55
INVAR-4, Run: 098, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 212, 10, 10, 142, 13, 10, 3, 13, 19, 27, 163, 87
INVAR-4, Run: 099, F, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 148, 2, 2, 148, 14, 12, 1, 14, 19, 28, 138, 74
INVAR-4, Run: 100, F, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 416, 10, 10, 346, 13, 12, 1, 13, 19, 27, 121, 66
INVAR-5, Run: 001, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 229, 15, 13, 229, 18, 13, 4, 17, 26, 36, 248, 132
INVAR-5, Run: 002, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 111, 15, 13, 111, 18, 11, 6, 17, 26, 36, 90, 53
INVAR-5, Run: 003, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 274, 10, 10, 178, 18, 15, 3, 18, 26, 37, 97, 56
INVAR-5, Run: 004, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 217, 8, 8, 217, 18, 10, 7, 18, 26, 36, 316, 166
INVAR-5, Run: 005, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 383, 10, 10, 287, 18, 12, 6, 18, 26, 37, 181, 98
INVAR-5, Run: 006, F, 4, 0, 1, 0, 0, 0, 0, 100, 0, 0, 1, 0, 15, 38, 147, 13, 13, 147, 19, 6, 12, 19, 26, 38, 214, 114
INVAR-5, Run: 007, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 345, 13, 13, 249, 18, 10, 8, 18, 26, 37, 227, 121
INVAR-5, Run: 008, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 103, 8, 8, 103, 18, 8, 9, 18, 26, 36, 150, 83
INVAR-5, Run: 009, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 129, 15, 15, 129, 18, 10, 7, 18, 26, 36, 278, 147
INVAR-5, Run: 010, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 172, 22, 22, 172, 18, 8, 9, 18, 26, 36, 166, 91
INVAR-5, Run: 011, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 341, 12, 12, 245, 18, 12, 6, 18, 26, 37, 171, 93
INVAR-5, Run: 012, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 213, 18, 18, 213, 18, 11, 6, 18, 26, 36, 338, 177
INVAR-5, Run: 013, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 314, 8, 8, 218, 18, 11, 7, 18, 26, 37, 185, 100
INVAR-5, Run: 014, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 241, 8, 8, 145, 18, 15, 3, 18, 26, 37, 159, 87
INVAR-5, Run: 015, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 327, 17, 17, 327, 18, 10, 7, 18, 26, 36, 310, 163
INVAR-5, Run: 016, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 77, 13, 13, 77, 18, 12, 5, 18, 26, 36, 82, 49
INVAR-5, Run: 017, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 521, 20, 20, 425, 18, 11, 7, 18, 26, 37, 181, 98
INVAR-5, Run: 018, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 188, 12, 12, 188, 18, 10, 7, 18, 26, 36, 220, 118
INVAR-5, Run: 019, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 78, 7, 7, 78, 18, 11, 6, 18, 26, 36, 72, 44
INVAR-5, Run: 020, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 137, 12, 12, 137, 18, 11, 6, 18, 26, 36, 126, 71
INVAR-5, Run: 021, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 347, 9, 9, 347, 18, 9, 8, 18, 26, 36, 240, 128
INVAR-5, Run: 022, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 266, 17, 17, 170, 18, 11, 7, 18, 26, 37, 119, 67
INVAR-5, Run: 023, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 93, 10, 8, 93, 18, 10, 7, 17, 26, 36, 122, 69
INVAR-5, Run: 024, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 191, 10, 10, 191, 18, 11, 6, 18, 26, 36, 122, 69
INVAR-5, Run: 025, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 237, 7, 7, 237, 18, 12, 5, 18, 26, 36, 154, 85
INVAR-5, Run: 026, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 236, 21, 21, 236, 18, 7, 10, 18, 26, 36, 222, 119
INVAR-5, Run: 027, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 578, 18, 18, 482, 18, 11, 7, 18, 26, 37, 603, 309
INVAR-5, Run: 028, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 159, 11, 9, 159, 18, 11, 6, 17, 26, 36, 292, 154
INVAR-5, Run: 029, F, 4, 0, 1, 0, 0, 0, 0, 100, 0, 0, 1, 0, 15, 38, 142, 10, 10, 142, 19, 10, 8, 19, 26, 38, 178, 96
INVAR-5, Run: 030, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 155, 18, 18, 155, 18, 11, 6, 18, 26, 36, 252, 134
INVAR-5, Run: 031, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 237, 11, 11, 141, 18, 13, 5, 18, 26, 37, 125, 70
INVAR-5, Run: 032, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 354, 13, 13, 258, 18, 13, 5, 18, 26, 37, 339, 177
INVAR-5, Run: 033, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 323, 14, 14, 227, 18, 14, 4, 18, 26, 37, 283, 149
INVAR-5, Run: 034, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 223, 8, 8, 127, 18, 14, 4, 18, 26, 37, 135, 75
INVAR-5, Run: 035, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 292, 16, 16, 196, 18, 11, 7, 18, 26, 37, 163, 89
INVAR-5, Run: 036, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 172, 9, 7, 172, 18, 15, 2, 17, 26, 36, 96, 56
INVAR-5, Run: 037, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 123, 7, 7, 123, 18, 13, 4, 18, 26, 36, 116, 66
INVAR-5, Run: 038, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 533, 12, 12, 437, 18, 11, 7, 18, 26, 37, 221, 118
INVAR-5, Run: 039, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 197, 25, 23, 197, 18, 10, 7, 17, 26, 36, 280, 148
INVAR-5, Run: 040, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 77, 15, 15, 77, 18, 9, 8, 18, 26, 36, 130, 73
INVAR-5, Run: 041, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 151, 8, 8, 151, 18, 13, 4, 18, 26, 36, 230, 123
INVAR-5, Run: 042, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 177, 14, 12, 177, 18, 11, 6, 17, 26, 36, 130, 73
INVAR-5, Run: 043, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 202, 12, 12, 202, 18, 9, 8, 18, 26, 36, 148, 82
INVAR-5, Run: 044, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 109, 14, 12, 109, 18, 11, 6, 17, 26, 36, 114, 65
INVAR-5, Run: 045, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 83, 16, 16, 83, 18, 11, 6, 18, 26, 36, 250, 133
INVAR-5, Run: 046, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 261, 14, 14, 165, 18, 12, 6, 18, 26, 37, 225, 120
INVAR-5, Run: 047, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 284, 15, 15, 284, 18, 12, 5, 18, 26, 36, 142, 79
INVAR-5, Run: 048, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 263, 12, 12, 167, 18, 13, 5, 18, 26, 37, 303, 159
INVAR-5, Run: 049, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 206, 13, 13, 206, 18, 12, 5, 18, 26, 36, 246, 131
INVAR-5, Run: 050, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 313, 13, 13, 217, 18, 12, 6, 18, 26, 37, 175, 95
INVAR-5, Run: 051, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 339, 13, 13, 243, 18, 8, 10, 18, 26, 37, 183, 99
INVAR-5, Run: 052, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 104, 6, 6, 104, 18, 8, 9, 18, 26, 36, 280, 148
INVAR-5, Run: 053, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 146, 11, 11, 146, 18, 10, 7, 18, 26, 36, 152, 84
INVAR-5, Run: 054, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 295, 15, 15, 199, 18, 13, 5, 18, 26, 37, 173, 94
INVAR-5, Run: 055, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 130, 24, 22, 130, 18, 14, 3, 17, 26, 36, 160, 88
INVAR-5, Run: 056, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 510, 14, 14, 414, 18, 13, 5, 18, 26, 37, 259, 137
INVAR-5, Run: 057, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 96, 7, 7, 96, 18, 14, 3, 18, 26, 36, 120, 68
INVAR-5, Run: 058, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 203, 15, 15, 203, 18, 12, 5, 18, 26, 36, 104, 60
INVAR-5, Run: 059, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 402, 20, 20, 306, 18, 13, 5, 18, 26, 37, 245, 130
INVAR-5, Run: 060, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 159, 10, 8, 159, 18, 12, 5, 17, 26, 36, 204, 110
INVAR-5, Run: 061, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 211, 14, 14, 211, 18, 14, 3, 18, 26, 36, 204, 110
INVAR-5, Run: 062, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 193, 10, 10, 97, 18, 12, 6, 18, 26, 37, 223, 119
INVAR-5, Run: 063, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 128, 10, 10, 128, 18, 10, 7, 18, 26, 36, 252, 134
INVAR-5, Run: 064, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 344, 13, 13, 248, 18, 13, 5, 18, 26, 37, 261, 138
INVAR-5, Run: 065, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 194, 12, 10, 194, 18, 13, 4, 17, 26, 36, 322, 169
INVAR-5, Run: 066, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 315, 12, 12, 315, 18, 8, 9, 18, 26, 36, 226, 121
INVAR-5, Run: 067, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 268, 5, 5, 268, 18, 12, 5, 18, 26, 36, 158, 87
INVAR-5, Run: 068, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 215, 13, 13, 215, 18, 10, 7, 18, 26, 36, 246, 131
INVAR-5, Run: 069, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 192, 15, 15, 192, 18, 10, 7, 18, 26, 36, 122, 69
INVAR-5, Run: 070, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 280, 9, 7, 280, 18, 10, 7, 17, 26, 36, 116, 66
INVAR-5, Run: 071, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 258, 10, 10, 258, 18, 9, 8, 18, 26, 36, 232, 124
INVAR-5, Run: 072, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 71, 16, 14, 71, 18, 4, 13, 17, 26, 36, 342, 179
INVAR-5, Run: 073, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 205, 16, 16, 109, 18, 13, 5, 18, 26, 37, 169, 92
INVAR-5, Run: 074, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 175, 7, 7, 175, 18, 12, 5, 18, 26, 36, 160, 88
INVAR-5, Run: 075, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 139, 6, 6, 139, 18, 10, 7, 18, 26, 36, 212, 114
INVAR-5, Run: 076, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 423, 14, 14, 327, 18, 10, 8, 18, 26, 37, 163, 89
INVAR-5, Run: 077, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 62, 14, 14, 62, 18, 9, 8, 18, 26, 36, 212, 114
INVAR-5, Run: 078, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 169, 13, 13, 73, 18, 14, 4, 18, 26, 37, 197, 106
INVAR-5, Run: 079, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 331, 21, 21, 235, 18, 5, 13, 18, 26, 37, 279, 147
INVAR-5, Run: 080, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 220, 21, 21, 124, 18, 5, 13, 18, 26, 37, 205, 110
INVAR-5, Run: 081, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 344, 7, 7, 248, 18, 13, 5, 18, 26, 37, 195, 105
INVAR-5, Run: 082, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 220, 8, 8, 124, 18, 8, 10, 18, 26, 37, 307, 161
INVAR-5, Run: 083, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 237, 9, 9, 237, 18, 15, 2, 18, 26, 36, 146, 81
INVAR-5, Run: 084, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 285, 8, 8, 189, 18, 9, 9, 18, 26, 37, 109, 62
INVAR-5, Run: 085, F, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 143, 17, 15, 143, 18, 9, 8, 17, 26, 36, 282, 149
INVAR-5, Run: 086, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 158, 9, 9, 158, 18, 15, 2, 18, 26, 36, 172, 94
INVAR-5, Run: 087, F, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 228, 11, 11, 132, 18, 16, 2, 18, 26, 37, 203, 109
INVAR-5, Run: 088, F, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 152, 9, 9, 152, 18, 12, 5, 18, 26, 36, 186, 101
