Input Number, Run_Number, Result@ 100, X, V, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-29, Run: 096, F, 0, 1, 0, 101, 67, 24, 1, 77, 14
INVAR-29, Run: 097, F, 2, 0, 0, 90, 59, 24, 1, 62, 22
INVAR-29, Run: 098, F, 1, 2, 0, 121, 80, 24, 1, 85, 18
INVAR-29, Run: 099, F, 2, 0, 0, 93, 61, 24, 1, 65, 21
INVAR-29, Run: 100, F, 0, 1, 0, 92, 61, 24, 1, 66, 19
INVAR-3, Run: 001, F, 1, 2, 0, 99, 104, 37, 5, 93, 51
INVAR-3, Run: 002, F, 1, 1, 0, 102, 107, 38, 2, 123, 23
INVAR-3, Run: 003, F, 1, 1, 0, 114, 114, 37, 5, 137, 18
INVAR-3, Run: 004, F, 1, 0, 0, 111, 113, 38, 2, 119, 34
INVAR-3, Run: 005, F, 1, 0, 0, 93, 100, 37, 5, 107, 35
INVAR-3, Run: 006, F, 1, 0, 0, 105, 109, 38, 2, 125, 24
INVAR-3, Run: 007, F, 2, 1, 0, 110, 112, 38, 2, 105, 46
INVAR-3, Run: 008, F, 2, 2, 0, 92, 100, 38, 2, 127, 11
INVAR-3, Run: 009, F, 2, 1, 0, 89, 97, 37, 5, 70, 68
INVAR-3, Run: 010, F, 1, 0, 0, 84, 95, 38, 2, 122, 13
INVAR-3, Run: 011, F, 2, 0, 0, 92, 99, 37, 5, 99, 42
INVAR-3, Run: 012, F, 2, 1, 0, 92, 99, 37, 5, 111, 29
INVAR-3, Run: 013, F, 1, 1, 0, 90, 98, 37, 5, 91, 48
INVAR-3, Run: 014, F, 1, 0, 0, 99, 105, 38, 2, 128, 17
INVAR-3, Run: 015, F, 1, 0, 0, 117, 116, 37, 5, 134, 24
INVAR-3, Run: 016, F, 1, 1, 0, 90, 99, 38, 2, 93, 45
INVAR-3, Run: 017, F, 4, 0, 0, 123, 120, 38, 2, 126, 34
INVAR-3, Run: 018, F, 1, 0, 0, 90, 99, 38, 2, 126, 13
INVAR-3, Run: 019, F, 1, 1, 0, 90, 99, 38, 2, 132, 6
INVAR-3, Run: 020, F, 2, 1, 0, 98, 104, 38, 2, 76, 67
INVAR-3, Run: 021, F, 0, 1, 0, 100, 105, 37, 5, 86, 60
INVAR-3, Run: 022, F, 1, 1, 0, 96, 103, 38, 2, 125, 17
INVAR-3, Run: 023, F, 4, 0, 0, 96, 102, 38, 2, 112, 30
INVAR-3, Run: 024, F, 2, 1, 0, 98, 103, 37, 5, 101, 43
INVAR-3, Run: 025, F, 0, 1, 0, 85, 96, 38, 2, 132, 3
INVAR-3, Run: 026, F, 0, 1, 0, 100, 106, 38, 2, 135, 10
INVAR-3, Run: 027, F, 1, 0, 0, 90, 98, 37, 5, 110, 30
INVAR-3, Run: 028, F, 1, 0, 0, 99, 105, 38, 2, 113, 32
INVAR-3, Run: 029, F, 0, 1, 0, 121, 120, 38, 2, 116, 43
INVAR-3, Run: 030, F, 0, 1, 0, 94, 102, 38, 2, 127, 14
INVAR-3, Run: 031, F, 1, 1, 0, 93, 101, 38, 2, 128, 12
INVAR-3, Run: 032, F, 1, 1, 0, 114, 115, 38, 2, 133, 21
INVAR-3, Run: 033, F, 2, 1, 0, 89, 98, 38, 2, 111, 26
INVAR-3, Run: 034, F, 2, 0, 0, 86, 96, 38, 2, 123, 13
INVAR-3, Run: 035, F, 2, 1, 0, 113, 113, 37, 5, 106, 48
INVAR-3, Run: 036, F, 2, 0, 0, 89, 98, 38, 2, 126, 12
INVAR-3, Run: 037, F, 0, 1, 0, 85, 96, 38, 2, 111, 24
INVAR-3, Run: 038, F, 4, 1, 0, 111, 112, 38, 2, 134, 17
INVAR-3, Run: 039, F, 1, 0, 0, 90, 98, 37, 5, 100, 40
INVAR-3, Run: 040, F, 2, 0, 0, 95, 102, 38, 2, 95, 47
INVAR-3, Run: 041, F, 4, 1, 0, 96, 102, 38, 2, 128, 13
INVAR-3, Run: 042, F, 4, 2, 0, 111, 112, 38, 2, 119, 31
INVAR-3, Run: 043, F, 2, 0, 0, 107, 110, 38, 2, 126, 24
INVAR-3, Run: 044, F, 0, 3, 0, 109, 112, 38, 2, 113, 36
INVAR-3, Run: 045, F, 0, 1, 0, 100, 105, 37, 5, 126, 20
INVAR-3, Run: 046, F, 2, 2, 0, 98, 104, 38, 2, 140, 2
INVAR-3, Run: 047, F, 0, 2, 0, 109, 112, 38, 2, 142, 8
INVAR-3, Run: 048, F, 0, 2, 0, 103, 108, 38, 2, 108, 38
INVAR-3, Run: 049, F, 2, 0, 0, 116, 116, 38, 2, 123, 33
INVAR-3, Run: 050, F, 1, 0, 0, 102, 107, 38, 2, 80, 67
INVAR-3, Run: 051, F, 1, 1, 0, 102, 107, 38, 2, 133, 13
INVAR-3, Run: 052, F, 3, 0, 0, 106, 107, 36, 8, 92, 59
INVAR-3, Run: 053, F, 3, 2, 0, 97, 103, 38, 2, 95, 46
INVAR-3, Run: 054, F, 1, 1, 0, 90, 98, 37, 5, 119, 20
INVAR-3, Run: 055, F, 0, 2, 0, 103, 107, 37, 5, 102, 45
INVAR-3, Run: 056, F, 0, 2, 0, 103, 107, 37, 5, 85, 62
INVAR-3, Run: 057, F, 1, 1, 0, 96, 102, 37, 5, 121, 22
INVAR-3, Run: 058, F, 1, 1, 0, 108, 111, 38, 2, 136, 14
INVAR-3, Run: 059, F, 0, 2, 0, 94, 102, 38, 2, 103, 37
INVAR-3, Run: 060, F, 2, 0, 0, 92, 100, 38, 2, 120, 20
INVAR-3, Run: 061, F, 0, 1, 0, 124, 122, 38, 2, 133, 28
INVAR-3, Run: 062, F, 0, 1, 0, 97, 104, 38, 2, 116, 27
INVAR-3, Run: 063, F, 2, 1, 0, 104, 108, 38, 2, 99, 48
INVAR-3, Run: 064, F, 2, 0, 0, 104, 108, 38, 2, 120, 28
INVAR-3, Run: 065, F, 0, 1, 0, 97, 104, 38, 2, 112, 31
INVAR-3, Run: 066, F, 2, 0, 0, 110, 111, 37, 5, 140, 13
INVAR-3, Run: 067, F, 1, 0, 0, 108, 111, 38, 2, 144, 7
INVAR-3, Run: 068, F, 0, 1, 0, 97, 104, 38, 2, 103, 40
INVAR-3, Run: 069, F, 1, 0, 0, 102, 106, 37, 5, 97, 51
INVAR-3, Run: 070, F, 1, 0, 0, 99, 105, 38, 2, 133, 12
INVAR-3, Run: 071, F, 1, 1, 0, 105, 109, 38, 2, 128, 20
INVAR-3, Run: 072, F, 2, 0, 0, 101, 106, 38, 2, 121, 25
INVAR-3, Run: 073, F, 2, 0, 0, 95, 102, 38, 2, 102, 40
INVAR-3, Run: 074, F, 2, 0, 0, 80, 92, 38, 2, 125, 7
INVAR-3, Run: 075, F, 2, 1, 0, 119, 118, 38, 2, 125, 32
INVAR-3, Run: 076, F, 2, 1, 0, 104, 108, 38, 2, 136, 11
INVAR-3, Run: 077, F, 3, 3, 0, 118, 117, 38, 2, 140, 14
INVAR-3, Run: 078, F, 4, 0, 0, 99, 103, 37, 5, 80, 65
INVAR-3, Run: 079, F, 1, 1, 0, 108, 111, 38, 2, 124, 26
INVAR-3, Run: 080, F, 3, 2, 0, 94, 101, 38, 2, 123, 16
INVAR-3, Run: 081, F, 1, 0, 0, 102, 106, 37, 5, 91, 57
INVAR-3, Run: 082, F, 0, 1, 0, 88, 98, 38, 2, 92, 45
INVAR-3, Run: 083, F, 0, 1, 0, 106, 109, 37, 5, 133, 17
INVAR-3, Run: 084, F, 1, 1, 0, 117, 117, 38, 2, 133, 23
INVAR-3, Run: 085, F, 1, 2, 0, 99, 105, 38, 2, 123, 20
INVAR-3, Run: 086, F, 0, 2, 0, 103, 107, 37, 5, 117, 30
INVAR-3, Run: 087, F, 0, 2, 0, 112, 113, 37, 5, 107, 46
INVAR-3, Run: 088, F, 0, 3, 0, 118, 117, 37, 5, 107, 49
INVAR-3, Run: 089, F, 2, 1, 0, 107, 110, 38, 2, 120, 29
INVAR-3, Run: 090, F, 1, 0, 0, 84, 95, 38, 2, 79, 56
INVAR-3, Run: 091, F, 0, 1, 0, 112, 113, 37, 5, 113, 41
INVAR-3, Run: 092, F, 3, 2, 0, 94, 100, 37, 5, 126, 14
INVAR-3, Run: 093, F, 0, 2, 0, 112, 113, 37, 5, 131, 22
INVAR-3, Run: 094, F, 0, 4, 0, 112, 114, 38, 2, 122, 28
INVAR-3, Run: 095, F, 2, 0, 0, 98, 104, 38, 2, 83, 61
INVAR-3, Run: 096, F, 0, 1, 0, 109, 112, 38, 2, 121, 30
INVAR-3, Run: 097, F, 2, 0, 0, 92, 100, 38, 2, 115, 25
INVAR-3, Run: 098, F, 0, 1, 0, 97, 104, 38, 2, 101, 42
INVAR-3, Run: 099, F, 2, 0, 0, 101, 106, 38, 2, 126, 20
INVAR-3, Run: 100, F, 1, 0, 0, 99, 105, 38, 2, 130, 15
INVAR-30, Run: 001, F, 2, 0, 0, 113, 74, 33, 2, 75, 34
INVAR-30, Run: 002, F, 1, 1, 0, 102, 67, 33, 2, 68, 33
INVAR-30, Run: 003, F, 1, 0, 0, 102, 67, 33, 2, 71, 31
INVAR-30, Run: 004, F, 0, 3, 0, 97, 64, 33, 2, 74, 22
INVAR-30, Run: 005, F, 1, 0, 0, 99, 65, 33, 2, 72, 28
INVAR-30, Run: 006, F, 2, 0, 0, 80, 52, 33, 2, 59, 28
INVAR-30, Run: 007, F, 2, 0, 0, 107, 70, 33, 2, 74, 31
INVAR-30, Run: 008, F, 2, 1, 0, 95, 62, 33, 2, 77, 19
INVAR-30, Run: 009, F, 0, 1, 0, 85, 56, 33, 2, 57, 33
INVAR-30, Run: 010, F, 1, 1, 0, 105, 69, 33, 2, 69, 34
INVAR-30, Run: 011, F, 2, 0, 0, 98, 64, 33, 2, 72, 27
INVAR-30, Run: 012, F, 2, 0, 0, 101, 66, 33, 2, 67, 34
INVAR-30, Run: 013, F, 2, 0, 0, 80, 52, 33, 2, 54, 33
INVAR-30, Run: 014, F, 0, 3, 0, 103, 68, 33, 2, 69, 31
INVAR-30, Run: 015, F, 0, 1, 0, 109, 72, 33, 2, 80, 26
INVAR-30, Run: 016, F, 1, 0, 0, 84, 55, 33, 2, 73, 17
INVAR-30, Run: 017, F, 0, 1, 0, 94, 62, 33, 2, 67, 29
INVAR-30, Run: 018, F, 3, 1, 0, 97, 63, 33, 2, 64, 33
INVAR-30, Run: 019, F, 3, 1, 0, 106, 69, 33, 2, 75, 28
INVAR-30, Run: 020, F, 1, 1, 0, 108, 71, 33, 2, 77, 28
INVAR-30, Run: 021, F, 2, 0, 0, 110, 72, 33, 2, 78, 29
INVAR-30, Run: 022, F, 2, 1, 0, 95, 62, 33, 2, 90, 6
INVAR-30, Run: 023, F, 2, 0, 0, 98, 64, 33, 2, 66, 33
INVAR-30, Run: 024, F, 0, 2, 0, 91, 60, 33, 2, 62, 31
INVAR-30, Run: 025, F, 1, 0, 0, 108, 71, 33, 2, 73, 33
INVAR-30, Run: 026, F, 2, 0, 0, 95, 62, 33, 2, 67, 30
INVAR-30, Run: 027, F, 0, 1, 0, 91, 60, 33, 2, 70, 24
INVAR-30, Run: 028, F, 2, 0, 0, 101, 66, 33, 2, 68, 33
INVAR-30, Run: 029, F, 2, 0, 0, 101, 66, 33, 2, 66, 35
INVAR-30, Run: 030, F, 1, 1, 0, 87, 57, 33, 2, 57, 34
INVAR-30, Run: 031, F, 2, 1, 0, 113, 74, 33, 2, 81, 27
INVAR-30, Run: 032, F, 0, 2, 0, 76, 50, 33, 2, 66, 17
INVAR-30, Run: 033, F, 0, 1, 0, 100, 66, 33, 2, 67, 33
INVAR-30, Run: 034, F, 1, 1, 0, 84, 55, 33, 2, 68, 21
INVAR-30, Run: 035, F, 0, 2, 0, 103, 68, 33, 2, 84, 17
INVAR-30, Run: 036, F, 2, 0, 0, 107, 70, 33, 2, 74, 31
INVAR-30, Run: 037, F, 2, 0, 0, 104, 68, 33, 2, 71, 32
INVAR-30, Run: 038, F, 0, 2, 0, 106, 70, 33, 2, 69, 34
INVAR-30, Run: 039, F, 0, 2, 0, 106, 70, 33, 2, 71, 32
INVAR-30, Run: 040, F, 1, 1, 0, 93, 61, 33, 2, 78, 17
INVAR-30, Run: 041, F, 2, 0, 0, 101, 66, 33, 2, 67, 34
INVAR-30, Run: 042, F, 2, 0, 0, 104, 68, 33, 2, 87, 16
INVAR-30, Run: 043, F, 1, 0, 0, 105, 69, 33, 2, 82, 22
INVAR-30, Run: 044, F, 1, 0, 0, 99, 65, 33, 2, 72, 28
INVAR-30, Run: 045, F, 1, 2, 0, 93, 61, 33, 2, 61, 33
INVAR-30, Run: 046, F, 2, 0, 0, 101, 66, 33, 2, 69, 32
INVAR-30, Run: 047, F, 3, 1, 0, 112, 73, 33, 2, 72, 35
INVAR-30, Run: 048, F, 2, 0, 0, 89, 58, 33, 2, 73, 20
INVAR-30, Run: 049, F, 2, 0, 0, 113, 74, 33, 2, 77, 32
INVAR-30, Run: 050, F, 4, 1, 0, 87, 56, 33, 2, 58, 32
INVAR-30, Run: 051, F, 0, 1, 0, 106, 70, 33, 2, 70, 34
INVAR-30, Run: 052, F, 0, 2, 0, 106, 70, 33, 2, 67, 36
INVAR-30, Run: 053, F, 2, 0, 0, 98, 64, 33, 2, 66, 33
INVAR-30, Run: 054, F, 1, 0, 0, 108, 71, 33, 2, 72, 34
INVAR-30, Run: 055, F, 0, 1, 0, 82, 54, 33, 2, 69, 19
INVAR-30, Run: 056, F, 1, 1, 0, 108, 71, 33, 2, 73, 32
INVAR-30, Run: 057, F, 0, 1, 0, 115, 76, 33, 2, 95, 15
INVAR-30, Run: 058, F, 1, 1, 0, 99, 65, 33, 2, 64, 35
INVAR-30, Run: 059, F, 2, 0, 0, 89, 58, 33, 2, 70, 23
INVAR-30, Run: 060, F, 2, 0, 0, 104, 68, 33, 2, 71, 32
INVAR-30, Run: 061, F, 2, 1, 0, 101, 66, 33, 2, 68, 32
INVAR-30, Run: 062, F, 2, 1, 0, 95, 62, 33, 2, 63, 33
INVAR-30, Run: 063, F, 2, 0, 0, 92, 60, 33, 2, 66, 29
INVAR-30, Run: 064, F, 0, 2, 0, 91, 60, 33, 2, 62, 31
INVAR-30, Run: 065, F, 0, 1, 0, 112, 74, 33, 2, 74, 34
INVAR-30, Run: 066, F, 0, 1, 0, 97, 64, 33, 2, 65, 33
INVAR-30, Run: 067, F, 1, 1, 0, 102, 67, 33, 2, 70, 31
INVAR-30, Run: 068, F, 1, 0, 0, 99, 65, 33, 2, 71, 29
INVAR-30, Run: 069, F, 0, 1, 0, 91, 60, 33, 2, 64, 30
INVAR-30, Run: 070, F, 0, 1, 0, 100, 66, 33, 2, 69, 31
INVAR-30, Run: 071, F, 2, 1, 0, 116, 76, 33, 2, 80, 30
INVAR-30, Run: 072, F, 2, 0, 0, 86, 56, 33, 2, 60, 31
INVAR-30, Run: 073, F, 1, 0, 0, 96, 63, 33, 2, 67, 31
INVAR-30, Run: 074, F, 1, 1, 0, 117, 77, 33, 2, 79, 32
INVAR-30, Run: 075, F, 1, 1, 0, 120, 79, 33, 2, 80, 33
INVAR-30, Run: 076, F, 1, 1, 0, 96, 63, 33, 2, 63, 34
INVAR-30, Run: 077, F, 0, 1, 0, 91, 60, 33, 2, 62, 32
INVAR-30, Run: 078, F, 2, 0, 0, 110, 72, 33, 2, 75, 32
INVAR-30, Run: 079, F, 2, 0, 0, 110, 72, 33, 2, 77, 30
INVAR-30, Run: 080, F, 1, 0, 0, 93, 61, 33, 2, 70, 26
INVAR-30, Run: 081, F, 1, 1, 0, 99, 65, 33, 2, 74, 25
INVAR-30, Run: 082, F, 0, 1, 0, 91, 60, 33, 2, 60, 34
INVAR-30, Run: 083, F, 0, 1, 0, 94, 62, 33, 2, 68, 28
INVAR-30, Run: 084, F, 0, 1, 0, 109, 72, 33, 2, 74, 32
INVAR-30, Run: 085, F, 1, 0, 0, 96, 63, 33, 2, 66, 32
INVAR-30, Run: 086, F, 1, 0, 0, 114, 75, 33, 2, 80, 30
INVAR-30, Run: 087, F, 2, 0, 0, 104, 68, 33, 2, 77, 26
INVAR-30, Run: 088, F, 0, 2, 0, 91, 60, 33, 2, 61, 32
INVAR-30, Run: 089, F, 1, 0, 0, 99, 65, 33, 2, 83, 17
INVAR-30, Run: 090, F, 1, 2, 0, 87, 57, 33, 2, 56, 34
INVAR-30, Run: 091, F, 1, 1, 0, 114, 75, 33, 2, 77, 32
INVAR-30, Run: 092, F, 1, 0, 0, 96, 63, 33, 2, 71, 27
INVAR-30, Run: 093, F, 0, 1, 0, 97, 64, 33, 2, 74, 24
INVAR-30, Run: 094, F, 0, 2, 0, 97, 64, 33, 2, 64, 33
INVAR-30, Run: 095, F, 0, 1, 0, 100, 66, 33, 2, 69, 31
INVAR-30, Run: 096, F, 2, 0, 0, 92, 60, 33, 2, 62, 33
INVAR-30, Run: 097, F, 1, 0, 0, 90, 59, 33, 2, 63, 31
INVAR-30, Run: 098, F, 0, 1, 0, 94, 62, 33, 2, 62, 34
INVAR-30, Run: 099, F, 2, 0, 0, 86, 56, 33, 2, 58, 33
INVAR-30, Run: 100, F, 1, 1, 0, 99, 65, 33, 2, 66, 33
INVAR-31, Run: 001, F, 1, 1, 0, 116, 77, 0, 0, 76, 0
INVAR-31, Run: 002, F, 3, 1, 0, 102, 67, 0, 0, 66, 0
INVAR-31, Run: 003, F, 0, 2, 0, 90, 60, 0, 0, 58, 0
INVAR-31, Run: 004, F, 1, 1, 0, 92, 61, 0, 0, 60, 0
INVAR-31, Run: 005, F, 0, 2, 0, 99, 66, 0, 0, 64, 0
INVAR-31, Run: 006, F, 2, 0, 0, 106, 70, 0, 0, 70, 0
INVAR-31, Run: 007, F, 0, 1, 0, 81, 54, 0, 0, 53, 0
INVAR-31, Run: 008, F, 0, 1, 0, 99, 66, 0, 0, 65, 0
INVAR-31, Run: 009, F, 1, 0, 0, 74, 49, 0, 0, 49, 0
INVAR-31, Run: 010, F, 0, 4, 0, 99, 66, 0, 0, 62, 0
INVAR-31, Run: 011, F, 2, 0, 0, 115, 76, 0, 0, 76, 0
INVAR-31, Run: 012, F, 1, 2, 0, 92, 61, 0, 0, 59, 0
INVAR-31, Run: 013, F, 1, 2, 0, 89, 59, 0, 0, 57, 0
INVAR-31, Run: 014, F, 2, 0, 0, 91, 60, 0, 0, 60, 0
INVAR-31, Run: 015, F, 2, 0, 0, 103, 68, 0, 0, 68, 0
INVAR-31, Run: 016, F, 1, 2, 0, 98, 65, 0, 0, 63, 0
INVAR-31, Run: 017, F, 0, 2, 0, 105, 70, 0, 0, 68, 0
INVAR-31, Run: 018, F, 2, 0, 0, 112, 74, 0, 0, 74, 0
INVAR-31, Run: 019, F, 1, 1, 0, 98, 65, 0, 0, 64, 0
INVAR-31, Run: 020, F, 3, 2, 0, 108, 71, 0, 0, 69, 0
INVAR-31, Run: 021, F, 0, 1, 0, 102, 68, 0, 0, 67, 0
INVAR-31, Run: 022, F, 1, 0, 0, 86, 57, 0, 0, 57, 0
INVAR-31, Run: 023, F, 0, 2, 0, 111, 74, 0, 0, 72, 0
INVAR-31, Run: 024, F, 1, 0, 0, 107, 71, 0, 0, 71, 0
INVAR-31, Run: 025, F, 0, 1, 0, 105, 70, 0, 0, 69, 0
INVAR-31, Run: 026, F, 1, 0, 0, 116, 77, 0, 0, 77, 0
INVAR-31, Run: 027, F, 2, 0, 0, 91, 60, 0, 0, 60, 0
INVAR-31, Run: 028, F, 1, 2, 0, 104, 69, 0, 0, 67, 0
INVAR-31, Run: 029, F, 1, 1, 0, 122, 81, 0, 0, 80, 0
INVAR-31, Run: 030, F, 2, 0, 0, 76, 50, 0, 0, 50, 0
INVAR-31, Run: 031, F, 2, 0, 0, 97, 64, 0, 0, 64, 0
INVAR-31, Run: 032, F, 1, 0, 0, 86, 57, 0, 0, 57, 0
INVAR-31, Run: 033, F, 0, 2, 0, 99, 66, 0, 0, 64, 0
INVAR-31, Run: 034, F, 1, 1, 0, 104, 69, 0, 0, 68, 0
INVAR-31, Run: 035, F, 0, 1, 0, 87, 58, 0, 0, 57, 0
INVAR-31, Run: 036, F, 0, 4, 0, 102, 68, 0, 0, 64, 0
INVAR-31, Run: 037, F, 2, 0, 0, 94, 62, 0, 0, 62, 0
INVAR-31, Run: 038, F, 0, 3, 0, 111, 74, 0, 0, 71, 0
INVAR-31, Run: 039, F, 0, 1, 0, 108, 72, 0, 0, 71, 0
INVAR-31, Run: 040, F, 2, 0, 0, 115, 76, 0, 0, 76, 0
INVAR-31, Run: 041, F, 2, 0, 0, 97, 64, 0, 0, 64, 0
INVAR-31, Run: 042, F, 1, 0, 0, 95, 63, 0, 0, 63, 0
INVAR-31, Run: 043, F, 1, 1, 0, 104, 69, 0, 0, 68, 0
INVAR-31, Run: 044, F, 1, 0, 0, 92, 61, 0, 0, 61, 0
INVAR-31, Run: 045, F, 0, 3, 0, 105, 70, 0, 0, 67, 0
INVAR-31, Run: 046, F, 1, 1, 0, 101, 67, 0, 0, 66, 0
INVAR-31, Run: 047, F, 2, 0, 0, 94, 62, 0, 0, 62, 0
INVAR-31, Run: 048, F, 1, 1, 0, 98, 65, 0, 0, 64, 0
INVAR-31, Run: 049, F, 0, 2, 0, 99, 66, 0, 0, 64, 0
INVAR-31, Run: 050, F, 1, 1, 0, 89, 59, 0, 0, 58, 0
INVAR-31, Run: 051, F, 1, 1, 0, 110, 73, 0, 0, 72, 0
INVAR-31, Run: 052, F, 0, 1, 0, 84, 56, 0, 0, 55, 0
INVAR-31, Run: 053, F, 0, 2, 0, 102, 68, 0, 0, 66, 0
INVAR-31, Run: 054, F, 2, 0, 0, 94, 62, 0, 0, 62, 0
INVAR-31, Run: 055, F, 2, 2, 0, 103, 68, 0, 0, 66, 0
INVAR-31, Run: 056, F, 3, 1, 0, 105, 69, 0, 0, 68, 0
INVAR-31, Run: 057, F, 0, 2, 0, 102, 68, 0, 0, 66, 0
INVAR-31, Run: 058, F, 2, 0, 0, 100, 66, 0, 0, 66, 0
INVAR-31, Run: 059, F, 0, 1, 0, 90, 60, 0, 0, 59, 0
INVAR-31, Run: 060, F, 1, 1, 0, 110, 73, 0, 0, 72, 0
INVAR-31, Run: 061, F, 0, 3, 0, 120, 80, 0, 0, 77, 0
INVAR-31, Run: 062, F, 0, 1, 0, 96, 64, 0, 0, 63, 0
INVAR-31, Run: 063, F, 2, 2, 0, 97, 64, 0, 0, 62, 0
INVAR-31, Run: 064, F, 1, 0, 0, 101, 67, 0, 0, 67, 0
INVAR-31, Run: 065, F, 2, 0, 0, 100, 66, 0, 0, 66, 0
INVAR-31, Run: 066, F, 1, 1, 0, 98, 65, 0, 0, 64, 0
INVAR-31, Run: 067, F, 1, 1, 0, 98, 65, 0, 0, 64, 0
INVAR-31, Run: 068, F, 0, 3, 0, 99, 66, 0, 0, 63, 0
INVAR-31, Run: 069, F, 2, 1, 0, 97, 64, 0, 0, 63, 0
INVAR-31, Run: 070, F, 4, 1, 0, 110, 72, 0, 0, 71, 0
INVAR-31, Run: 071, F, 2, 0, 0, 100, 66, 0, 0, 66, 0
INVAR-31, Run: 072, F, 0, 1, 0, 105, 70, 0, 0, 69, 0
INVAR-31, Run: 073, F, 1, 1, 0, 110, 73, 0, 0, 72, 0
INVAR-31, Run: 074, F, 2, 0, 0, 100, 66, 0, 0, 66, 0
INVAR-31, Run: 075, F, 0, 2, 0, 96, 64, 0, 0, 62, 0
INVAR-31, Run: 076, F, 2, 1, 0, 94, 62, 0, 0, 61, 0
INVAR-31, Run: 077, F, 3, 0, 0, 99, 65, 0, 0, 65, 0
INVAR-31, Run: 078, F, 0, 1, 0, 99, 66, 0, 0, 65, 0
INVAR-31, Run: 079, F, 1, 2, 0, 83, 55, 0, 0, 53, 0
INVAR-31, Run: 080, F, 2, 1, 0, 103, 68, 0, 0, 67, 0
INVAR-31, Run: 081, F, 2, 1, 0, 97, 64, 0, 0, 63, 0
INVAR-31, Run: 082, F, 2, 2, 0, 100, 66, 0, 0, 64, 0
INVAR-31, Run: 083, F, 1, 1, 0, 98, 65, 0, 0, 64, 0
INVAR-31, Run: 084, F, 0, 1, 0, 108, 72, 0, 0, 71, 0
INVAR-31, Run: 085, F, 0, 1, 0, 90, 60, 0, 0, 59, 0
INVAR-31, Run: 086, F, 1, 1, 0, 95, 63, 0, 0, 62, 0
INVAR-31, Run: 087, F, 3, 0, 0, 90, 59, 0, 0, 59, 0
INVAR-31, Run: 088, F, 2, 0, 0, 103, 68, 0, 0, 68, 0
INVAR-31, Run: 089, F, 1, 1, 0, 95, 63, 0, 0, 62, 0
INVAR-31, Run: 090, F, 1, 1, 0, 107, 71, 0, 0, 70, 0
INVAR-31, Run: 091, F, 2, 0, 0, 109, 72, 0, 0, 72, 0
INVAR-31, Run: 092, F, 1, 1, 0, 104, 69, 0, 0, 68, 0
INVAR-31, Run: 093, F, 1, 0, 0, 107, 71, 0, 0, 71, 0
INVAR-31, Run: 094, F, 3, 0, 0, 102, 67, 0, 0, 67, 0
INVAR-31, Run: 095, F, 1, 0, 0, 95, 63, 0, 0, 63, 0
INVAR-31, Run: 096, F, 1, 0, 0, 89, 59, 0, 0, 59, 0
INVAR-31, Run: 097, F, 2, 2, 0, 97, 64, 0, 0, 62, 0
INVAR-31, Run: 098, F, 0, 1, 0, 108, 72, 0, 0, 71, 0
INVAR-31, Run: 099, F, 0, 3, 0, 84, 56, 0, 0, 53, 0
INVAR-31, Run: 100, F, 2, 0, 0, 106, 70, 0, 0, 70, 0
INVAR-32, Run: 001, F, 0, 1, 0, 94, 62, 16, 2, 71, 8
INVAR-32, Run: 002, F, 2, 0, 0, 101, 66, 16, 2, 68, 16
INVAR-32, Run: 003, F, 1, 1, 0, 105, 69, 16, 2, 73, 13
INVAR-32, Run: 004, F, 2, 0, 0, 101, 66, 16, 2, 76, 8
INVAR-32, Run: 005, F, 0, 2, 0, 106, 70, 16, 2, 69, 17
INVAR-32, Run: 006, F, 0, 2, 0, 121, 80, 16, 2, 84, 12
INVAR-32, Run: 007, F, 2, 0, 0, 101, 66, 16, 2, 70, 14
INVAR-32, Run: 008, F, 2, 0, 0, 113, 74, 16, 2, 74, 18
INVAR-32, Run: 009, F, 0, 1, 0, 97, 64, 16, 2, 62, 19
INVAR-32, Run: 010, F, 2, 0, 0, 125, 82, 16, 2, 86, 14
INVAR-32, Run: 011, F, 0, 2, 0, 112, 74, 16, 2, 75, 15
INVAR-32, Run: 012, F, 1, 1, 0, 99, 65, 16, 2, 67, 15
INVAR-32, Run: 013, F, 0, 2, 0, 109, 72, 16, 2, 78, 10
INVAR-32, Run: 014, F, 1, 1, 0, 87, 57, 16, 2, 69, 5
INVAR-32, Run: 015, F, 1, 1, 0, 93, 61, 16, 2, 61, 17
INVAR-32, Run: 016, F, 3, 1, 0, 100, 65, 16, 2, 68, 14
INVAR-32, Run: 017, F, 3, 1, 0, 100, 65, 16, 2, 72, 10
INVAR-32, Run: 018, F, 2, 0, 0, 101, 66, 16, 2, 69, 15
INVAR-32, Run: 019, F, 1, 2, 0, 96, 63, 16, 2, 68, 11
INVAR-32, Run: 020, F, 1, 0, 0, 87, 57, 16, 2, 59, 16
INVAR-32, Run: 021, F, 1, 1, 0, 111, 73, 16, 2, 74, 16
INVAR-32, Run: 022, F, 1, 1, 0, 93, 61, 16, 2, 67, 11
INVAR-32, Run: 023, F, 0, 1, 0, 91, 60, 16, 2, 62, 15
INVAR-32, Run: 024, F, 1, 0, 0, 81, 53, 16, 2, 60, 11
INVAR-32, Run: 025, F, 1, 1, 0, 99, 65, 16, 2, 71, 11
INVAR-32, Run: 026, F, 0, 1, 0, 85, 56, 16, 2, 57, 16
