Input Number, Run_Number, Result@ 100, ak, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-3, Run: 040, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 160, 81, 1, 0, 80, 1, 1, 37, 5, 41, 7, 4, 1, 161, 3, 0, 6, 0, 10, 1, 1, 1, 0, 0, 0, 0, 37, 10, 38, 10, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 163, 1, 0, 1, 6, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 041, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 158, 81, 1, 0, 79, 3, 0, 9, 4, 14, 5, 5, 1, 157, 7, 0, 12, 2, 20, 3, 1, 1, 1, 0, 0, 0, 9, 1, 10, 2, 1, 0, 0, 5, 0, 16, 4, 17, 5, 1, 159, 5, 0, 8, 2, 0, 14, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 252, 0, 1, 0, 0, 0, 0, 0, 0, 4, 18, 0, 20, 2, 1, 0, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 042, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 81, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 164, 79, 3, 0, 74, 7, 1, 14, 5, 26, 7, 0, 1, 158, 6, 0, 54, 17, 61, 18, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 043, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 160, 80, 2, 0, 79, 2, 1, 26, 7, 32, 9, 4, 1, 160, 4, 0, 19, 3, 24, 4, 1, 1, 0, 0, 0, 0, 16, 5, 17, 6, 1, 0, 0, 22, 0, 2, 0, 2, 0, 0, 159, 5, 0, 20, 5, 6, 25, 6, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 044, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 161, 79, 3, 0, 79, 3, 0, 6, 1, 13, 2, 3, 1, 162, 2, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 161, 2, 1, 2, 0, 1, 6, 3, 1, 1, 1, 1, 1, 0, 0, 5, 0, 246, 4, 0, 0, 0, 0, 0, 0, 0, 1, 33, 7, 38, 8, 1, 0, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 045, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 160, 80, 1, 1, 81, 1, 0, 48, 8, 52, 10, 4, 1, 161, 3, 0, 5, 0, 9, 1, 1, 1, 0, 0, 0, 0, 5, 0, 6, 1, 1, 0, 0, 0, 0, 8, 1, 9, 2, 1, 157, 7, 0, 15, 0, 1, 23, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 247, 3, 0, 0, 0, 0, 0, 0, 0, 1, 14, 3, 18, 4, 1, 0, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 046, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 163, 80, 2, 0, 78, 4, 0, 29, 7, 36, 8, 1, 1, 159, 4, 1, 1, 1, 7, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 6, 0, 8, 5, 9, 6, 1, 163, 1, 0, 8, 0, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 263, 1, 0, 0, 0, 0, 0, 0, 0, 1, 10, 5, 12, 6, 1, 0, 0, 0, 229, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 047, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 161, 80, 2, 0, 81, 1, 0, 16, 5, 20, 6, 2, 1, 160, 4, 0, 1, 0, 6, 1, 1, 1, 1, 0, 0, 0, 17, 1, 18, 2, 1, 0, 0, 20, 0, 18, 5, 19, 5, 0, 159, 3, 2, 7, 6, 1, 13, 4, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 048, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 163, 82, 0, 0, 81, 1, 0, 39, 20, 41, 21, 1, 1, 161, 3, 0, 9, 3, 13, 4, 1, 1, 0, 0, 0, 0, 7, 1, 8, 2, 1, 0, 0, 11, 0, 5, 4, 6, 5, 1, 161, 3, 0, 5, 2, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 275, 1, 0, 0, 0, 0, 0, 0, 0, 3, 11, 2, 12, 2, 0, 0, 0, 0, 217, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 049, P, 0, 163, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 163, 163, 82, 0, 0, 81, 1, 0, 25, 9, 27, 10, 1, 1, 157, 6, 0, 1, 0, 8, 1, 1, 1, 0, 0, 0, 0, 9, 1, 10, 2, 1, 0, 0, 35, 0, 8, 3, 9, 4, 1, 159, 3, 1, 9, 2, 5, 14, 7, 1, 1, 1, 1, 1, 0, 0, 37, 0, 245, 5, 0, 0, 0, 0, 0, 0, 0, 3, 13, 2, 19, 2, 0, 0, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 050, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 163, 80, 2, 0, 78, 4, 0, 3, 0, 10, 1, 1, 1, 159, 5, 0, 16, 1, 22, 2, 1, 1, 0, 0, 0, 0, 5, 3, 6, 4, 1, 0, 0, 10, 0, 1, 1, 2, 2, 1, 161, 3, 0, 34, 5, 14, 37, 14, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 051, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 161, 80, 2, 0, 77, 5, 0, 2, 0, 10, 1, 3, 1, 159, 4, 1, 7, 1, 13, 3, 1, 1, 0, 0, 0, 0, 12, 3, 12, 3, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 162, 2, 0, 8, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 052, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 160, 81, 1, 0, 81, 1, 0, 2, 2, 5, 3, 4, 1, 160, 4, 0, 13, 2, 18, 3, 1, 1, 0, 0, 0, 0, 9, 0, 10, 1, 1, 0, 0, 10, 0, 2, 0, 3, 1, 1, 158, 6, 0, 15, 3, 3, 22, 4, 1, 1, 1, 1, 1, 0, 0, 15, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 6, 21, 6, 0, 0, 0, 0, 230, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 053, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 164, 80, 2, 0, 80, 2, 0, 21, 3, 26, 4, 0, 1, 161, 3, 0, 11, 1, 15, 2, 1, 1, 0, 0, 0, 0, 5, 2, 6, 3, 1, 0, 0, 7, 0, 8, 4, 9, 5, 1, 156, 7, 1, 1, 0, 0, 10, 2, 1, 1, 1, 1, 1, 0, 0, 8, 0, 249, 2, 0, 0, 0, 0, 0, 0, 0, 1, 21, 1, 23, 1, 0, 0, 0, 0, 242, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 054, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 163, 80, 1, 1, 79, 3, 0, 4, 2, 10, 4, 1, 1, 160, 4, 0, 33, 6, 38, 7, 1, 1, 0, 0, 0, 0, 27, 1, 28, 2, 1, 0, 0, 9, 0, 4, 0, 4, 0, 0, 163, 1, 0, 16, 1, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 055, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 159, 82, 0, 0, 81, 1, 0, 7, 2, 9, 3, 4, 1, 160, 4, 0, 12, 1, 17, 2, 1, 1, 1, 0, 0, 0, 26, 5, 27, 6, 1, 0, 0, 13, 0, 26, 6, 27, 6, 0, 161, 3, 0, 11, 3, 2, 15, 3, 1, 1, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 056, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 160, 77, 4, 1, 80, 2, 0, 3, 2, 11, 4, 3, 1, 160, 4, 0, 16, 2, 21, 3, 1, 1, 1, 0, 0, 0, 14, 0, 15, 1, 1, 0, 0, 20, 0, 14, 5, 14, 5, 0, 157, 6, 1, 12, 9, 4, 20, 6, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 057, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 159, 80, 2, 0, 80, 2, 0, 1, 0, 6, 1, 5, 1, 163, 1, 0, 26, 7, 28, 8, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 0, 3, 3, 4, 4, 1, 160, 3, 1, 25, 1, 6, 30, 8, 1, 1, 1, 1, 1, 0, 0, 7, 0, 249, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 219, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 058, P, 0, 164, 0, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 158, 78, 4, 0, 80, 2, 0, 56, 16, 63, 16, 6, 0, 163, 1, 0, 15, 3, 17, 4, 1, 1, 0, 0, 0, 0, 19, 1, 20, 2, 1, 0, 0, 7, 0, 20, 4, 21, 5, 1, 160, 4, 0, 14, 2, 8, 19, 9, 1, 1, 1, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 059, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 161, 79, 3, 0, 78, 3, 1, 31, 3, 39, 5, 3, 1, 163, 1, 0, 17, 2, 19, 3, 1, 1, 0, 0, 0, 0, 11, 7, 12, 8, 1, 0, 0, 34, 0, 2, 2, 2, 2, 0, 159, 5, 0, 12, 7, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 060, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 159, 81, 1, 0, 81, 1, 0, 6, 0, 9, 1, 5, 1, 160, 4, 0, 3, 1, 8, 2, 1, 1, 0, 0, 0, 0, 14, 5, 15, 6, 1, 0, 0, 6, 0, 1, 0, 2, 1, 1, 159, 4, 1, 1, 1, 0, 7, 2, 1, 1, 1, 1, 1, 0, 0, 12, 0, 245, 4, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3, 10, 4, 1, 0, 0, 0, 244, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 061, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 161, 77, 5, 0, 80, 1, 1, 16, 4, 24, 6, 3, 1, 162, 2, 0, 2, 2, 5, 3, 1, 1, 0, 0, 0, 0, 25, 7, 26, 8, 1, 0, 0, 21, 0, 1, 0, 2, 1, 1, 161, 3, 0, 28, 6, 5, 32, 6, 1, 1, 1, 1, 1, 0, 0, 25, 0, 216, 5, 0, 0, 0, 0, 0, 0, 0, 7, 2, 3, 7, 3, 0, 0, 0, 0, 272, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 062, P, 0, 164, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 164, 81, 1, 0, 80, 2, 0, 39, 9, 42, 9, 0, 0, 161, 3, 0, 5, 0, 9, 1, 1, 1, 0, 0, 0, 0, 12, 1, 13, 2, 1, 0, 0, 31, 0, 10, 4, 11, 5, 1, 159, 5, 0, 3, 13, 1, 9, 2, 1, 1, 1, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 063, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 161, 80, 2, 0, 80, 2, 0, 6, 0, 11, 1, 2, 1, 161, 3, 0, 9, 3, 13, 4, 1, 1, 1, 0, 0, 0, 19, 4, 20, 5, 1, 0, 0, 10, 0, 3, 0, 4, 1, 1, 162, 2, 0, 36, 3, 10, 39, 11, 1, 1, 1, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 064, P, 0, 164, 0, 17, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 493, 0, 0, 0, 0, 0, 0, 0, 0, 164, 159, 73, 1, 0, 72, 1, 0, 0, 1, 3, 2, 5, 1, 157, 6, 1, 14, 4, 22, 6, 1, 1, 0, 0, 0, 0, 5, 1, 6, 2, 1, 0, 0, 1, 0, 19, 1, 20, 2, 1, 161, 3, 0, 26, 4, 7, 30, 8, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 243, 7, 0, 0, 0, 0, 12, 3, 19, 1, 3, 0
INVAR-3, Run: 065, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 157, 78, 3, 1, 80, 1, 1, 22, 4, 29, 7, 5, 1, 161, 3, 0, 4, 0, 8, 1, 1, 1, 2, 0, 0, 0, 5, 0, 6, 1, 1, 0, 0, 10, 0, 9, 2, 10, 3, 1, 162, 2, 0, 12, 2, 1, 15, 2, 1, 1, 1, 1, 1, 0, 0, 18, 0, 244, 5, 1, 0, 0, 0, 0, 0, 0, 5, 6, 3, 13, 5, 1, 0, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 066, P, 0, 164, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 162, 79, 2, 1, 80, 1, 1, 12, 4, 18, 7, 1, 1, 163, 1, 0, 5, 2, 7, 3, 1, 1, 1, 0, 0, 0, 24, 3, 25, 4, 1, 0, 0, 16, 0, 12, 0, 13, 1, 1, 160, 4, 0, 24, 2, 5, 29, 6, 1, 1, 1, 1, 1, 0, 0, 19, 0, 237, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 2, 1, 0, 0, 0, 0, 255, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 067, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 159, 80, 2, 0, 79, 2, 1, 6, 1, 12, 3, 4, 1, 161, 3, 0, 2, 2, 6, 3, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 3, 0, 4, 0, 5, 1, 1, 161, 3, 0, 15, 0, 8, 19, 9, 1, 1, 1, 1, 1, 0, 0, 9, 0, 232, 3, 0, 0, 0, 0, 0, 0, 0, 2, 6, 1, 10, 2, 1, 0, 0, 0, 258, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 068, P, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 164, 162, 81, 1, 0, 81, 1, 0, 7, 4, 10, 5, 2, 1, 161, 3, 0, 14, 3, 18, 4, 1, 1, 0, 0, 0, 0, 5, 1, 6, 2, 1, 0, 0, 22, 0, 2, 0, 3, 1, 1, 162, 2, 0, 5, 5, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 25, 0, 232, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 3, 1, 1, 0, 0, 0, 260, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
