Input Number, Run_Number, Result@ 100, V, Y, X
5, Run: 035, F, 0, 0, 1
5, Run: 036, P, 12, 0, 0
5, Run: 037, P, 9, 0, 0
5, Run: 038, F, 0, 0, 1
5, Run: 039, P, 18, 0, 0
5, Run: 040, F, 0, 0, 2
5, Run: 041, P, 24, 0, 0
5, Run: 042, F, 0, 0, 2
5, Run: 043, F, 0, 0, 2
5, Run: 044, F, 0, 0, 1
5, Run: 045, F, 0, 0, 2
5, Run: 046, F, 0, 0, 2
5, Run: 047, P, 25, 0, 0
5, Run: 048, P, 13, 0, 0
5, Run: 049, F, 0, 0, 2
5, Run: 050, F, 0, 0, 2
5, Run: 051, F, 0, 0, 1
5, Run: 052, F, 0, 0, 1
5, Run: 053, F, 0, 0, 2
5, Run: 054, F, 0, 0, 2
5, Run: 055, P, 15, 0, 0
5, Run: 056, P, 27, 0, 0
5, Run: 057, F, 0, 0, 1
5, Run: 058, F, 0, 0, 2
5, Run: 059, P, 33, 0, 0
5, Run: 060, F, 0, 0, 2
5, Run: 061, F, 0, 0, 1
5, Run: 062, P, 23, 0, 0
5, Run: 063, F, 0, 0, 2
5, Run: 064, F, 0, 0, 1
5, Run: 065, F, 0, 0, 2
5, Run: 066, F, 0, 0, 1
5, Run: 067, P, 24, 0, 0
5, Run: 068, P, 19, 0, 0
5, Run: 069, P, 29, 0, 0
5, Run: 070, P, 12, 0, 0
5, Run: 071, F, 0, 0, 1
5, Run: 072, F, 0, 0, 1
5, Run: 073, F, 0, 0, 1
5, Run: 074, F, 0, 0, 2
5, Run: 075, P, 9, 0, 0
5, Run: 076, P, 18, 0, 0
5, Run: 077, F, 0, 0, 2
5, Run: 078, F, 0, 0, 1
5, Run: 079, F, 0, 0, 2
5, Run: 080, F, 0, 0, 2
5, Run: 081, F, 0, 0, 1
5, Run: 082, F, 0, 0, 2
5, Run: 083, F, 0, 0, 2
5, Run: 084, P, 18, 0, 0
5, Run: 085, F, 0, 0, 1
5, Run: 086, F, 0, 0, 2
5, Run: 087, F, 0, 0, 1
5, Run: 088, F, 0, 0, 2
5, Run: 089, F, 0, 0, 2
5, Run: 090, F, 0, 0, 2
5, Run: 091, F, 0, 0, 1
5, Run: 092, P, 28, 0, 0
5, Run: 093, P, 33, 0, 0
5, Run: 094, P, 10, 0, 0
5, Run: 095, F, 0, 0, 2
5, Run: 096, F, 0, 0, 1
5, Run: 097, F, 0, 0, 1
5, Run: 098, P, 25, 0, 0
5, Run: 099, P, 21, 0, 0
5, Run: 100, P, 13, 0, 0
6, Run: 001, F, 0, 0, 1
6, Run: 002, F, 0, 0, 1
6, Run: 003, F, 0, 0, 2
6, Run: 004, P, 29, 0, 0
6, Run: 005, F, 0, 0, 1
6, Run: 006, F, 0, 0, 2
6, Run: 007, F, 0, 0, 2
6, Run: 008, P, 72, 0, 0
6, Run: 009, F, 0, 0, 2
6, Run: 010, P, 83, 0, 0
6, Run: 011, P, 79, 0, 0
6, Run: 012, P, 8, 0, 0
6, Run: 013, P, 34, 0, 0
6, Run: 014, P, 79, 0, 0
6, Run: 015, F, 0, 0, 2
6, Run: 016, P, 40, 0, 0
6, Run: 017, P, 48, 0, 0
6, Run: 018, F, 0, 0, 1
6, Run: 019, P, 82, 0, 0
6, Run: 020, P, 71, 0, 0
6, Run: 021, F, 0, 0, 2
6, Run: 022, F, 0, 0, 2
6, Run: 023, F, 0, 0, 2
6, Run: 024, P, 66, 0, 0
6, Run: 025, F, 0, 0, 1
6, Run: 026, P, 61, 0, 0
6, Run: 027, F, 0, 0, 1
6, Run: 028, P, 78, 0, 0
6, Run: 029, P, 75, 0, 0
6, Run: 030, F, 0, 0, 2
6, Run: 031, P, 36, 0, 0
6, Run: 032, F, 0, 0, 2
6, Run: 033, F, 0, 0, 2
6, Run: 034, F, 0, 0, 2
6, Run: 035, F, 0, 0, 1
6, Run: 036, P, 8, 0, 0
6, Run: 037, F, 0, 0, 1
6, Run: 038, P, 82, 0, 0
6, Run: 039, F, 0, 0, 2
6, Run: 040, F, 0, 0, 1
6, Run: 041, F, 0, 0, 2
6, Run: 042, P, 40, 0, 0
6, Run: 043, P, 61, 0, 0
6, Run: 044, F, 0, 0, 1
6, Run: 045, F, 0, 0, 2
6, Run: 046, P, 65, 0, 0
6, Run: 047, F, 0, 0, 2
6, Run: 048, P, 55, 0, 0
6, Run: 049, P, 92, 0, 0
6, Run: 050, F, 0, 0, 2
6, Run: 051, F, 0, 0, 1
6, Run: 052, F, 0, 0, 1
6, Run: 053, F, 0, 0, 2
6, Run: 054, P, 54, 0, 0
6, Run: 055, P, 77, 0, 0
6, Run: 056, F, 0, 0, 2
6, Run: 057, F, 0, 0, 2
6, Run: 058, F, 0, 0, 2
6, Run: 059, F, 0, 0, 2
6, Run: 060, F, 0, 0, 1
6, Run: 061, P, 28, 0, 0
6, Run: 062, F, 0, 0, 1
6, Run: 063, P, 64, 0, 0
6, Run: 064, F, 0, 0, 1
6, Run: 065, P, 73, 0, 0
6, Run: 066, F, 0, 0, 1
6, Run: 067, P, 4, 0, 0
6, Run: 068, P, 27, 0, 0
6, Run: 069, P, 45, 0, 0
6, Run: 070, F, 0, 0, 1
6, Run: 071, F, 0, 0, 2
6, Run: 072, F, 0, 0, 1
6, Run: 073, F, 0, 0, 1
6, Run: 074, F, 0, 0, 2
6, Run: 075, F, 0, 0, 2
6, Run: 076, F, 0, 0, 1
6, Run: 077, P, 90, 0, 0
6, Run: 078, F, 0, 0, 2
6, Run: 079, F, 0, 0, 1
6, Run: 080, F, 0, 0, 2
6, Run: 081, F, 0, 0, 1
6, Run: 082, F, 0, 0, 2
6, Run: 083, F, 0, 0, 2
6, Run: 084, F, 0, 0, 2
6, Run: 085, P, 75, 0, 0
6, Run: 086, F, 0, 0, 2
6, Run: 087, F, 0, 0, 1
6, Run: 088, P, 69, 0, 0
6, Run: 089, F, 0, 0, 2
6, Run: 090, P, 68, 0, 0
6, Run: 091, P, 90, 0, 0
6, Run: 092, P, 51, 0, 0
6, Run: 093, F, 0, 0, 2
6, Run: 094, F, 0, 0, 2
6, Run: 095, P, 65, 0, 0
6, Run: 096, F, 0, 0, 2
6, Run: 097, F, 0, 0, 2
6, Run: 098, F, 0, 0, 2
6, Run: 099, P, 53, 0, 0
6, Run: 100, P, 90, 0, 0
7, Run: 001, F, 0, 0, 1
7, Run: 002, F, 0, 0, 2
7, Run: 003, F, 0, 0, 2
7, Run: 004, P, 3, 0, 0
7, Run: 005, P, 2, 0, 0
7, Run: 006, F, 0, 0, 2
7, Run: 007, P, 9, 0, 0
7, Run: 008, F, 0, 0, 2
7, Run: 009, P, 5, 0, 0
7, Run: 010, F, 0, 0, 1
7, Run: 011, F, 0, 0, 1
7, Run: 012, P, 2, 0, 0
7, Run: 013, F, 0, 0, 2
7, Run: 014, F, 0, 0, 2
7, Run: 015, P, 1, 0, 0
7, Run: 016, F, 0, 0, 2
7, Run: 017, P, 2, 0, 0
7, Run: 018, P, 1, 0, 0
7, Run: 019, P, 1, 0, 0
7, Run: 020, P, 2, 0, 0
7, Run: 021, F, 0, 0, 1
7, Run: 022, P, 1, 0, 0
7, Run: 023, F, 0, 0, 2
7, Run: 024, F, 0, 0, 2
7, Run: 025, P, 1, 0, 0
7, Run: 026, P, 4, 0, 0
7, Run: 027, F, 0, 0, 1
7, Run: 028, F, 0, 0, 2
7, Run: 029, F, 0, 0, 2
7, Run: 030, P, 1, 0, 0
7, Run: 031, F, 0, 0, 1
7, Run: 032, F, 0, 0, 1
7, Run: 033, F, 0, 0, 2
7, Run: 034, P, 2, 0, 0
7, Run: 035, P, 7, 0, 0
7, Run: 036, F, 0, 0, 2
7, Run: 037, P, 1, 0, 0
7, Run: 038, F, 0, 0, 1
7, Run: 039, F, 0, 0, 1
7, Run: 040, F, 0, 0, 1
7, Run: 041, P, 3, 0, 0
7, Run: 042, F, 0, 0, 2
7, Run: 043, F, 0, 1, 0
7, Run: 044, F, 0, 0, 2
7, Run: 045, F, 0, 0, 1
7, Run: 046, F, 0, 0, 2
7, Run: 047, F, 0, 0, 2
7, Run: 048, F, 0, 1, 0
7, Run: 049, P, 7, 0, 0
7, Run: 050, F, 0, 0, 1
7, Run: 051, F, 0, 0, 1
7, Run: 052, P, 4, 0, 0
7, Run: 053, F, 0, 0, 1
7, Run: 054, F, 0, 0, 2
7, Run: 055, F, 0, 0, 1
7, Run: 056, F, 0, 0, 2
7, Run: 057, F, 0, 0, 1
7, Run: 058, F, 0, 0, 2
7, Run: 059, P, 6, 0, 0
7, Run: 060, P, 6, 0, 0
7, Run: 061, F, 0, 0, 1
7, Run: 062, P, 1, 0, 0
7, Run: 063, F, 0, 0, 2
7, Run: 064, F, 0, 0, 2
7, Run: 065, P, 2, 0, 0
7, Run: 066, P, 2, 0, 0
7, Run: 067, P, 9, 0, 0
7, Run: 068, F, 0, 0, 1
7, Run: 069, F, 0, 0, 2
7, Run: 070, P, 3, 0, 0
7, Run: 071, F, 0, 0, 2
7, Run: 072, F, 0, 1, 0
7, Run: 073, F, 0, 0, 2
7, Run: 074, F, 0, 0, 2
7, Run: 075, P, 5, 0, 0
7, Run: 076, F, 0, 0, 1
7, Run: 077, P, 0, 0, 0
7, Run: 078, F, 0, 0, 1
7, Run: 079, F, 0, 0, 1
7, Run: 080, P, 3, 0, 0
7, Run: 081, P, 5, 0, 0
7, Run: 082, P, 1, 0, 0
7, Run: 083, P, 4, 0, 0
7, Run: 084, P, 1, 0, 0
7, Run: 085, F, 0, 0, 1
7, Run: 086, P, 4, 0, 0
7, Run: 087, F, 0, 0, 2
7, Run: 088, F, 0, 0, 1
7, Run: 089, F, 0, 0, 2
7, Run: 090, F, 0, 0, 1
7, Run: 091, P, 5, 0, 0
7, Run: 092, P, 4, 0, 0
7, Run: 093, F, 0, 0, 2
7, Run: 094, P, 6, 0, 0
7, Run: 095, F, 0, 0, 2
7, Run: 096, F, 0, 0, 1
7, Run: 097, P, 5, 0, 0
7, Run: 098, P, 6, 0, 0
7, Run: 099, P, 4, 0, 0
7, Run: 100, F, 0, 0, 1
8, Run: 001, P, 21, 0, 0
8, Run: 002, F, 0, 0, 2
8, Run: 003, P, 21, 0, 0
8, Run: 004, F, 0, 0, 2
8, Run: 005, F, 0, 0, 2
8, Run: 006, F, 0, 0, 2
8, Run: 007, P, 22, 0, 0
8, Run: 008, F, 0, 0, 2
8, Run: 009, F, 0, 0, 2
8, Run: 010, F, 0, 0, 2
8, Run: 011, F, 0, 0, 1
8, Run: 012, F, 0, 0, 1
8, Run: 013, F, 0, 0, 2
8, Run: 014, F, 0, 0, 1
8, Run: 015, F, 0, 0, 2
8, Run: 016, F, 0, 0, 2
8, Run: 017, F, 0, 0, 1
8, Run: 018, P, 23, 0, 0
8, Run: 019, F, 0, 0, 2
8, Run: 020, F, 0, 0, 2
8, Run: 021, F, 0, 0, 2
8, Run: 022, F, 0, 0, 1
8, Run: 023, F, 0, 0, 2
8, Run: 024, P, 26, 0, 0
8, Run: 025, F, 0, 0, 2
8, Run: 026, F, 0, 0, 1
8, Run: 027, P, 29, 0, 0
8, Run: 028, F, 0, 0, 1
8, Run: 029, F, 0, 0, 2
8, Run: 030, F, 0, 0, 1
8, Run: 031, F, 0, 0, 2
8, Run: 032, P, 36, 0, 0
8, Run: 033, P, 16, 0, 0
8, Run: 034, P, 10, 0, 0
8, Run: 035, F, 0, 0, 2
8, Run: 036, F, 0, 0, 1
8, Run: 037, F, 0, 0, 2
8, Run: 038, P, 33, 0, 0
8, Run: 039, F, 0, 0, 2
8, Run: 040, P, 37, 0, 0
8, Run: 041, F, 0, 0, 1
8, Run: 042, F, 0, 0, 2
8, Run: 043, F, 0, 0, 1
8, Run: 044, P, 36, 0, 0
8, Run: 045, P, 27, 0, 0
8, Run: 046, P, 21, 0, 0
8, Run: 047, F, 0, 0, 1
8, Run: 048, F, 0, 0, 2
8, Run: 049, F, 0, 0, 1
8, Run: 050, F, 0, 0, 1
8, Run: 051, F, 0, 0, 2
8, Run: 052, F, 0, 0, 2
8, Run: 053, F, 0, 0, 2
8, Run: 054, F, 0, 0, 2
8, Run: 055, F, 0, 0, 1
8, Run: 056, F, 0, 0, 2
8, Run: 057, P, 33, 0, 0
8, Run: 058, P, 11, 0, 0
8, Run: 059, F, 0, 0, 1
8, Run: 060, P, 17, 0, 0
8, Run: 061, F, 0, 0, 2
8, Run: 062, P, 15, 0, 0
8, Run: 063, F, 0, 0, 2
8, Run: 064, F, 0, 0, 2
8, Run: 065, P, 13, 0, 0
8, Run: 066, P, 31, 0, 0
8, Run: 067, F, 0, 0, 2
8, Run: 068, F, 0, 0, 1
8, Run: 069, F, 0, 0, 2
8, Run: 070, P, 15, 0, 0
8, Run: 071, P, 35, 0, 0
8, Run: 072, P, 23, 0, 0
8, Run: 073, F, 0, 0, 2
8, Run: 074, F, 0, 0, 2
8, Run: 075, P, 13, 0, 0
8, Run: 076, F, 0, 0, 2
8, Run: 077, P, 22, 0, 0
8, Run: 078, F, 0, 0, 2
8, Run: 079, P, 23, 0, 0
8, Run: 080, F, 0, 0, 1
8, Run: 081, P, 34, 0, 0
8, Run: 082, P, 29, 0, 0
8, Run: 083, P, 16, 0, 0
8, Run: 084, F, 0, 0, 2
8, Run: 085, F, 0, 0, 1
8, Run: 086, P, 32, 0, 0
8, Run: 087, F, 0, 0, 1
8, Run: 088, P, 20, 0, 0
8, Run: 089, F, 0, 0, 1
8, Run: 090, F, 0, 0, 2
8, Run: 091, F, 0, 0, 1
8, Run: 092, F, 0, 0, 2
8, Run: 093, P, 11, 0, 0
8, Run: 094, F, 0, 0, 2
8, Run: 095, F, 0, 0, 1
8, Run: 096, P, 30, 0, 0
8, Run: 097, P, 14, 0, 0
8, Run: 098, F, 0, 0, 2
8, Run: 099, F, 0, 0, 2
8, Run: 100, P, 10, 0, 0
9, Run: 001, F, 0, 0, 2
9, Run: 002, P, 62, 0, 0
9, Run: 003, F, 0, 0, 1
9, Run: 004, F, 0, 0, 2
9, Run: 005, P, 21, 0, 0
9, Run: 006, F, 0, 0, 2
9, Run: 007, P, 12, 0, 0
9, Run: 008, F, 0, 0, 1
9, Run: 009, F, 0, 0, 2
9, Run: 010, F, 0, 0, 2
9, Run: 011, F, 0, 0, 2
9, Run: 012, P, 33, 0, 0
9, Run: 013, P, 45, 0, 0
9, Run: 014, F, 0, 0, 2
9, Run: 015, F, 0, 0, 2
9, Run: 016, F, 0, 0, 2
9, Run: 017, P, 66, 0, 0
9, Run: 018, F, 0, 0, 2
9, Run: 019, F, 0, 0, 1
9, Run: 020, F, 0, 0, 2
9, Run: 021, F, 0, 0, 1
9, Run: 022, F, 0, 0, 2
9, Run: 023, P, 87, 0, 0
9, Run: 024, P, 70, 0, 0
9, Run: 025, F, 0, 0, 1
9, Run: 026, F, 0, 0, 1
9, Run: 027, F, 0, 0, 2
9, Run: 028, P, 54, 0, 0
9, Run: 029, F, 0, 0, 1
9, Run: 030, F, 0, 0, 2
9, Run: 031, F, 0, 0, 2
9, Run: 032, F, 0, 0, 2
9, Run: 033, F, 0, 0, 1
9, Run: 034, F, 0, 0, 2
9, Run: 035, P, 51, 0, 0
9, Run: 036, F, 0, 0, 2
9, Run: 037, F, 0, 0, 1
9, Run: 038, F, 0, 0, 2
9, Run: 039, F, 0, 0, 2
9, Run: 040, P, 62, 0, 0
9, Run: 041, F, 0, 0, 2
9, Run: 042, F, 0, 0, 1
9, Run: 043, P, 41, 0, 0
9, Run: 044, F, 0, 0, 2
9, Run: 045, F, 0, 0, 2
9, Run: 046, F, 0, 0, 2
9, Run: 047, F, 0, 0, 2
9, Run: 048, P, 63, 0, 0
9, Run: 049, F, 0, 0, 2
9, Run: 050, P, 85, 0, 0
9, Run: 051, F, 0, 0, 1
9, Run: 052, F, 0, 0, 1
9, Run: 053, F, 0, 0, 2
9, Run: 054, P, 76, 0, 0
9, Run: 055, F, 0, 0, 2
9, Run: 056, F, 0, 0, 1
9, Run: 057, F, 0, 0, 1
9, Run: 058, P, 43, 0, 0
9, Run: 059, P, 9, 0, 0
9, Run: 060, F, 0, 0, 2
9, Run: 061, F, 0, 0, 1
9, Run: 062, P, 68, 0, 0
9, Run: 063, P, 69, 0, 0
9, Run: 064, F, 0, 0, 2
9, Run: 065, F, 0, 0, 2
9, Run: 066, P, 19, 0, 0
9, Run: 067, P, 90, 0, 0
9, Run: 068, P, 27, 0, 0
9, Run: 069, P, 82, 0, 0
9, Run: 070, F, 0, 0, 2
9, Run: 071, F, 0, 0, 2
9, Run: 072, F, 0, 0, 1
9, Run: 073, P, 11, 0, 0
9, Run: 074, F, 0, 0, 1
9, Run: 075, F, 0, 0, 2
9, Run: 076, F, 0, 0, 1
9, Run: 077, F, 0, 0, 2
9, Run: 078, P, 68, 0, 0
9, Run: 079, F, 0, 0, 2
9, Run: 080, F, 0, 0, 1
9, Run: 081, P, 9, 0, 0
9, Run: 082, F, 0, 0, 2
9, Run: 083, P, 34, 0, 0
9, Run: 084, F, 0, 0, 2
9, Run: 085, F, 0, 0, 2
9, Run: 086, F, 0, 0, 2
9, Run: 087, P, 58, 0, 0
9, Run: 088, P, 55, 0, 0
9, Run: 089, F, 0, 0, 2
9, Run: 090, F, 0, 0, 1
9, Run: 091, P, 71, 0, 0
9, Run: 092, P, 75, 0, 0
9, Run: 093, P, 44, 0, 0
9, Run: 094, F, 0, 0, 2
9, Run: 095, F, 0, 0, 2
9, Run: 096, F, 0, 0, 1
9, Run: 097, F, 0, 0, 1
9, Run: 098, P, 50, 0, 0
9, Run: 099, F, 0, 0, 1
9, Run: 100, F, 0, 0, 2
