Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 110, 58, 1, 1, 57, 0, 59, 56, 706, 23, 22, 648, 28, 13, 14, 57, 28, 56, 896, 448
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 0, 132, 36, 1, 0, 46, 0, 36, 56, 645, 20, 20, 609, 28, 19, 8, 46, 28, 56, 468, 234
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 110, 58, 1, 1, 57, 0, 59, 56, 747, 26, 25, 689, 28, 18, 9, 57, 28, 56, 684, 342
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 0, 84, 84, 1, 2, 70, 0, 86, 56, 488, 16, 14, 404, 28, 17, 10, 70, 28, 56, 454, 227
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 0, 152, 16, 1, 2, 36, 0, 18, 56, 554, 23, 21, 538, 28, 15, 12, 36, 28, 56, 506, 253
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 0, 142, 26, 1, 2, 41, 0, 28, 56, 573, 23, 21, 547, 28, 17, 10, 41, 28, 56, 578, 289
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 132, 36, 1, 0, 46, 0, 36, 56, 675, 17, 17, 639, 28, 15, 12, 46, 28, 56, 610, 305
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 0, 146, 22, 1, 1, 39, 0, 23, 56, 395, 23, 22, 373, 28, 13, 14, 39, 28, 56, 434, 217
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 0, 124, 44, 1, 2, 50, 0, 46, 56, 443, 29, 27, 399, 28, 17, 10, 50, 28, 56, 734, 367
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 0, 204, 288, 1, 2, 226, 0, 290, 164, 3028, 75, 73, 2740, 82, 54, 27, 226, 82, 164, 3034, 1517
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 306, 186, 1, 1, 175, 0, 187, 164, 2667, 66, 65, 2481, 82, 45, 36, 175, 82, 164, 4104, 2052
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 314, 178, 1, 5, 171, 0, 183, 164, 3506, 60, 55, 3328, 82, 55, 26, 171, 82, 164, 2472, 1236
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 374, 118, 1, 1, 141, 0, 119, 164, 3141, 58, 57, 3023, 82, 48, 33, 141, 82, 164, 3152, 1576
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 98, 394, 1, 1, 279, 0, 395, 164, 3899, 84, 83, 3505, 82, 59, 22, 279, 82, 164, 4022, 2011
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 358, 134, 1, 3, 149, 0, 137, 164, 4203, 59, 56, 4069, 82, 53, 28, 149, 82, 164, 3772, 1886
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 436, 56, 1, 2, 110, 0, 58, 164, 2723, 65, 63, 2667, 82, 45, 36, 110, 82, 164, 3530, 1765
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 404, 88, 1, 1, 126, 0, 89, 164, 2832, 57, 56, 2744, 82, 46, 35, 126, 82, 164, 3502, 1751
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 370, 122, 1, 1, 143, 0, 123, 164, 3769, 62, 61, 3647, 82, 52, 29, 143, 82, 164, 4458, 2229
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 308, 184, 1, 2, 174, 0, 186, 164, 2737, 52, 50, 2553, 82, 56, 25, 174, 82, 164, 3516, 1758
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 0, 109, 0, 54, 164, 3166, 53, 53, 3112, 82, 46, 35, 109, 82, 164, 3208, 1604
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 246, 246, 1, 2, 205, 0, 248, 164, 3532, 42, 40, 3286, 82, 50, 31, 205, 82, 164, 3692, 1846
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 288, 204, 1, 3, 184, 0, 207, 164, 3549, 47, 44, 3345, 82, 49, 32, 184, 82, 164, 3860, 1930
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 224, 268, 1, 2, 216, 0, 270, 164, 3219, 74, 72, 2951, 82, 51, 30, 216, 82, 164, 2862, 1431
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 158, 334, 1, 2, 249, 0, 336, 164, 2945, 54, 52, 2611, 82, 49, 32, 249, 82, 164, 4446, 2223
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 442, 50, 1, 1, 107, 0, 51, 164, 3419, 59, 58, 3369, 82, 50, 31, 107, 82, 164, 4526, 2263
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 448, 44, 1, 1, 104, 0, 45, 164, 3133, 53, 52, 3089, 82, 51, 30, 104, 82, 164, 3820, 1910
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 322, 170, 1, 1, 167, 0, 171, 164, 3300, 47, 46, 3130, 82, 57, 24, 167, 82, 164, 2250, 1125
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 134, 358, 1, 1, 261, 0, 359, 164, 4146, 76, 75, 3788, 82, 50, 31, 261, 82, 164, 3228, 1614
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 410, 82, 1, 3, 123, 0, 85, 164, 3549, 64, 61, 3467, 82, 60, 21, 123, 82, 164, 2628, 1314
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 132, 360, 1, 0, 262, 0, 360, 164, 3447, 62, 62, 3087, 82, 54, 27, 262, 82, 164, 3018, 1509
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 446, 46, 1, 3, 105, 0, 49, 164, 2916, 60, 57, 2870, 82, 39, 42, 105, 82, 164, 3746, 1873
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 268, 224, 1, 3, 194, 0, 227, 164, 3012, 61, 58, 2788, 82, 48, 33, 194, 82, 164, 3310, 1655
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 364, 128, 1, 2, 146, 0, 130, 164, 3245, 63, 61, 3117, 82, 57, 24, 146, 82, 164, 5694, 2847
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 74, 418, 1, 1, 291, 0, 419, 164, 3680, 63, 62, 3262, 82, 50, 31, 291, 82, 164, 2634, 1317
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 328, 164, 1, 1, 164, 0, 165, 164, 3041, 57, 56, 2877, 82, 51, 30, 164, 82, 164, 2756, 1378
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 400, 92, 1, 4, 128, 0, 96, 164, 2992, 63, 59, 2900, 82, 50, 31, 128, 82, 164, 3294, 1647
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 4, 488, 1, 1, 326, 0, 489, 164, 3021, 72, 71, 2533, 82, 48, 33, 326, 82, 164, 2502, 1251
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 50, 442, 1, 1, 303, 0, 443, 164, 3251, 70, 69, 2809, 82, 49, 32, 303, 82, 164, 2696, 1348
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 2, 116, 0, 70, 164, 2953, 66, 64, 2885, 82, 51, 30, 116, 82, 164, 2874, 1437
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 154, 338, 1, 2, 251, 0, 340, 164, 3314, 45, 43, 2976, 82, 60, 21, 251, 82, 164, 3464, 1732
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 344, 148, 1, 3, 156, 0, 151, 164, 3564, 61, 58, 3416, 82, 44, 37, 156, 82, 164, 2820, 1410
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 362, 130, 1, 2, 147, 0, 132, 164, 3767, 62, 60, 3637, 82, 44, 37, 147, 82, 164, 3700, 1850
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 396, 96, 1, 4, 130, 0, 100, 164, 3679, 79, 75, 3583, 82, 52, 29, 130, 82, 164, 6578, 3289
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 354, 138, 1, 4, 151, 0, 142, 164, 4071, 63, 59, 3933, 82, 54, 27, 151, 82, 164, 6072, 3036
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 220, 272, 1, 1, 218, 0, 273, 164, 3948, 52, 51, 3676, 82, 51, 30, 218, 82, 164, 2890, 1445
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 446, 46, 1, 2, 105, 0, 48, 164, 3124, 76, 74, 3078, 82, 43, 38, 105, 82, 164, 2116, 1058
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 434, 58, 1, 1, 111, 0, 59, 164, 3392, 56, 55, 3334, 82, 56, 25, 111, 82, 164, 3416, 1708
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 432, 60, 1, 1, 112, 0, 61, 164, 3419, 61, 60, 3359, 82, 49, 32, 112, 82, 164, 5422, 2711
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 268, 224, 1, 2, 194, 0, 226, 164, 3093, 59, 57, 2869, 82, 49, 32, 194, 82, 164, 3908, 1954
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 414, 78, 1, 3, 121, 0, 81, 164, 3276, 69, 66, 3198, 82, 52, 29, 121, 82, 164, 3082, 1541
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 202, 290, 1, 1, 227, 0, 291, 164, 3361, 56, 55, 3071, 82, 47, 34, 227, 82, 164, 3820, 1910
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 0, 106, 0, 48, 164, 3979, 68, 68, 3931, 82, 45, 36, 106, 82, 164, 3814, 1907
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 326, 166, 1, 2, 165, 0, 168, 164, 2967, 54, 52, 2801, 82, 49, 32, 165, 82, 164, 3126, 1563
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 222, 270, 1, 2, 217, 0, 272, 164, 3434, 55, 53, 3164, 82, 51, 30, 217, 82, 164, 4434, 2217
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 92, 400, 1, 2, 282, 0, 402, 164, 3486, 53, 51, 3086, 82, 51, 30, 282, 82, 164, 2726, 1363
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 248, 244, 1, 2, 204, 0, 246, 164, 3660, 61, 59, 3416, 82, 57, 24, 204, 82, 164, 3074, 1537
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 304, 188, 1, 2, 176, 0, 190, 164, 4376, 73, 71, 4188, 82, 44, 37, 176, 82, 164, 2758, 1379
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 184, 308, 1, 0, 236, 0, 308, 164, 3054, 59, 59, 2746, 82, 47, 34, 236, 82, 164, 3852, 1926
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 436, 56, 1, 2, 110, 0, 58, 164, 3681, 62, 60, 3625, 82, 49, 32, 110, 82, 164, 2706, 1353
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 164, 328, 1, 4, 246, 0, 332, 164, 3612, 56, 52, 3284, 82, 52, 29, 246, 82, 164, 4006, 2003
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 0, 117, 0, 70, 164, 4805, 63, 63, 4735, 82, 47, 34, 117, 82, 164, 4586, 2293
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 332, 160, 1, 2, 162, 0, 162, 164, 3468, 64, 62, 3308, 82, 40, 41, 162, 82, 164, 4498, 2249
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 410, 82, 1, 2, 123, 0, 84, 164, 3396, 62, 60, 3314, 82, 49, 32, 123, 82, 164, 2690, 1345
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 456, 36, 1, 3, 100, 0, 39, 164, 3228, 70, 67, 3192, 82, 50, 31, 100, 82, 164, 2850, 1425
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 370, 122, 1, 4, 143, 0, 126, 164, 3029, 66, 62, 2907, 82, 55, 26, 143, 82, 164, 2980, 1490
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 450, 42, 1, 0, 103, 0, 42, 164, 2496, 62, 62, 2454, 82, 46, 35, 103, 82, 164, 3320, 1660
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 232, 260, 1, 1, 212, 0, 261, 164, 3292, 75, 74, 3032, 82, 48, 33, 212, 82, 164, 3282, 1641
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 178, 314, 1, 1, 239, 0, 315, 164, 3601, 78, 77, 3287, 82, 45, 36, 239, 82, 164, 2230, 1115
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 406, 86, 1, 0, 125, 0, 86, 164, 3572, 71, 71, 3486, 82, 58, 23, 125, 82, 164, 2756, 1378
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 316, 176, 1, 1, 170, 0, 177, 164, 3772, 61, 60, 3596, 82, 52, 29, 170, 82, 164, 3656, 1828
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 282, 210, 1, 3, 187, 0, 213, 164, 3350, 63, 60, 3140, 82, 57, 24, 187, 82, 164, 2788, 1394
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 2, 114, 0, 66, 164, 3485, 68, 66, 3421, 82, 34, 47, 114, 82, 164, 3378, 1689
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 146, 346, 1, 4, 255, 0, 350, 164, 3866, 76, 72, 3520, 82, 49, 32, 255, 82, 164, 2456, 1228
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 68, 424, 1, 1, 294, 0, 425, 164, 4133, 59, 58, 3709, 82, 62, 19, 294, 82, 164, 3658, 1829
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 3, 109, 0, 57, 164, 3749, 59, 56, 3695, 82, 46, 35, 109, 82, 164, 3330, 1665
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 198, 294, 1, 1, 229, 0, 295, 164, 3799, 52, 51, 3505, 82, 53, 28, 229, 82, 164, 3100, 1550
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 390, 102, 1, 2, 133, 0, 104, 164, 3080, 55, 53, 2978, 82, 51, 30, 133, 82, 164, 3412, 1706
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 308, 184, 1, 4, 174, 0, 188, 164, 3771, 74, 70, 3587, 82, 54, 27, 174, 82, 164, 3422, 1711
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 0, 113, 0, 62, 164, 3402, 69, 69, 3340, 82, 56, 25, 113, 82, 164, 2926, 1463
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 432, 60, 1, 5, 112, 0, 65, 164, 2646, 77, 72, 2586, 82, 49, 32, 112, 82, 164, 4020, 2010
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 336, 156, 1, 3, 160, 0, 159, 164, 3642, 55, 52, 3486, 82, 54, 27, 160, 82, 164, 2960, 1480
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 240, 252, 1, 2, 208, 0, 254, 164, 3323, 60, 58, 3071, 82, 51, 30, 208, 82, 164, 3680, 1840
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 290, 202, 1, 3, 183, 0, 205, 164, 3711, 49, 46, 3509, 82, 50, 31, 183, 82, 164, 3696, 1848
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 380, 112, 1, 4, 138, 0, 116, 164, 3493, 69, 65, 3381, 82, 43, 38, 138, 82, 164, 3680, 1840
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 12, 480, 1, 2, 322, 0, 482, 164, 3475, 75, 73, 2995, 82, 53, 28, 322, 82, 164, 3096, 1548
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 404, 88, 1, 1, 126, 0, 89, 164, 3935, 53, 52, 3847, 82, 55, 26, 126, 82, 164, 3894, 1947
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 384, 108, 1, 2, 136, 0, 110, 164, 3311, 71, 69, 3203, 82, 52, 29, 136, 82, 164, 3586, 1793
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 82, 410, 1, 1, 287, 0, 411, 164, 3291, 49, 48, 2881, 82, 52, 29, 287, 82, 164, 2386, 1193
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 416, 76, 1, 1, 120, 0, 77, 164, 3199, 70, 69, 3123, 82, 50, 31, 120, 82, 164, 3552, 1776
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 440, 52, 1, 5, 108, 0, 57, 164, 3329, 80, 75, 3277, 82, 43, 38, 108, 82, 164, 6786, 3393
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 0, 109, 0, 54, 164, 3447, 58, 58, 3393, 82, 52, 29, 109, 82, 164, 3926, 1963
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 180, 312, 1, 5, 238, 0, 317, 164, 4339, 71, 66, 4027, 82, 48, 33, 238, 82, 164, 3588, 1794
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 182, 310, 1, 2, 237, 0, 312, 164, 3813, 77, 75, 3503, 82, 53, 28, 237, 82, 164, 3964, 1982
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 108, 384, 1, 2, 274, 0, 386, 164, 3543, 69, 67, 3159, 82, 51, 30, 274, 82, 164, 4046, 2023
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 286, 206, 1, 2, 185, 0, 208, 164, 4200, 76, 74, 3994, 82, 43, 38, 185, 82, 164, 2968, 1484
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 416, 76, 1, 2, 120, 0, 78, 164, 4054, 72, 70, 3978, 82, 53, 28, 120, 82, 164, 2888, 1444
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 2, 114, 0, 66, 164, 3826, 62, 60, 3762, 82, 41, 40, 114, 82, 164, 3642, 1821
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 388, 104, 1, 2, 134, 0, 106, 164, 3277, 55, 53, 3173, 82, 57, 24, 134, 82, 164, 3426, 1713
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 224, 268, 1, 2, 216, 0, 270, 164, 2897, 69, 67, 2629, 82, 54, 27, 216, 82, 164, 2496, 1248
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 400, 92, 1, 5, 128, 0, 97, 164, 2513, 73, 68, 2421, 82, 48, 33, 128, 82, 164, 4504, 2252
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 378, 114, 1, 2, 139, 0, 116, 164, 3587, 51, 49, 3473, 82, 51, 30, 139, 82, 164, 4610, 2305
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 290, 202, 1, 4, 183, 0, 206, 164, 3393, 45, 41, 3191, 82, 47, 34, 183, 82, 164, 3252, 1626
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 384, 108, 1, 0, 136, 0, 108, 164, 3343, 61, 61, 3235, 82, 48, 33, 136, 82, 164, 4190, 2095
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 378, 114, 1, 1, 139, 0, 115, 164, 3516, 54, 53, 3402, 82, 45, 36, 139, 82, 164, 2676, 1338
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 300, 192, 1, 3, 178, 0, 195, 164, 3510, 50, 47, 3318, 82, 43, 38, 178, 82, 164, 2994, 1497
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 140, 352, 1, 2, 258, 0, 354, 164, 3465, 62, 60, 3113, 82, 52, 29, 258, 82, 164, 2482, 1241
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 54, 438, 1, 0, 301, 0, 438, 164, 2714, 71, 71, 2276, 82, 54, 27, 301, 82, 164, 2604, 1302
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 1, 114, 0, 65, 164, 3997, 79, 78, 3933, 82, 49, 32, 114, 82, 164, 6574, 3287
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 216, 276, 1, 1, 220, 0, 277, 164, 3510, 60, 59, 3234, 82, 55, 26, 220, 82, 164, 2954, 1477
INVAR-4, Run: 001, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 408, 18, 18, 290, 19, 13, 6, 78, 19, 39, 345, 172
INVAR-4, Run: 002, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 479, 27, 27, 361, 19, 14, 5, 78, 19, 39, 491, 245
INVAR-4, Run: 003, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 337, 23, 23, 219, 19, 13, 6, 78, 19, 39, 277, 138
INVAR-4, Run: 004, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 407, 9, 9, 289, 19, 14, 5, 78, 19, 39, 199, 99
INVAR-4, Run: 005, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 413, 17, 17, 295, 19, 13, 6, 78, 19, 39, 331, 165
INVAR-4, Run: 006, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 369, 25, 25, 251, 19, 8, 11, 78, 19, 39, 301, 150
INVAR-4, Run: 007, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 499, 18, 18, 381, 19, 11, 8, 78, 19, 39, 379, 189
INVAR-4, Run: 008, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 371, 17, 17, 253, 19, 12, 7, 78, 19, 39, 183, 91
INVAR-4, Run: 009, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 412, 17, 17, 294, 19, 14, 5, 78, 19, 39, 377, 188
INVAR-4, Run: 010, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 298, 17, 17, 180, 19, 12, 7, 78, 19, 39, 305, 152
INVAR-4, Run: 011, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 491, 15, 15, 373, 19, 11, 8, 78, 19, 39, 171, 85
INVAR-4, Run: 012, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 669, 16, 16, 551, 19, 8, 11, 78, 19, 39, 383, 191
INVAR-4, Run: 013, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 488, 19, 19, 370, 19, 15, 4, 78, 19, 39, 329, 164
INVAR-4, Run: 014, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 401, 11, 11, 283, 19, 13, 6, 78, 19, 39, 131, 65
INVAR-4, Run: 015, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 409, 14, 14, 291, 19, 12, 7, 78, 19, 39, 273, 136
INVAR-4, Run: 016, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 400, 22, 22, 282, 19, 14, 5, 78, 19, 39, 373, 186
INVAR-4, Run: 017, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 530, 18, 18, 412, 19, 15, 4, 78, 19, 39, 561, 280
INVAR-4, Run: 018, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 336, 20, 20, 218, 19, 17, 2, 78, 19, 39, 455, 227
INVAR-4, Run: 019, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 363, 15, 15, 245, 19, 15, 4, 78, 19, 39, 281, 140
INVAR-4, Run: 020, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 604, 14, 14, 486, 19, 13, 6, 78, 19, 39, 553, 276
INVAR-4, Run: 021, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 513, 13, 13, 395, 19, 14, 5, 78, 19, 39, 475, 237
INVAR-4, Run: 022, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 394, 13, 13, 276, 19, 12, 7, 78, 19, 39, 329, 164
INVAR-4, Run: 023, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 398, 16, 16, 280, 19, 11, 8, 78, 19, 39, 277, 138
INVAR-4, Run: 024, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 335, 22, 22, 217, 19, 11, 8, 78, 19, 39, 195, 97
INVAR-4, Run: 025, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 315, 15, 15, 197, 19, 14, 5, 78, 19, 39, 261, 130
INVAR-4, Run: 026, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 360, 13, 13, 242, 19, 10, 9, 78, 19, 39, 143, 71
INVAR-4, Run: 027, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 335, 17, 17, 217, 19, 12, 7, 78, 19, 39, 257, 128
INVAR-4, Run: 028, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 468, 12, 12, 350, 19, 15, 4, 78, 19, 39, 263, 131
INVAR-4, Run: 029, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 416, 21, 21, 298, 19, 13, 6, 78, 19, 39, 317, 158
INVAR-4, Run: 030, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 266, 13, 13, 148, 19, 11, 8, 78, 19, 39, 317, 158
INVAR-4, Run: 031, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 424, 23, 23, 306, 19, 14, 5, 78, 19, 39, 301, 150
INVAR-4, Run: 032, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 527, 15, 15, 409, 19, 16, 3, 78, 19, 39, 337, 168
INVAR-4, Run: 033, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 508, 13, 13, 390, 19, 16, 3, 78, 19, 39, 345, 172
INVAR-4, Run: 034, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 393, 9, 9, 275, 19, 15, 4, 78, 19, 39, 251, 125
INVAR-4, Run: 035, P, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 415, 15, 15, 297, 19, 14, 5, 78, 19, 39, 593, 296
