Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction8, Reaction9
INVAR-2, Run: 081, E, 100, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 198, 208, 218, 198, 141, 254, 0, 0, 0, 0, 0, 0, 0, 2635, 0, 0, 0, 0, 0, 0, 872, 495, 354, 1763, 377
INVAR-2, Run: 082, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 89, 85, 123, 0, 0, 0, 0, 0, 0, 0, 1569, 0, 0, 0, 0, 0, 0, 534, 308, 223, 1035, 226
INVAR-2, Run: 083, E, 0, 100, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 89, 142, 0, 0, 0, 0, 0, 0, 0, 1650, 0, 0, 0, 0, 0, 0, 591, 331, 242, 1059, 260
INVAR-2, Run: 084, E, 0, 100, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 72, 56, 0, 0, 0, 0, 0, 0, 0, 1458, 0, 0, 0, 0, 0, 0, 448, 228, 156, 1010, 220
INVAR-2, Run: 085, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 89, 106, 199, 0, 0, 0, 0, 0, 0, 0, 1822, 0, 0, 0, 0, 0, 0, 652, 405, 299, 1170, 247
INVAR-2, Run: 086, E, 100, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 112, 92, 89, 103, 0, 0, 0, 0, 0, 0, 0, 1713, 0, 0, 0, 0, 0, 0, 542, 292, 203, 1171, 250
INVAR-2, Run: 087, E, 100, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 300, 310, 320, 300, 147, 227, 0, 0, 0, 0, 0, 0, 0, 2767, 0, 0, 0, 0, 0, 0, 810, 474, 327, 1957, 336
INVAR-2, Run: 088, E, 0, 100, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 83, 109, 0, 0, 0, 0, 0, 0, 0, 1425, 0, 0, 0, 0, 0, 0, 508, 292, 209, 917, 216
INVAR-2, Run: 089, E, 0, 100, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 298, 208, 218, 298, 100, 153, 0, 0, 0, 0, 0, 0, 0, 2446, 0, 0, 0, 0, 0, 0, 643, 353, 253, 1803, 290
INVAR-2, Run: 090, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 90, 106, 180, 0, 0, 0, 0, 0, 0, 0, 1851, 0, 0, 0, 0, 0, 0, 647, 386, 280, 1204, 261
INVAR-2, Run: 091, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 89, 92, 53, 0, 0, 0, 0, 0, 0, 0, 1446, 0, 0, 0, 0, 0, 0, 441, 245, 153, 1005, 196
INVAR-2, Run: 092, E, 0, 100, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 91, 87, 0, 0, 0, 0, 0, 0, 0, 1573, 0, 0, 0, 0, 0, 0, 522, 278, 187, 1051, 244
INVAR-2, Run: 093, E, 100, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 111, 91, 91, 118, 0, 0, 0, 0, 0, 0, 0, 1703, 0, 0, 0, 0, 0, 0, 550, 309, 218, 1153, 241
INVAR-2, Run: 094, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 408, 418, 328, 408, 62, 23, 0, 0, 0, 0, 0, 0, 0, 2760, 0, 0, 0, 0, 0, 0, 494, 185, 123, 2266, 309
INVAR-2, Run: 095, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1096, 1106, 1016, 1096, 98, 148, 0, 0, 0, 0, 0, 0, 0, 3421, 0, 0, 0, 0, 0, 0, 647, 346, 248, 2774, 301
INVAR-2, Run: 096, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 98, 108, 18, 98, 47, 22, 0, 0, 0, 0, 0, 0, 0, 1175, 0, 0, 0, 0, 0, 0, 332, 169, 122, 843, 163
INVAR-2, Run: 097, E, 0, 0, 0, 100, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 96, 106, 16, 96, 113, 134, 0, 0, 0, 0, 0, 0, 0, 1815, 0, 0, 0, 0, 0, 0, 630, 347, 234, 1185, 283
INVAR-2, Run: 098, E, 0, 100, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 110, 222, 0, 0, 0, 0, 0, 0, 0, 1964, 0, 0, 0, 0, 0, 0, 751, 432, 322, 1213, 319
INVAR-2, Run: 099, E, 100, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 879, 889, 899, 879, 65, 54, 0, 0, 0, 0, 0, 0, 0, 3175, 0, 0, 0, 0, 0, 0, 476, 219, 154, 2699, 257
INVAR-2, Run: 100, E, 100, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 114, 94, 95, 91, 0, 0, 0, 0, 0, 0, 0, 1855, 0, 0, 0, 0, 0, 0, 573, 286, 191, 1282, 287
INVAR-3, Run: 001, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5091, 4191, 4291, 5091, 112, 148, 0, 0, 0, 0, 0, 0, 0, 4100, 0, 0, 0, 0, 0, 0, 658, 360, 248, 3442, 298
INVAR-3, Run: 002, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1955, 1055, 1155, 1955, 98, 69, 0, 0, 0, 0, 0, 0, 0, 3169, 0, 0, 0, 0, 0, 0, 524, 267, 169, 2645, 257
INVAR-3, Run: 003, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1969, 2069, 2169, 1969, 144, 213, 0, 0, 0, 0, 0, 0, 0, 3996, 0, 0, 0, 0, 0, 0, 837, 457, 313, 3159, 380
INVAR-3, Run: 004, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6073, 6173, 6273, 6073, 95, 107, 0, 0, 0, 0, 0, 0, 0, 4045, 0, 0, 0, 0, 0, 0, 545, 302, 207, 3500, 243
INVAR-3, Run: 005, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 17166, 17266, 16366, 17166, 121, 170, 0, 0, 0, 0, 0, 0, 0, 4802, 0, 0, 0, 0, 0, 0, 718, 391, 270, 4084, 327
INVAR-3, Run: 006, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 25128, 25228, 24328, 25128, 102, 137, 0, 0, 0, 0, 0, 0, 0, 5069, 0, 0, 0, 0, 0, 0, 635, 339, 237, 4434, 296
INVAR-3, Run: 007, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6272, 5372, 5472, 6272, 69, 60, 0, 0, 0, 0, 0, 0, 0, 3957, 0, 0, 0, 0, 0, 0, 477, 229, 160, 3480, 248
INVAR-3, Run: 008, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 85440, 85540, 84640, 85440, 69, 111, 0, 0, 0, 0, 0, 0, 0, 5794, 0, 0, 0, 0, 0, 0, 527, 280, 211, 5267, 247
INVAR-3, Run: 009, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7218, 7318, 7418, 7218, 37, 35, 0, 0, 0, 0, 0, 0, 0, 3837, 0, 0, 0, 0, 0, 0, 347, 172, 135, 3490, 175
INVAR-3, Run: 010, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11239, 11339, 10439, 11239, 90, 176, 0, 0, 0, 0, 0, 0, 0, 4481, 0, 0, 0, 0, 0, 0, 654, 366, 276, 3827, 288
INVAR-3, Run: 011, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2991, 3091, 2191, 2991, 140, 145, 0, 0, 0, 0, 0, 0, 0, 3880, 0, 0, 0, 0, 0, 0, 758, 385, 245, 3122, 373
INVAR-3, Run: 012, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7306, 6406, 6506, 7306, 104, 70, 0, 0, 0, 0, 0, 0, 0, 4245, 0, 0, 0, 0, 0, 0, 584, 274, 170, 3661, 310
INVAR-3, Run: 013, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10366, 9466, 9566, 10366, 81, 84, 0, 0, 0, 0, 0, 0, 0, 4386, 0, 0, 0, 0, 0, 0, 534, 265, 184, 3852, 269
INVAR-3, Run: 014, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 20222, 20322, 19422, 20222, 99, 193, 0, 0, 0, 0, 0, 0, 0, 5108, 0, 0, 0, 0, 0, 0, 708, 392, 293, 4400, 316
INVAR-3, Run: 015, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7163, 7263, 7363, 7163, 75, 50, 0, 0, 0, 0, 0, 0, 0, 4353, 0, 0, 0, 0, 0, 0, 530, 225, 150, 3823, 305
INVAR-3, Run: 016, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4043, 4143, 3243, 4043, 144, 241, 0, 0, 0, 0, 0, 0, 0, 4286, 0, 0, 0, 0, 0, 0, 819, 485, 341, 3467, 334
INVAR-3, Run: 017, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 68516, 67616, 67716, 68516, 58, 53, 0, 0, 0, 0, 0, 0, 0, 5235, 0, 0, 0, 0, 0, 0, 391, 211, 153, 4844, 180
INVAR-3, Run: 018, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 18074, 17174, 17274, 18074, 91, 120, 0, 0, 0, 0, 0, 0, 0, 4770, 0, 0, 0, 0, 0, 0, 611, 311, 220, 4159, 300
INVAR-3, Run: 019, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 57844, 57944, 58044, 57844, 64, 62, 0, 0, 0, 0, 0, 0, 0, 5654, 0, 0, 0, 0, 0, 0, 512, 226, 162, 5142, 286
INVAR-3, Run: 020, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11819, 11919, 12019, 11819, 61, 30, 0, 0, 0, 0, 0, 0, 0, 4289, 0, 0, 0, 0, 0, 0, 443, 191, 130, 3846, 252
INVAR-3, Run: 021, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2988, 2088, 2188, 2988, 57, 69, 0, 0, 0, 0, 0, 0, 0, 3211, 0, 0, 0, 0, 0, 0, 434, 226, 169, 2777, 208
INVAR-3, Run: 022, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5082, 5182, 5282, 5082, 103, 109, 0, 0, 0, 0, 0, 0, 0, 4190, 0, 0, 0, 0, 0, 0, 621, 312, 209, 3569, 309
INVAR-3, Run: 023, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8172, 8272, 8372, 8172, 76, 91, 0, 0, 0, 0, 0, 0, 0, 4421, 0, 0, 0, 0, 0, 0, 588, 267, 191, 3833, 321
INVAR-3, Run: 024, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 16473, 16573, 15673, 16473, 115, 232, 0, 0, 0, 0, 0, 0, 0, 4893, 0, 0, 0, 0, 0, 0, 762, 447, 332, 4131, 315
INVAR-3, Run: 025, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90075, 89175, 89275, 90075, 72, 137, 0, 0, 0, 0, 0, 0, 0, 5936, 0, 0, 0, 0, 0, 0, 550, 309, 237, 5386, 241
INVAR-3, Run: 026, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 46862, 46962, 47062, 46862, 113, 202, 0, 0, 0, 0, 0, 0, 0, 5909, 0, 0, 0, 0, 0, 0, 758, 415, 302, 5151, 343
INVAR-3, Run: 027, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8079, 8179, 8279, 8079, 117, 232, 0, 0, 0, 0, 0, 0, 0, 4721, 0, 0, 0, 0, 0, 0, 796, 449, 332, 3925, 347
INVAR-3, Run: 028, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9288, 9388, 9488, 9288, 132, 145, 0, 0, 0, 0, 0, 0, 0, 4977, 0, 0, 0, 0, 0, 0, 778, 377, 245, 4199, 401
INVAR-3, Run: 029, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 16905, 17005, 16105, 16905, 133, 337, 0, 0, 0, 0, 0, 0, 0, 4899, 0, 0, 0, 0, 0, 0, 898, 570, 437, 4001, 328
INVAR-3, Run: 030, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4072, 4172, 4272, 4072, 113, 271, 0, 0, 0, 0, 0, 0, 0, 3997, 0, 0, 0, 0, 0, 0, 779, 484, 371, 3218, 295
INVAR-3, Run: 031, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 13823, 13923, 13023, 13823, 76, 62, 0, 0, 0, 0, 0, 0, 0, 4402, 0, 0, 0, 0, 0, 0, 473, 238, 162, 3929, 235
INVAR-3, Run: 032, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 18973, 19073, 18173, 18973, 121, 91, 0, 0, 0, 0, 0, 0, 0, 5061, 0, 0, 0, 0, 0, 0, 632, 312, 191, 4429, 320
INVAR-3, Run: 033, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9506, 9606, 9706, 9506, 105, 105, 0, 0, 0, 0, 0, 0, 0, 4280, 0, 0, 0, 0, 0, 0, 589, 310, 205, 3691, 279
INVAR-3, Run: 034, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7072, 6172, 6272, 7072, 58, 65, 0, 0, 0, 0, 0, 0, 0, 3840, 0, 0, 0, 0, 0, 0, 445, 223, 165, 3395, 222
INVAR-3, Run: 035, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8334, 7434, 7534, 8334, 103, 176, 0, 0, 0, 0, 0, 0, 0, 4200, 0, 0, 0, 0, 0, 0, 648, 379, 276, 3552, 269
INVAR-3, Run: 036, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8445, 7545, 7645, 8445, 93, 92, 0, 0, 0, 0, 0, 0, 0, 4208, 0, 0, 0, 0, 0, 0, 586, 285, 192, 3622, 301
INVAR-3, Run: 037, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2952, 2052, 2152, 2952, 67, 62, 0, 0, 0, 0, 0, 0, 0, 3312, 0, 0, 0, 0, 0, 0, 471, 229, 162, 2841, 242
INVAR-3, Run: 038, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10259, 10359, 10459, 10259, 113, 128, 0, 0, 0, 0, 0, 0, 0, 4599, 0, 0, 0, 0, 0, 0, 638, 341, 228, 3961, 297
INVAR-3, Run: 039, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 21931, 21031, 21131, 21931, 75, 79, 0, 0, 0, 0, 0, 0, 0, 4994, 0, 0, 0, 0, 0, 0, 531, 254, 179, 4463, 277
INVAR-3, Run: 040, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15538, 15638, 14738, 15538, 99, 177, 0, 0, 0, 0, 0, 0, 0, 4825, 0, 0, 0, 0, 0, 0, 705, 376, 277, 4120, 329
INVAR-3, Run: 041, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 49658, 49758, 48858, 49658, 93, 207, 0, 0, 0, 0, 0, 0, 0, 5813, 0, 0, 0, 0, 0, 0, 697, 400, 307, 5116, 297
INVAR-3, Run: 042, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7084, 7184, 6284, 7084, 114, 138, 0, 0, 0, 0, 0, 0, 0, 4374, 0, 0, 0, 0, 0, 0, 672, 352, 238, 3702, 320
INVAR-3, Run: 043, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 24199, 24299, 23399, 24199, 120, 142, 0, 0, 0, 0, 0, 0, 0, 5300, 0, 0, 0, 0, 0, 0, 710, 362, 242, 4590, 348
INVAR-3, Run: 044, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1962, 2062, 2162, 1962, 90, 65, 0, 0, 0, 0, 0, 0, 0, 3539, 0, 0, 0, 0, 0, 0, 534, 255, 165, 3005, 279
INVAR-3, Run: 045, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 14966, 14066, 14166, 14966, 105, 205, 0, 0, 0, 0, 0, 0, 0, 4996, 0, 0, 0, 0, 0, 0, 709, 410, 305, 4287, 299
INVAR-3, Run: 046, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1962, 2062, 1162, 1962, 94, 86, 0, 0, 0, 0, 0, 0, 0, 3530, 0, 0, 0, 0, 0, 0, 555, 280, 186, 2975, 275
INVAR-3, Run: 047, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 49662, 48762, 48862, 49662, 74, 100, 0, 0, 0, 0, 0, 0, 0, 5554, 0, 0, 0, 0, 0, 0, 572, 274, 200, 4982, 298
INVAR-3, Run: 048, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8568, 8668, 7768, 8568, 99, 116, 0, 0, 0, 0, 0, 0, 0, 4431, 0, 0, 0, 0, 0, 0, 630, 315, 216, 3801, 315
INVAR-3, Run: 049, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3991, 3091, 3191, 3991, 85, 83, 0, 0, 0, 0, 0, 0, 0, 3535, 0, 0, 0, 0, 0, 0, 505, 268, 183, 3030, 237
INVAR-3, Run: 050, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12929, 12029, 12129, 12929, 83, 98, 0, 0, 0, 0, 0, 0, 0, 4694, 0, 0, 0, 0, 0, 0, 542, 281, 198, 4152, 261
INVAR-3, Run: 051, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12358, 11458, 11558, 12358, 88, 78, 0, 0, 0, 0, 0, 0, 0, 4628, 0, 0, 0, 0, 0, 0, 559, 266, 178, 4069, 293
INVAR-3, Run: 052, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 19393, 19493, 19593, 19393, 88, 168, 0, 0, 0, 0, 0, 0, 0, 4907, 0, 0, 0, 0, 0, 0, 609, 356, 268, 4298, 253
INVAR-3, Run: 053, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8340, 7440, 7540, 8340, 78, 70, 0, 0, 0, 0, 0, 0, 0, 4270, 0, 0, 0, 0, 0, 0, 494, 248, 170, 3776, 246
INVAR-3, Run: 054, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4083, 4183, 4283, 4083, 84, 116, 0, 0, 0, 0, 0, 0, 0, 3922, 0, 0, 0, 0, 0, 0, 625, 300, 216, 3297, 325
INVAR-3, Run: 055, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1934, 2034, 1134, 1934, 84, 124, 0, 0, 0, 0, 0, 0, 0, 3485, 0, 0, 0, 0, 0, 0, 554, 308, 224, 2931, 246
INVAR-3, Run: 056, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5128, 4228, 4328, 5128, 97, 148, 0, 0, 0, 0, 0, 0, 0, 4072, 0, 0, 0, 0, 0, 0, 654, 345, 248, 3418, 309
INVAR-3, Run: 057, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6336, 6436, 5536, 6336, 59, 48, 0, 0, 0, 0, 0, 0, 0, 3968, 0, 0, 0, 0, 0, 0, 448, 207, 148, 3520, 241
INVAR-3, Run: 058, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9362, 9462, 9562, 9362, 50, 28, 0, 0, 0, 0, 0, 0, 0, 4072, 0, 0, 0, 0, 0, 0, 381, 178, 128, 3691, 203
INVAR-3, Run: 059, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 22669, 22769, 22869, 22669, 74, 73, 0, 0, 0, 0, 0, 0, 0, 5019, 0, 0, 0, 0, 0, 0, 520, 247, 173, 4499, 273
INVAR-3, Run: 060, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9450, 9550, 9650, 9450, 120, 149, 0, 0, 0, 0, 0, 0, 0, 4953, 0, 0, 0, 0, 0, 0, 731, 369, 249, 4222, 362
INVAR-3, Run: 061, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9726, 9826, 8926, 9726, 108, 143, 0, 0, 0, 0, 0, 0, 0, 4452, 0, 0, 0, 0, 0, 0, 638, 351, 243, 3814, 287
INVAR-3, Run: 062, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8237, 8337, 8437, 8237, 85, 68, 0, 0, 0, 0, 0, 0, 0, 4239, 0, 0, 0, 0, 0, 0, 499, 253, 168, 3740, 246
INVAR-3, Run: 063, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5109, 4209, 4309, 5109, 143, 316, 0, 0, 0, 0, 0, 0, 0, 4409, 0, 0, 0, 0, 0, 0, 917, 559, 416, 3492, 358
INVAR-3, Run: 064, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 26521, 25621, 25721, 26521, 58, 56, 0, 0, 0, 0, 0, 0, 0, 4791, 0, 0, 0, 0, 0, 0, 479, 214, 156, 4312, 265
INVAR-3, Run: 065, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7317, 7417, 6517, 7317, 133, 378, 0, 0, 0, 0, 0, 0, 0, 4586, 0, 0, 0, 0, 0, 0, 971, 611, 478, 3615, 360
INVAR-3, Run: 066, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 19276, 18376, 18476, 19276, 49, 51, 0, 0, 0, 0, 0, 0, 0, 4538, 0, 0, 0, 0, 0, 0, 419, 200, 151, 4119, 219
INVAR-3, Run: 067, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5024, 5124, 5224, 5024, 109, 237, 0, 0, 0, 0, 0, 0, 0, 4152, 0, 0, 0, 0, 0, 0, 760, 446, 337, 3392, 314
INVAR-3, Run: 068, E, 0, 1000, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10334, 9434, 9534, 10334, 82, 98, 0, 0, 0, 0, 0, 0, 0, 4161, 0, 0, 0, 0, 0, 0, 507, 280, 198, 3654, 227
INVAR-3, Run: 069, E, 0, 0, 0, 1000, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2993, 3093, 2193, 2993, 126, 192, 0, 0, 0, 0, 0, 0, 0, 3971, 0, 0, 0, 0, 0, 0, 754, 418, 292, 3217, 336
INVAR-3, Run: 070, E, 1000, 0, 0, 0, 0, 0, 100, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 46472, 46572, 46672, 46472, 89, 60, 0, 0, 0, 0, 0, 0, 0, 5551, 0, 0, 0, 0, 0, 0, 553, 249, 160, 4998, 304
