Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F
INVAR-2, Run: 073, P, 0, 0, 0, 0, 0, 0, 126, 43, 1, 2, 27, 1
INVAR-2, Run: 074, P, 0, 0, 0, 0, 0, 0, 158, 11, 1, 2, 27, 1
INVAR-2, Run: 075, P, 0, 0, 0, 0, 0, 0, 92, 76, 1, 0, 28, 0
INVAR-2, Run: 076, P, 0, 0, 0, 0, 0, 0, 114, 55, 1, 0, 28, 1
INVAR-2, Run: 077, P, 0, 0, 0, 0, 0, 0, 130, 39, 1, 0, 28, 1
INVAR-2, Run: 078, P, 0, 0, 0, 0, 0, 0, 36, 133, 1, 0, 28, 1
INVAR-2, Run: 079, P, 0, 0, 0, 0, 0, 0, 102, 66, 1, 2, 27, 0
INVAR-2, Run: 080, P, 0, 0, 0, 0, 0, 0, 144, 25, 1, 2, 27, 1
INVAR-2, Run: 081, P, 0, 0, 0, 0, 0, 0, 102, 66, 1, 0, 28, 0
INVAR-2, Run: 082, P, 0, 0, 0, 0, 0, 0, 122, 47, 1, 0, 28, 1
INVAR-2, Run: 083, P, 0, 0, 0, 0, 0, 0, 154, 15, 1, 0, 28, 1
INVAR-2, Run: 084, P, 0, 0, 0, 0, 0, 0, 90, 78, 1, 0, 28, 0
INVAR-2, Run: 085, P, 0, 0, 0, 0, 0, 0, 16, 153, 1, 0, 28, 1
INVAR-2, Run: 086, P, 0, 0, 0, 0, 0, 0, 130, 38, 1, 2, 27, 0
INVAR-2, Run: 087, P, 0, 0, 0, 0, 0, 0, 72, 97, 1, 0, 28, 1
INVAR-2, Run: 088, P, 0, 0, 0, 0, 0, 0, 108, 60, 1, 2, 27, 0
INVAR-2, Run: 089, P, 0, 0, 0, 0, 0, 0, 138, 31, 1, 0, 28, 1
INVAR-2, Run: 090, P, 0, 0, 0, 0, 0, 0, 120, 49, 1, 0, 28, 1
INVAR-2, Run: 091, P, 0, 0, 0, 0, 0, 0, 106, 62, 1, 2, 27, 0
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 120, 49, 1, 0, 28, 1
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 0, 136, 33, 1, 2, 27, 1
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 132, 37, 1, 0, 28, 1
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 0, 144, 24, 1, 2, 27, 0
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 0, 28, 140, 1, 0, 28, 0
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 0, 112, 57, 1, 0, 28, 1
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 136, 32, 1, 0, 28, 0
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 0, 126, 43, 1, 0, 28, 1
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 0, 54, 115, 1, 0, 28, 1
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 0, 82, 0
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 334, 159, 1, 0, 82, 1
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 194, 298, 1, 2, 81, 0
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 300, 193, 1, 0, 82, 1
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 0, 82, 0
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 282, 210, 1, 2, 81, 0
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 288, 205, 1, 0, 82, 1
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 34, 458, 1, 0, 82, 0
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 436, 57, 1, 2, 81, 1
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 244, 248, 1, 0, 82, 0
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 414, 79, 1, 0, 82, 1
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 406, 86, 1, 0, 82, 0
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 264, 229, 1, 0, 82, 1
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 170, 323, 1, 0, 82, 1
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 358, 135, 1, 0, 82, 1
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 398, 95, 1, 0, 82, 1
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 354, 139, 1, 0, 82, 1
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 118, 374, 1, 0, 82, 0
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 396, 97, 1, 2, 81, 1
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 442, 50, 1, 2, 81, 0
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 274, 218, 1, 2, 81, 0
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 218, 274, 1, 0, 82, 0
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 2, 81, 0
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 268, 224, 1, 0, 82, 0
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 416, 77, 1, 0, 82, 1
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 298, 195, 1, 0, 82, 1
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 194, 299, 1, 0, 82, 1
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 288, 205, 1, 2, 81, 1
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 396, 97, 1, 2, 81, 1
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 132, 360, 1, 0, 82, 0
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 52, 440, 1, 0, 82, 0
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 360, 133, 1, 0, 82, 1
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 252, 241, 1, 0, 82, 1
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 398, 94, 1, 0, 82, 0
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 294, 198, 1, 0, 82, 0
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 412, 80, 1, 0, 82, 0
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 122, 371, 1, 0, 82, 1
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 418, 75, 1, 2, 81, 1
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 434, 59, 1, 0, 82, 1
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 236, 257, 1, 2, 81, 1
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 224, 269, 1, 0, 82, 1
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 402, 91, 1, 2, 81, 1
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 412, 81, 1, 0, 82, 1
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 0, 82, 0
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 446, 47, 1, 0, 82, 1
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 144, 349, 1, 0, 82, 1
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 92, 400, 1, 2, 81, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 146, 347, 1, 0, 82, 1
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 334, 159, 1, 2, 81, 1
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 230, 263, 1, 0, 82, 1
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 144, 349, 1, 0, 82, 1
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 368, 124, 1, 2, 81, 0
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 354, 139, 1, 2, 81, 1
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 368, 124, 1, 2, 81, 0
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 220, 273, 1, 0, 82, 1
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 382, 110, 1, 0, 82, 0
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 442, 51, 1, 0, 82, 1
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 442, 51, 1, 0, 82, 1
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 430, 63, 1, 0, 82, 1
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 374, 118, 1, 2, 81, 0
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 120, 372, 1, 0, 82, 0
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 362, 130, 1, 0, 82, 0
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 252, 240, 1, 2, 81, 0
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 418, 74, 1, 0, 82, 0
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 12, 481, 1, 0, 82, 1
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 448, 44, 1, 0, 82, 0
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 376, 116, 1, 0, 82, 0
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 136, 356, 1, 0, 82, 0
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 446, 47, 1, 0, 82, 1
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 310, 183, 1, 0, 82, 1
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 374, 119, 1, 2, 81, 1
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 332, 160, 1, 0, 82, 0
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 446, 47, 1, 2, 81, 1
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 146, 347, 1, 0, 82, 1
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 238, 254, 1, 0, 82, 0
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 146, 347, 1, 0, 82, 1
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 16, 476, 1, 2, 81, 0
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 412, 81, 1, 2, 81, 1
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 406, 87, 1, 0, 82, 1
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 306, 186, 1, 0, 82, 0
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 364, 129, 1, 0, 82, 1
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 282, 210, 1, 0, 82, 0
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 0, 82, 0
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 0, 82, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 316, 177, 1, 0, 82, 1
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 338, 155, 1, 0, 82, 1
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 346, 147, 1, 0, 82, 1
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 384, 108, 1, 0, 82, 0
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 376, 116, 1, 2, 81, 0
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 384, 108, 1, 0, 82, 0
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 64, 429, 1, 0, 82, 1
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 242, 251, 1, 0, 82, 1
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 198, 294, 1, 0, 82, 0
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 266, 226, 1, 0, 82, 0
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 424, 69, 1, 2, 81, 1
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 390, 103, 1, 0, 82, 1
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 326, 166, 1, 0, 82, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 176, 316, 1, 0, 82, 0
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 416, 76, 1, 0, 82, 0
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 354, 138, 1, 0, 82, 0
INVAR-4, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 046, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 047, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 048, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 049, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 050, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 051, F, 0, 0, 0, 1, 0, 1, 0, 120, 0, 0, 19, 3
INVAR-4, Run: 052, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 053, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 054, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 055, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 056, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 057, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 058, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 059, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 060, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 061, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 062, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 063, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 064, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 065, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 066, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 067, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 068, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 069, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 070, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 071, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 072, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 073, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 074, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 075, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 076, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 077, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 078, F, 0, 0, 0, 1, 0, 1, 0, 120, 0, 0, 19, 3
INVAR-4, Run: 079, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 080, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 081, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 082, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 083, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 084, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 085, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 086, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 087, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 088, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 089, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 090, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 091, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 092, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 093, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 094, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 095, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 096, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 097, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 098, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 099, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 100, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-5, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
