Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-3, Run: 023, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 841, 2446, 82, 47, 34, 124, 80, 120, 965, 2446, 84
INVAR-3, Run: 024, P, 0, 0, 0, 0, 118, 118, 0, 0, 1, 276, 0, 164, 827, 2549, 82, 48, 33, 118, 92, 138, 945, 2549, 72
INVAR-3, Run: 025, P, 0, 0, 0, 0, 117, 117, 0, 0, 1, 282, 0, 164, 762, 2340, 82, 50, 31, 117, 94, 141, 879, 2340, 70
INVAR-3, Run: 026, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 683, 2154, 82, 55, 26, 123, 81, 121, 806, 2154, 83
INVAR-3, Run: 027, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 921, 2113, 82, 48, 33, 125, 78, 117, 1046, 2113, 86
INVAR-3, Run: 028, P, 0, 0, 0, 0, 119, 119, 0, 0, 1, 270, 0, 164, 743, 2232, 82, 55, 26, 119, 90, 135, 862, 2232, 74
INVAR-3, Run: 029, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 804, 1419, 82, 51, 30, 122, 83, 124, 926, 1419, 81
INVAR-3, Run: 030, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 910, 2299, 82, 58, 23, 123, 81, 121, 1033, 2299, 83
INVAR-3, Run: 031, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 851, 1713, 82, 61, 20, 124, 79, 118, 975, 1713, 85
INVAR-3, Run: 032, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 1034, 2366, 82, 54, 27, 124, 79, 118, 1158, 2366, 85
INVAR-3, Run: 033, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 1037, 1804, 82, 53, 28, 125, 78, 117, 1162, 1804, 86
INVAR-3, Run: 034, P, 0, 0, 0, 0, 126, 126, 0, 0, 1, 228, 0, 164, 1117, 2385, 82, 48, 33, 126, 76, 114, 1243, 2385, 88
INVAR-3, Run: 035, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 889, 1954, 82, 51, 30, 125, 77, 115, 1014, 1954, 87
INVAR-3, Run: 036, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 1044, 2475, 82, 50, 31, 120, 87, 130, 1164, 2475, 77
INVAR-3, Run: 037, P, 0, 1, 0, 0, 119, 119, 0, 0, 1, 268, 1, 164, 797, 2546, 82, 49, 32, 119, 89, 133, 916, 2546, 75
INVAR-3, Run: 038, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 936, 2107, 82, 54, 27, 124, 80, 120, 1060, 2107, 84
INVAR-3, Run: 039, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 876, 2007, 82, 54, 27, 125, 78, 117, 1001, 2007, 86
INVAR-3, Run: 040, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 982, 1950, 82, 42, 39, 125, 77, 115, 1107, 1950, 87
INVAR-3, Run: 041, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 1123, 2540, 82, 57, 24, 118, 91, 136, 1241, 2540, 73
INVAR-3, Run: 042, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 894, 2035, 82, 54, 27, 122, 83, 124, 1016, 2035, 81
INVAR-3, Run: 043, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 1118, 2479, 82, 51, 30, 124, 79, 118, 1242, 2479, 85
INVAR-3, Run: 044, P, 0, 0, 0, 0, 130, 130, 0, 0, 1, 204, 0, 164, 879, 2105, 82, 49, 32, 130, 68, 102, 1009, 2105, 96
INVAR-3, Run: 045, P, 0, 1, 0, 0, 119, 119, 0, 0, 1, 268, 1, 164, 998, 2658, 82, 47, 34, 119, 89, 133, 1117, 2658, 75
INVAR-3, Run: 046, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 763, 1827, 82, 39, 42, 124, 80, 120, 887, 1827, 84
INVAR-3, Run: 047, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 816, 2137, 82, 53, 28, 121, 86, 129, 937, 2137, 78
INVAR-3, Run: 048, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 787, 1877, 82, 45, 36, 125, 78, 117, 912, 1877, 86
INVAR-3, Run: 049, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 814, 2366, 82, 57, 24, 122, 84, 126, 936, 2366, 80
INVAR-3, Run: 050, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 854, 2426, 82, 50, 31, 120, 88, 132, 974, 2426, 76
INVAR-3, Run: 051, P, 0, 1, 0, 0, 117, 117, 0, 0, 1, 280, 1, 164, 852, 2204, 82, 54, 27, 117, 93, 139, 969, 2204, 71
INVAR-3, Run: 052, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 773, 2365, 82, 52, 29, 122, 84, 126, 895, 2365, 80
INVAR-3, Run: 053, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 720, 2203, 82, 57, 24, 121, 86, 129, 841, 2203, 78
INVAR-3, Run: 054, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 1142, 2512, 82, 44, 37, 121, 85, 127, 1263, 2512, 79
INVAR-3, Run: 055, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 1000, 2420, 82, 43, 38, 124, 80, 120, 1124, 2420, 84
INVAR-3, Run: 056, P, 0, 0, 0, 0, 117, 117, 0, 0, 1, 282, 0, 164, 613, 1981, 82, 54, 27, 117, 94, 141, 730, 1981, 70
INVAR-3, Run: 057, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 753, 1981, 82, 58, 23, 123, 81, 121, 876, 1981, 83
INVAR-3, Run: 058, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 748, 2534, 82, 59, 22, 122, 83, 124, 870, 2534, 81
INVAR-3, Run: 059, P, 0, 1, 0, 0, 119, 119, 0, 0, 1, 268, 1, 164, 776, 2738, 82, 51, 30, 119, 89, 133, 895, 2738, 75
INVAR-3, Run: 060, P, 0, 0, 0, 0, 129, 129, 0, 0, 1, 210, 0, 164, 901, 2481, 82, 52, 29, 129, 70, 105, 1030, 2481, 94
INVAR-3, Run: 061, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 789, 2326, 82, 59, 22, 124, 79, 118, 913, 2326, 85
INVAR-3, Run: 062, P, 0, 0, 0, 0, 113, 113, 0, 0, 1, 306, 0, 164, 791, 2492, 82, 48, 33, 113, 102, 153, 904, 2492, 62
INVAR-3, Run: 063, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 1091, 2204, 82, 46, 35, 124, 80, 120, 1215, 2204, 84
INVAR-3, Run: 064, P, 0, 1, 0, 0, 128, 128, 0, 0, 1, 214, 1, 164, 1029, 2343, 82, 54, 27, 128, 71, 106, 1157, 2343, 93
INVAR-3, Run: 065, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 891, 2093, 82, 52, 29, 122, 83, 124, 1013, 2093, 81
INVAR-3, Run: 066, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 776, 2018, 82, 52, 29, 120, 88, 132, 896, 2018, 76
INVAR-3, Run: 067, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 899, 2070, 82, 52, 29, 123, 82, 123, 1022, 2070, 82
INVAR-3, Run: 068, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 676, 2420, 82, 57, 24, 121, 86, 129, 797, 2420, 78
INVAR-3, Run: 069, P, 0, 1, 0, 0, 126, 126, 0, 0, 1, 226, 1, 164, 870, 1707, 82, 47, 34, 126, 75, 112, 996, 1707, 89
INVAR-3, Run: 070, P, 0, 0, 0, 0, 130, 130, 0, 0, 1, 204, 0, 164, 1091, 2480, 82, 48, 33, 130, 68, 102, 1221, 2480, 96
INVAR-3, Run: 071, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 802, 2300, 82, 49, 32, 124, 80, 120, 926, 2300, 84
INVAR-3, Run: 072, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 1007, 2283, 82, 51, 30, 123, 82, 123, 1130, 2283, 82
INVAR-3, Run: 073, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 845, 2461, 82, 55, 26, 123, 82, 123, 968, 2461, 82
INVAR-3, Run: 074, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 753, 2726, 82, 55, 26, 124, 79, 118, 877, 2726, 85
INVAR-3, Run: 075, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 746, 1607, 82, 48, 33, 123, 82, 123, 869, 1607, 82
INVAR-3, Run: 076, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 965, 2286, 82, 51, 30, 124, 80, 120, 1089, 2286, 84
INVAR-3, Run: 077, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 966, 1936, 82, 51, 30, 124, 80, 120, 1090, 1936, 84
INVAR-3, Run: 078, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 855, 2445, 82, 55, 26, 123, 82, 123, 978, 2445, 82
INVAR-3, Run: 079, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 759, 1766, 82, 61, 20, 125, 78, 117, 884, 1766, 86
INVAR-3, Run: 080, P, 0, 1, 0, 0, 117, 117, 0, 0, 1, 280, 1, 164, 666, 2311, 82, 41, 40, 117, 93, 139, 783, 2311, 71
INVAR-3, Run: 081, P, 0, 0, 0, 0, 126, 126, 0, 0, 1, 228, 0, 164, 896, 1648, 82, 47, 34, 126, 76, 114, 1022, 1648, 88
INVAR-3, Run: 082, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 1013, 3183, 82, 50, 31, 121, 86, 129, 1134, 3183, 78
INVAR-3, Run: 083, P, 0, 0, 0, 0, 129, 129, 0, 0, 1, 210, 0, 164, 701, 1529, 82, 51, 30, 129, 70, 105, 830, 1529, 94
INVAR-3, Run: 084, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 1052, 2470, 82, 49, 32, 125, 77, 115, 1177, 2470, 87
INVAR-3, Run: 085, P, 0, 0, 0, 0, 116, 116, 0, 0, 1, 288, 0, 164, 700, 2143, 82, 53, 28, 116, 96, 144, 816, 2143, 68
INVAR-3, Run: 086, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 913, 2505, 82, 55, 26, 123, 81, 121, 1036, 2505, 83
INVAR-3, Run: 087, P, 0, 1, 0, 0, 126, 126, 0, 0, 1, 226, 1, 164, 687, 2094, 82, 50, 31, 126, 75, 112, 813, 2094, 89
INVAR-3, Run: 088, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 1066, 2300, 82, 45, 36, 122, 84, 126, 1188, 2300, 80
INVAR-3, Run: 089, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 881, 2257, 82, 45, 36, 122, 83, 124, 1003, 2257, 81
INVAR-3, Run: 090, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 897, 2187, 82, 50, 31, 125, 78, 117, 1022, 2187, 86
INVAR-3, Run: 091, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 772, 2451, 82, 57, 24, 120, 87, 130, 892, 2451, 77
INVAR-3, Run: 092, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 760, 2208, 82, 53, 28, 118, 91, 136, 878, 2208, 73
INVAR-3, Run: 093, P, 0, 1, 0, 0, 130, 130, 0, 0, 1, 202, 1, 164, 942, 1642, 82, 53, 28, 130, 67, 100, 1072, 1642, 97
INVAR-3, Run: 094, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 783, 2356, 82, 55, 26, 120, 87, 130, 903, 2356, 77
INVAR-3, Run: 095, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 860, 1747, 82, 54, 27, 122, 83, 124, 982, 1747, 81
INVAR-3, Run: 096, P, 0, 1, 0, 0, 127, 127, 0, 0, 1, 220, 1, 164, 1004, 2344, 82, 50, 31, 127, 73, 109, 1131, 2344, 91
INVAR-3, Run: 097, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 1001, 2141, 82, 53, 28, 122, 84, 126, 1123, 2141, 80
INVAR-3, Run: 098, P, 0, 1, 0, 0, 116, 116, 0, 0, 1, 286, 1, 164, 729, 1820, 82, 54, 27, 116, 95, 142, 845, 1820, 69
INVAR-3, Run: 099, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 746, 2155, 82, 59, 22, 121, 85, 127, 867, 2155, 79
INVAR-3, Run: 100, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 810, 1992, 82, 53, 28, 121, 85, 127, 931, 1992, 79
INVAR-4, Run: 001, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 44, 164, 19, 10, 9, 29, 19, 28, 44, 222, 20
INVAR-4, Run: 002, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 121, 178, 19, 12, 7, 31, 16, 24, 121, 226, 23
INVAR-4, Run: 003, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 79, 228, 19, 14, 5, 28, 22, 33, 79, 294, 17
INVAR-4, Run: 004, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 86, 116, 19, 12, 7, 29, 20, 30, 86, 176, 19
INVAR-4, Run: 005, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 180, 536, 19, 13, 6, 27, 23, 34, 180, 606, 16
INVAR-4, Run: 006, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 141, 248, 19, 11, 8, 29, 19, 28, 141, 306, 20
INVAR-4, Run: 007, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 84, 288, 19, 12, 7, 28, 21, 31, 84, 352, 18
INVAR-4, Run: 008, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 85, 139, 19, 10, 9, 31, 15, 22, 85, 185, 24
INVAR-4, Run: 009, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 87, 218, 19, 17, 2, 30, 17, 25, 87, 270, 22
INVAR-4, Run: 010, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 115, 168, 19, 12, 7, 30, 17, 25, 115, 220, 22
INVAR-4, Run: 011, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 147, 211, 19, 12, 7, 30, 17, 25, 147, 263, 22
INVAR-4, Run: 012, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 106, 231, 19, 14, 5, 30, 18, 27, 106, 285, 21
INVAR-4, Run: 013, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 85, 172, 19, 14, 5, 29, 19, 28, 85, 230, 20
INVAR-4, Run: 014, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 79, 165, 19, 14, 5, 30, 18, 27, 79, 219, 21
INVAR-4, Run: 015, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 125, 172, 19, 8, 11, 29, 19, 28, 125, 230, 20
INVAR-4, Run: 016, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 142, 247, 19, 15, 4, 30, 18, 27, 142, 301, 21
INVAR-4, Run: 017, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 73, 282, 19, 14, 5, 27, 23, 34, 73, 352, 16
INVAR-4, Run: 018, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 116, 273, 19, 9, 10, 27, 23, 34, 116, 343, 16
INVAR-4, Run: 019, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 238, 482, 19, 11, 8, 29, 19, 28, 238, 540, 20
INVAR-4, Run: 020, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 106, 223, 19, 15, 4, 30, 18, 27, 106, 277, 21
INVAR-4, Run: 021, P, 0, 0, 0, 1, 0, 78, 26, 78, 0, 0, 0, 39, 153, 415, 19, 6, 13, 26, 26, 39, 153, 493, 13
INVAR-4, Run: 022, P, 0, 1, 0, 1, 0, 34, 33, 34, 0, 0, 1, 39, 115, 130, 19, 16, 3, 33, 11, 16, 115, 164, 28
INVAR-4, Run: 023, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 54, 124, 19, 15, 4, 28, 22, 33, 54, 190, 17
INVAR-4, Run: 024, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 140, 253, 19, 12, 7, 29, 19, 28, 140, 311, 20
INVAR-4, Run: 025, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 196, 300, 19, 10, 9, 29, 19, 28, 196, 358, 20
INVAR-4, Run: 026, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 84, 331, 19, 13, 6, 27, 23, 34, 84, 401, 16
INVAR-4, Run: 027, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 123, 303, 19, 13, 6, 30, 17, 25, 123, 355, 22
INVAR-4, Run: 028, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 91, 245, 19, 14, 5, 27, 23, 34, 91, 315, 16
INVAR-4, Run: 029, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 77, 200, 19, 15, 4, 30, 17, 25, 77, 252, 22
INVAR-4, Run: 030, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 91, 196, 19, 11, 8, 30, 18, 27, 91, 250, 21
INVAR-4, Run: 031, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 123, 213, 19, 16, 3, 31, 15, 22, 123, 259, 24
INVAR-4, Run: 032, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 157, 315, 19, 9, 10, 28, 21, 31, 157, 379, 18
INVAR-4, Run: 033, P, 0, 0, 0, 1, 0, 78, 26, 78, 0, 0, 0, 39, 131, 472, 19, 12, 7, 26, 26, 39, 131, 550, 13
INVAR-4, Run: 034, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 94, 218, 19, 12, 7, 30, 17, 25, 94, 270, 22
INVAR-4, Run: 035, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 114, 277, 19, 11, 8, 28, 22, 33, 114, 343, 17
INVAR-4, Run: 036, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 117, 278, 19, 13, 6, 29, 19, 28, 117, 336, 20
INVAR-4, Run: 037, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 289, 313, 19, 9, 10, 31, 15, 22, 289, 359, 24
INVAR-4, Run: 038, P, 0, 1, 0, 1, 0, 76, 26, 76, 0, 0, 1, 39, 82, 256, 19, 11, 8, 26, 25, 37, 82, 332, 14
INVAR-4, Run: 039, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 162, 379, 19, 9, 10, 30, 18, 27, 162, 433, 21
INVAR-4, Run: 040, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 112, 234, 19, 12, 7, 29, 20, 30, 112, 294, 19
INVAR-4, Run: 041, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 100, 305, 19, 10, 9, 28, 21, 31, 100, 369, 18
INVAR-4, Run: 042, P, 0, 1, 0, 1, 0, 82, 25, 82, 0, 0, 1, 39, 113, 444, 19, 10, 9, 25, 27, 40, 113, 526, 12
INVAR-4, Run: 043, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 133, 308, 19, 13, 6, 27, 23, 34, 133, 378, 16
INVAR-4, Run: 044, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 102, 190, 19, 15, 4, 30, 17, 25, 102, 242, 22
INVAR-4, Run: 045, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 89, 162, 19, 15, 4, 30, 17, 25, 89, 214, 22
INVAR-4, Run: 046, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 110, 221, 19, 11, 8, 28, 22, 33, 110, 287, 17
INVAR-4, Run: 047, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 109, 166, 19, 16, 3, 31, 15, 22, 109, 212, 24
INVAR-4, Run: 048, P, 0, 0, 0, 1, 0, 84, 25, 84, 0, 0, 0, 39, 100, 246, 19, 13, 6, 25, 28, 42, 100, 330, 11
INVAR-4, Run: 049, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 56, 249, 19, 14, 5, 28, 21, 31, 56, 313, 18
INVAR-4, Run: 050, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 135, 260, 19, 12, 7, 29, 19, 28, 135, 318, 20
INVAR-4, Run: 051, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 119, 218, 19, 11, 8, 30, 18, 27, 119, 272, 21
INVAR-4, Run: 052, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 89, 148, 19, 9, 10, 30, 17, 25, 89, 200, 22
INVAR-4, Run: 053, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 120, 231, 19, 9, 10, 30, 17, 25, 120, 283, 22
INVAR-4, Run: 054, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 79, 153, 19, 10, 9, 30, 17, 25, 79, 205, 22
INVAR-4, Run: 055, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 101, 202, 19, 12, 7, 30, 18, 27, 101, 256, 21
INVAR-4, Run: 056, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 144, 302, 19, 10, 9, 29, 19, 28, 144, 360, 20
INVAR-4, Run: 057, P, 0, 0, 0, 1, 0, 78, 26, 78, 0, 0, 0, 39, 135, 340, 19, 10, 9, 26, 26, 39, 135, 418, 13
INVAR-4, Run: 058, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 144, 176, 19, 9, 10, 30, 17, 25, 144, 228, 22
INVAR-4, Run: 059, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 65, 173, 19, 14, 5, 31, 16, 24, 65, 221, 23
INVAR-4, Run: 060, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 132, 259, 19, 10, 9, 29, 20, 30, 132, 319, 19
INVAR-4, Run: 061, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 135, 344, 19, 13, 6, 27, 24, 36, 135, 416, 15
INVAR-4, Run: 062, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 51, 189, 19, 15, 4, 28, 21, 31, 51, 253, 18
INVAR-4, Run: 063, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 102, 217, 19, 12, 7, 27, 23, 34, 102, 287, 16
INVAR-4, Run: 064, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 116, 219, 19, 12, 7, 28, 22, 33, 116, 285, 17
INVAR-4, Run: 065, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 104, 166, 19, 12, 7, 28, 22, 33, 104, 232, 17
INVAR-4, Run: 066, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 72, 127, 19, 10, 9, 30, 17, 25, 72, 179, 22
INVAR-4, Run: 067, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 149, 276, 19, 11, 8, 30, 18, 27, 149, 330, 21
INVAR-4, Run: 068, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 88, 254, 19, 14, 5, 28, 21, 31, 88, 318, 18
INVAR-4, Run: 069, P, 0, 1, 0, 1, 0, 28, 34, 28, 0, 0, 1, 39, 103, 106, 19, 11, 8, 34, 9, 13, 103, 134, 30
INVAR-4, Run: 070, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 84, 213, 19, 13, 6, 29, 20, 30, 84, 273, 19
INVAR-4, Run: 071, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 99, 217, 19, 10, 9, 30, 18, 27, 99, 271, 21
INVAR-4, Run: 072, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 178, 217, 19, 14, 5, 29, 20, 30, 178, 277, 19
INVAR-4, Run: 073, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 98, 198, 19, 15, 4, 29, 20, 30, 98, 258, 19
INVAR-4, Run: 074, P, 0, 0, 0, 1, 0, 42, 32, 42, 0, 0, 0, 39, 119, 110, 19, 11, 8, 32, 14, 21, 119, 152, 25
INVAR-4, Run: 075, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 132, 314, 19, 10, 9, 28, 21, 31, 132, 378, 18
INVAR-4, Run: 076, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 84, 139, 19, 10, 9, 31, 16, 24, 84, 187, 23
INVAR-4, Run: 077, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 121, 243, 19, 12, 7, 31, 16, 24, 121, 291, 23
INVAR-4, Run: 078, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 85, 308, 19, 11, 8, 27, 23, 34, 85, 378, 16
INVAR-4, Run: 079, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 162, 273, 19, 14, 5, 29, 20, 30, 162, 333, 19
INVAR-4, Run: 080, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 155, 283, 19, 16, 3, 30, 17, 25, 155, 335, 22
INVAR-4, Run: 081, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 100, 275, 19, 10, 9, 28, 21, 31, 100, 339, 18
INVAR-4, Run: 082, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 72, 286, 19, 11, 8, 27, 23, 34, 72, 356, 16
INVAR-4, Run: 083, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 97, 191, 19, 15, 4, 31, 16, 24, 97, 239, 23
INVAR-4, Run: 084, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 92, 195, 19, 16, 3, 29, 20, 30, 92, 255, 19
