Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B
INVAR-5, Run: 080, P, 1, 0, 1, 1, 0, 499, 26, 499, 0, 3, 1
INVAR-5, Run: 081, P, 1, 0, 1, 1, 0, 447, 26, 447, 0, 13, 1
INVAR-5, Run: 082, P, 0, 0, 1, 1, 0, 467, 26, 467, 0, 1, 0
INVAR-5, Run: 083, P, 0, 0, 1, 1, 0, 480, 26, 480, 0, 4, 1
INVAR-5, Run: 084, P, 2, 0, 1, 1, 0, 432, 26, 432, 0, 4, 1
INVAR-5, Run: 085, P, 0, 0, 1, 1, 0, 425, 26, 425, 0, 1, 0
INVAR-5, Run: 086, P, 1, 0, 1, 1, 0, 472, 26, 472, 0, 0, 1
INVAR-5, Run: 087, P, 0, 0, 1, 1, 0, 441, 26, 441, 0, 1, 1
INVAR-5, Run: 088, P, 0, 0, 1, 1, 0, 447, 26, 447, 0, 1, 1
INVAR-5, Run: 089, P, 1, 0, 1, 1, 0, 482, 26, 482, 0, 2, 1
INVAR-5, Run: 090, P, 1, 0, 1, 1, 0, 463, 26, 463, 0, 5, 0
INVAR-5, Run: 091, P, 0, 0, 1, 1, 0, 444, 26, 444, 0, 4, 1
INVAR-5, Run: 092, P, 0, 0, 1, 1, 0, 458, 26, 458, 0, 4, 0
INVAR-5, Run: 093, P, 1, 0, 1, 1, 0, 464, 26, 464, 0, 2, 1
INVAR-5, Run: 094, P, 0, 0, 1, 1, 0, 468, 26, 468, 0, 0, 0
INVAR-5, Run: 095, P, 2, 0, 1, 1, 0, 460, 26, 460, 0, 6, 1
INVAR-5, Run: 096, P, 0, 0, 1, 1, 0, 434, 26, 434, 0, 4, 0
INVAR-5, Run: 097, P, 1, 0, 1, 1, 0, 479, 26, 479, 0, 5, 1
INVAR-5, Run: 098, P, 1, 0, 1, 1, 0, 426, 26, 426, 0, 0, 0
INVAR-5, Run: 099, P, 2, 0, 1, 1, 0, 480, 26, 480, 0, 0, 0
INVAR-5, Run: 100, P, 1, 0, 1, 1, 0, 482, 26, 482, 0, 8, 1
INVAR-6, Run: 001, P, 0, 0, 1, 1, 0, 817, 87, 817, 0, 3, 1
INVAR-6, Run: 002, P, 0, 0, 1, 1, 0, 759, 87, 759, 0, 3, 0
INVAR-6, Run: 003, P, 2, 0, 1, 1, 0, 863, 87, 863, 0, 7, 0
INVAR-6, Run: 004, P, 2, 0, 1, 1, 0, 763, 87, 763, 0, 5, 0
INVAR-6, Run: 005, P, 2, 0, 1, 1, 0, 789, 87, 789, 0, 1, 1
INVAR-6, Run: 006, P, 0, 0, 1, 1, 0, 797, 87, 797, 0, 1, 0
INVAR-6, Run: 007, P, 1, 0, 1, 1, 0, 790, 87, 790, 0, 2, 0
INVAR-6, Run: 008, P, 3, 0, 1, 1, 0, 810, 87, 810, 0, 4, 1
INVAR-6, Run: 009, P, 0, 0, 1, 1, 0, 803, 87, 803, 0, 7, 0
INVAR-6, Run: 010, P, 0, 0, 1, 1, 0, 838, 87, 838, 0, 2, 0
INVAR-6, Run: 011, P, 1, 0, 1, 1, 0, 813, 87, 813, 0, 3, 0
INVAR-6, Run: 012, P, 4, 0, 1, 1, 0, 724, 87, 724, 0, 6, 1
INVAR-6, Run: 013, P, 2, 0, 1, 1, 0, 862, 87, 862, 0, 2, 0
INVAR-6, Run: 014, P, 1, 0, 1, 1, 0, 789, 87, 789, 0, 3, 0
INVAR-6, Run: 015, P, 0, 0, 1, 1, 0, 793, 87, 793, 0, 5, 0
INVAR-6, Run: 016, P, 0, 0, 1, 1, 0, 808, 87, 808, 0, 8, 0
INVAR-6, Run: 017, P, 0, 0, 1, 1, 0, 822, 87, 822, 0, 4, 1
INVAR-6, Run: 018, P, 0, 0, 1, 1, 0, 789, 87, 789, 0, 3, 0
INVAR-6, Run: 019, P, 1, 0, 1, 1, 0, 816, 87, 816, 0, 6, 0
INVAR-6, Run: 020, P, 3, 0, 1, 1, 0, 778, 87, 778, 0, 0, 1
INVAR-6, Run: 021, P, 0, 0, 1, 1, 0, 821, 87, 821, 0, 1, 0
INVAR-6, Run: 022, P, 0, 0, 1, 1, 0, 812, 87, 812, 0, 4, 0
INVAR-6, Run: 023, P, 1, 0, 1, 1, 0, 790, 87, 790, 0, 8, 3
INVAR-6, Run: 024, P, 3, 0, 1, 1, 0, 846, 87, 846, 0, 0, 0
INVAR-6, Run: 025, P, 2, 0, 1, 1, 0, 869, 87, 869, 0, 5, 1
INVAR-6, Run: 026, P, 2, 0, 1, 1, 0, 784, 87, 784, 0, 0, 1
INVAR-6, Run: 027, P, 2, 0, 1, 1, 0, 797, 87, 797, 0, 1, 0
INVAR-6, Run: 028, P, 0, 0, 1, 1, 0, 825, 87, 825, 0, 3, 0
INVAR-6, Run: 029, P, 0, 0, 1, 1, 0, 783, 87, 783, 0, 3, 0
INVAR-6, Run: 030, P, 2, 0, 1, 1, 0, 804, 87, 804, 0, 0, 0
INVAR-6, Run: 031, P, 0, 0, 1, 1, 0, 806, 87, 806, 0, 2, 1
INVAR-6, Run: 032, P, 0, 0, 1, 1, 0, 814, 87, 814, 0, 0, 1
INVAR-6, Run: 033, P, 1, 0, 1, 1, 0, 811, 87, 811, 0, 3, 1
INVAR-6, Run: 034, P, 1, 0, 1, 1, 0, 834, 87, 834, 0, 4, 1
INVAR-6, Run: 035, P, 0, 0, 1, 1, 0, 834, 87, 834, 0, 4, 1
INVAR-6, Run: 036, P, 1, 0, 1, 1, 0, 825, 87, 825, 0, 3, 0
INVAR-6, Run: 037, P, 1, 0, 1, 1, 0, 845, 87, 845, 0, 5, 1
INVAR-6, Run: 038, P, 0, 0, 1, 1, 0, 824, 87, 824, 0, 2, 1
INVAR-6, Run: 039, P, 4, 0, 1, 1, 0, 753, 87, 753, 0, 3, 0
INVAR-6, Run: 040, P, 2, 0, 1, 1, 0, 813, 87, 813, 0, 1, 1
INVAR-6, Run: 041, P, 3, 0, 1, 1, 0, 822, 87, 822, 0, 0, 0
INVAR-6, Run: 042, P, 2, 0, 1, 1, 0, 799, 87, 799, 0, 3, 1
INVAR-6, Run: 043, P, 0, 0, 1, 1, 0, 877, 87, 877, 0, 5, 0
INVAR-6, Run: 044, P, 0, 0, 1, 1, 0, 784, 87, 784, 0, 0, 1
INVAR-6, Run: 045, P, 1, 0, 1, 1, 0, 837, 87, 837, 0, 3, 0
INVAR-6, Run: 046, P, 0, 0, 1, 1, 0, 803, 87, 803, 0, 5, 1
INVAR-6, Run: 047, P, 0, 0, 1, 1, 0, 763, 87, 763, 0, 9, 1
INVAR-6, Run: 048, P, 2, 0, 1, 1, 0, 813, 87, 813, 0, 1, 1
INVAR-6, Run: 049, P, 1, 0, 1, 1, 0, 843, 87, 843, 0, 7, 1
INVAR-6, Run: 050, P, 1, 0, 1, 1, 0, 805, 87, 805, 0, 3, 1
INVAR-6, Run: 051, P, 3, 0, 1, 1, 0, 785, 87, 785, 0, 1, 0
INVAR-6, Run: 052, P, 1, 0, 1, 1, 0, 829, 87, 829, 0, 3, 1
INVAR-6, Run: 053, P, 1, 0, 1, 1, 0, 797, 87, 797, 0, 1, 0
INVAR-6, Run: 054, P, 3, 0, 1, 1, 0, 852, 87, 852, 0, 0, 0
INVAR-6, Run: 055, P, 0, 0, 1, 1, 0, 886, 87, 886, 0, 0, 1
INVAR-6, Run: 056, P, 0, 0, 1, 1, 0, 820, 87, 820, 0, 2, 0
INVAR-6, Run: 057, P, 1, 0, 1, 1, 0, 805, 87, 805, 0, 3, 1
INVAR-6, Run: 058, P, 0, 0, 1, 1, 0, 783, 87, 783, 0, 3, 0
INVAR-6, Run: 059, P, 1, 0, 1, 1, 0, 838, 87, 838, 0, 0, 1
INVAR-6, Run: 060, P, 0, 0, 1, 1, 0, 850, 87, 850, 0, 2, 0
INVAR-6, Run: 061, P, 0, 0, 1, 1, 0, 817, 87, 817, 0, 3, 1
INVAR-6, Run: 062, P, 0, 0, 1, 1, 0, 786, 87, 786, 0, 0, 0
INVAR-6, Run: 063, P, 1, 0, 1, 1, 0, 821, 87, 821, 0, 1, 0
INVAR-6, Run: 064, P, 0, 0, 1, 1, 0, 783, 87, 783, 0, 1, 1
INVAR-6, Run: 065, P, 0, 0, 1, 1, 0, 829, 87, 829, 0, 5, 0
INVAR-6, Run: 066, P, 1, 0, 1, 1, 0, 792, 87, 792, 0, 4, 1
INVAR-6, Run: 067, P, 0, 0, 1, 1, 0, 791, 87, 791, 0, 7, 0
INVAR-6, Run: 068, P, 2, 0, 1, 1, 0, 857, 87, 857, 0, 7, 0
INVAR-6, Run: 069, P, 2, 0, 1, 1, 0, 859, 87, 859, 0, 5, 0
INVAR-6, Run: 070, P, 0, 0, 1, 1, 0, 787, 87, 787, 0, 3, 1
INVAR-6, Run: 071, P, 0, 0, 1, 1, 0, 809, 87, 809, 0, 11, 1
INVAR-6, Run: 072, P, 0, 0, 1, 1, 0, 875, 87, 875, 0, 1, 0
INVAR-6, Run: 073, P, 2, 0, 1, 1, 0, 783, 87, 783, 0, 3, 0
INVAR-6, Run: 074, P, 0, 0, 1, 1, 0, 892, 87, 892, 0, 2, 0
INVAR-6, Run: 075, P, 0, 0, 1, 1, 0, 804, 87, 804, 0, 0, 0
INVAR-6, Run: 076, P, 0, 0, 1, 1, 0, 860, 87, 860, 0, 2, 1
INVAR-6, Run: 077, P, 1, 0, 1, 1, 0, 824, 87, 824, 0, 2, 1
INVAR-6, Run: 078, P, 1, 0, 1, 1, 0, 777, 87, 777, 0, 1, 1
INVAR-6, Run: 079, P, 0, 0, 1, 1, 0, 852, 87, 852, 0, 0, 0
INVAR-6, Run: 080, P, 2, 0, 1, 1, 0, 797, 87, 797, 0, 5, 1
INVAR-6, Run: 081, P, 1, 0, 1, 1, 0, 832, 87, 832, 0, 6, 1
INVAR-6, Run: 082, P, 2, 0, 1, 1, 0, 806, 87, 806, 0, 4, 0
INVAR-6, Run: 083, P, 1, 0, 1, 1, 0, 770, 87, 770, 0, 2, 1
INVAR-6, Run: 084, P, 0, 0, 1, 1, 0, 840, 87, 840, 0, 0, 0
INVAR-6, Run: 085, P, 0, 0, 1, 1, 0, 801, 87, 801, 0, 1, 1
INVAR-6, Run: 086, P, 2, 0, 1, 1, 0, 780, 87, 780, 0, 6, 0
INVAR-6, Run: 087, P, 1, 0, 1, 1, 0, 767, 87, 767, 0, 5, 1
INVAR-6, Run: 088, P, 3, 0, 1, 1, 0, 833, 87, 833, 0, 7, 0
INVAR-6, Run: 089, P, 1, 0, 1, 1, 0, 822, 87, 822, 0, 0, 0
INVAR-6, Run: 090, P, 1, 0, 1, 1, 0, 827, 87, 827, 0, 7, 3
INVAR-6, Run: 091, P, 0, 0, 1, 1, 0, 840, 87, 840, 0, 0, 0
INVAR-6, Run: 092, P, 0, 0, 1, 1, 0, 816, 87, 816, 0, 0, 0
INVAR-6, Run: 093, P, 2, 0, 1, 1, 0, 829, 87, 829, 0, 5, 0
INVAR-6, Run: 094, P, 0, 0, 1, 1, 0, 797, 87, 797, 0, 5, 1
INVAR-6, Run: 095, P, 2, 0, 1, 1, 0, 866, 87, 866, 0, 8, 1
INVAR-6, Run: 096, P, 1, 0, 1, 1, 0, 902, 87, 902, 0, 2, 1
INVAR-6, Run: 097, P, 2, 0, 1, 1, 0, 810, 87, 810, 0, 4, 1
INVAR-6, Run: 098, P, 0, 0, 1, 1, 0, 864, 87, 864, 0, 0, 0
INVAR-6, Run: 099, P, 1, 0, 1, 1, 0, 772, 87, 772, 0, 2, 0
INVAR-6, Run: 100, P, 2, 0, 1, 1, 0, 777, 87, 777, 0, 1, 1
INVAR-7, Run: 001, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0
INVAR-7, Run: 002, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0
INVAR-7, Run: 004, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0
INVAR-7, Run: 010, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 011, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0
INVAR-7, Run: 012, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0
INVAR-7, Run: 013, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1
INVAR-7, Run: 015, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1
INVAR-7, Run: 016, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 340, 1
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 346, 1
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1
INVAR-7, Run: 019, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 021, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1
INVAR-7, Run: 022, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 023, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0
INVAR-7, Run: 024, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1
INVAR-7, Run: 025, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 026, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0
INVAR-7, Run: 028, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 244, 1
INVAR-7, Run: 029, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0
INVAR-7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1
INVAR-7, Run: 031, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
INVAR-7, Run: 032, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 250, 1
INVAR-7, Run: 033, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 034, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 035, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0
INVAR-7, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
INVAR-7, Run: 037, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
INVAR-7, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0
INVAR-7, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0
INVAR-7, Run: 040, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1
INVAR-7, Run: 041, P, 4, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1
INVAR-7, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0
INVAR-7, Run: 043, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 318, 0
INVAR-7, Run: 044, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0
INVAR-7, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0
INVAR-7, Run: 046, P, 4, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0
INVAR-7, Run: 047, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1
INVAR-7, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0
INVAR-7, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 051, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1
INVAR-7, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0
INVAR-7, Run: 053, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0
INVAR-7, Run: 054, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0
INVAR-7, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0
INVAR-7, Run: 056, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0
INVAR-7, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0
INVAR-7, Run: 058, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 250, 1
INVAR-7, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
INVAR-7, Run: 060, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0
INVAR-7, Run: 061, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 210, 0
INVAR-7, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0
INVAR-7, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
INVAR-7, Run: 065, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 346, 1
INVAR-7, Run: 066, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0
INVAR-7, Run: 067, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 068, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0
INVAR-7, Run: 069, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
INVAR-7, Run: 070, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1
INVAR-7, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 0
INVAR-7, Run: 072, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0
INVAR-7, Run: 073, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 358, 1
INVAR-7, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0
INVAR-7, Run: 075, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0
INVAR-7, Run: 076, P, 4, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1
INVAR-7, Run: 077, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0
INVAR-7, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0
INVAR-7, Run: 079, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
INVAR-7, Run: 080, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1
INVAR-7, Run: 081, P, 5, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
INVAR-7, Run: 082, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
INVAR-7, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1
INVAR-7, Run: 084, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1
INVAR-7, Run: 085, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 086, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0
INVAR-7, Run: 087, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 250, 1
INVAR-7, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0
INVAR-7, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1
INVAR-7, Run: 090, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1
INVAR-7, Run: 091, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1
INVAR-7, Run: 092, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 376, 1
INVAR-7, Run: 093, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
INVAR-7, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
INVAR-7, Run: 095, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0
INVAR-7, Run: 096, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
INVAR-7, Run: 097, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 346, 1
INVAR-7, Run: 098, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
INVAR-7, Run: 099, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0
INVAR-7, Run: 100, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1
INVAR-8, Run: 001, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 454, 1
INVAR-8, Run: 002, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 460, 1
INVAR-8, Run: 003, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 426, 0
INVAR-8, Run: 004, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 432, 0
INVAR-8, Run: 005, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 466, 1
INVAR-8, Run: 006, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 420, 0
INVAR-8, Run: 007, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 454, 1
INVAR-8, Run: 008, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 466, 1
INVAR-8, Run: 009, P, 4, 0, 0, 0, 25, 25, 0, 0, 1, 402, 0
INVAR-8, Run: 010, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 466, 1
INVAR-8, Run: 011, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 444, 0
INVAR-8, Run: 012, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 502, 1
INVAR-8, Run: 013, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 486, 0
INVAR-8, Run: 014, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 444, 0
INVAR-8, Run: 015, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 418, 1
INVAR-8, Run: 016, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 448, 1
INVAR-8, Run: 017, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 484, 1
INVAR-8, Run: 018, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 492, 0
INVAR-8, Run: 019, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 498, 0
INVAR-8, Run: 020, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 438, 0
INVAR-8, Run: 021, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 408, 0
INVAR-8, Run: 022, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 408, 0
INVAR-8, Run: 023, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 436, 1
INVAR-8, Run: 024, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 462, 0
INVAR-8, Run: 025, P, 3, 0, 0, 0, 25, 25, 0, 0, 1, 396, 0
INVAR-8, Run: 026, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 436, 1
INVAR-8, Run: 027, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 444, 0
INVAR-8, Run: 028, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 478, 1
INVAR-8, Run: 029, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 396, 0
INVAR-8, Run: 030, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 492, 0
INVAR-8, Run: 031, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 424, 1
INVAR-8, Run: 032, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 442, 1
INVAR-8, Run: 033, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 478, 1
INVAR-8, Run: 034, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 444, 0
INVAR-8, Run: 035, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 466, 1
INVAR-8, Run: 036, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 400, 1
INVAR-8, Run: 037, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 460, 1
INVAR-8, Run: 038, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 472, 1
INVAR-8, Run: 039, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 454, 1
INVAR-8, Run: 040, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 442, 1
INVAR-8, Run: 041, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 474, 0
INVAR-8, Run: 042, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 442, 1
INVAR-8, Run: 043, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 400, 1
INVAR-8, Run: 044, P, 3, 0, 0, 0, 25, 25, 0, 0, 1, 424, 1
INVAR-8, Run: 045, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 420, 0
INVAR-8, Run: 046, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 478, 1
INVAR-8, Run: 047, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 432, 0
INVAR-8, Run: 048, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 438, 0
INVAR-8, Run: 049, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 490, 1
INVAR-8, Run: 050, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 480, 0
INVAR-8, Run: 051, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 510, 0
INVAR-8, Run: 052, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 450, 0
INVAR-8, Run: 053, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 448, 1
INVAR-8, Run: 054, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 442, 1
INVAR-8, Run: 055, P, 3, 0, 0, 0, 25, 25, 0, 0, 1, 456, 0
INVAR-8, Run: 056, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 462, 0
INVAR-8, Run: 057, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 486, 0
INVAR-8, Run: 058, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 394, 1
INVAR-8, Run: 059, P, 3, 0, 0, 0, 25, 25, 0, 0, 1, 486, 0
INVAR-8, Run: 060, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 472, 1
INVAR-8, Run: 061, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 454, 1
INVAR-8, Run: 062, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 508, 1
INVAR-8, Run: 063, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 478, 1
INVAR-8, Run: 064, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 432, 0
INVAR-8, Run: 065, P, 3, 0, 0, 0, 25, 25, 0, 0, 1, 442, 1
INVAR-8, Run: 066, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 426, 0
INVAR-8, Run: 067, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 514, 1
INVAR-8, Run: 068, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 432, 0
INVAR-8, Run: 069, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 438, 0
