Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 024, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 754, 1, 87, 164, 581, 3353, 82, 48, 33, 82, 251, 376, 663, 3353
INVAR-3, Run: 025, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0, 93, 164, 672, 4087, 82, 53, 28, 82, 256, 384, 754, 4087
INVAR-3, Run: 026, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0, 92, 164, 618, 4361, 82, 58, 23, 82, 256, 384, 700, 4361
INVAR-3, Run: 027, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 101, 164, 623, 3640, 82, 55, 26, 82, 264, 396, 705, 3640
INVAR-3, Run: 028, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1, 94, 164, 797, 4540, 82, 63, 18, 82, 257, 385, 879, 4540
INVAR-3, Run: 029, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1, 93, 164, 657, 4429, 82, 57, 24, 82, 257, 385, 739, 4429
INVAR-3, Run: 030, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0, 97, 164, 425, 3079, 82, 54, 27, 82, 258, 387, 507, 3079
INVAR-3, Run: 031, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0, 102, 164, 665, 4460, 82, 55, 26, 82, 266, 399, 747, 4460
INVAR-3, Run: 032, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 107, 164, 512, 3467, 82, 41, 40, 82, 270, 405, 594, 3467
INVAR-3, Run: 033, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 844, 1, 119, 164, 634, 3285, 82, 54, 27, 82, 281, 421, 716, 3285
INVAR-3, Run: 034, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 102, 164, 582, 3778, 82, 47, 34, 82, 265, 397, 664, 3778
INVAR-3, Run: 035, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0, 92, 164, 690, 4085, 82, 43, 38, 82, 256, 384, 772, 4085
INVAR-3, Run: 036, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1, 110, 164, 380, 2171, 82, 47, 34, 82, 273, 409, 462, 2171
INVAR-3, Run: 037, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 95, 164, 549, 3076, 82, 55, 26, 82, 259, 388, 631, 3076
INVAR-3, Run: 038, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1, 109, 164, 579, 3376, 82, 54, 27, 82, 273, 409, 661, 3376
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 754, 1, 87, 164, 555, 4179, 82, 53, 28, 82, 251, 376, 637, 4179
INVAR-3, Run: 040, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0, 94, 164, 700, 5259, 82, 51, 30, 82, 258, 387, 782, 5259
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1, 89, 164, 503, 3629, 82, 59, 22, 82, 253, 379, 585, 3629
INVAR-3, Run: 042, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1, 93, 164, 619, 3619, 82, 50, 31, 82, 257, 385, 701, 3619
INVAR-3, Run: 043, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 712, 1, 74, 164, 652, 3278, 82, 43, 38, 82, 237, 355, 734, 3278
INVAR-3, Run: 044, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 762, 0, 93, 164, 438, 3115, 82, 58, 23, 82, 254, 381, 520, 3115
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0, 104, 164, 692, 3598, 82, 42, 39, 82, 268, 402, 774, 3598
INVAR-3, Run: 046, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 846, 0, 119, 164, 455, 3043, 82, 58, 23, 82, 282, 423, 537, 3043
INVAR-3, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0, 102, 164, 591, 3588, 82, 56, 25, 82, 266, 399, 673, 3588
INVAR-3, Run: 048, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 732, 0, 80, 164, 547, 3452, 82, 44, 37, 82, 244, 366, 629, 3452
INVAR-3, Run: 049, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 838, 1, 115, 164, 651, 5009, 82, 47, 34, 82, 279, 418, 733, 5009
INVAR-3, Run: 050, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 102, 164, 697, 4154, 82, 57, 24, 82, 265, 397, 779, 4154
INVAR-3, Run: 051, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 864, 0, 127, 164, 597, 3994, 82, 51, 30, 82, 288, 432, 679, 3994
INVAR-3, Run: 052, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 101, 164, 742, 4869, 82, 59, 22, 82, 265, 397, 824, 4869
INVAR-3, Run: 053, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 832, 1, 114, 164, 635, 4290, 82, 47, 34, 82, 277, 415, 717, 4290
INVAR-3, Run: 054, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0, 102, 164, 606, 4627, 82, 58, 23, 82, 266, 399, 688, 4627
INVAR-3, Run: 055, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 106, 164, 553, 3736, 82, 54, 27, 82, 267, 400, 635, 3736
INVAR-3, Run: 056, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1, 109, 164, 812, 4697, 82, 48, 33, 82, 273, 409, 894, 4697
INVAR-3, Run: 057, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 766, 1, 92, 164, 510, 3880, 82, 45, 36, 82, 255, 382, 592, 3880
INVAR-3, Run: 058, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 750, 0, 87, 164, 514, 3651, 82, 53, 28, 82, 250, 375, 596, 3651
INVAR-3, Run: 059, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 108, 164, 598, 4564, 82, 55, 26, 82, 270, 405, 680, 4564
INVAR-3, Run: 060, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 718, 1, 75, 164, 594, 2923, 82, 51, 30, 82, 239, 358, 676, 2923
INVAR-3, Run: 061, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1, 106, 164, 592, 3693, 82, 49, 32, 82, 269, 403, 674, 3693
INVAR-3, Run: 062, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 106, 164, 670, 3546, 82, 46, 35, 82, 270, 405, 752, 3546
INVAR-3, Run: 063, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 850, 1, 121, 164, 636, 3968, 82, 50, 31, 82, 283, 424, 718, 3968
INVAR-3, Run: 064, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1, 87, 164, 693, 3637, 82, 55, 26, 82, 249, 373, 775, 3637
INVAR-3, Run: 065, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 104, 164, 552, 3340, 82, 45, 36, 82, 267, 400, 634, 3340
INVAR-3, Run: 066, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 846, 0, 119, 164, 710, 3814, 82, 53, 28, 82, 282, 423, 792, 3814
INVAR-3, Run: 067, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 101, 164, 606, 4688, 82, 54, 27, 82, 265, 397, 688, 4688
INVAR-3, Run: 068, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 101, 164, 539, 3116, 82, 57, 24, 82, 264, 396, 621, 3116
INVAR-3, Run: 069, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1, 97, 164, 851, 4533, 82, 45, 36, 82, 259, 388, 933, 4533
INVAR-3, Run: 070, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 102, 164, 569, 3854, 82, 48, 33, 82, 265, 397, 651, 3854
INVAR-3, Run: 071, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0, 90, 164, 596, 4050, 82, 50, 31, 82, 252, 378, 678, 4050
INVAR-3, Run: 072, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 100, 164, 758, 4307, 82, 52, 29, 82, 262, 393, 840, 4307
INVAR-3, Run: 073, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 107, 164, 745, 4254, 82, 43, 38, 82, 270, 405, 827, 4254
INVAR-3, Run: 074, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 822, 0, 110, 164, 621, 3269, 82, 49, 32, 82, 274, 411, 703, 3269
INVAR-3, Run: 075, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 858, 0, 124, 164, 558, 2447, 82, 46, 35, 82, 286, 429, 640, 2447
INVAR-3, Run: 076, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 100, 164, 655, 3273, 82, 51, 30, 82, 262, 393, 737, 3273
INVAR-3, Run: 077, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0, 90, 164, 594, 3212, 82, 45, 36, 82, 252, 378, 676, 3212
INVAR-3, Run: 078, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 96, 164, 640, 3558, 82, 43, 38, 82, 260, 390, 722, 3558
INVAR-3, Run: 079, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 103, 164, 595, 3656, 82, 58, 23, 82, 267, 400, 677, 3656
INVAR-3, Run: 080, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 858, 0, 125, 164, 565, 4378, 82, 49, 32, 82, 286, 429, 647, 4378
INVAR-3, Run: 081, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1, 97, 164, 694, 4075, 82, 53, 28, 82, 261, 391, 776, 4075
INVAR-3, Run: 082, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1, 107, 164, 577, 3899, 82, 55, 26, 82, 271, 406, 659, 3899
INVAR-3, Run: 083, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 102, 164, 644, 3804, 82, 54, 27, 82, 264, 396, 726, 3804
INVAR-3, Run: 084, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 816, 0, 109, 164, 459, 2981, 82, 52, 29, 82, 272, 408, 541, 2981
INVAR-3, Run: 085, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 97, 164, 578, 4255, 82, 51, 30, 82, 260, 390, 660, 4255
INVAR-3, Run: 086, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1, 103, 164, 517, 3189, 82, 48, 33, 82, 267, 400, 599, 3189
INVAR-3, Run: 087, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1, 97, 164, 574, 3287, 82, 51, 30, 82, 261, 391, 656, 3287
INVAR-3, Run: 088, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1, 96, 164, 645, 4265, 82, 45, 36, 82, 257, 385, 727, 4265
INVAR-3, Run: 089, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0, 97, 164, 381, 2781, 82, 60, 21, 82, 260, 390, 463, 2781
INVAR-3, Run: 090, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0, 105, 164, 620, 3899, 82, 47, 34, 82, 268, 402, 702, 3899
INVAR-3, Run: 091, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0, 106, 164, 622, 3813, 82, 57, 24, 82, 270, 405, 704, 3813
INVAR-3, Run: 092, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 844, 1, 118, 164, 553, 2919, 82, 43, 38, 82, 281, 421, 635, 2919
INVAR-3, Run: 093, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0, 106, 164, 658, 4381, 82, 48, 33, 82, 268, 402, 740, 4381
INVAR-3, Run: 094, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 750, 0, 87, 164, 424, 3393, 82, 52, 29, 82, 250, 375, 506, 3393
INVAR-3, Run: 095, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0, 100, 164, 566, 3878, 82, 53, 28, 82, 264, 396, 648, 3878
INVAR-3, Run: 096, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0, 100, 164, 672, 3953, 82, 46, 35, 82, 262, 393, 754, 3953
INVAR-3, Run: 097, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1, 89, 164, 763, 5034, 82, 49, 32, 82, 253, 379, 845, 5034
INVAR-3, Run: 098, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 754, 1, 87, 164, 581, 4885, 82, 50, 31, 82, 251, 376, 663, 4885
INVAR-3, Run: 099, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1, 107, 164, 524, 3573, 82, 58, 23, 82, 271, 406, 606, 3573
INVAR-3, Run: 100, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1, 104, 164, 754, 3961, 82, 48, 33, 82, 265, 397, 836, 3961
INVAR-4, Run: 001, P, 1, 0, 1, 1, 0, 392, 19, 392, 0, 2, 1, 93, 39, 67, 361, 19, 14, 5, 19, 131, 196, 67, 753
INVAR-4, Run: 002, P, 0, 0, 1, 1, 0, 421, 19, 421, 0, 3, 1, 102, 39, 107, 546, 19, 15, 4, 19, 141, 211, 107, 967
INVAR-4, Run: 003, P, 1, 0, 1, 1, 0, 429, 19, 429, 0, 1, 1, 105, 39, 66, 443, 19, 13, 6, 19, 143, 214, 66, 872
INVAR-4, Run: 004, P, 1, 0, 1, 1, 0, 447, 19, 447, 0, 1, 1, 111, 39, 77, 360, 19, 13, 6, 19, 149, 223, 77, 807
INVAR-4, Run: 005, P, 1, 0, 1, 1, 0, 382, 19, 382, 0, 0, 1, 89, 39, 55, 321, 19, 15, 4, 19, 127, 190, 55, 703
INVAR-4, Run: 006, P, 1, 0, 1, 1, 0, 456, 19, 456, 0, 0, 0, 114, 39, 65, 248, 19, 15, 4, 19, 152, 228, 65, 704
INVAR-4, Run: 007, P, 1, 0, 1, 1, 0, 405, 19, 405, 0, 1, 1, 97, 39, 68, 261, 19, 9, 10, 19, 135, 202, 68, 666
INVAR-4, Run: 008, P, 1, 0, 1, 1, 0, 438, 19, 438, 0, 6, 0, 110, 39, 80, 535, 19, 13, 6, 19, 148, 222, 80, 973
INVAR-4, Run: 009, P, 0, 0, 1, 1, 0, 403, 19, 403, 0, 3, 1, 96, 39, 74, 243, 19, 13, 6, 19, 135, 202, 74, 646
INVAR-4, Run: 010, P, 1, 0, 1, 1, 0, 395, 19, 395, 0, 1, 0, 94, 39, 76, 430, 19, 11, 8, 19, 132, 198, 76, 825
INVAR-4, Run: 011, P, 0, 0, 1, 1, 0, 460, 19, 460, 0, 8, 0, 117, 39, 96, 561, 19, 13, 6, 19, 156, 234, 96, 1021
INVAR-4, Run: 012, P, 1, 0, 1, 1, 0, 406, 19, 406, 0, 2, 0, 98, 39, 115, 579, 19, 11, 8, 19, 136, 204, 115, 985
INVAR-4, Run: 013, P, 1, 0, 1, 1, 0, 385, 19, 385, 0, 3, 1, 91, 39, 65, 487, 19, 14, 5, 19, 129, 193, 65, 872
INVAR-4, Run: 014, P, 1, 0, 1, 1, 0, 392, 19, 392, 0, 2, 1, 93, 39, 60, 215, 19, 15, 4, 19, 131, 196, 60, 607
INVAR-4, Run: 015, P, 2, 0, 1, 1, 0, 438, 19, 438, 0, 8, 2, 111, 39, 80, 426, 19, 17, 2, 19, 148, 221, 80, 864
INVAR-4, Run: 016, P, 0, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0, 103, 39, 84, 410, 19, 12, 7, 19, 142, 213, 84, 834
INVAR-4, Run: 017, P, 2, 0, 1, 1, 0, 395, 19, 395, 0, 5, 1, 96, 39, 65, 307, 19, 16, 3, 19, 133, 199, 65, 702
INVAR-4, Run: 018, P, 0, 0, 1, 1, 0, 450, 19, 450, 0, 10, 1, 114, 39, 132, 810, 19, 14, 5, 19, 153, 229, 132, 1260
INVAR-4, Run: 019, P, 1, 0, 1, 1, 0, 384, 19, 384, 0, 0, 0, 90, 39, 69, 282, 19, 8, 11, 19, 128, 192, 69, 666
INVAR-4, Run: 020, P, 1, 0, 1, 1, 0, 405, 19, 405, 0, 3, 0, 98, 39, 46, 336, 19, 13, 6, 19, 136, 204, 46, 741
INVAR-4, Run: 021, P, 0, 0, 1, 1, 0, 356, 19, 356, 0, 2, 1, 80, 39, 50, 375, 19, 14, 5, 19, 119, 178, 50, 731
INVAR-4, Run: 022, P, 0, 0, 1, 1, 0, 419, 19, 419, 0, 7, 0, 103, 39, 95, 595, 19, 14, 5, 19, 142, 213, 95, 1014
INVAR-4, Run: 023, P, 1, 0, 1, 1, 0, 396, 19, 396, 0, 10, 1, 97, 39, 159, 829, 19, 14, 5, 19, 135, 202, 159, 1225
INVAR-4, Run: 024, P, 1, 0, 1, 1, 0, 445, 19, 445, 0, 5, 0, 112, 39, 117, 644, 19, 13, 6, 19, 150, 225, 117, 1089
INVAR-4, Run: 025, P, 2, 0, 1, 1, 0, 376, 19, 376, 0, 0, 1, 88, 39, 66, 380, 19, 12, 7, 19, 125, 187, 66, 756
INVAR-4, Run: 026, P, 0, 0, 1, 1, 0, 395, 19, 395, 0, 5, 1, 94, 39, 63, 244, 19, 10, 9, 19, 133, 199, 63, 639
INVAR-4, Run: 027, P, 1, 0, 1, 1, 0, 448, 19, 448, 0, 0, 1, 111, 39, 78, 579, 19, 14, 5, 19, 149, 223, 78, 1027
INVAR-4, Run: 028, P, 1, 0, 1, 1, 0, 453, 19, 453, 0, 1, 1, 113, 39, 82, 501, 19, 14, 5, 19, 151, 226, 82, 954
INVAR-4, Run: 029, P, 0, 0, 1, 1, 0, 411, 19, 411, 0, 3, 0, 99, 39, 74, 458, 19, 14, 5, 19, 138, 207, 74, 869
INVAR-4, Run: 030, P, 2, 0, 1, 1, 0, 389, 19, 389, 0, 1, 0, 93, 39, 51, 222, 19, 8, 11, 19, 130, 195, 51, 611
INVAR-4, Run: 031, P, 0, 0, 1, 1, 0, 355, 19, 355, 0, 9, 1, 82, 39, 88, 505, 19, 18, 1, 19, 121, 181, 88, 860
INVAR-4, Run: 032, P, 1, 0, 1, 1, 0, 403, 19, 403, 0, 3, 1, 97, 39, 105, 437, 19, 8, 11, 19, 135, 202, 105, 840
INVAR-4, Run: 033, P, 0, 0, 1, 1, 0, 451, 19, 451, 0, 5, 0, 113, 39, 52, 502, 19, 14, 5, 19, 152, 228, 52, 953
INVAR-4, Run: 034, P, 1, 0, 1, 1, 0, 399, 19, 399, 0, 1, 1, 95, 39, 38, 219, 19, 14, 5, 19, 133, 199, 38, 618
INVAR-4, Run: 035, P, 3, 0, 1, 1, 0, 465, 19, 465, 0, 1, 1, 119, 39, 76, 230, 19, 12, 7, 19, 155, 232, 76, 695
INVAR-4, Run: 036, P, 2, 0, 1, 1, 0, 414, 19, 414, 0, 10, 1, 104, 39, 93, 450, 19, 10, 9, 19, 141, 211, 93, 864
INVAR-4, Run: 037, P, 1, 0, 1, 1, 0, 425, 19, 425, 0, 1, 0, 104, 39, 69, 405, 19, 13, 6, 19, 142, 213, 69, 830
INVAR-4, Run: 038, P, 1, 0, 1, 1, 0, 452, 19, 452, 0, 2, 1, 113, 39, 69, 413, 19, 13, 6, 19, 151, 226, 69, 865
INVAR-4, Run: 039, P, 1, 0, 1, 1, 0, 417, 19, 417, 0, 3, 0, 102, 39, 124, 416, 19, 11, 8, 19, 140, 210, 124, 833
INVAR-4, Run: 040, P, 2, 0, 1, 1, 0, 420, 19, 420, 0, 4, 1, 104, 39, 46, 442, 19, 14, 5, 19, 141, 211, 46, 862
INVAR-4, Run: 041, P, 1, 0, 1, 1, 0, 401, 19, 401, 0, 5, 1, 97, 39, 92, 503, 19, 12, 7, 19, 135, 202, 92, 904
INVAR-4, Run: 042, P, 1, 0, 1, 1, 0, 451, 19, 451, 0, 3, 1, 113, 39, 121, 645, 19, 14, 5, 19, 151, 226, 121, 1096
INVAR-4, Run: 043, P, 0, 0, 1, 1, 0, 365, 19, 365, 0, 7, 0, 85, 39, 50, 429, 19, 14, 5, 19, 124, 186, 50, 794
INVAR-4, Run: 044, P, 2, 0, 1, 1, 0, 454, 19, 454, 0, 0, 1, 114, 39, 51, 410, 19, 14, 5, 19, 151, 226, 51, 864
INVAR-4, Run: 045, P, 0, 0, 1, 1, 0, 380, 19, 380, 0, 4, 0, 89, 39, 76, 497, 19, 12, 7, 19, 128, 192, 76, 877
INVAR-4, Run: 046, P, 1, 0, 1, 1, 0, 417, 19, 417, 0, 7, 1, 103, 39, 109, 771, 19, 10, 9, 19, 141, 211, 109, 1188
INVAR-4, Run: 047, P, 3, 0, 1, 1, 0, 444, 19, 444, 0, 0, 0, 112, 39, 98, 573, 19, 12, 7, 19, 148, 222, 98, 1017
INVAR-4, Run: 048, P, 0, 0, 1, 1, 0, 408, 19, 408, 0, 0, 0, 97, 39, 95, 316, 19, 11, 8, 19, 136, 204, 95, 724
INVAR-4, Run: 049, P, 2, 0, 1, 1, 0, 366, 19, 366, 0, 4, 1, 86, 39, 72, 406, 19, 14, 5, 19, 123, 184, 72, 772
INVAR-4, Run: 050, P, 0, 0, 1, 1, 0, 446, 19, 446, 0, 2, 1, 110, 39, 99, 527, 19, 17, 2, 19, 149, 223, 99, 973
INVAR-4, Run: 051, P, 0, 0, 1, 1, 0, 420, 19, 420, 0, 4, 1, 102, 39, 73, 313, 19, 14, 5, 19, 141, 211, 73, 733
INVAR-4, Run: 052, P, 2, 0, 1, 1, 0, 412, 19, 412, 0, 6, 1, 102, 39, 136, 816, 19, 9, 10, 19, 139, 208, 136, 1228
INVAR-4, Run: 053, P, 1, 0, 1, 1, 0, 418, 19, 418, 0, 6, 1, 103, 39, 91, 568, 19, 14, 5, 19, 141, 211, 91, 986
INVAR-4, Run: 054, P, 2, 0, 1, 1, 0, 422, 19, 422, 0, 8, 1, 106, 39, 93, 333, 19, 10, 9, 19, 143, 214, 93, 755
INVAR-4, Run: 055, P, 0, 0, 1, 1, 0, 427, 19, 427, 0, 3, 1, 104, 39, 65, 442, 19, 10, 9, 19, 143, 214, 65, 869
INVAR-4, Run: 056, P, 1, 0, 1, 1, 0, 404, 19, 404, 0, 2, 1, 97, 39, 89, 659, 19, 15, 4, 19, 135, 202, 89, 1063
INVAR-4, Run: 057, P, 1, 0, 1, 1, 0, 445, 19, 445, 0, 3, 1, 111, 39, 72, 254, 19, 11, 8, 19, 149, 223, 72, 699
INVAR-4, Run: 058, P, 1, 0, 1, 1, 0, 410, 19, 410, 0, 2, 1, 99, 39, 77, 596, 19, 11, 8, 19, 137, 205, 77, 1006
INVAR-4, Run: 059, P, 2, 0, 1, 1, 0, 424, 19, 424, 0, 0, 1, 104, 39, 91, 554, 19, 14, 5, 19, 141, 211, 91, 978
INVAR-4, Run: 060, P, 1, 0, 1, 1, 0, 387, 19, 387, 0, 7, 1, 93, 39, 77, 359, 19, 11, 8, 19, 131, 196, 77, 746
INVAR-4, Run: 061, P, 4, 0, 1, 1, 0, 432, 19, 432, 0, 0, 0, 109, 39, 83, 367, 19, 11, 8, 19, 144, 216, 83, 799
INVAR-4, Run: 062, P, 1, 0, 1, 1, 0, 344, 19, 344, 0, 4, 0, 78, 39, 72, 504, 19, 12, 7, 19, 116, 174, 72, 848
INVAR-4, Run: 063, P, 1, 0, 1, 1, 0, 366, 19, 366, 0, 4, 1, 85, 39, 97, 617, 19, 13, 6, 19, 123, 184, 97, 983
INVAR-4, Run: 064, P, 0, 0, 1, 1, 0, 407, 19, 407, 0, 5, 1, 98, 39, 92, 454, 19, 15, 4, 19, 137, 205, 92, 861
INVAR-4, Run: 065, P, 1, 0, 1, 1, 0, 412, 19, 412, 0, 2, 0, 100, 39, 46, 262, 19, 13, 6, 19, 138, 207, 46, 674
INVAR-4, Run: 066, P, 2, 0, 1, 1, 0, 396, 19, 396, 0, 10, 1, 98, 39, 79, 583, 19, 13, 6, 19, 135, 202, 79, 979
INVAR-4, Run: 067, P, 1, 0, 1, 1, 0, 436, 19, 436, 0, 2, 0, 108, 39, 41, 310, 19, 15, 4, 19, 146, 219, 41, 746
INVAR-4, Run: 068, P, 2, 0, 1, 1, 0, 387, 19, 387, 0, 1, 1, 92, 39, 109, 510, 19, 9, 10, 19, 129, 193, 109, 897
INVAR-4, Run: 069, P, 0, 0, 1, 1, 0, 423, 19, 423, 0, 1, 1, 102, 39, 103, 582, 19, 14, 5, 19, 141, 211, 103, 1005
INVAR-4, Run: 070, P, 0, 0, 1, 1, 0, 413, 19, 413, 0, 1, 0, 99, 39, 88, 385, 19, 9, 10, 19, 138, 207, 88, 798
INVAR-4, Run: 071, P, 2, 0, 1, 1, 0, 391, 19, 391, 0, 3, 1, 94, 39, 89, 304, 19, 8, 11, 19, 131, 196, 89, 695
INVAR-4, Run: 072, P, 2, 0, 1, 1, 0, 380, 19, 380, 0, 8, 1, 92, 39, 82, 397, 19, 14, 5, 19, 129, 193, 82, 777
INVAR-4, Run: 073, P, 0, 0, 1, 1, 0, 382, 19, 382, 0, 0, 1, 88, 39, 71, 382, 19, 14, 5, 19, 127, 190, 71, 764
INVAR-4, Run: 074, P, 1, 0, 1, 1, 0, 465, 19, 465, 0, 3, 0, 118, 39, 64, 225, 19, 11, 8, 19, 156, 234, 64, 690
INVAR-4, Run: 075, P, 1, 0, 1, 1, 0, 418, 19, 418, 0, 4, 2, 102, 39, 73, 301, 19, 14, 5, 19, 140, 209, 73, 719
INVAR-4, Run: 076, P, 0, 0, 1, 1, 0, 369, 19, 369, 0, 1, 1, 84, 39, 84, 419, 19, 13, 6, 19, 123, 184, 84, 788
INVAR-4, Run: 077, P, 1, 0, 1, 1, 0, 390, 19, 390, 0, 4, 1, 93, 39, 66, 365, 19, 13, 6, 19, 131, 196, 66, 755
INVAR-4, Run: 078, P, 3, 0, 1, 1, 0, 449, 19, 449, 0, 5, 1, 115, 39, 52, 592, 19, 13, 6, 19, 151, 226, 52, 1041
INVAR-4, Run: 079, P, 0, 0, 1, 1, 0, 389, 19, 389, 0, 1, 0, 91, 39, 88, 491, 19, 16, 3, 19, 130, 195, 88, 880
INVAR-4, Run: 080, P, 1, 0, 1, 1, 0, 461, 19, 461, 0, 1, 0, 116, 39, 80, 257, 19, 9, 10, 19, 154, 231, 80, 718
INVAR-4, Run: 081, P, 1, 0, 1, 1, 0, 415, 19, 415, 0, 3, 1, 101, 39, 110, 550, 19, 9, 10, 19, 139, 208, 110, 965
INVAR-4, Run: 082, P, 1, 0, 1, 1, 0, 458, 19, 458, 0, 2, 1, 115, 39, 127, 488, 19, 12, 7, 19, 153, 229, 127, 946
INVAR-4, Run: 083, P, 2, 0, 1, 1, 0, 376, 19, 376, 0, 6, 1, 90, 39, 71, 450, 19, 9, 10, 19, 127, 190, 71, 826
INVAR-4, Run: 084, P, 0, 0, 1, 1, 0, 413, 19, 413, 0, 1, 0, 99, 39, 83, 440, 19, 14, 5, 19, 138, 207, 83, 853
INVAR-4, Run: 085, P, 0, 0, 1, 1, 0, 456, 19, 456, 0, 6, 0, 115, 39, 55, 410, 19, 13, 6, 19, 154, 231, 55, 866
INVAR-4, Run: 086, P, 1, 0, 1, 1, 0, 407, 19, 407, 0, 1, 0, 98, 39, 37, 287, 19, 11, 8, 19, 136, 204, 37, 694
