Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP
2, Run: 015, P, 0, 0, 138, 0, 78
2, Run: 016, P, 0, 0, 132, 0, 72
2, Run: 017, P, 0, 0, 134, 0, 74
2, Run: 018, P, 0, 0, 116, 0, 56
2, Run: 019, P, 0, 0, 132, 0, 72
2, Run: 020, P, 0, 0, 120, 0, 60
2, Run: 021, P, 0, 0, 142, 0, 82
2, Run: 022, P, 0, 0, 122, 0, 62
2, Run: 023, P, 0, 0, 126, 0, 66
2, Run: 024, P, 0, 0, 132, 0, 72
2, Run: 025, P, 0, 0, 124, 0, 64
2, Run: 026, P, 0, 0, 122, 0, 62
2, Run: 027, P, 0, 0, 124, 0, 64
2, Run: 028, P, 0, 0, 128, 0, 68
2, Run: 029, P, 0, 0, 130, 0, 70
2, Run: 030, P, 0, 0, 130, 0, 70
2, Run: 031, P, 0, 0, 142, 0, 82
2, Run: 032, P, 0, 0, 130, 0, 70
2, Run: 033, P, 0, 0, 132, 0, 72
2, Run: 034, P, 0, 0, 112, 0, 52
2, Run: 035, P, 0, 0, 132, 0, 72
2, Run: 036, P, 0, 0, 126, 0, 66
2, Run: 037, P, 0, 0, 140, 0, 80
2, Run: 038, P, 0, 0, 124, 0, 64
2, Run: 039, P, 0, 0, 128, 0, 68
2, Run: 040, P, 0, 0, 138, 0, 78
2, Run: 041, P, 0, 0, 126, 0, 66
2, Run: 042, P, 0, 0, 136, 0, 76
2, Run: 043, P, 0, 0, 132, 0, 72
2, Run: 044, P, 0, 0, 126, 0, 66
2, Run: 045, P, 0, 0, 122, 0, 62
2, Run: 046, P, 0, 0, 130, 0, 70
2, Run: 047, P, 0, 0, 126, 0, 66
2, Run: 048, P, 0, 0, 116, 0, 56
2, Run: 049, P, 0, 0, 120, 0, 60
2, Run: 050, P, 0, 0, 118, 0, 58
2, Run: 051, P, 0, 0, 138, 0, 78
2, Run: 052, P, 0, 0, 124, 0, 64
2, Run: 053, P, 0, 0, 146, 0, 86
2, Run: 054, P, 0, 0, 124, 0, 64
2, Run: 055, P, 0, 0, 136, 0, 76
2, Run: 056, P, 0, 0, 122, 0, 62
2, Run: 057, P, 0, 0, 118, 0, 58
2, Run: 058, P, 0, 0, 130, 0, 70
2, Run: 059, P, 0, 0, 122, 0, 62
2, Run: 060, P, 0, 0, 130, 0, 70
2, Run: 061, P, 0, 0, 122, 0, 62
2, Run: 062, P, 0, 0, 118, 0, 58
2, Run: 063, P, 0, 0, 132, 0, 72
2, Run: 064, P, 0, 0, 132, 0, 72
2, Run: 065, P, 0, 0, 122, 0, 62
2, Run: 066, P, 0, 0, 136, 0, 76
2, Run: 067, P, 0, 0, 114, 0, 54
2, Run: 068, P, 0, 0, 136, 0, 76
2, Run: 069, P, 0, 0, 140, 0, 80
2, Run: 070, P, 0, 0, 110, 0, 50
2, Run: 071, P, 0, 0, 136, 0, 76
2, Run: 072, P, 0, 0, 142, 0, 82
2, Run: 073, P, 0, 0, 114, 0, 54
2, Run: 074, P, 0, 0, 126, 0, 66
2, Run: 075, P, 0, 0, 116, 0, 56
2, Run: 076, P, 0, 0, 108, 0, 48
2, Run: 077, P, 0, 0, 134, 0, 74
2, Run: 078, P, 0, 0, 124, 0, 64
2, Run: 079, P, 0, 0, 118, 0, 58
2, Run: 080, P, 0, 0, 136, 0, 76
2, Run: 081, P, 0, 0, 116, 0, 56
2, Run: 082, P, 0, 0, 136, 0, 76
2, Run: 083, P, 0, 0, 138, 0, 78
2, Run: 084, P, 0, 0, 134, 0, 74
2, Run: 085, P, 0, 0, 136, 0, 76
2, Run: 086, P, 0, 0, 126, 0, 66
2, Run: 087, P, 0, 0, 122, 0, 62
2, Run: 088, P, 0, 0, 138, 0, 78
2, Run: 089, P, 0, 0, 122, 0, 62
2, Run: 090, P, 0, 0, 108, 0, 48
2, Run: 091, P, 0, 0, 120, 0, 60
2, Run: 092, P, 0, 0, 152, 0, 92
2, Run: 093, P, 0, 0, 134, 0, 74
2, Run: 094, P, 0, 0, 130, 0, 70
2, Run: 095, P, 0, 0, 126, 0, 66
2, Run: 096, P, 0, 0, 130, 0, 70
2, Run: 097, P, 0, 0, 124, 0, 64
2, Run: 098, P, 0, 0, 136, 0, 76
2, Run: 099, P, 0, 0, 134, 0, 74
2, Run: 100, P, 0, 0, 142, 0, 82
20, Run: 001, P, 0, 0, 104, 0, 13
20, Run: 002, P, 0, 0, 91, 3, 0
20, Run: 003, P, 0, 0, 104, 0, 13
20, Run: 004, P, 0, 0, 91, 5, 0
20, Run: 005, P, 0, 0, 106, 0, 15
20, Run: 006, P, 0, 0, 92, 0, 1
20, Run: 007, P, 0, 0, 98, 0, 7
20, Run: 008, P, 0, 0, 91, 1, 0
20, Run: 009, P, 0, 0, 96, 0, 5
20, Run: 010, P, 0, 0, 91, 3, 0
20, Run: 011, P, 0, 0, 91, 9, 0
20, Run: 012, P, 0, 0, 94, 0, 3
20, Run: 013, P, 0, 0, 91, 11, 0
20, Run: 014, P, 0, 0, 94, 0, 3
20, Run: 015, P, 0, 0, 96, 0, 5
20, Run: 016, P, 0, 0, 102, 0, 11
20, Run: 017, P, 0, 0, 91, 5, 0
20, Run: 018, P, 0, 0, 91, 21, 0
20, Run: 019, P, 0, 0, 98, 0, 7
20, Run: 020, P, 0, 0, 91, 1, 0
20, Run: 021, P, 0, 0, 96, 0, 5
20, Run: 022, P, 0, 0, 91, 9, 0
20, Run: 023, P, 0, 0, 110, 0, 19
20, Run: 024, P, 0, 0, 91, 27, 0
20, Run: 025, P, 0, 0, 122, 0, 31
20, Run: 026, P, 0, 0, 91, 3, 0
20, Run: 027, P, 0, 0, 98, 0, 7
20, Run: 028, P, 0, 0, 91, 1, 0
20, Run: 029, P, 0, 0, 98, 0, 7
20, Run: 030, P, 0, 0, 91, 1, 0
20, Run: 031, P, 0, 0, 91, 5, 0
20, Run: 032, P, 0, 0, 102, 0, 11
20, Run: 033, P, 0, 0, 102, 0, 11
20, Run: 034, P, 0, 0, 108, 0, 17
20, Run: 035, P, 0, 0, 94, 0, 3
20, Run: 036, P, 0, 0, 96, 0, 5
20, Run: 037, P, 0, 0, 91, 13, 0
20, Run: 038, P, 0, 0, 91, 11, 0
20, Run: 039, P, 0, 0, 98, 0, 7
20, Run: 040, P, 0, 0, 92, 0, 1
20, Run: 041, P, 0, 0, 91, 5, 0
20, Run: 042, P, 0, 0, 91, 3, 0
20, Run: 043, P, 0, 0, 92, 0, 1
20, Run: 044, P, 0, 0, 91, 7, 0
20, Run: 045, P, 0, 0, 91, 7, 0
20, Run: 046, P, 0, 0, 91, 3, 0
20, Run: 047, P, 0, 0, 91, 3, 0
20, Run: 048, P, 0, 0, 94, 0, 3
20, Run: 049, P, 0, 0, 91, 3, 0
20, Run: 050, P, 0, 0, 91, 13, 0
20, Run: 051, P, 0, 0, 102, 0, 11
20, Run: 052, P, 0, 0, 94, 0, 3
20, Run: 053, P, 0, 0, 98, 0, 7
20, Run: 054, P, 0, 0, 96, 0, 5
20, Run: 055, P, 0, 0, 91, 13, 0
20, Run: 056, P, 0, 0, 91, 3, 0
20, Run: 057, P, 0, 0, 98, 0, 7
20, Run: 058, P, 0, 0, 100, 0, 9
20, Run: 059, P, 0, 0, 112, 0, 21
20, Run: 060, P, 0, 0, 92, 0, 1
20, Run: 061, P, 0, 0, 92, 0, 1
20, Run: 062, P, 0, 0, 100, 0, 9
20, Run: 063, P, 0, 0, 91, 3, 0
20, Run: 064, P, 0, 0, 108, 0, 17
20, Run: 065, P, 0, 0, 98, 0, 7
20, Run: 066, P, 0, 0, 92, 0, 1
20, Run: 067, P, 0, 0, 91, 15, 0
20, Run: 068, P, 0, 0, 91, 3, 0
20, Run: 069, P, 0, 0, 91, 1, 0
20, Run: 070, P, 0, 0, 94, 0, 3
20, Run: 071, P, 0, 0, 92, 0, 1
20, Run: 072, P, 0, 0, 102, 0, 11
20, Run: 073, P, 0, 0, 114, 0, 23
20, Run: 074, P, 0, 0, 91, 3, 0
20, Run: 075, P, 0, 0, 91, 9, 0
20, Run: 076, P, 0, 0, 98, 0, 7
20, Run: 077, P, 0, 0, 91, 21, 0
20, Run: 078, P, 0, 0, 91, 9, 0
20, Run: 079, P, 0, 0, 92, 0, 1
20, Run: 080, P, 0, 0, 98, 0, 7
20, Run: 081, P, 0, 0, 98, 0, 7
20, Run: 082, P, 0, 0, 91, 5, 0
20, Run: 083, P, 0, 0, 96, 0, 5
20, Run: 084, P, 0, 0, 118, 0, 27
20, Run: 085, P, 0, 0, 96, 0, 5
20, Run: 086, P, 0, 0, 91, 5, 0
20, Run: 087, P, 0, 0, 92, 0, 1
20, Run: 088, P, 0, 0, 91, 1, 0
20, Run: 089, P, 0, 0, 91, 3, 0
20, Run: 090, P, 0, 0, 91, 17, 0
20, Run: 091, P, 0, 0, 91, 9, 0
20, Run: 092, P, 0, 0, 91, 13, 0
20, Run: 093, P, 0, 0, 91, 5, 0
20, Run: 094, P, 0, 0, 106, 0, 15
20, Run: 095, P, 0, 0, 91, 9, 0
20, Run: 096, P, 0, 0, 96, 0, 5
20, Run: 097, P, 0, 0, 91, 7, 0
20, Run: 098, P, 0, 0, 98, 0, 7
20, Run: 099, P, 0, 0, 92, 0, 1
20, Run: 100, P, 0, 0, 91, 7, 0
21, Run: 001, P, 0, 0, 133, 15, 0
21, Run: 002, P, 0, 0, 142, 0, 9
21, Run: 003, P, 0, 0, 133, 15, 0
21, Run: 004, P, 0, 0, 133, 9, 0
21, Run: 005, P, 0, 0, 133, 3, 0
21, Run: 006, P, 0, 0, 138, 0, 5
21, Run: 007, P, 0, 0, 156, 0, 23
21, Run: 008, P, 0, 0, 133, 7, 0
21, Run: 009, P, 0, 0, 136, 0, 3
21, Run: 010, P, 0, 0, 134, 0, 1
21, Run: 011, P, 0, 0, 133, 15, 0
21, Run: 012, P, 0, 0, 134, 0, 1
21, Run: 013, P, 0, 0, 136, 0, 3
21, Run: 014, P, 0, 0, 133, 11, 0
21, Run: 015, P, 0, 0, 150, 0, 17
21, Run: 016, P, 0, 0, 136, 0, 3
21, Run: 017, P, 0, 0, 133, 7, 0
21, Run: 018, P, 0, 0, 142, 0, 9
21, Run: 019, P, 0, 0, 140, 0, 7
21, Run: 020, P, 0, 0, 133, 3, 0
21, Run: 021, P, 0, 0, 150, 0, 17
21, Run: 022, P, 0, 0, 150, 0, 17
21, Run: 023, P, 0, 0, 146, 0, 13
21, Run: 024, P, 0, 0, 146, 0, 13
21, Run: 025, P, 0, 0, 140, 0, 7
21, Run: 026, P, 0, 0, 133, 7, 0
21, Run: 027, P, 0, 0, 150, 0, 17
21, Run: 028, P, 0, 0, 133, 3, 0
21, Run: 029, P, 0, 0, 152, 0, 19
21, Run: 030, P, 0, 0, 140, 0, 7
21, Run: 031, P, 0, 0, 146, 0, 13
21, Run: 032, P, 0, 0, 133, 1, 0
21, Run: 033, P, 0, 0, 150, 0, 17
21, Run: 034, P, 0, 0, 136, 0, 3
21, Run: 035, P, 0, 0, 133, 15, 0
21, Run: 036, P, 0, 0, 133, 1, 0
21, Run: 037, P, 0, 0, 133, 3, 0
21, Run: 038, P, 0, 0, 146, 0, 13
21, Run: 039, P, 0, 0, 140, 0, 7
21, Run: 040, P, 0, 0, 136, 0, 3
21, Run: 041, P, 0, 0, 133, 1, 0
21, Run: 042, P, 0, 0, 133, 17, 0
21, Run: 043, P, 0, 0, 133, 9, 0
21, Run: 044, P, 0, 0, 133, 31, 0
21, Run: 045, P, 0, 0, 136, 0, 3
21, Run: 046, P, 0, 0, 133, 21, 0
21, Run: 047, P, 0, 0, 138, 0, 5
21, Run: 048, P, 0, 0, 156, 0, 23
21, Run: 049, P, 0, 0, 148, 0, 15
21, Run: 050, P, 0, 0, 133, 5, 0
21, Run: 051, P, 0, 0, 160, 0, 27
21, Run: 052, P, 0, 0, 133, 19, 0
21, Run: 053, P, 0, 0, 142, 0, 9
21, Run: 054, P, 0, 0, 134, 0, 1
21, Run: 055, P, 0, 0, 133, 9, 0
21, Run: 056, P, 0, 0, 133, 19, 0
21, Run: 057, P, 0, 0, 148, 0, 15
21, Run: 058, P, 0, 0, 133, 9, 0
21, Run: 059, P, 0, 0, 133, 1, 0
21, Run: 060, P, 0, 0, 150, 0, 17
21, Run: 061, P, 0, 0, 144, 0, 11
21, Run: 062, P, 0, 0, 146, 0, 13
21, Run: 063, P, 0, 0, 148, 0, 15
21, Run: 064, P, 0, 0, 133, 7, 0
21, Run: 065, P, 0, 0, 133, 5, 0
21, Run: 066, P, 0, 0, 146, 0, 13
21, Run: 067, P, 0, 0, 150, 0, 17
21, Run: 068, P, 0, 0, 133, 17, 0
21, Run: 069, P, 0, 0, 134, 0, 1
21, Run: 070, P, 0, 0, 133, 11, 0
21, Run: 071, P, 0, 0, 148, 0, 15
21, Run: 072, P, 0, 0, 146, 0, 13
21, Run: 073, P, 0, 0, 138, 0, 5
21, Run: 074, P, 0, 0, 133, 19, 0
21, Run: 075, P, 0, 0, 133, 19, 0
21, Run: 076, P, 0, 0, 142, 0, 9
21, Run: 077, P, 0, 0, 138, 0, 5
21, Run: 078, P, 0, 0, 148, 0, 15
21, Run: 079, P, 0, 0, 133, 1, 0
21, Run: 080, P, 0, 0, 133, 3, 0
21, Run: 081, P, 0, 0, 133, 19, 0
21, Run: 082, P, 0, 0, 134, 0, 1
21, Run: 083, P, 0, 0, 133, 1, 0
21, Run: 084, P, 0, 0, 144, 0, 11
21, Run: 085, P, 0, 0, 166, 0, 33
21, Run: 086, P, 0, 0, 133, 1, 0
21, Run: 087, P, 0, 0, 144, 0, 11
21, Run: 088, P, 0, 0, 133, 7, 0
21, Run: 089, P, 0, 0, 136, 0, 3
21, Run: 090, P, 0, 0, 133, 9, 0
21, Run: 091, P, 0, 0, 133, 3, 0
21, Run: 092, P, 0, 0, 140, 0, 7
21, Run: 093, P, 0, 0, 133, 19, 0
21, Run: 094, P, 0, 0, 140, 0, 7
21, Run: 095, P, 0, 0, 133, 5, 0
21, Run: 096, P, 0, 0, 133, 11, 0
21, Run: 097, P, 0, 0, 150, 0, 17
21, Run: 098, P, 0, 0, 140, 0, 7
21, Run: 099, P, 0, 0, 133, 17, 0
21, Run: 100, P, 0, 0, 133, 13, 0
22, Run: 001, P, 0, 0, 66, 0, 45
22, Run: 002, P, 0, 0, 68, 0, 47
22, Run: 003, P, 0, 0, 74, 0, 53
22, Run: 004, P, 0, 0, 76, 0, 55
22, Run: 005, P, 0, 0, 72, 0, 51
22, Run: 006, P, 0, 0, 72, 0, 51
22, Run: 007, P, 0, 0, 70, 0, 49
22, Run: 008, P, 0, 0, 64, 0, 43
22, Run: 009, P, 0, 0, 76, 0, 55
22, Run: 010, P, 0, 0, 76, 0, 55
22, Run: 011, P, 0, 0, 60, 0, 39
22, Run: 012, P, 0, 0, 66, 0, 45
22, Run: 013, P, 0, 0, 72, 0, 51
22, Run: 014, P, 0, 0, 60, 0, 39
22, Run: 015, P, 0, 0, 68, 0, 47
22, Run: 016, P, 0, 0, 66, 0, 45
22, Run: 017, P, 0, 0, 68, 0, 47
22, Run: 018, P, 0, 0, 62, 0, 41
22, Run: 019, P, 0, 0, 68, 0, 47
22, Run: 020, P, 0, 0, 76, 0, 55
22, Run: 021, P, 0, 0, 82, 0, 61
22, Run: 022, P, 0, 0, 68, 0, 47
22, Run: 023, P, 0, 0, 72, 0, 51
22, Run: 024, P, 0, 0, 64, 0, 43
22, Run: 025, P, 0, 0, 74, 0, 53
22, Run: 026, P, 0, 0, 76, 0, 55
22, Run: 027, P, 0, 0, 78, 0, 57
22, Run: 028, P, 0, 0, 74, 0, 53
22, Run: 029, P, 0, 0, 70, 0, 49
22, Run: 030, P, 0, 0, 70, 0, 49
22, Run: 031, P, 0, 0, 72, 0, 51
22, Run: 032, P, 0, 0, 72, 0, 51
22, Run: 033, P, 0, 0, 64, 0, 43
22, Run: 034, P, 0, 0, 66, 0, 45
22, Run: 035, P, 0, 0, 66, 0, 45
22, Run: 036, P, 0, 0, 66, 0, 45
22, Run: 037, P, 0, 0, 66, 0, 45
22, Run: 038, P, 0, 0, 70, 0, 49
22, Run: 039, P, 0, 0, 72, 0, 51
22, Run: 040, P, 0, 0, 70, 0, 49
22, Run: 041, P, 0, 0, 72, 0, 51
22, Run: 042, P, 0, 0, 74, 0, 53
22, Run: 043, P, 0, 0, 62, 0, 41
22, Run: 044, P, 0, 0, 74, 0, 53
22, Run: 045, P, 0, 0, 70, 0, 49
22, Run: 046, P, 0, 0, 72, 0, 51
22, Run: 047, P, 0, 0, 74, 0, 53
22, Run: 048, P, 0, 0, 72, 0, 51
22, Run: 049, P, 0, 0, 70, 0, 49
22, Run: 050, P, 0, 0, 70, 0, 49
22, Run: 051, P, 0, 0, 78, 0, 57
22, Run: 052, P, 0, 0, 76, 0, 55
22, Run: 053, P, 0, 0, 66, 0, 45
22, Run: 054, P, 0, 0, 72, 0, 51
22, Run: 055, P, 0, 0, 72, 0, 51
22, Run: 056, P, 0, 0, 68, 0, 47
22, Run: 057, P, 0, 0, 80, 0, 59
22, Run: 058, P, 0, 0, 74, 0, 53
22, Run: 059, P, 0, 0, 70, 0, 49
22, Run: 060, P, 0, 0, 66, 0, 45
22, Run: 061, P, 0, 0, 68, 0, 47
22, Run: 062, P, 0, 0, 68, 0, 47
22, Run: 063, P, 0, 0, 66, 0, 45
22, Run: 064, P, 0, 0, 72, 0, 51
22, Run: 065, P, 0, 0, 64, 0, 43
22, Run: 066, P, 0, 0, 74, 0, 53
22, Run: 067, P, 0, 0, 62, 0, 41
22, Run: 068, P, 0, 0, 76, 0, 55
22, Run: 069, P, 0, 0, 72, 0, 51
22, Run: 070, P, 0, 0, 70, 0, 49
22, Run: 071, P, 0, 0, 74, 0, 53
22, Run: 072, P, 0, 0, 70, 0, 49
22, Run: 073, P, 0, 0, 74, 0, 53
22, Run: 074, P, 0, 0, 68, 0, 47
22, Run: 075, P, 0, 0, 70, 0, 49
22, Run: 076, P, 0, 0, 72, 0, 51
22, Run: 077, P, 0, 0, 74, 0, 53
22, Run: 078, P, 0, 0, 66, 0, 45
22, Run: 079, P, 0, 0, 68, 0, 47
22, Run: 080, P, 0, 0, 78, 0, 57
22, Run: 081, P, 0, 0, 78, 0, 57
22, Run: 082, P, 0, 0, 72, 0, 51
22, Run: 083, P, 0, 0, 78, 0, 57
22, Run: 084, P, 0, 0, 80, 0, 59
22, Run: 085, P, 0, 0, 74, 0, 53
22, Run: 086, P, 0, 0, 82, 0, 61
22, Run: 087, P, 0, 0, 74, 0, 53
22, Run: 088, P, 0, 0, 78, 0, 57
22, Run: 089, P, 0, 0, 66, 0, 45
22, Run: 090, P, 0, 0, 72, 0, 51
22, Run: 091, P, 0, 0, 70, 0, 49
22, Run: 092, P, 0, 0, 72, 0, 51
22, Run: 093, P, 0, 0, 64, 0, 43
22, Run: 094, P, 0, 0, 66, 0, 45
22, Run: 095, P, 0, 0, 64, 0, 43
22, Run: 096, P, 0, 0, 72, 0, 51
22, Run: 097, P, 0, 0, 74, 0, 53
22, Run: 098, P, 0, 0, 66, 0, 45
22, Run: 099, P, 0, 0, 66, 0, 45
22, Run: 100, P, 0, 0, 72, 0, 51
23, Run: 001, P, 0, 0, 164, 0, 107
23, Run: 002, P, 0, 0, 154, 0, 97
23, Run: 003, P, 0, 0, 166, 0, 109
23, Run: 004, P, 0, 0, 150, 0, 93
23, Run: 005, P, 0, 0, 160, 0, 103
23, Run: 006, P, 0, 0, 154, 0, 97
23, Run: 007, P, 0, 0, 152, 0, 95
23, Run: 008, P, 0, 0, 160, 0, 103
23, Run: 009, P, 0, 0, 160, 0, 103
23, Run: 010, P, 0, 0, 156, 0, 99
23, Run: 011, P, 0, 0, 154, 0, 97
23, Run: 012, P, 0, 0, 168, 0, 111
23, Run: 013, P, 0, 0, 160, 0, 103
23, Run: 014, P, 0, 0, 160, 0, 103
23, Run: 015, P, 0, 0, 162, 0, 105
23, Run: 016, P, 0, 0, 160, 0, 103
23, Run: 017, P, 0, 0, 156, 0, 99
23, Run: 018, P, 0, 0, 166, 0, 109
23, Run: 019, P, 0, 0, 146, 0, 89
23, Run: 020, P, 0, 0, 154, 0, 97
23, Run: 021, P, 0, 0, 154, 0, 97
23, Run: 022, P, 0, 0, 148, 0, 91
23, Run: 023, P, 0, 0, 152, 0, 95
23, Run: 024, P, 0, 0, 158, 0, 101
23, Run: 025, P, 0, 0, 170, 0, 113
23, Run: 026, P, 0, 0, 152, 0, 95
23, Run: 027, P, 0, 0, 156, 0, 99
23, Run: 028, P, 0, 0, 150, 0, 93
23, Run: 029, P, 0, 0, 160, 0, 103
23, Run: 030, P, 0, 0, 152, 0, 95
23, Run: 031, P, 0, 0, 156, 0, 99
23, Run: 032, P, 0, 0, 148, 0, 91
23, Run: 033, P, 0, 0, 158, 0, 101
23, Run: 034, P, 0, 0, 156, 0, 99
23, Run: 035, P, 0, 0, 160, 0, 103
23, Run: 036, P, 0, 0, 158, 0, 101
23, Run: 037, P, 0, 0, 148, 0, 91
23, Run: 038, P, 0, 0, 142, 0, 85
23, Run: 039, P, 0, 0, 158, 0, 101
23, Run: 040, P, 0, 0, 164, 0, 107
23, Run: 041, P, 0, 0, 158, 0, 101
23, Run: 042, P, 0, 0, 162, 0, 105
23, Run: 043, P, 0, 0, 158, 0, 101
23, Run: 044, P, 0, 0, 160, 0, 103
23, Run: 045, P, 0, 0, 154, 0, 97
23, Run: 046, P, 0, 0, 142, 0, 85
23, Run: 047, P, 0, 0, 154, 0, 97
23, Run: 048, P, 0, 0, 152, 0, 95
23, Run: 049, P, 0, 0, 164, 0, 107
23, Run: 050, P, 0, 0, 156, 0, 99
23, Run: 051, P, 0, 0, 166, 0, 109
23, Run: 052, P, 0, 0, 148, 0, 91
23, Run: 053, P, 0, 0, 162, 0, 105
23, Run: 054, P, 0, 0, 146, 0, 89
23, Run: 055, P, 0, 0, 152, 0, 95
23, Run: 056, P, 0, 0, 160, 0, 103
23, Run: 057, P, 0, 0, 162, 0, 105
23, Run: 058, P, 0, 0, 150, 0, 93
23, Run: 059, P, 0, 0, 140, 0, 83
23, Run: 060, P, 0, 0, 154, 0, 97
23, Run: 061, P, 0, 0, 158, 0, 101
23, Run: 062, P, 0, 0, 150, 0, 93
23, Run: 063, P, 0, 0, 160, 0, 103
23, Run: 064, P, 0, 0, 172, 0, 115
23, Run: 065, P, 0, 0, 158, 0, 101
23, Run: 066, P, 0, 0, 162, 0, 105
23, Run: 067, P, 0, 0, 150, 0, 93
23, Run: 068, P, 0, 0, 146, 0, 89
23, Run: 069, P, 0, 0, 156, 0, 99
23, Run: 070, P, 0, 0, 156, 0, 99
23, Run: 071, P, 0, 0, 166, 0, 109
23, Run: 072, P, 0, 0, 152, 0, 95
23, Run: 073, P, 0, 0, 154, 0, 97
23, Run: 074, P, 0, 0, 162, 0, 105
23, Run: 075, P, 0, 0, 154, 0, 97
23, Run: 076, P, 0, 0, 154, 0, 97
23, Run: 077, P, 0, 0, 158, 0, 101
23, Run: 078, P, 0, 0, 164, 0, 107
23, Run: 079, P, 0, 0, 162, 0, 105
23, Run: 080, P, 0, 0, 158, 0, 101
23, Run: 081, P, 0, 0, 160, 0, 103
23, Run: 082, P, 0, 0, 180, 0, 123
23, Run: 083, P, 0, 0, 158, 0, 101
23, Run: 084, P, 0, 0, 162, 0, 105
23, Run: 085, P, 0, 0, 160, 0, 103
23, Run: 086, P, 0, 0, 166, 0, 109
23, Run: 087, P, 0, 0, 150, 0, 93
23, Run: 088, P, 0, 0, 158, 0, 101
23, Run: 089, P, 0, 0, 176, 0, 119
23, Run: 090, P, 0, 0, 138, 0, 81
23, Run: 091, P, 0, 0, 148, 0, 91
23, Run: 092, P, 0, 0, 150, 0, 93
23, Run: 093, P, 0, 0, 148, 0, 91
23, Run: 094, P, 0, 0, 154, 0, 97
23, Run: 095, P, 0, 0, 156, 0, 99
23, Run: 096, P, 0, 0, 156, 0, 99
23, Run: 097, P, 0, 0, 158, 0, 101
23, Run: 098, P, 0, 0, 154, 0, 97
23, Run: 099, P, 0, 0, 166, 0, 109
23, Run: 100, P, 0, 0, 172, 0, 115
24, Run: 001, P, 0, 0, 372, 0, 207
24, Run: 002, P, 0, 0, 358, 0, 193
24, Run: 003, P, 0, 0, 370, 0, 205
24, Run: 004, P, 0, 0, 362, 0, 197
24, Run: 005, P, 0, 0, 378, 0, 213
24, Run: 006, P, 0, 0, 338, 0, 173
24, Run: 007, P, 0, 0, 378, 0, 213
24, Run: 008, P, 0, 0, 358, 0, 193
24, Run: 009, P, 0, 0, 362, 0, 197
24, Run: 010, P, 0, 0, 348, 0, 183
24, Run: 011, P, 0, 0, 354, 0, 189
24, Run: 012, P, 0, 0, 386, 0, 221
24, Run: 013, P, 0, 0, 354, 0, 189
24, Run: 014, P, 0, 0, 358, 0, 193
24, Run: 015, P, 0, 0, 374, 0, 209
24, Run: 016, P, 0, 0, 374, 0, 209
24, Run: 017, P, 0, 0, 378, 0, 213
24, Run: 018, P, 0, 0, 356, 0, 191
24, Run: 019, P, 0, 0, 370, 0, 205
24, Run: 020, P, 0, 0, 362, 0, 197
24, Run: 021, P, 0, 0, 352, 0, 187
24, Run: 022, P, 0, 0, 346, 0, 181
24, Run: 023, P, 0, 0, 372, 0, 207
24, Run: 024, P, 0, 0, 366, 0, 201
24, Run: 025, P, 0, 0, 370, 0, 205
24, Run: 026, P, 0, 0, 350, 0, 185
24, Run: 027, P, 0, 0, 368, 0, 203
24, Run: 028, P, 0, 0, 396, 0, 231
24, Run: 029, P, 0, 0, 374, 0, 209
24, Run: 030, P, 0, 0, 354, 0, 189
24, Run: 031, P, 0, 0, 344, 0, 179
24, Run: 032, P, 0, 0, 356, 0, 191
24, Run: 033, P, 0, 0, 364, 0, 199
24, Run: 034, P, 0, 0, 378, 0, 213
24, Run: 035, P, 0, 0, 368, 0, 203
24, Run: 036, P, 0, 0, 390, 0, 225
24, Run: 037, P, 0, 0, 352, 0, 187
24, Run: 038, P, 0, 0, 358, 0, 193
24, Run: 039, P, 0, 0, 364, 0, 199
24, Run: 040, P, 0, 0, 382, 0, 217
24, Run: 041, P, 0, 0, 358, 0, 193
24, Run: 042, P, 0, 0, 376, 0, 211
24, Run: 043, P, 0, 0, 374, 0, 209
24, Run: 044, P, 0, 0, 360, 0, 195
24, Run: 045, P, 0, 0, 360, 0, 195
24, Run: 046, P, 0, 0, 388, 0, 223
24, Run: 047, P, 0, 0, 374, 0, 209
24, Run: 048, P, 0, 0, 356, 0, 191
24, Run: 049, P, 0, 0, 386, 0, 221
24, Run: 050, P, 0, 0, 354, 0, 189
24, Run: 051, P, 0, 0, 360, 0, 195
24, Run: 052, P, 0, 0, 382, 0, 217
24, Run: 053, P, 0, 0, 362, 0, 197
24, Run: 054, P, 0, 0, 374, 0, 209
24, Run: 055, P, 0, 0, 368, 0, 203
24, Run: 056, P, 0, 0, 374, 0, 209
24, Run: 057, P, 0, 0, 378, 0, 213
24, Run: 058, P, 0, 0, 338, 0, 173
24, Run: 059, P, 0, 0, 356, 0, 191
24, Run: 060, P, 0, 0, 344, 0, 179
24, Run: 061, P, 0, 0, 368, 0, 203
24, Run: 062, P, 0, 0, 350, 0, 185
24, Run: 063, P, 0, 0, 386, 0, 221
24, Run: 064, P, 0, 0, 356, 0, 191
24, Run: 065, P, 0, 0, 372, 0, 207
24, Run: 066, P, 0, 0, 384, 0, 219
24, Run: 067, P, 0, 0, 356, 0, 191
24, Run: 068, P, 0, 0, 358, 0, 193
24, Run: 069, P, 0, 0, 374, 0, 209
24, Run: 070, P, 0, 0, 364, 0, 199
24, Run: 071, P, 0, 0, 364, 0, 199
24, Run: 072, P, 0, 0, 396, 0, 231
