Input Number, Run_Number, Result@ 100, PO, H, PE, X1, M, CE, Y, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 022, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 806, 2742, 71, 56, 36, 93, 164, 246, 899, 2742
INVAR-3, Run: 023, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 643, 3861, 76, 52, 35, 88, 164, 246, 731, 3861
INVAR-3, Run: 024, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 872, 3015, 75, 50, 38, 89, 164, 246, 961, 3015
INVAR-3, Run: 025, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 928, 3445, 75, 40, 48, 89, 164, 246, 1017, 3445
INVAR-3, Run: 026, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 853, 3560, 74, 45, 44, 90, 164, 246, 943, 3560
INVAR-3, Run: 027, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 793, 3296, 73, 55, 35, 91, 164, 246, 884, 3296
INVAR-3, Run: 028, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 685, 2979, 73, 47, 43, 91, 164, 246, 776, 2979
INVAR-3, Run: 029, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 686, 3023, 74, 50, 39, 90, 164, 246, 776, 3023
INVAR-3, Run: 030, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 864, 3722, 75, 55, 33, 89, 164, 246, 953, 3722
INVAR-3, Run: 031, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 734, 2901, 73, 53, 37, 91, 164, 246, 825, 2901
INVAR-3, Run: 032, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 650, 3083, 76, 57, 30, 88, 164, 246, 738, 3083
INVAR-3, Run: 033, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 783, 4374, 74, 49, 40, 90, 164, 246, 873, 4374
INVAR-3, Run: 034, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 700, 2977, 72, 49, 42, 92, 164, 246, 792, 2977
INVAR-3, Run: 035, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 910, 3071, 74, 48, 41, 90, 164, 246, 1000, 3071
INVAR-3, Run: 036, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 794, 2794, 74, 49, 40, 90, 164, 246, 884, 2794
INVAR-3, Run: 037, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 741, 3907, 71, 48, 44, 93, 164, 246, 834, 3907
INVAR-3, Run: 038, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 777, 3527, 73, 46, 44, 91, 164, 246, 868, 3527
INVAR-3, Run: 039, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 913, 3647, 71, 54, 38, 93, 164, 246, 1006, 3647
INVAR-3, Run: 040, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 719, 3276, 76, 56, 31, 88, 164, 246, 807, 3276
INVAR-3, Run: 041, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 640, 3092, 76, 51, 36, 88, 164, 246, 728, 3092
INVAR-3, Run: 042, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 813, 3493, 72, 46, 45, 92, 164, 246, 905, 3493
INVAR-3, Run: 043, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 870, 3052, 73, 53, 37, 91, 164, 246, 961, 3052
INVAR-3, Run: 044, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 856, 3189, 76, 60, 27, 88, 164, 246, 944, 3189
INVAR-3, Run: 045, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 838, 3289, 74, 58, 31, 90, 164, 246, 928, 3289
INVAR-3, Run: 046, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 735, 3219, 75, 50, 38, 89, 164, 246, 824, 3219
INVAR-3, Run: 047, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 890, 3345, 76, 53, 34, 88, 164, 246, 978, 3345
INVAR-3, Run: 048, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 767, 3667, 75, 58, 30, 89, 164, 246, 856, 3667
INVAR-3, Run: 049, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 684, 2688, 76, 55, 32, 88, 164, 246, 772, 2688
INVAR-3, Run: 050, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 938, 3818, 75, 50, 38, 89, 164, 246, 1027, 3818
INVAR-3, Run: 051, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 683, 3234, 71, 59, 33, 93, 164, 246, 776, 3234
INVAR-3, Run: 052, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 773, 3641, 73, 59, 31, 91, 164, 246, 864, 3641
INVAR-3, Run: 053, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 680, 2735, 72, 54, 37, 92, 164, 246, 772, 2735
INVAR-3, Run: 054, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 725, 3796, 73, 55, 35, 91, 164, 246, 816, 3796
INVAR-3, Run: 055, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 756, 2852, 76, 41, 46, 88, 164, 246, 844, 2852
INVAR-3, Run: 056, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 938, 3261, 70, 60, 33, 94, 164, 246, 1032, 3261
INVAR-3, Run: 057, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 860, 4070, 77, 51, 35, 87, 164, 246, 947, 4070
INVAR-3, Run: 058, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 685, 3684, 73, 53, 37, 91, 164, 246, 776, 3684
INVAR-3, Run: 059, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 770, 2984, 74, 51, 38, 90, 164, 246, 860, 2984
INVAR-3, Run: 060, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 687, 2515, 74, 45, 44, 90, 164, 246, 777, 2515
INVAR-3, Run: 061, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 722, 3142, 76, 42, 45, 88, 164, 246, 810, 3142
INVAR-3, Run: 062, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 638, 3219, 71, 51, 41, 93, 164, 246, 731, 3219
INVAR-3, Run: 063, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 836, 3222, 71, 48, 44, 93, 164, 246, 929, 3222
INVAR-3, Run: 064, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 732, 3455, 72, 51, 40, 92, 164, 246, 824, 3455
INVAR-3, Run: 065, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 757, 2947, 73, 55, 35, 91, 164, 246, 848, 2947
INVAR-3, Run: 066, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 868, 4017, 72, 55, 36, 92, 164, 246, 960, 4017
INVAR-3, Run: 067, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 905, 4881, 74, 59, 30, 90, 164, 246, 995, 4881
INVAR-3, Run: 068, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 665, 3635, 75, 52, 36, 89, 164, 246, 754, 3635
INVAR-3, Run: 069, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 756, 3274, 75, 59, 29, 89, 164, 246, 845, 3274
INVAR-3, Run: 070, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 829, 3693, 74, 55, 34, 90, 164, 246, 919, 3693
INVAR-3, Run: 071, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 775, 3364, 73, 56, 34, 91, 164, 246, 866, 3364
INVAR-3, Run: 072, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 968, 3520, 75, 53, 35, 89, 164, 246, 1057, 3520
INVAR-3, Run: 073, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 880, 2931, 74, 49, 40, 90, 164, 246, 970, 2931
INVAR-3, Run: 074, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 804, 3741, 71, 58, 34, 93, 164, 246, 897, 3741
INVAR-3, Run: 075, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 810, 4183, 74, 58, 31, 90, 164, 246, 900, 4183
INVAR-3, Run: 076, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 697, 3358, 70, 51, 42, 94, 164, 246, 791, 3358
INVAR-3, Run: 077, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 744, 3580, 73, 54, 36, 91, 164, 246, 835, 3580
INVAR-3, Run: 078, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 703, 2785, 73, 52, 38, 91, 164, 246, 794, 2785
INVAR-3, Run: 079, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 756, 2721, 73, 51, 39, 91, 164, 246, 847, 2721
INVAR-3, Run: 080, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 694, 2787, 73, 45, 45, 91, 164, 246, 785, 2787
INVAR-3, Run: 081, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 682, 3499, 76, 63, 24, 88, 164, 246, 770, 3499
INVAR-3, Run: 082, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 818, 3262, 74, 51, 38, 90, 164, 246, 908, 3262
INVAR-3, Run: 083, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 893, 4033, 73, 53, 37, 91, 164, 246, 984, 4033
INVAR-3, Run: 084, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 672, 2209, 75, 51, 37, 89, 164, 246, 761, 2209
INVAR-3, Run: 085, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 1036, 4387, 74, 49, 40, 90, 164, 246, 1126, 4387
INVAR-3, Run: 086, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 538, 3326, 74, 51, 38, 90, 164, 246, 628, 3326
INVAR-3, Run: 087, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 924, 4028, 73, 53, 37, 91, 164, 246, 1015, 4028
INVAR-3, Run: 088, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 924, 3027, 74, 48, 41, 90, 164, 246, 1014, 3027
INVAR-3, Run: 089, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 724, 2784, 75, 46, 42, 89, 164, 246, 813, 2784
INVAR-3, Run: 090, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 936, 4710, 73, 52, 38, 91, 164, 246, 1027, 4710
INVAR-3, Run: 091, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 595, 2739, 75, 57, 31, 89, 164, 246, 684, 2739
INVAR-3, Run: 092, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 704, 3428, 77, 48, 38, 87, 164, 246, 791, 3428
INVAR-3, Run: 093, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 492, 0, 30, 164, 828, 3984, 67, 57, 39, 97, 164, 246, 925, 3984
INVAR-3, Run: 094, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 721, 4209, 76, 48, 39, 88, 164, 246, 809, 4209
INVAR-3, Run: 095, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 650, 2803, 77, 54, 32, 87, 164, 246, 737, 2803
INVAR-3, Run: 096, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 741, 2039, 77, 48, 38, 87, 164, 246, 828, 2039
INVAR-3, Run: 097, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 665, 3324, 77, 54, 32, 87, 164, 246, 752, 3324
INVAR-3, Run: 098, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 731, 3797, 75, 50, 38, 89, 164, 246, 820, 3797
INVAR-3, Run: 099, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 872, 3721, 70, 59, 34, 94, 164, 246, 966, 3721
INVAR-3, Run: 100, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 780, 3344, 75, 57, 31, 89, 164, 246, 869, 3344
INVAR-4, Run: 001, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 94, 358, 15, 12, 11, 24, 39, 58, 118, 358
INVAR-4, Run: 002, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 123, 327, 15, 12, 11, 24, 39, 58, 147, 327
INVAR-4, Run: 003, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 51, 298, 17, 13, 8, 22, 39, 58, 73, 298
INVAR-4, Run: 004, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 102, 386, 13, 14, 11, 26, 39, 58, 128, 386
INVAR-4, Run: 005, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 47, 168, 14, 12, 12, 25, 39, 58, 72, 168
INVAR-4, Run: 006, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 142, 619, 15, 12, 11, 24, 39, 58, 166, 619
INVAR-4, Run: 007, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 66, 343, 16, 13, 9, 23, 39, 58, 89, 343
INVAR-4, Run: 008, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 77, 378, 15, 14, 9, 24, 39, 58, 101, 378
INVAR-4, Run: 009, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 81, 421, 17, 12, 9, 22, 39, 58, 103, 421
INVAR-4, Run: 010, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 63, 289, 15, 12, 11, 24, 39, 58, 87, 289
INVAR-4, Run: 011, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 113, 528, 14, 12, 12, 25, 39, 58, 138, 528
INVAR-4, Run: 012, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 112, 391, 13, 16, 9, 26, 39, 58, 138, 391
INVAR-4, Run: 013, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 89, 460, 14, 13, 11, 25, 39, 58, 114, 460
INVAR-4, Run: 014, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 136, 471, 16, 12, 10, 23, 39, 58, 159, 471
INVAR-4, Run: 015, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 69, 338, 16, 15, 7, 23, 39, 58, 92, 338
INVAR-4, Run: 016, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 81, 190, 15, 12, 11, 24, 39, 58, 105, 190
INVAR-4, Run: 017, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 101, 229, 15, 9, 14, 24, 39, 58, 125, 229
INVAR-4, Run: 018, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 74, 362, 16, 15, 7, 23, 39, 58, 97, 362
INVAR-4, Run: 019, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 81, 346, 17, 16, 5, 22, 39, 58, 103, 346
INVAR-4, Run: 020, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 100, 297, 16, 8, 14, 23, 39, 58, 123, 297
INVAR-4, Run: 021, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 79, 217, 16, 15, 7, 23, 39, 58, 102, 217
INVAR-4, Run: 022, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 51, 181, 17, 9, 12, 22, 39, 58, 73, 181
INVAR-4, Run: 023, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 108, 418, 15, 14, 9, 24, 39, 58, 132, 418
INVAR-4, Run: 024, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 68, 284, 17, 10, 11, 22, 39, 58, 90, 284
INVAR-4, Run: 025, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 102, 284, 14, 14, 10, 25, 39, 58, 127, 284
INVAR-4, Run: 026, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 78, 370, 14, 11, 13, 25, 39, 58, 103, 370
INVAR-4, Run: 027, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 136, 592, 16, 12, 10, 23, 39, 58, 159, 592
INVAR-4, Run: 028, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 59, 328, 15, 19, 4, 24, 39, 58, 83, 328
INVAR-4, Run: 029, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 72, 520, 17, 12, 9, 22, 39, 58, 94, 520
INVAR-4, Run: 030, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 44, 329, 17, 14, 7, 22, 39, 58, 66, 329
INVAR-4, Run: 031, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 73, 302, 18, 11, 9, 21, 39, 58, 94, 302
INVAR-4, Run: 032, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 130, 493, 13, 13, 12, 26, 39, 58, 156, 493
INVAR-4, Run: 033, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 70, 321, 17, 12, 9, 22, 39, 58, 92, 321
INVAR-4, Run: 034, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 78, 227, 16, 16, 6, 23, 39, 58, 101, 227
INVAR-4, Run: 035, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 74, 425, 16, 17, 5, 23, 39, 58, 97, 425
INVAR-4, Run: 036, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 51, 332, 16, 16, 6, 23, 39, 58, 74, 332
INVAR-4, Run: 037, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 99, 376, 15, 9, 14, 24, 39, 58, 123, 376
INVAR-4, Run: 038, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 77, 375, 16, 15, 7, 23, 39, 58, 100, 375
INVAR-4, Run: 039, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 110, 466, 16, 11, 11, 23, 39, 58, 133, 466
INVAR-4, Run: 040, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 98, 575, 14, 16, 8, 25, 39, 58, 123, 575
INVAR-4, Run: 041, P, 0, 0, 1, 0, 0, 20, 20, 0, 0, 118, 1, 1, 39, 81, 295, 19, 12, 7, 20, 39, 58, 101, 295
INVAR-4, Run: 042, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 64, 374, 16, 13, 9, 23, 39, 58, 87, 374
INVAR-4, Run: 043, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 80, 328, 15, 15, 8, 24, 39, 58, 104, 328
INVAR-4, Run: 044, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 54, 351, 17, 8, 13, 22, 39, 58, 76, 351
INVAR-4, Run: 045, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 82, 242, 14, 6, 18, 25, 39, 58, 107, 242
INVAR-4, Run: 046, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 65, 480, 16, 13, 9, 23, 39, 58, 88, 480
INVAR-4, Run: 047, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 84, 448, 16, 13, 9, 23, 39, 58, 107, 448
INVAR-4, Run: 048, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 112, 350, 16, 14, 8, 23, 39, 58, 135, 350
INVAR-4, Run: 049, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 161, 517, 15, 8, 15, 24, 39, 58, 185, 517
INVAR-4, Run: 050, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 64, 480, 14, 22, 2, 25, 39, 58, 89, 480
INVAR-4, Run: 051, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 62, 308, 16, 9, 13, 23, 39, 58, 85, 308
INVAR-4, Run: 052, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 77, 497, 16, 11, 11, 23, 39, 58, 100, 497
INVAR-4, Run: 053, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 97, 377, 17, 14, 7, 22, 39, 58, 119, 377
INVAR-4, Run: 054, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 86, 223, 13, 11, 14, 26, 39, 58, 112, 223
INVAR-4, Run: 055, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 67, 344, 17, 13, 8, 22, 39, 58, 89, 344
INVAR-4, Run: 056, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 112, 426, 15, 14, 9, 24, 39, 58, 136, 426
INVAR-4, Run: 057, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 103, 388, 16, 16, 6, 23, 39, 58, 126, 388
INVAR-4, Run: 058, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 78, 202, 14, 11, 13, 25, 39, 58, 103, 202
INVAR-4, Run: 059, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 123, 467, 16, 12, 10, 23, 39, 58, 146, 467
INVAR-4, Run: 060, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 137, 420, 16, 11, 11, 23, 39, 58, 160, 420
INVAR-4, Run: 061, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 85, 210, 16, 10, 12, 23, 39, 58, 108, 210
INVAR-4, Run: 062, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 106, 300, 15, 12, 11, 24, 39, 58, 130, 300
INVAR-4, Run: 063, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 95, 316, 17, 8, 13, 22, 39, 58, 117, 316
INVAR-4, Run: 064, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 67, 472, 18, 16, 4, 21, 39, 58, 88, 472
INVAR-4, Run: 065, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 60, 350, 17, 9, 12, 22, 39, 58, 82, 350
INVAR-4, Run: 066, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 110, 414, 14, 15, 9, 25, 39, 58, 135, 414
INVAR-4, Run: 067, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 70, 358, 18, 11, 9, 21, 39, 58, 91, 358
INVAR-4, Run: 068, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 52, 229, 16, 11, 11, 23, 39, 58, 75, 229
INVAR-4, Run: 069, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 98, 471, 17, 16, 5, 22, 39, 58, 120, 471
INVAR-4, Run: 070, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 87, 415, 17, 13, 8, 22, 39, 58, 109, 415
INVAR-4, Run: 071, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 121, 328, 16, 11, 11, 23, 39, 58, 144, 328
INVAR-4, Run: 072, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 64, 250, 15, 14, 9, 24, 39, 58, 88, 250
INVAR-4, Run: 073, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 125, 235, 14, 6, 18, 25, 39, 58, 150, 235
INVAR-4, Run: 074, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 75, 207, 15, 14, 9, 24, 39, 58, 99, 207
INVAR-4, Run: 075, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 92, 402, 17, 10, 11, 22, 39, 58, 114, 402
INVAR-4, Run: 076, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 75, 274, 14, 9, 15, 25, 39, 58, 100, 274
INVAR-4, Run: 077, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 69, 208, 15, 13, 10, 24, 39, 58, 93, 208
INVAR-4, Run: 078, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 128, 422, 14, 15, 9, 25, 39, 58, 153, 422
INVAR-4, Run: 079, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 121, 266, 13, 9, 16, 26, 39, 58, 147, 266
INVAR-4, Run: 080, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 50, 270, 18, 14, 6, 21, 39, 58, 71, 270
INVAR-4, Run: 081, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 81, 368, 17, 14, 7, 22, 39, 58, 103, 368
INVAR-4, Run: 082, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 95, 351, 14, 8, 16, 25, 39, 58, 120, 351
INVAR-4, Run: 083, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 69, 280, 15, 14, 9, 24, 39, 58, 93, 280
INVAR-4, Run: 084, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 108, 458, 17, 10, 11, 22, 39, 58, 130, 458
