Input Number, Run_Number, Result@ 100, B, D, X1, H, M, PO, CE, Y, CO, PE, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 691, 3279, 82, 48, 33, 82, 164, 246, 778, 3279
INVAR-3, Run: 027, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 636, 4819, 82, 48, 33, 82, 164, 246, 722, 4819
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 654, 3567, 82, 52, 29, 82, 164, 246, 740, 3567
INVAR-3, Run: 029, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 684, 3323, 82, 58, 23, 82, 164, 246, 773, 3323
INVAR-3, Run: 030, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 775, 3554, 82, 40, 41, 82, 164, 246, 862, 3554
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 636, 3558, 82, 46, 35, 82, 164, 246, 719, 3558
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 596, 2530, 82, 53, 28, 82, 164, 246, 685, 2530
INVAR-3, Run: 033, F, 0, 0, 0, 0, 0, 0, 90, 90, 0, 1, 492, 8, 164, 604, 3371, 82, 47, 34, 82, 164, 246, 694, 3371
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 594, 3321, 82, 50, 31, 82, 164, 246, 679, 3321
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 619, 3114, 82, 57, 24, 82, 164, 246, 705, 3114
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 644, 3590, 82, 55, 26, 82, 164, 246, 733, 3590
INVAR-3, Run: 037, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 667, 3349, 82, 50, 31, 82, 164, 246, 755, 3349
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 537, 2928, 82, 50, 31, 82, 164, 246, 620, 2928
INVAR-3, Run: 039, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 449, 3323, 82, 50, 31, 82, 164, 246, 534, 3323
INVAR-3, Run: 040, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 727, 4353, 82, 52, 29, 82, 164, 246, 811, 4353
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 665, 2934, 82, 47, 34, 82, 164, 246, 750, 2934
INVAR-3, Run: 042, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 712, 3564, 82, 47, 34, 82, 164, 246, 798, 3564
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 595, 3972, 82, 54, 27, 82, 164, 246, 680, 3972
INVAR-3, Run: 044, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 399, 3124, 82, 48, 33, 82, 164, 246, 485, 3124
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 781, 5342, 82, 50, 31, 82, 164, 246, 872, 5342
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 0, 90, 90, 0, 1, 492, 8, 164, 775, 4317, 82, 53, 28, 82, 164, 246, 865, 4317
INVAR-3, Run: 047, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 578, 3525, 82, 52, 29, 82, 164, 246, 661, 3525
INVAR-3, Run: 048, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 621, 4146, 82, 41, 40, 82, 164, 246, 705, 4146
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 720, 3932, 82, 52, 29, 82, 164, 246, 804, 3932
INVAR-3, Run: 050, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 508, 3776, 82, 54, 27, 82, 164, 246, 592, 3776
INVAR-3, Run: 051, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 568, 2955, 82, 48, 33, 82, 164, 246, 654, 2955
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 458, 3387, 82, 54, 27, 82, 164, 246, 543, 3387
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 671, 2959, 82, 50, 31, 82, 164, 246, 756, 2959
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 551, 3604, 82, 54, 27, 82, 164, 246, 635, 3604
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 82, 82, 0, 1, 492, 0, 164, 549, 3861, 82, 53, 28, 82, 164, 246, 631, 3861
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 638, 3072, 82, 38, 43, 82, 164, 246, 723, 3072
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 750, 3719, 82, 51, 30, 82, 164, 246, 834, 3719
INVAR-3, Run: 058, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 668, 3269, 82, 46, 35, 82, 164, 246, 752, 3269
INVAR-3, Run: 059, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 572, 4043, 82, 52, 29, 82, 164, 246, 663, 4043
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 621, 2911, 82, 45, 36, 82, 164, 246, 707, 2911
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 644, 3639, 82, 61, 20, 82, 164, 246, 729, 3639
INVAR-3, Run: 062, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 767, 3235, 82, 51, 30, 82, 164, 246, 853, 3235
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 578, 4360, 82, 51, 30, 82, 164, 246, 662, 4360
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 668, 3717, 82, 55, 26, 82, 164, 246, 754, 3717
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 672, 3901, 82, 50, 31, 82, 164, 246, 761, 3901
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 603, 3512, 82, 49, 32, 82, 164, 246, 687, 3512
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 0, 92, 92, 0, 1, 492, 10, 164, 732, 3843, 82, 49, 32, 82, 164, 246, 824, 3843
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 468, 3037, 82, 49, 32, 82, 164, 246, 553, 3037
INVAR-3, Run: 069, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 471, 3822, 82, 51, 30, 82, 164, 246, 555, 3822
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 469, 4369, 82, 50, 31, 82, 164, 246, 554, 4369
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 504, 3947, 82, 49, 32, 82, 164, 246, 591, 3947
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 670, 3085, 82, 47, 34, 82, 164, 246, 758, 3085
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 549, 3708, 82, 48, 33, 82, 164, 246, 637, 3708
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 626, 2782, 82, 51, 30, 82, 164, 246, 717, 2782
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 536, 3572, 82, 49, 32, 82, 164, 246, 627, 3572
INVAR-3, Run: 076, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 518, 3179, 82, 56, 25, 82, 164, 246, 603, 3179
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 0, 90, 90, 0, 1, 492, 8, 164, 602, 3859, 82, 52, 29, 82, 164, 246, 692, 3859
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 651, 3854, 82, 47, 34, 82, 164, 246, 737, 3854
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 626, 4033, 82, 48, 33, 82, 164, 246, 711, 4033
INVAR-3, Run: 080, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 623, 3392, 82, 54, 27, 82, 164, 246, 706, 3392
INVAR-3, Run: 081, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 604, 3682, 82, 51, 30, 82, 164, 246, 692, 3682
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 668, 4100, 82, 52, 29, 82, 164, 246, 755, 4100
INVAR-3, Run: 083, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 792, 3935, 82, 57, 24, 82, 164, 246, 880, 3935
INVAR-3, Run: 084, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 583, 3834, 82, 57, 24, 82, 164, 246, 670, 3834
INVAR-3, Run: 085, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 583, 3965, 82, 48, 33, 82, 164, 246, 667, 3965
INVAR-3, Run: 086, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 482, 2868, 82, 51, 30, 82, 164, 246, 566, 2868
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 611, 3666, 82, 48, 33, 82, 164, 246, 696, 3666
INVAR-3, Run: 088, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 670, 3082, 82, 58, 23, 82, 164, 246, 757, 3082
INVAR-3, Run: 089, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 632, 4286, 82, 50, 31, 82, 164, 246, 718, 4286
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 512, 3709, 82, 53, 28, 82, 164, 246, 596, 3709
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 622, 2801, 82, 55, 26, 82, 164, 246, 708, 2801
INVAR-3, Run: 092, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 606, 4055, 82, 54, 27, 82, 164, 246, 690, 4055
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 629, 3885, 82, 48, 33, 82, 164, 246, 716, 3885
INVAR-3, Run: 094, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 646, 3665, 82, 45, 36, 82, 164, 246, 733, 3665
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 0, 90, 90, 0, 1, 492, 8, 164, 634, 3923, 82, 47, 34, 82, 164, 246, 724, 3923
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 82, 82, 0, 1, 492, 0, 164, 604, 3432, 82, 51, 30, 82, 164, 246, 686, 3432
INVAR-3, Run: 097, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 494, 3892, 82, 49, 32, 82, 164, 246, 581, 3892
INVAR-3, Run: 098, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 836, 4083, 82, 50, 31, 82, 164, 246, 921, 4083
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 707, 3310, 82, 55, 26, 82, 164, 246, 798, 3310
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 659, 4722, 82, 61, 20, 82, 164, 246, 745, 4722
INVAR-4, Run: 001, F, 1, 112, 0, 1, 0, 1, 0, 118, 118, 0, 0, 93, 39, 108, 419, 19, 12, 7, 19, 39, 58, 108, 537
INVAR-4, Run: 002, F, 1, 133, 0, 1, 0, 1, 0, 118, 118, 0, 0, 114, 39, 97, 331, 19, 9, 10, 19, 39, 58, 97, 449
INVAR-4, Run: 003, F, 1, 90, 0, 1, 0, 1, 0, 118, 118, 0, 0, 71, 39, 126, 692, 19, 17, 2, 19, 39, 58, 126, 810
INVAR-4, Run: 004, F, 1, 126, 0, 1, 0, 1, 0, 118, 118, 0, 0, 107, 39, 52, 341, 19, 11, 8, 19, 39, 58, 52, 459
INVAR-4, Run: 005, F, 1, 120, 0, 1, 0, 1, 0, 118, 118, 0, 0, 101, 39, 71, 326, 19, 9, 10, 19, 39, 58, 71, 444
INVAR-4, Run: 006, F, 1, 127, 0, 1, 0, 1, 0, 118, 118, 0, 0, 108, 39, 89, 435, 19, 8, 11, 19, 39, 58, 89, 553
INVAR-4, Run: 007, F, 1, 128, 0, 1, 0, 1, 0, 118, 118, 0, 0, 109, 39, 38, 257, 19, 15, 4, 19, 39, 58, 38, 375
INVAR-4, Run: 008, F, 1, 99, 0, 1, 0, 1, 0, 118, 118, 0, 0, 80, 39, 84, 353, 19, 9, 10, 19, 39, 58, 84, 471
INVAR-4, Run: 009, F, 1, 100, 0, 1, 0, 1, 0, 118, 118, 0, 0, 81, 39, 100, 539, 19, 15, 4, 19, 39, 58, 100, 657
INVAR-4, Run: 010, F, 1, 123, 0, 1, 0, 1, 0, 118, 118, 0, 0, 104, 39, 88, 326, 19, 10, 9, 19, 39, 58, 88, 444
INVAR-4, Run: 011, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 37, 328, 19, 14, 5, 19, 39, 58, 37, 446
INVAR-4, Run: 012, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 75, 356, 19, 16, 3, 19, 39, 58, 75, 474
INVAR-4, Run: 013, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 84, 420, 19, 16, 3, 19, 39, 58, 84, 538
INVAR-4, Run: 014, F, 1, 143, 0, 1, 0, 1, 0, 118, 118, 0, 0, 124, 39, 61, 225, 19, 12, 7, 19, 39, 58, 61, 343
INVAR-4, Run: 015, F, 1, 122, 0, 1, 0, 1, 0, 118, 118, 0, 0, 103, 39, 56, 419, 19, 14, 5, 19, 39, 58, 56, 537
INVAR-4, Run: 016, F, 1, 90, 0, 1, 0, 1, 0, 118, 118, 0, 0, 71, 39, 64, 430, 19, 13, 6, 19, 39, 58, 64, 548
INVAR-4, Run: 017, F, 1, 112, 0, 1, 0, 1, 0, 118, 118, 0, 0, 93, 39, 88, 347, 19, 14, 5, 19, 39, 58, 88, 465
INVAR-4, Run: 018, F, 1, 114, 0, 1, 0, 1, 0, 118, 118, 0, 0, 95, 39, 78, 484, 19, 14, 5, 19, 39, 58, 78, 602
INVAR-4, Run: 019, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 67, 202, 19, 14, 5, 19, 39, 58, 67, 320
INVAR-4, Run: 020, F, 1, 110, 0, 1, 0, 1, 0, 118, 118, 0, 0, 91, 39, 120, 507, 19, 12, 7, 19, 39, 58, 120, 625
INVAR-4, Run: 021, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 79, 454, 19, 16, 3, 19, 39, 58, 79, 572
INVAR-4, Run: 022, F, 1, 130, 0, 1, 0, 1, 0, 118, 118, 0, 0, 111, 39, 47, 287, 19, 15, 4, 19, 39, 58, 47, 405
INVAR-4, Run: 023, F, 1, 102, 0, 1, 0, 1, 0, 118, 118, 0, 0, 83, 39, 67, 205, 19, 11, 8, 19, 39, 58, 67, 323
INVAR-4, Run: 024, F, 1, 115, 0, 1, 0, 1, 0, 118, 118, 0, 0, 96, 39, 73, 380, 19, 13, 6, 19, 39, 58, 73, 498
INVAR-4, Run: 025, F, 1, 129, 0, 1, 0, 1, 0, 118, 118, 0, 0, 110, 39, 112, 613, 19, 15, 4, 19, 39, 58, 112, 731
INVAR-4, Run: 026, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 67, 368, 19, 14, 5, 19, 39, 58, 67, 486
INVAR-4, Run: 027, F, 1, 116, 0, 1, 0, 1, 0, 118, 118, 0, 0, 97, 39, 83, 460, 19, 11, 8, 19, 39, 58, 83, 578
INVAR-4, Run: 028, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 40, 324, 19, 11, 8, 19, 39, 58, 40, 442
INVAR-4, Run: 029, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 80, 385, 19, 16, 3, 19, 39, 58, 80, 503
INVAR-4, Run: 030, F, 1, 142, 0, 1, 0, 1, 0, 118, 118, 0, 0, 123, 39, 45, 268, 19, 16, 3, 19, 39, 58, 45, 386
INVAR-4, Run: 031, F, 1, 112, 0, 1, 0, 1, 0, 118, 118, 0, 0, 93, 39, 67, 366, 19, 11, 8, 19, 39, 58, 67, 484
INVAR-4, Run: 032, F, 1, 120, 0, 1, 0, 1, 0, 118, 118, 0, 0, 101, 39, 104, 274, 19, 12, 7, 19, 39, 58, 104, 392
INVAR-4, Run: 033, F, 1, 114, 0, 1, 0, 1, 0, 118, 118, 0, 0, 95, 39, 77, 348, 19, 13, 6, 19, 39, 58, 77, 466
INVAR-4, Run: 034, F, 1, 108, 0, 1, 0, 1, 0, 118, 118, 0, 0, 89, 39, 103, 463, 19, 13, 6, 19, 39, 58, 103, 581
INVAR-4, Run: 035, F, 1, 110, 0, 1, 0, 1, 0, 118, 118, 0, 0, 91, 39, 64, 242, 19, 6, 13, 19, 39, 58, 64, 360
INVAR-4, Run: 036, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 95, 442, 19, 15, 4, 19, 39, 58, 95, 560
INVAR-4, Run: 037, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 92, 354, 19, 11, 8, 19, 39, 58, 92, 472
INVAR-4, Run: 038, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 61, 212, 19, 12, 7, 19, 39, 58, 61, 330
INVAR-4, Run: 039, F, 1, 110, 0, 1, 0, 1, 0, 118, 118, 0, 0, 91, 39, 99, 363, 19, 10, 9, 19, 39, 58, 99, 481
INVAR-4, Run: 040, F, 1, 104, 0, 1, 0, 1, 0, 118, 118, 0, 0, 85, 39, 69, 191, 19, 11, 8, 19, 39, 58, 69, 309
INVAR-4, Run: 041, F, 1, 103, 0, 1, 0, 1, 0, 118, 118, 0, 0, 84, 39, 65, 319, 19, 13, 6, 19, 39, 58, 65, 437
INVAR-4, Run: 042, F, 1, 118, 0, 1, 0, 1, 0, 118, 118, 0, 0, 99, 39, 74, 222, 19, 9, 10, 19, 39, 58, 74, 340
INVAR-4, Run: 043, F, 1, 109, 0, 1, 0, 1, 0, 118, 118, 0, 0, 90, 39, 56, 234, 19, 10, 9, 19, 39, 58, 56, 352
INVAR-4, Run: 044, F, 1, 131, 0, 1, 0, 1, 0, 118, 118, 0, 0, 112, 39, 53, 475, 19, 15, 4, 19, 39, 58, 53, 593
INVAR-4, Run: 045, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 77, 379, 19, 12, 7, 19, 39, 58, 77, 497
INVAR-4, Run: 046, F, 1, 127, 0, 1, 0, 1, 0, 118, 118, 0, 0, 108, 39, 83, 347, 19, 12, 7, 19, 39, 58, 83, 465
INVAR-4, Run: 047, F, 1, 108, 0, 1, 0, 1, 0, 118, 118, 0, 0, 89, 39, 78, 445, 19, 14, 5, 19, 39, 58, 78, 563
INVAR-4, Run: 048, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 49, 264, 19, 14, 5, 19, 39, 58, 49, 382
INVAR-4, Run: 049, F, 1, 111, 0, 1, 0, 1, 0, 118, 118, 0, 0, 92, 39, 155, 729, 19, 17, 2, 19, 39, 58, 155, 847
INVAR-4, Run: 050, F, 1, 104, 0, 1, 0, 1, 0, 118, 118, 0, 0, 85, 39, 103, 507, 19, 13, 6, 19, 39, 58, 103, 625
INVAR-4, Run: 051, F, 1, 122, 0, 1, 0, 1, 0, 118, 118, 0, 0, 103, 39, 101, 530, 19, 13, 6, 19, 39, 58, 101, 648
INVAR-4, Run: 052, F, 1, 135, 0, 1, 0, 1, 0, 118, 118, 0, 0, 116, 39, 95, 649, 19, 14, 5, 19, 39, 58, 95, 767
INVAR-4, Run: 053, F, 1, 122, 0, 1, 0, 1, 0, 118, 118, 0, 0, 103, 39, 92, 328, 19, 10, 9, 19, 39, 58, 92, 446
INVAR-4, Run: 054, F, 1, 115, 0, 1, 0, 1, 0, 118, 118, 0, 0, 96, 39, 69, 375, 19, 16, 3, 19, 39, 58, 69, 493
INVAR-4, Run: 055, F, 1, 105, 0, 1, 0, 1, 0, 118, 118, 0, 0, 86, 39, 113, 331, 19, 11, 8, 19, 39, 58, 113, 449
INVAR-4, Run: 056, F, 1, 125, 0, 1, 0, 1, 0, 118, 118, 0, 0, 106, 39, 71, 308, 19, 15, 4, 19, 39, 58, 71, 426
INVAR-4, Run: 057, F, 1, 114, 0, 1, 0, 1, 0, 118, 118, 0, 0, 95, 39, 120, 542, 19, 12, 7, 19, 39, 58, 120, 660
INVAR-4, Run: 058, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 67, 327, 19, 13, 6, 19, 39, 58, 67, 445
INVAR-4, Run: 059, F, 1, 105, 0, 1, 0, 1, 0, 118, 118, 0, 0, 86, 39, 74, 289, 19, 9, 10, 19, 39, 58, 74, 407
INVAR-4, Run: 060, F, 1, 112, 0, 1, 0, 1, 0, 118, 118, 0, 0, 93, 39, 90, 562, 19, 14, 5, 19, 39, 58, 90, 680
INVAR-4, Run: 061, F, 1, 122, 0, 1, 0, 1, 0, 118, 118, 0, 0, 103, 39, 86, 577, 19, 9, 10, 19, 39, 58, 86, 695
INVAR-4, Run: 062, F, 1, 127, 0, 1, 0, 1, 0, 118, 118, 0, 0, 108, 39, 73, 360, 19, 11, 8, 19, 39, 58, 73, 478
INVAR-4, Run: 063, F, 1, 105, 0, 1, 0, 1, 0, 118, 118, 0, 0, 86, 39, 69, 268, 19, 14, 5, 19, 39, 58, 69, 386
INVAR-4, Run: 064, F, 1, 117, 0, 1, 0, 1, 0, 118, 118, 0, 0, 98, 39, 63, 339, 19, 10, 9, 19, 39, 58, 63, 457
INVAR-4, Run: 065, F, 1, 106, 0, 1, 0, 1, 0, 118, 118, 0, 0, 87, 39, 78, 288, 19, 13, 6, 19, 39, 58, 78, 406
INVAR-4, Run: 066, F, 1, 128, 0, 1, 0, 1, 0, 118, 118, 0, 0, 109, 39, 76, 469, 19, 15, 4, 19, 39, 58, 76, 587
INVAR-4, Run: 067, F, 1, 94, 0, 1, 0, 1, 0, 118, 118, 0, 0, 75, 39, 193, 1022, 19, 11, 8, 19, 39, 58, 193, 1140
INVAR-4, Run: 068, F, 1, 98, 0, 1, 0, 1, 0, 118, 118, 0, 0, 79, 39, 69, 260, 19, 12, 7, 19, 39, 58, 69, 378
INVAR-4, Run: 069, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 66, 313, 19, 12, 7, 19, 39, 58, 66, 431
INVAR-4, Run: 070, F, 1, 98, 0, 1, 0, 1, 0, 118, 118, 0, 0, 79, 39, 99, 407, 19, 11, 8, 19, 39, 58, 99, 525
INVAR-4, Run: 071, F, 1, 111, 0, 1, 0, 1, 0, 118, 118, 0, 0, 92, 39, 70, 250, 19, 15, 4, 19, 39, 58, 70, 368
INVAR-4, Run: 072, F, 1, 117, 0, 1, 0, 1, 0, 118, 118, 0, 0, 98, 39, 109, 490, 19, 10, 9, 19, 39, 58, 109, 608
INVAR-4, Run: 073, F, 1, 112, 0, 1, 0, 1, 0, 118, 118, 0, 0, 93, 39, 89, 381, 19, 10, 9, 19, 39, 58, 89, 499
INVAR-4, Run: 074, F, 1, 129, 0, 1, 0, 1, 0, 118, 118, 0, 0, 110, 39, 112, 717, 19, 12, 7, 19, 39, 58, 112, 835
INVAR-4, Run: 075, F, 1, 98, 0, 1, 0, 1, 0, 118, 118, 0, 0, 79, 39, 82, 659, 19, 15, 4, 19, 39, 58, 82, 777
INVAR-4, Run: 076, F, 1, 117, 0, 1, 0, 1, 0, 118, 118, 0, 0, 98, 39, 100, 423, 19, 14, 5, 19, 39, 58, 100, 541
INVAR-4, Run: 077, F, 1, 124, 0, 1, 0, 1, 0, 118, 118, 0, 0, 105, 39, 74, 334, 19, 9, 10, 19, 39, 58, 74, 452
INVAR-4, Run: 078, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 82, 335, 19, 11, 8, 19, 39, 58, 82, 453
INVAR-4, Run: 079, F, 1, 106, 0, 1, 0, 1, 0, 118, 118, 0, 0, 87, 39, 64, 521, 19, 15, 4, 19, 39, 58, 64, 639
INVAR-4, Run: 080, F, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 90, 406, 19, 14, 5, 19, 39, 58, 90, 524
INVAR-4, Run: 081, F, 1, 129, 0, 1, 0, 1, 0, 118, 118, 0, 0, 110, 39, 85, 444, 19, 6, 13, 19, 39, 58, 85, 562
INVAR-4, Run: 082, F, 1, 120, 0, 1, 0, 1, 0, 118, 118, 0, 0, 101, 39, 98, 577, 19, 11, 8, 19, 39, 58, 98, 695
INVAR-4, Run: 083, F, 1, 119, 0, 1, 0, 1, 0, 118, 118, 0, 0, 100, 39, 124, 521, 19, 10, 9, 19, 39, 58, 124, 639
INVAR-4, Run: 084, F, 1, 106, 0, 1, 0, 1, 0, 118, 118, 0, 0, 87, 39, 48, 370, 19, 12, 7, 19, 39, 58, 48, 488
INVAR-4, Run: 085, F, 1, 114, 0, 1, 0, 1, 0, 118, 118, 0, 0, 95, 39, 85, 419, 19, 14, 5, 19, 39, 58, 85, 537
INVAR-4, Run: 086, F, 1, 127, 0, 1, 0, 1, 0, 118, 118, 0, 0, 108, 39, 135, 771, 19, 13, 6, 19, 39, 58, 135, 889
INVAR-4, Run: 087, F, 1, 107, 0, 1, 0, 1, 0, 118, 118, 0, 0, 88, 39, 66, 346, 19, 15, 4, 19, 39, 58, 66, 464
INVAR-4, Run: 088, F, 1, 117, 0, 1, 0, 1, 0, 118, 118, 0, 0, 98, 39, 63, 363, 19, 13, 6, 19, 39, 58, 63, 481
