Input Number, Run_Number, Result@ 100, X1uABab, al, LeaderX1, aq, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-14, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 1, 0, 11, 1, 0, 14, 4, 17, 5, 1, 1, 23, 1, 0, 1, 0, 3, 1, 1, 1, 0, 12, 0, 0, 19, 4, 20, 5, 1, 0, 0, 26, 0, 9, 2, 10, 3, 1, 18, 6, 0, 23, 8, 4, 30, 5, 1, 1, 1, 1, 1, 7, 0, 28, 0, 37, 3, 0, 0, 0, 0, 0, 0, 0, 9, 11, 1, 14, 1, 0, 5, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 1, 2, 3, 3, 1, 1, 21, 3, 0, 27, 16, 31, 17, 1, 1, 0, 11, 0, 0, 1, 0, 2, 1, 1, 2, 0, 6, 0, 7, 0, 8, 1, 1, 22, 2, 0, 5, 1, 2, 8, 3, 1, 1, 1, 1, 1, 5, 0, 8, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 4, 1, 1, 6, 0, 0, 41, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 2, 0, 12, 0, 0, 13, 4, 16, 5, 2, 1, 24, 0, 0, 13, 3, 14, 4, 1, 1, 0, 11, 1, 0, 9, 5, 11, 6, 1, 0, 0, 10, 0, 4, 3, 5, 4, 1, 23, 1, 0, 19, 3, 6, 21, 7, 1, 1, 1, 1, 1, 5, 1, 13, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 3, 18, 3, 0, 6, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 12, 0, 0, 11, 1, 0, 3, 0, 5, 1, 2, 1, 23, 1, 0, 5, 1, 7, 2, 1, 1, 0, 12, 0, 0, 9, 0, 10, 1, 1, 0, 0, 2, 0, 3, 3, 4, 4, 1, 24, 0, 0, 11, 0, 3, 12, 4, 1, 1, 1, 1, 1, 4, 0, 5, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 4, 1, 1, 8, 0, 0, 37, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 074, P, 0, 0, 0, 73, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 2, 0, 9, 3, 0, 1, 0, 7, 1, 3, 1, 22, 2, 0, 44, 7, 47, 8, 1, 1, 0, 12, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 11, 2, 11, 2, 0, 22, 2, 0, 4, 0, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 075, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 21, 10, 2, 0, 10, 1, 0, 2, 2, 6, 3, 2, 1, 21, 1, 1, 3, 1, 6, 3, 1, 1, 0, 11, 0, 0, 32, 8, 33, 9, 1, 1, 0, 0, 0, 11, 2, 12, 3, 1, 20, 2, 1, 12, 0, 5, 16, 7, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 34, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 36, 0, 0, 7, 0, 0, 1, 0, 2, 1, 1, 1
INVAR-14, Run: 076, P, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 1, 0, 10, 2, 0, 36, 6, 40, 7, 4, 1, 23, 1, 0, 17, 3, 19, 4, 1, 1, 0, 11, 1, 0, 15, 2, 17, 3, 1, 0, 0, 14, 0, 7, 4, 8, 5, 1, 21, 0, 0, 0, 3, 0, 1, 1, 1, 1, 1, 1, 1, 8, 0, 19, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 4, 9, 3, 10, 3, 0, 4, 0, 0, 39, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 1, 0, 12, 0, 0, 3, 1, 5, 2, 2, 1, 24, 0, 0, 1, 1, 2, 2, 1, 1, 0, 12, 0, 0, 13, 1, 14, 2, 1, 0, 0, 6, 0, 12, 2, 13, 3, 1, 21, 3, 0, 23, 0, 3, 27, 4, 1, 1, 1, 1, 1, 8, 0, 9, 0, 36, 1, 1, 0, 0, 0, 0, 0, 0, 1, 21, 2, 23, 3, 0, 4, 0, 0, 35, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 11, 1, 0, 8, 3, 1, 8, 3, 14, 5, 0, 1, 21, 2, 1, 6, 1, 10, 3, 1, 1, 2, 12, 0, 0, 3, 0, 4, 1, 1, 0, 0, 4, 0, 35, 5, 36, 6, 1, 23, 1, 0, 6, 0, 2, 8, 3, 1, 1, 1, 1, 1, 7, 0, 7, 0, 23, 2, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 5, 4, 1, 5, 0, 0, 48, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 079, P, 0, 0, 0, 72, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 1, 1, 9, 2, 1, 40, 5, 46, 8, 0, 1, 23, 1, 0, 45, 12, 47, 13, 1, 1, 0, 12, 0, 0, 3, 0, 3, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 21, 3, 0, 3, 1, 2, 6, 2, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 080, P, 0, 0, 0, 73, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 9, 3, 0, 12, 0, 0, 34, 12, 37, 12, 1, 0, 24, 0, 0, 24, 9, 25, 10, 1, 1, 0, 12, 0, 0, 1, 1, 2, 2, 1, 0, 0, 19, 0, 18, 3, 19, 3, 0, 22, 2, 0, 6, 8, 0, 9, 1, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 11, 1, 0, 11, 1, 0, 2, 1, 5, 2, 2, 1, 22, 1, 1, 3, 4, 6, 6, 1, 1, 0, 11, 1, 0, 2, 1, 4, 2, 1, 0, 0, 11, 0, 26, 9, 27, 10, 1, 23, 1, 0, 14, 1, 1, 16, 2, 1, 1, 1, 1, 1, 7, 0, 14, 0, 32, 1, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 10, 1, 1, 5, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 1, 0, 12, 0, 0, 37, 9, 39, 10, 0, 1, 21, 3, 0, 2, 0, 6, 1, 1, 1, 0, 12, 0, 0, 19, 6, 20, 7, 1, 0, 0, 16, 0, 15, 3, 16, 4, 1, 23, 1, 0, 2, 4, 2, 4, 3, 1, 1, 1, 1, 1, 5, 0, 17, 0, 37, 2, 0, 0, 0, 0, 0, 0, 0, 5, 12, 5, 14, 5, 0, 7, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 083, P, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 10, 1, 0, 10, 1, 0, 12, 2, 15, 3, 0, 1, 22, 0, 0, 5, 1, 6, 2, 1, 1, 0, 10, 1, 0, 9, 5, 11, 6, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 20, 2, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 3, 0, 1, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 6, 2, 1, 8, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 084, P, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 6, 1, 0, 6, 1, 0, 0, 0, 3, 1, 0, 1, 24, 0, 0, 4, 2, 5, 3, 1, 1, 1, 12, 0, 0, 7, 1, 8, 2, 1, 0, 0, 13, 0, 6, 2, 7, 3, 1, 24, 0, 0, 16, 3, 3, 17, 4, 1, 1, 1, 1, 1, 6, 0, 15, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33, 6, 34, 7, 1, 6, 0, 0, 47, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 9, 3, 0, 11, 3, 15, 4, 1, 1, 21, 3, 0, 9, 2, 13, 3, 1, 1, 0, 12, 0, 0, 3, 1, 4, 2, 1, 0, 0, 1, 0, 16, 6, 17, 7, 1, 19, 5, 0, 8, 0, 3, 14, 4, 1, 1, 1, 1, 1, 6, 0, 3, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 1, 27, 6, 30, 7, 1, 6, 0, 0, 47, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 10, 1, 1, 11, 1, 0, 11, 0, 15, 2, 7, 1, 23, 1, 0, 25, 5, 27, 6, 1, 1, 0, 12, 0, 0, 2, 0, 3, 1, 1, 0, 0, 7, 0, 7, 2, 8, 3, 1, 20, 4, 0, 15, 2, 3, 20, 4, 1, 1, 1, 1, 1, 7, 0, 15, 0, 36, 2, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 10, 1, 1, 5, 0, 0, 35, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 24, 11, 1, 0, 11, 1, 0, 6, 1, 9, 2, 0, 1, 18, 6, 0, 26, 2, 33, 3, 1, 1, 0, 12, 0, 0, 6, 3, 7, 4, 1, 0, 0, 10, 0, 2, 1, 3, 2, 1, 22, 2, 0, 6, 0, 5, 9, 6, 1, 1, 1, 1, 1, 5, 0, 11, 0, 37, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5, 1, 1, 7, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 088, P, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 24, 10, 0, 0, 10, 0, 0, 0, 0, 1, 1, 0, 1, 23, 1, 0, 6, 2, 8, 3, 1, 1, 0, 12, 0, 0, 2, 0, 3, 1, 1, 0, 0, 2, 0, 28, 8, 29, 9, 1, 22, 1, 1, 6, 0, 1, 9, 3, 1, 1, 1, 1, 1, 5, 0, 3, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 4, 3, 1, 7, 0, 0, 43, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 21, 12, 0, 0, 11, 1, 0, 8, 0, 10, 1, 1, 1, 22, 2, 0, 12, 3, 15, 4, 1, 1, 2, 12, 0, 0, 1, 0, 2, 1, 1, 0, 0, 4, 0, 15, 3, 16, 4, 1, 22, 0, 2, 27, 0, 8, 30, 11, 1, 1, 1, 1, 1, 7, 0, 8, 0, 36, 3, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 9, 1, 1, 5, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 11, 1, 0, 11, 1, 0, 7, 2, 10, 3, 1, 1, 21, 3, 0, 14, 5, 18, 6, 1, 1, 0, 11, 1, 0, 14, 1, 16, 2, 1, 0, 0, 2, 0, 1, 0, 2, 1, 1, 21, 3, 0, 25, 0, 5, 29, 6, 1, 1, 1, 1, 1, 6, 1, 4, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 7, 1, 1, 5, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 091, P, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 1, 0, 11, 1, 0, 5, 3, 8, 4, 4, 1, 22, 0, 0, 0, 0, 1, 1, 1, 1, 0, 11, 0, 0, 19, 1, 20, 2, 1, 0, 0, 21, 0, 11, 0, 12, 1, 1, 22, 0, 0, 18, 9, 3, 19, 4, 1, 1, 1, 1, 1, 6, 0, 26, 0, 35, 3, 0, 0, 0, 0, 0, 0, 0, 10, 10, 2, 13, 2, 0, 5, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 9, 1, 10, 2, 1, 1, 21, 3, 0, 14, 4, 18, 5, 1, 1, 0, 12, 0, 0, 0, 0, 1, 1, 1, 0, 0, 33, 0, 11, 5, 12, 6, 1, 20, 3, 1, 8, 9, 4, 13, 6, 1, 1, 1, 1, 1, 7, 1, 35, 0, 30, 1, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 7, 0, 0, 4, 0, 0, 42, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 093, P, 0, 24, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 24, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 1, 0, 10, 1, 1, 4, 2, 8, 4, 1, 1, 21, 3, 0, 37, 17, 40, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 9, 3, 0, 10, 2, 0, 27, 4, 33, 5, 0, 1, 22, 2, 0, 19, 4, 22, 5, 1, 1, 2, 12, 0, 0, 9, 0, 10, 1, 1, 0, 0, 3, 0, 4, 0, 5, 1, 1, 22, 2, 0, 3, 0, 5, 6, 6, 1, 1, 1, 1, 1, 5, 0, 6, 0, 34, 2, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 6, 3, 1, 7, 0, 0, 36, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 095, P, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 23, 11, 0, 1, 11, 0, 0, 0, 0, 2, 2, 1, 1, 23, 0, 0, 4, 0, 5, 1, 1, 1, 0, 10, 1, 0, 10, 4, 12, 5, 1, 1, 0, 19, 0, 24, 1, 25, 2, 1, 21, 2, 0, 20, 8, 1, 23, 2, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 37, 0, 0, 3, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 32, 1, 0, 8, 0, 0, 7, 2, 9, 1, 3, 1
INVAR-14, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 19, 10, 2, 0, 10, 2, 0, 11, 6, 16, 7, 5, 1, 23, 1, 0, 1, 0, 3, 1, 1, 1, 0, 11, 1, 0, 24, 7, 26, 8, 1, 0, 0, 23, 0, 3, 0, 4, 1, 1, 22, 1, 1, 5, 5, 1, 8, 3, 1, 1, 1, 1, 1, 7, 0, 29, 0, 38, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 3, 2, 1, 5, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 24, 11, 1, 0, 11, 1, 0, 10, 4, 13, 5, 0, 1, 23, 1, 0, 6, 1, 8, 2, 1, 1, 0, 12, 0, 0, 13, 1, 14, 2, 1, 0, 0, 3, 0, 7, 4, 8, 5, 1, 24, 0, 0, 11, 1, 1, 12, 2, 1, 1, 1, 1, 1, 7, 0, 4, 0, 47, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 5, 1, 1, 5, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 21, 12, 0, 0, 11, 0, 1, 3, 5, 5, 7, 3, 1, 21, 3, 0, 22, 8, 26, 9, 1, 1, 0, 11, 0, 1, 3, 2, 5, 4, 1, 0, 0, 12, 0, 2, 0, 3, 1, 1, 21, 2, 1, 7, 0, 2, 11, 4, 1, 1, 1, 1, 1, 4, 0, 16, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 1, 1, 8, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
