Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 079, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 83, 409, 19, 14, 5, 19, 39, 58, 83, 527
INVAR-4, Run: 080, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 122, 665, 19, 13, 6, 19, 39, 58, 122, 783
INVAR-4, Run: 081, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 71, 309, 19, 10, 9, 19, 39, 58, 71, 427
INVAR-4, Run: 082, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 56, 233, 19, 10, 9, 19, 39, 58, 56, 351
INVAR-4, Run: 083, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 77, 399, 19, 11, 8, 19, 39, 58, 77, 517
INVAR-4, Run: 084, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 57, 211, 19, 10, 9, 19, 39, 58, 57, 329
INVAR-4, Run: 085, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 59, 262, 19, 14, 5, 19, 39, 58, 59, 380
INVAR-4, Run: 086, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 83, 555, 19, 17, 2, 19, 39, 58, 83, 673
INVAR-4, Run: 087, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 86, 384, 19, 13, 6, 19, 39, 58, 86, 502
INVAR-4, Run: 088, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 79, 332, 19, 13, 6, 19, 39, 58, 79, 450
INVAR-4, Run: 089, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 48, 206, 19, 13, 6, 19, 39, 58, 48, 324
INVAR-4, Run: 090, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 84, 347, 19, 12, 7, 19, 39, 58, 84, 465
INVAR-4, Run: 091, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 89, 453, 19, 14, 5, 19, 39, 58, 89, 571
INVAR-4, Run: 092, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 107, 475, 19, 13, 6, 19, 39, 58, 107, 593
INVAR-4, Run: 093, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 111, 555, 19, 13, 6, 19, 39, 58, 111, 673
INVAR-4, Run: 094, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 65, 221, 19, 8, 11, 19, 39, 58, 65, 339
INVAR-4, Run: 095, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 55, 159, 19, 13, 6, 19, 39, 58, 55, 277
INVAR-4, Run: 096, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 49, 291, 19, 15, 4, 19, 39, 58, 49, 409
INVAR-4, Run: 097, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 86, 310, 19, 11, 8, 19, 39, 58, 86, 428
INVAR-4, Run: 098, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 106, 429, 19, 12, 7, 19, 39, 58, 106, 547
INVAR-4, Run: 099, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 55, 298, 19, 15, 4, 19, 39, 58, 55, 416
INVAR-4, Run: 100, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 53, 202, 19, 11, 8, 19, 39, 58, 53, 320
INVAR-5, Run: 001, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 594, 26, 15, 11, 26, 53, 79, 124, 754
INVAR-5, Run: 002, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 193, 784, 26, 17, 9, 26, 53, 79, 193, 944
INVAR-5, Run: 003, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 668, 26, 17, 9, 26, 53, 79, 124, 828
INVAR-5, Run: 004, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 73, 458, 26, 17, 9, 26, 53, 79, 73, 618
INVAR-5, Run: 005, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 92, 504, 26, 16, 10, 26, 53, 79, 92, 664
INVAR-5, Run: 006, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 104, 621, 26, 18, 8, 26, 53, 79, 104, 781
INVAR-5, Run: 007, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 100, 618, 26, 17, 9, 26, 53, 79, 100, 778
INVAR-5, Run: 008, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 180, 769, 26, 14, 12, 26, 53, 79, 180, 929
INVAR-5, Run: 009, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 99, 351, 26, 15, 11, 26, 53, 79, 99, 511
INVAR-5, Run: 010, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 136, 741, 26, 19, 7, 26, 53, 79, 136, 901
INVAR-5, Run: 011, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 151, 808, 26, 14, 12, 26, 53, 79, 151, 968
INVAR-5, Run: 012, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 93, 512, 26, 18, 8, 26, 53, 79, 93, 672
INVAR-5, Run: 013, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 114, 642, 26, 19, 7, 26, 53, 79, 114, 802
INVAR-5, Run: 014, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 78, 310, 26, 21, 5, 26, 53, 79, 78, 470
INVAR-5, Run: 015, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 110, 422, 26, 13, 13, 26, 53, 79, 110, 582
INVAR-5, Run: 016, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 132, 732, 26, 15, 11, 26, 53, 79, 132, 892
INVAR-5, Run: 017, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 135, 513, 26, 18, 8, 26, 53, 79, 135, 673
INVAR-5, Run: 018, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 126, 684, 26, 15, 11, 26, 53, 79, 126, 844
INVAR-5, Run: 019, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 169, 648, 26, 14, 12, 26, 53, 79, 169, 808
INVAR-5, Run: 020, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 132, 582, 26, 16, 10, 26, 53, 79, 132, 742
INVAR-5, Run: 021, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 105, 511, 26, 17, 9, 26, 53, 79, 105, 671
INVAR-5, Run: 022, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 98, 370, 26, 18, 8, 26, 53, 79, 98, 530
INVAR-5, Run: 023, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 112, 566, 26, 18, 8, 26, 53, 79, 112, 726
INVAR-5, Run: 024, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 98, 697, 26, 23, 3, 26, 53, 79, 98, 857
INVAR-5, Run: 025, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 67, 539, 26, 24, 2, 26, 53, 79, 67, 699
INVAR-5, Run: 026, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 103, 567, 26, 18, 8, 26, 53, 79, 103, 727
INVAR-5, Run: 027, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 106, 463, 26, 15, 11, 26, 53, 79, 106, 623
INVAR-5, Run: 028, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 141, 666, 26, 19, 7, 26, 53, 79, 141, 826
INVAR-5, Run: 029, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 114, 546, 26, 15, 11, 26, 53, 79, 114, 706
INVAR-5, Run: 030, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 97, 511, 26, 13, 13, 26, 53, 79, 97, 671
INVAR-5, Run: 031, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 140, 858, 26, 20, 6, 26, 53, 79, 140, 1018
INVAR-5, Run: 032, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 106, 607, 26, 15, 11, 26, 53, 79, 106, 767
INVAR-5, Run: 033, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 105, 396, 26, 15, 11, 26, 53, 79, 105, 556
INVAR-5, Run: 034, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 101, 555, 26, 19, 7, 26, 53, 79, 101, 715
INVAR-5, Run: 035, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 164, 870, 26, 19, 7, 26, 53, 79, 164, 1030
INVAR-5, Run: 036, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 121, 445, 26, 16, 10, 26, 53, 79, 121, 605
INVAR-5, Run: 037, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 67, 287, 26, 16, 10, 26, 53, 79, 67, 447
INVAR-5, Run: 038, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 82, 554, 26, 19, 7, 26, 53, 79, 82, 714
INVAR-5, Run: 039, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 67, 334, 26, 21, 5, 26, 53, 79, 67, 494
INVAR-5, Run: 040, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 99, 471, 26, 15, 11, 26, 53, 79, 99, 631
INVAR-5, Run: 041, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 127, 506, 26, 13, 13, 26, 53, 79, 127, 666
INVAR-5, Run: 042, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 103, 596, 26, 21, 5, 26, 53, 79, 103, 756
INVAR-5, Run: 043, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 81, 517, 26, 20, 6, 26, 53, 79, 81, 677
INVAR-5, Run: 044, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 131, 696, 26, 18, 8, 26, 53, 79, 131, 856
INVAR-5, Run: 045, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 119, 698, 26, 19, 7, 26, 53, 79, 119, 858
INVAR-5, Run: 046, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 146, 439, 26, 15, 11, 26, 53, 79, 146, 599
INVAR-5, Run: 047, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 69, 384, 26, 17, 9, 26, 53, 79, 69, 544
INVAR-5, Run: 048, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 131, 740, 26, 15, 11, 26, 53, 79, 131, 900
INVAR-5, Run: 049, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 117, 477, 26, 19, 7, 26, 53, 79, 117, 637
INVAR-5, Run: 050, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 100, 523, 26, 13, 13, 26, 53, 79, 100, 683
INVAR-5, Run: 051, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 159, 664, 26, 18, 8, 26, 53, 79, 159, 824
INVAR-5, Run: 052, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 97, 384, 26, 14, 12, 26, 53, 79, 97, 544
INVAR-5, Run: 053, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 114, 495, 26, 15, 11, 26, 53, 79, 114, 655
INVAR-5, Run: 054, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 98, 513, 26, 20, 6, 26, 53, 79, 98, 673
INVAR-5, Run: 055, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 91, 610, 26, 18, 8, 26, 53, 79, 91, 770
INVAR-5, Run: 056, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 125, 615, 26, 14, 12, 26, 53, 79, 125, 775
INVAR-5, Run: 057, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 105, 397, 26, 20, 6, 26, 53, 79, 105, 557
INVAR-5, Run: 058, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 96, 502, 26, 18, 8, 26, 53, 79, 96, 662
INVAR-5, Run: 059, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 188, 847, 26, 17, 9, 26, 53, 79, 188, 1007
INVAR-5, Run: 060, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 154, 702, 26, 14, 12, 26, 53, 79, 154, 862
INVAR-5, Run: 061, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 598, 26, 18, 8, 26, 53, 79, 124, 758
INVAR-5, Run: 062, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 131, 600, 26, 21, 5, 26, 53, 79, 131, 760
INVAR-5, Run: 063, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 60, 434, 26, 20, 6, 26, 53, 79, 60, 594
INVAR-5, Run: 064, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 103, 493, 26, 20, 6, 26, 53, 79, 103, 653
INVAR-5, Run: 065, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 88, 386, 26, 17, 9, 26, 53, 79, 88, 546
INVAR-5, Run: 066, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 144, 507, 26, 10, 16, 26, 53, 79, 144, 667
INVAR-5, Run: 067, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 94, 625, 26, 18, 8, 26, 53, 79, 94, 785
INVAR-5, Run: 068, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 88, 399, 26, 18, 8, 26, 53, 79, 88, 559
INVAR-5, Run: 069, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 106, 503, 26, 20, 6, 26, 53, 79, 106, 663
INVAR-5, Run: 070, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 113, 524, 26, 21, 5, 26, 53, 79, 113, 684
INVAR-5, Run: 071, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 137, 490, 26, 17, 9, 26, 53, 79, 137, 650
INVAR-5, Run: 072, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 175, 878, 26, 15, 11, 26, 53, 79, 175, 1038
INVAR-5, Run: 073, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 80, 453, 26, 17, 9, 26, 53, 79, 80, 613
INVAR-5, Run: 074, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 140, 692, 26, 17, 9, 26, 53, 79, 140, 852
INVAR-5, Run: 075, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 541, 26, 17, 9, 26, 53, 79, 124, 701
INVAR-5, Run: 076, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 90, 456, 26, 21, 5, 26, 53, 79, 90, 616
INVAR-5, Run: 077, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 133, 642, 26, 19, 7, 26, 53, 79, 133, 802
INVAR-5, Run: 078, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 94, 365, 26, 13, 13, 26, 53, 79, 94, 525
INVAR-5, Run: 079, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 101, 373, 26, 11, 15, 26, 53, 79, 101, 533
INVAR-5, Run: 080, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 118, 646, 26, 19, 7, 26, 53, 79, 118, 806
INVAR-5, Run: 081, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 67, 339, 26, 19, 7, 26, 53, 79, 67, 499
INVAR-5, Run: 082, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 89, 592, 26, 17, 9, 26, 53, 79, 89, 752
INVAR-5, Run: 083, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 161, 801, 26, 17, 9, 26, 53, 79, 161, 961
INVAR-5, Run: 084, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 183, 1141, 26, 14, 12, 26, 53, 79, 183, 1301
INVAR-5, Run: 085, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 130, 609, 26, 19, 7, 26, 53, 79, 130, 769
INVAR-5, Run: 086, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 154, 757, 26, 15, 11, 26, 53, 79, 154, 917
INVAR-5, Run: 087, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 113, 673, 26, 18, 8, 26, 53, 79, 113, 833
INVAR-5, Run: 088, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 116, 431, 26, 18, 8, 26, 53, 79, 116, 591
INVAR-5, Run: 089, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 122, 627, 26, 13, 13, 26, 53, 79, 122, 787
INVAR-5, Run: 090, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 101, 363, 26, 11, 15, 26, 53, 79, 101, 523
INVAR-5, Run: 091, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 147, 902, 26, 19, 7, 26, 53, 79, 147, 1062
INVAR-5, Run: 092, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 118, 606, 26, 17, 9, 26, 53, 79, 118, 766
INVAR-5, Run: 093, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 144, 799, 26, 19, 7, 26, 53, 79, 144, 959
INVAR-5, Run: 094, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 137, 532, 26, 20, 6, 26, 53, 79, 137, 692
INVAR-5, Run: 095, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 102, 412, 26, 14, 12, 26, 53, 79, 102, 572
INVAR-5, Run: 096, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 78, 431, 26, 20, 6, 26, 53, 79, 78, 591
INVAR-5, Run: 097, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 100, 499, 26, 15, 11, 26, 53, 79, 100, 659
INVAR-5, Run: 098, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 100, 547, 26, 11, 15, 26, 53, 79, 100, 707
INVAR-5, Run: 099, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 95, 475, 26, 18, 8, 26, 53, 79, 95, 635
INVAR-5, Run: 100, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 139, 728, 26, 21, 5, 26, 53, 79, 139, 888
INVAR-6, Run: 001, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 1039, 5545, 87, 51, 36, 87, 175, 262, 1039, 6071
INVAR-6, Run: 002, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 644, 3334, 87, 50, 37, 87, 175, 262, 644, 3860
INVAR-6, Run: 003, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 765, 2822, 87, 53, 34, 87, 175, 262, 765, 3348
INVAR-6, Run: 004, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 712, 3494, 87, 57, 30, 87, 175, 262, 712, 4020
INVAR-6, Run: 005, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 616, 4371, 87, 57, 30, 87, 175, 262, 616, 4897
INVAR-6, Run: 006, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 667, 2972, 87, 57, 30, 87, 175, 262, 667, 3498
INVAR-6, Run: 007, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 761, 3867, 87, 50, 37, 87, 175, 262, 761, 4393
INVAR-6, Run: 008, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 806, 5073, 87, 58, 29, 87, 175, 262, 806, 5599
INVAR-6, Run: 009, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 730, 3225, 87, 48, 39, 87, 175, 262, 730, 3751
INVAR-6, Run: 010, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 751, 5071, 87, 47, 40, 87, 175, 262, 751, 5597
INVAR-6, Run: 011, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 893, 5026, 87, 53, 34, 87, 175, 262, 893, 5552
INVAR-6, Run: 012, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 767, 4201, 87, 59, 28, 87, 175, 262, 767, 4727
INVAR-6, Run: 013, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 679, 3881, 87, 55, 32, 87, 175, 262, 679, 4407
INVAR-6, Run: 014, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 634, 3858, 87, 57, 30, 87, 175, 262, 634, 4384
INVAR-6, Run: 015, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 688, 3445, 87, 52, 35, 87, 175, 262, 688, 3971
INVAR-6, Run: 016, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 630, 2980, 87, 56, 31, 87, 175, 262, 630, 3506
INVAR-6, Run: 017, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 702, 2973, 87, 55, 32, 87, 175, 262, 702, 3499
INVAR-6, Run: 018, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 796, 4974, 87, 57, 30, 87, 175, 262, 796, 5500
INVAR-6, Run: 019, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 709, 3367, 87, 49, 38, 87, 175, 262, 709, 3893
INVAR-6, Run: 020, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 997, 5496, 87, 53, 34, 87, 175, 262, 997, 6022
INVAR-6, Run: 021, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 646, 3913, 87, 52, 35, 87, 175, 262, 646, 4439
INVAR-6, Run: 022, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 556, 3225, 87, 53, 34, 87, 175, 262, 556, 3751
INVAR-6, Run: 023, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 706, 4441, 87, 60, 27, 87, 175, 262, 706, 4967
INVAR-6, Run: 024, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 593, 4481, 87, 58, 29, 87, 175, 262, 593, 5007
INVAR-6, Run: 025, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 651, 4038, 87, 56, 31, 87, 175, 262, 651, 4564
INVAR-6, Run: 026, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 883, 4727, 87, 57, 30, 87, 175, 262, 883, 5253
INVAR-6, Run: 027, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 871, 4618, 87, 57, 30, 87, 175, 262, 871, 5144
INVAR-6, Run: 028, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 605, 3597, 87, 45, 42, 87, 175, 262, 605, 4123
INVAR-6, Run: 029, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 687, 4719, 87, 62, 25, 87, 175, 262, 687, 5245
INVAR-6, Run: 030, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 723, 4442, 87, 60, 27, 87, 175, 262, 723, 4968
INVAR-6, Run: 031, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 740, 3670, 87, 51, 36, 87, 175, 262, 740, 4196
INVAR-6, Run: 032, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 681, 2852, 87, 45, 42, 87, 175, 262, 681, 3378
INVAR-6, Run: 033, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 601, 3220, 87, 55, 32, 87, 175, 262, 601, 3746
INVAR-6, Run: 034, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 749, 4174, 87, 60, 27, 87, 175, 262, 749, 4700
INVAR-6, Run: 035, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 765, 3891, 87, 60, 27, 87, 175, 262, 765, 4417
INVAR-6, Run: 036, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 742, 4052, 87, 43, 44, 87, 175, 262, 742, 4578
INVAR-6, Run: 037, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 693, 4323, 87, 60, 27, 87, 175, 262, 693, 4849
INVAR-6, Run: 038, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 670, 3045, 87, 53, 34, 87, 175, 262, 670, 3571
INVAR-6, Run: 039, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 687, 3384, 87, 52, 35, 87, 175, 262, 687, 3910
INVAR-6, Run: 040, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 789, 4365, 87, 52, 35, 87, 175, 262, 789, 4891
INVAR-6, Run: 041, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 612, 3713, 87, 61, 26, 87, 175, 262, 612, 4239
INVAR-6, Run: 042, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 658, 4100, 87, 45, 42, 87, 175, 262, 658, 4626
