Input Number, Run_Number, Result@ 100, CO, X1, A, B, C, PO, D, Y, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 088, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 37, 56, 509, 18, 16, 509, 28, 16, 11, 27, 28, 56, 378, 189
INVAR-2, Run: 089, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 272, 56, 780, 25, 25, 780, 28, 20, 7, 28, 28, 56, 744, 372
INVAR-2, Run: 090, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 234, 56, 722, 22, 22, 722, 28, 11, 16, 28, 28, 56, 496, 248
INVAR-2, Run: 091, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 90, 56, 817, 17, 17, 817, 28, 15, 12, 28, 28, 56, 660, 330
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 152, 56, 558, 19, 19, 558, 28, 18, 9, 28, 28, 56, 410, 205
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 130, 56, 747, 16, 16, 747, 28, 20, 7, 28, 28, 56, 742, 371
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 74, 56, 962, 34, 34, 962, 28, 14, 13, 28, 28, 56, 734, 367
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 68, 56, 519, 20, 18, 519, 28, 17, 10, 27, 28, 56, 1522, 761
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 233, 56, 719, 20, 20, 719, 28, 19, 8, 28, 28, 56, 644, 322
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 81, 56, 768, 20, 20, 768, 28, 21, 6, 28, 28, 56, 1056, 528
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 74, 56, 637, 16, 14, 637, 28, 19, 8, 27, 28, 56, 1182, 591
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 145, 56, 859, 20, 20, 859, 28, 21, 6, 28, 28, 56, 582, 291
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 47, 56, 846, 27, 27, 846, 28, 12, 15, 28, 28, 56, 376, 188
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 417, 164, 3211, 51, 51, 3211, 82, 54, 27, 82, 82, 164, 6240, 3120
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 72, 164, 3035, 75, 73, 3035, 82, 40, 41, 81, 82, 164, 4550, 2275
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 252, 164, 3069, 33, 33, 3069, 82, 59, 22, 82, 82, 164, 6984, 3492
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 419, 164, 2848, 52, 52, 2848, 82, 48, 33, 82, 82, 164, 3820, 1910
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 88, 164, 4041, 58, 58, 4041, 82, 59, 22, 82, 82, 164, 7776, 3888
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 195, 164, 3317, 48, 46, 3317, 82, 52, 29, 81, 82, 164, 2814, 1407
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 588, 164, 4026, 73, 73, 4026, 82, 50, 31, 82, 82, 164, 3632, 1816
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 416, 164, 3270, 57, 57, 3270, 82, 54, 27, 82, 82, 164, 3284, 1642
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 140, 164, 4257, 62, 60, 4257, 82, 54, 27, 81, 82, 164, 5168, 2584
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 204, 164, 3588, 58, 56, 3588, 82, 51, 30, 81, 82, 164, 5020, 2510
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 1820, 164, 3148, 65, 65, 3148, 82, 47, 34, 82, 82, 164, 2378, 1189
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 344, 164, 3964, 55, 55, 3964, 82, 60, 21, 82, 82, 164, 3456, 1728
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 1104, 164, 4187, 61, 61, 4187, 82, 55, 26, 82, 82, 164, 5276, 2638
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 124, 164, 3363, 72, 70, 3363, 82, 55, 26, 81, 82, 164, 4722, 2361
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 118, 164, 3925, 49, 49, 3925, 82, 51, 30, 82, 82, 164, 5816, 2908
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 136, 164, 3714, 48, 46, 3714, 82, 49, 32, 81, 82, 164, 8068, 4034
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 686, 164, 2929, 48, 48, 2929, 82, 45, 36, 82, 82, 164, 3410, 1705
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 123, 164, 4177, 56, 56, 4177, 82, 53, 28, 82, 82, 164, 5048, 2524
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 286, 164, 3541, 60, 58, 3541, 82, 45, 36, 81, 82, 164, 3446, 1723
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 758, 164, 3457, 46, 44, 3457, 82, 50, 31, 81, 82, 164, 3590, 1795
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 87, 164, 2903, 42, 42, 2903, 82, 53, 28, 82, 82, 164, 5712, 2856
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 340, 164, 4118, 52, 52, 4118, 82, 57, 24, 82, 82, 164, 4290, 2145
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 1962, 164, 3649, 42, 42, 3649, 82, 59, 22, 82, 82, 164, 3376, 1688
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 470, 164, 3585, 66, 66, 3585, 82, 46, 35, 82, 82, 164, 5262, 2631
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 116, 164, 3280, 56, 56, 3280, 82, 52, 29, 82, 82, 164, 3502, 1751
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 360, 164, 3975, 67, 67, 3975, 82, 57, 24, 82, 82, 164, 3814, 1907
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 369, 164, 3587, 55, 53, 3587, 82, 56, 25, 81, 82, 164, 5776, 2888
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 159, 164, 3188, 50, 48, 3188, 82, 53, 28, 81, 82, 164, 4380, 2190
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 150, 164, 3850, 76, 76, 3850, 82, 47, 34, 82, 82, 164, 4096, 2048
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 267, 164, 2908, 58, 58, 2908, 82, 46, 35, 82, 82, 164, 2188, 1094
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 158, 164, 3272, 56, 54, 3272, 82, 54, 27, 81, 82, 164, 3120, 1560
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 627, 164, 4261, 50, 48, 4261, 82, 57, 24, 81, 82, 164, 4978, 2489
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 543, 164, 3405, 48, 48, 3405, 82, 49, 32, 82, 82, 164, 3468, 1734
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 139, 164, 3001, 57, 57, 3001, 82, 47, 34, 82, 82, 164, 6488, 3244
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 354, 164, 4045, 52, 52, 4045, 82, 48, 33, 82, 82, 164, 4338, 2169
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 1617, 164, 3737, 69, 67, 3737, 82, 51, 30, 81, 82, 164, 5450, 2725
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 348, 164, 3111, 76, 74, 3111, 82, 45, 36, 81, 82, 164, 4256, 2128
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 488, 164, 4394, 42, 42, 4394, 82, 59, 22, 82, 82, 164, 5800, 2900
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 431, 164, 4010, 62, 60, 4010, 82, 52, 29, 81, 82, 164, 3674, 1837
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 361, 164, 2891, 57, 55, 2891, 82, 52, 29, 81, 82, 164, 2834, 1417
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 166, 164, 3166, 49, 47, 3166, 82, 46, 35, 81, 82, 164, 2996, 1498
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 141, 164, 3431, 54, 54, 3431, 82, 55, 26, 82, 82, 164, 3780, 1890
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 628, 164, 4246, 69, 69, 4246, 82, 52, 29, 82, 82, 164, 4618, 2309
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 523, 164, 3110, 40, 40, 3110, 82, 52, 29, 82, 82, 164, 2962, 1481
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 191, 164, 3610, 49, 49, 3610, 82, 52, 29, 82, 82, 164, 2998, 1499
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 116, 164, 3617, 43, 43, 3617, 82, 58, 23, 82, 82, 164, 7512, 3756
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 272, 164, 3196, 52, 50, 3196, 82, 52, 29, 81, 82, 164, 3642, 1821
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 300, 164, 2943, 70, 70, 2943, 82, 48, 33, 82, 82, 164, 6100, 3050
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 302, 164, 4002, 56, 56, 4002, 82, 49, 32, 82, 82, 164, 4202, 2101
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 112, 164, 3504, 52, 52, 3504, 82, 57, 24, 82, 82, 164, 3194, 1597
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 133, 164, 3064, 49, 49, 3064, 82, 52, 29, 82, 82, 164, 2932, 1466
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 321, 164, 2920, 55, 55, 2920, 82, 48, 33, 82, 82, 164, 3346, 1673
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 116, 164, 3865, 61, 61, 3865, 82, 50, 31, 82, 82, 164, 4320, 2160
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 555, 164, 3124, 75, 73, 3124, 82, 50, 31, 81, 82, 164, 2158, 1079
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 716, 164, 2346, 41, 41, 2346, 82, 37, 44, 82, 82, 164, 2946, 1473
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 78, 164, 3252, 49, 49, 3252, 82, 50, 31, 82, 82, 164, 4112, 2056
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 563, 164, 3926, 62, 62, 3926, 82, 60, 21, 82, 82, 164, 2866, 1433
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 1700, 164, 3886, 72, 70, 3886, 82, 53, 28, 81, 82, 164, 4732, 2366
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 260, 164, 3917, 56, 56, 3917, 82, 48, 33, 82, 82, 164, 2892, 1446
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 167, 164, 5418, 47, 47, 5418, 82, 53, 28, 82, 82, 164, 4388, 2194
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 143, 164, 3518, 64, 64, 3518, 82, 46, 35, 82, 82, 164, 2622, 1311
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 124, 164, 2732, 59, 59, 2732, 82, 49, 32, 82, 82, 164, 3344, 1672
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 874, 164, 4700, 45, 45, 4700, 82, 54, 27, 82, 82, 164, 2712, 1356
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 80, 164, 3043, 49, 47, 3043, 82, 49, 32, 81, 82, 164, 2782, 1391
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 137, 164, 2783, 61, 61, 2783, 82, 58, 23, 82, 82, 164, 2368, 1184
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 210, 164, 4287, 64, 64, 4287, 82, 57, 24, 82, 82, 164, 2844, 1422
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 126, 164, 3303, 54, 52, 3303, 82, 52, 29, 81, 82, 164, 4730, 2365
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 145, 164, 4314, 59, 57, 4314, 82, 59, 22, 81, 82, 164, 3726, 1863
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 1055, 164, 3178, 51, 51, 3178, 82, 57, 24, 82, 82, 164, 3196, 1598
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 353, 164, 3952, 51, 51, 3952, 82, 50, 31, 82, 82, 164, 3022, 1511
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 134, 164, 3370, 54, 54, 3370, 82, 47, 34, 82, 82, 164, 2992, 1496
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 372, 164, 4239, 43, 43, 4239, 82, 58, 23, 82, 82, 164, 4816, 2408
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 742, 164, 3471, 58, 58, 3471, 82, 42, 39, 82, 82, 164, 3988, 1994
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 585, 164, 3704, 49, 49, 3704, 82, 52, 29, 82, 82, 164, 5700, 2850
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 395, 164, 4365, 52, 52, 4365, 82, 61, 20, 82, 82, 164, 3000, 1500
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 148, 164, 3225, 56, 54, 3225, 82, 58, 23, 81, 82, 164, 5778, 2889
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 159, 164, 4614, 58, 56, 4614, 82, 52, 29, 81, 82, 164, 4372, 2186
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 113, 164, 3315, 56, 56, 3315, 82, 42, 39, 82, 82, 164, 4286, 2143
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 100, 164, 3319, 47, 47, 3319, 82, 52, 29, 82, 82, 164, 5736, 2868
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 370, 164, 4096, 58, 58, 4096, 82, 46, 35, 82, 82, 164, 4440, 2220
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 116, 164, 3872, 43, 43, 3872, 82, 54, 27, 82, 82, 164, 3196, 1598
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 178, 164, 4854, 57, 55, 4854, 82, 55, 26, 81, 82, 164, 4150, 2075
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 178, 164, 3873, 54, 54, 3873, 82, 49, 32, 82, 82, 164, 5480, 2740
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 356, 164, 3966, 66, 66, 3966, 82, 55, 26, 82, 82, 164, 3650, 1825
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 220, 164, 4028, 64, 62, 4028, 82, 51, 30, 81, 82, 164, 3806, 1903
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 253, 164, 3677, 62, 60, 3677, 82, 52, 29, 81, 82, 164, 5428, 2714
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 297, 164, 3635, 38, 36, 3635, 82, 58, 23, 81, 82, 164, 3114, 1557
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 884, 164, 3448, 64, 64, 3448, 82, 56, 25, 82, 82, 164, 4516, 2258
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 137, 164, 3940, 50, 50, 3940, 82, 47, 34, 82, 82, 164, 4150, 2075
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 78, 164, 3501, 62, 62, 3501, 82, 50, 31, 82, 82, 164, 3624, 1812
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 236, 164, 3344, 79, 79, 3344, 82, 58, 23, 82, 82, 164, 4524, 2262
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 594, 164, 3176, 75, 75, 3176, 82, 45, 36, 82, 82, 164, 4054, 2027
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 114, 164, 3172, 48, 46, 3172, 82, 49, 32, 81, 82, 164, 4064, 2032
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 794, 164, 5323, 51, 51, 5323, 82, 55, 26, 82, 82, 164, 3774, 1887
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 492, 2, 1, 2, 81, 0, 141, 164, 3668, 59, 57, 3668, 82, 59, 22, 81, 82, 164, 4578, 2289
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 352, 164, 3438, 52, 52, 3438, 82, 47, 34, 82, 82, 164, 3026, 1513
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 438, 164, 3163, 50, 50, 3163, 82, 42, 39, 82, 82, 164, 2806, 1403
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 273, 164, 3836, 56, 56, 3836, 82, 54, 27, 82, 82, 164, 2964, 1482
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 198, 164, 3620, 52, 52, 3620, 82, 62, 19, 82, 82, 164, 2920, 1460
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 492, 0, 1, 0, 82, 0, 189, 164, 3352, 59, 59, 3352, 82, 50, 31, 82, 82, 164, 4802, 2401
INVAR-4, Run: 001, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11176, 39, 535, 17, 17, 417, 19, 12, 7, 19, 19, 39, 631, 315
INVAR-4, Run: 002, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10995, 39, 605, 16, 16, 487, 19, 12, 7, 19, 19, 39, 315, 157
INVAR-4, Run: 003, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11295, 39, 438, 22, 22, 320, 19, 14, 5, 19, 19, 39, 375, 187
INVAR-4, Run: 004, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10676, 39, 604, 8, 8, 486, 19, 14, 5, 19, 19, 39, 417, 208
INVAR-4, Run: 005, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11056, 39, 614, 21, 21, 496, 19, 7, 12, 19, 19, 39, 493, 246
INVAR-4, Run: 006, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10957, 39, 712, 20, 20, 594, 19, 12, 7, 19, 19, 39, 319, 159
INVAR-4, Run: 007, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10771, 39, 881, 22, 22, 763, 19, 13, 6, 19, 19, 39, 485, 242
INVAR-4, Run: 008, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11313, 39, 435, 15, 15, 317, 19, 12, 7, 19, 19, 39, 291, 145
INVAR-4, Run: 009, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10810, 39, 549, 14, 14, 431, 19, 13, 6, 19, 19, 39, 261, 130
INVAR-4, Run: 010, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11217, 39, 396, 10, 10, 278, 19, 14, 5, 19, 19, 39, 167, 83
INVAR-4, Run: 011, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11238, 39, 336, 19, 19, 218, 19, 17, 2, 19, 19, 39, 229, 114
INVAR-4, Run: 012, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11150, 39, 395, 12, 12, 277, 19, 12, 7, 19, 19, 39, 455, 227
INVAR-4, Run: 013, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11209, 39, 517, 8, 8, 399, 19, 14, 5, 19, 19, 39, 467, 233
INVAR-4, Run: 014, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11063, 39, 428, 17, 17, 310, 19, 16, 3, 19, 19, 39, 313, 156
INVAR-4, Run: 015, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11092, 39, 367, 8, 8, 249, 19, 13, 6, 19, 19, 39, 401, 200
INVAR-4, Run: 016, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11135, 39, 556, 8, 8, 438, 19, 12, 7, 19, 19, 39, 595, 297
INVAR-4, Run: 017, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11192, 39, 384, 7, 7, 266, 19, 10, 9, 19, 19, 39, 309, 154
INVAR-4, Run: 018, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11057, 39, 568, 5, 5, 450, 19, 13, 6, 19, 19, 39, 393, 196
INVAR-4, Run: 019, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11180, 39, 388, 7, 7, 270, 19, 15, 4, 19, 19, 39, 155, 77
INVAR-4, Run: 020, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11240, 39, 787, 14, 14, 669, 19, 16, 3, 19, 19, 39, 413, 206
INVAR-4, Run: 021, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11045, 39, 570, 16, 16, 452, 19, 15, 4, 19, 19, 39, 305, 152
INVAR-4, Run: 022, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11152, 39, 347, 16, 16, 229, 19, 8, 11, 19, 19, 39, 407, 203
INVAR-4, Run: 023, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10661, 39, 709, 14, 14, 591, 19, 12, 7, 19, 19, 39, 297, 148
INVAR-4, Run: 024, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11013, 39, 539, 15, 15, 421, 19, 11, 8, 19, 19, 39, 255, 127
INVAR-4, Run: 025, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10933, 39, 694, 19, 19, 576, 19, 12, 7, 19, 19, 39, 231, 115
INVAR-4, Run: 026, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10909, 39, 423, 18, 18, 305, 19, 12, 7, 19, 19, 39, 623, 311
INVAR-4, Run: 027, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10933, 39, 579, 15, 15, 461, 19, 12, 7, 19, 19, 39, 399, 199
INVAR-4, Run: 028, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11324, 39, 403, 15, 15, 285, 19, 15, 4, 19, 19, 39, 321, 160
INVAR-4, Run: 029, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11060, 39, 729, 19, 19, 611, 19, 15, 4, 19, 19, 39, 353, 176
INVAR-4, Run: 030, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 10883, 39, 498, 19, 19, 380, 19, 14, 5, 19, 19, 39, 319, 159
INVAR-4, Run: 031, P, 118, 0, 1, 0, 0, 1, 0, 118, 0, 0, 19, 1, 11089, 39, 485, 22, 22, 367, 19, 13, 6, 19, 19, 39, 395, 197
