Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B
INVAR-8, Run: 069, F, 0, 0, 0, 0, 0, 25, 0, 73, 1, 77, 0
INVAR-8, Run: 070, F, 0, 0, 0, 0, 0, 25, 0, 20, 1, 130, 0
INVAR-8, Run: 071, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 072, F, 0, 0, 0, 0, 0, 25, 0, 3, 1, 147, 0
INVAR-8, Run: 073, F, 0, 0, 0, 0, 0, 25, 0, 106, 1, 44, 0
INVAR-8, Run: 074, F, 0, 0, 0, 0, 0, 25, 0, 33, 1, 117, 0
INVAR-8, Run: 075, F, 0, 0, 0, 0, 0, 25, 0, 10, 1, 140, 0
INVAR-8, Run: 076, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 077, F, 0, 0, 0, 0, 0, 25, 0, 21, 1, 129, 0
INVAR-8, Run: 078, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0
INVAR-8, Run: 079, F, 0, 0, 0, 0, 0, 25, 0, 54, 1, 96, 0
INVAR-8, Run: 080, F, 0, 0, 0, 0, 0, 25, 0, 109, 1, 41, 0
INVAR-8, Run: 081, F, 0, 0, 0, 0, 0, 25, 0, 14, 1, 136, 0
INVAR-8, Run: 082, F, 0, 0, 0, 0, 0, 25, 0, 12, 1, 138, 0
INVAR-8, Run: 083, F, 0, 0, 0, 0, 0, 25, 0, 77, 1, 73, 0
INVAR-8, Run: 084, F, 0, 0, 0, 0, 0, 25, 0, 52, 1, 98, 0
INVAR-8, Run: 085, F, 0, 0, 0, 0, 0, 25, 0, 102, 1, 48, 0
INVAR-8, Run: 086, F, 0, 0, 0, 0, 0, 25, 0, 14, 1, 136, 0
INVAR-8, Run: 087, F, 0, 0, 0, 0, 0, 25, 0, 27, 1, 123, 0
INVAR-8, Run: 088, F, 0, 0, 0, 0, 0, 25, 0, 56, 1, 94, 0
INVAR-8, Run: 089, F, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 090, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 091, F, 0, 0, 0, 0, 0, 25, 0, 27, 1, 123, 0
INVAR-8, Run: 092, F, 0, 0, 0, 0, 0, 25, 0, 74, 1, 76, 0
INVAR-8, Run: 093, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0
INVAR-8, Run: 094, F, 0, 0, 0, 0, 0, 25, 0, 67, 1, 83, 0
INVAR-8, Run: 095, F, 0, 0, 0, 0, 0, 25, 0, 49, 1, 101, 0
INVAR-8, Run: 096, F, 0, 0, 0, 0, 0, 25, 0, 14, 1, 136, 0
INVAR-8, Run: 097, F, 0, 0, 0, 0, 0, 25, 0, 53, 1, 97, 0
INVAR-8, Run: 098, F, 0, 0, 0, 0, 0, 25, 0, 23, 1, 127, 0
INVAR-8, Run: 099, F, 0, 0, 0, 0, 0, 25, 0, 59, 1, 91, 0
INVAR-8, Run: 100, F, 0, 0, 0, 0, 0, 25, 0, 6, 1, 144, 0
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 002, F, 0, 0, 0, 0, 0, 50, 0, 14, 1, 286, 0
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 004, F, 0, 0, 0, 0, 0, 50, 0, 141, 1, 159, 0
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 006, F, 0, 0, 0, 0, 0, 50, 0, 2, 1, 298, 0
INVAR-9, Run: 007, F, 0, 0, 0, 0, 0, 50, 0, 47, 1, 253, 0
INVAR-9, Run: 008, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 009, F, 0, 0, 0, 0, 0, 50, 0, 193, 1, 107, 0
INVAR-9, Run: 010, F, 0, 0, 0, 0, 0, 50, 0, 6, 1, 294, 0
INVAR-9, Run: 011, F, 0, 0, 0, 0, 0, 50, 0, 102, 1, 198, 0
INVAR-9, Run: 012, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 013, F, 0, 0, 0, 0, 0, 50, 0, 42, 1, 258, 0
INVAR-9, Run: 014, F, 0, 0, 0, 0, 0, 50, 0, 92, 1, 208, 0
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 016, F, 0, 0, 0, 0, 0, 50, 0, 52, 1, 248, 0
INVAR-9, Run: 017, F, 0, 0, 0, 0, 0, 50, 0, 7, 1, 293, 0
INVAR-9, Run: 018, F, 0, 0, 0, 0, 0, 50, 0, 15, 1, 285, 0
INVAR-9, Run: 019, F, 0, 0, 0, 0, 0, 50, 0, 163, 1, 137, 0
INVAR-9, Run: 020, F, 0, 0, 0, 0, 0, 50, 0, 52, 1, 248, 0
INVAR-9, Run: 021, F, 0, 0, 0, 0, 0, 50, 0, 62, 1, 238, 0
INVAR-9, Run: 022, F, 0, 0, 0, 0, 0, 50, 0, 22, 1, 278, 0
INVAR-9, Run: 023, F, 0, 0, 0, 0, 0, 50, 0, 180, 1, 120, 0
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 025, F, 0, 0, 0, 0, 0, 50, 0, 136, 1, 164, 0
INVAR-9, Run: 026, F, 0, 0, 0, 0, 0, 50, 0, 59, 1, 241, 0
INVAR-9, Run: 027, F, 0, 0, 0, 0, 0, 50, 0, 214, 1, 86, 0
INVAR-9, Run: 028, F, 0, 0, 0, 0, 0, 50, 0, 8, 1, 292, 0
INVAR-9, Run: 029, F, 0, 0, 0, 0, 0, 50, 0, 87, 1, 213, 0
INVAR-9, Run: 030, F, 0, 0, 0, 0, 0, 50, 0, 148, 1, 152, 0
INVAR-9, Run: 031, F, 0, 0, 0, 0, 0, 50, 0, 80, 1, 220, 0
INVAR-9, Run: 032, F, 0, 0, 0, 0, 0, 50, 0, 137, 1, 163, 0
INVAR-9, Run: 033, F, 0, 0, 0, 0, 0, 50, 0, 135, 1, 165, 0
INVAR-9, Run: 034, F, 0, 0, 0, 0, 0, 50, 0, 10, 1, 290, 0
INVAR-9, Run: 035, F, 0, 0, 0, 0, 0, 50, 0, 3, 1, 297, 0
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 037, F, 0, 0, 0, 0, 0, 50, 0, 65, 1, 235, 0
INVAR-9, Run: 038, F, 0, 0, 0, 0, 0, 50, 0, 12, 1, 288, 0
INVAR-9, Run: 039, F, 0, 0, 0, 0, 0, 50, 0, 32, 1, 268, 0
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 041, F, 0, 0, 0, 0, 0, 50, 0, 6, 1, 294, 0
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 043, F, 0, 0, 0, 0, 0, 50, 0, 14, 1, 286, 0
INVAR-9, Run: 044, F, 0, 0, 0, 0, 0, 50, 0, 24, 1, 276, 0
INVAR-9, Run: 045, F, 0, 0, 0, 0, 0, 50, 0, 128, 1, 172, 0
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 047, F, 0, 0, 0, 0, 0, 50, 0, 38, 1, 262, 0
INVAR-9, Run: 048, F, 0, 0, 0, 0, 0, 50, 0, 29, 1, 271, 0
INVAR-9, Run: 049, F, 0, 0, 0, 0, 0, 50, 0, 8, 1, 292, 0
INVAR-9, Run: 050, F, 0, 0, 0, 0, 0, 50, 0, 13, 1, 287, 0
INVAR-9, Run: 051, F, 0, 0, 0, 0, 0, 50, 0, 89, 1, 211, 0
INVAR-9, Run: 052, F, 0, 0, 0, 0, 0, 50, 0, 128, 1, 172, 0
INVAR-9, Run: 053, F, 0, 0, 0, 0, 0, 50, 0, 69, 1, 231, 0
INVAR-9, Run: 054, F, 0, 0, 0, 0, 0, 50, 0, 137, 1, 163, 0
INVAR-9, Run: 055, F, 0, 0, 0, 0, 0, 50, 0, 182, 1, 118, 0
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 057, F, 0, 0, 0, 0, 0, 50, 0, 80, 1, 220, 0
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 059, F, 0, 0, 0, 0, 0, 50, 0, 146, 1, 154, 0
INVAR-9, Run: 060, F, 0, 0, 0, 0, 0, 50, 0, 77, 1, 223, 0
INVAR-9, Run: 061, F, 0, 0, 0, 0, 0, 50, 0, 71, 1, 229, 0
INVAR-9, Run: 062, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 063, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0
INVAR-9, Run: 064, F, 0, 0, 0, 0, 0, 50, 0, 60, 1, 240, 0
INVAR-9, Run: 065, F, 0, 0, 0, 0, 0, 50, 0, 41, 1, 259, 0
INVAR-9, Run: 066, F, 0, 0, 0, 0, 0, 50, 0, 14, 1, 286, 0
INVAR-9, Run: 067, F, 0, 0, 0, 0, 0, 50, 0, 218, 1, 82, 0
INVAR-9, Run: 068, F, 0, 0, 0, 0, 0, 50, 0, 13, 1, 287, 0
INVAR-9, Run: 069, F, 0, 0, 0, 0, 0, 50, 0, 57, 1, 243, 0
INVAR-9, Run: 070, F, 0, 0, 0, 0, 0, 50, 0, 159, 1, 141, 0
INVAR-9, Run: 071, F, 0, 0, 0, 0, 0, 50, 0, 16, 1, 284, 0
INVAR-9, Run: 072, F, 0, 0, 0, 0, 0, 50, 0, 205, 1, 95, 0
INVAR-9, Run: 073, F, 0, 0, 0, 0, 0, 50, 0, 161, 1, 139, 0
INVAR-9, Run: 074, F, 0, 0, 0, 0, 0, 50, 0, 89, 1, 211, 0
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 076, F, 0, 0, 0, 0, 0, 50, 0, 84, 1, 216, 0
INVAR-9, Run: 077, F, 0, 0, 0, 0, 0, 50, 0, 56, 1, 244, 0
INVAR-9, Run: 078, F, 0, 0, 0, 0, 0, 50, 0, 238, 1, 62, 0
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 080, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 081, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 082, F, 0, 0, 0, 0, 0, 50, 0, 10, 1, 290, 0
INVAR-9, Run: 083, F, 0, 0, 0, 0, 0, 50, 0, 4, 1, 296, 0
INVAR-9, Run: 084, F, 0, 0, 0, 0, 0, 50, 0, 174, 1, 126, 0
INVAR-9, Run: 085, F, 0, 0, 0, 0, 0, 50, 0, 110, 1, 190, 0
INVAR-9, Run: 086, F, 0, 0, 0, 0, 0, 50, 0, 20, 1, 280, 0
INVAR-9, Run: 087, F, 0, 0, 0, 0, 0, 50, 0, 39, 1, 261, 0
INVAR-9, Run: 088, F, 0, 0, 0, 0, 0, 50, 0, 122, 1, 178, 0
INVAR-9, Run: 089, F, 0, 0, 0, 0, 0, 50, 0, 59, 1, 241, 0
INVAR-9, Run: 090, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 091, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0
INVAR-9, Run: 092, F, 0, 0, 0, 0, 0, 50, 0, 219, 1, 81, 0
INVAR-9, Run: 093, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0
INVAR-9, Run: 094, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 095, F, 0, 0, 0, 0, 0, 50, 0, 32, 1, 268, 0
INVAR-9, Run: 096, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0
INVAR-9, Run: 097, F, 0, 0, 0, 0, 0, 50, 0, 80, 1, 220, 0
INVAR-9, Run: 098, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 099, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0
INVAR-9, Run: 100, F, 0, 0, 0, 0, 0, 50, 0, 80, 1, 220, 0
