Input Number, Run_Number, Result@ 100, B, D, X1, H, M, PO, CE, Y, CO, PE, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 087, P, 1, 127, 0, 1, 0, 1, 0, 118, 118, 0, 0, 108, 39, 65, 267, 19, 15, 4, 19, 39, 58, 65, 385
INVAR-4, Run: 088, P, 1, 123, 0, 1, 0, 1, 0, 118, 118, 0, 0, 104, 39, 79, 348, 19, 13, 6, 19, 39, 58, 79, 466
INVAR-4, Run: 089, P, 1, 143, 0, 1, 0, 1, 0, 118, 118, 0, 0, 124, 39, 69, 229, 19, 12, 7, 19, 39, 58, 69, 347
INVAR-4, Run: 090, P, 1, 117, 0, 1, 0, 1, 0, 118, 118, 0, 0, 98, 39, 73, 597, 19, 15, 4, 19, 39, 58, 73, 715
INVAR-4, Run: 091, P, 1, 108, 0, 1, 0, 1, 0, 118, 118, 0, 0, 89, 39, 86, 606, 19, 10, 9, 19, 39, 58, 86, 724
INVAR-4, Run: 092, P, 1, 131, 0, 1, 0, 1, 0, 118, 118, 0, 0, 112, 39, 57, 308, 19, 15, 4, 19, 39, 58, 57, 426
INVAR-4, Run: 093, P, 1, 114, 0, 1, 0, 1, 0, 118, 118, 0, 0, 95, 39, 103, 548, 19, 16, 3, 19, 39, 58, 103, 666
INVAR-4, Run: 094, P, 1, 100, 0, 1, 0, 1, 0, 118, 118, 0, 0, 81, 39, 88, 431, 19, 13, 6, 19, 39, 58, 88, 549
INVAR-4, Run: 095, P, 1, 114, 0, 1, 0, 1, 0, 118, 118, 0, 0, 95, 39, 69, 512, 19, 13, 6, 19, 39, 58, 69, 630
INVAR-4, Run: 096, P, 1, 113, 0, 1, 0, 1, 0, 118, 118, 0, 0, 94, 39, 97, 387, 19, 8, 11, 19, 39, 58, 97, 505
INVAR-4, Run: 097, P, 1, 129, 0, 1, 0, 1, 0, 118, 118, 0, 0, 110, 39, 63, 344, 19, 16, 3, 19, 39, 58, 63, 462
INVAR-4, Run: 098, P, 1, 111, 0, 1, 0, 1, 0, 118, 118, 0, 0, 92, 39, 170, 789, 19, 14, 5, 19, 39, 58, 170, 907
INVAR-4, Run: 099, P, 1, 105, 0, 1, 0, 1, 0, 118, 118, 0, 0, 86, 39, 63, 313, 19, 13, 6, 19, 39, 58, 63, 431
INVAR-4, Run: 100, P, 1, 116, 0, 1, 0, 1, 0, 118, 118, 0, 0, 97, 39, 67, 356, 19, 17, 2, 19, 39, 58, 67, 474
INVAR-5, Run: 001, P, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 112, 580, 26, 17, 9, 26, 53, 79, 112, 740
INVAR-5, Run: 002, P, 1, 121, 0, 1, 0, 1, 0, 160, 160, 0, 0, 95, 53, 113, 362, 26, 18, 8, 26, 53, 79, 113, 522
INVAR-5, Run: 003, P, 1, 114, 0, 1, 0, 1, 0, 160, 160, 0, 0, 88, 53, 60, 496, 26, 15, 11, 26, 53, 79, 60, 656
INVAR-5, Run: 004, P, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 136, 564, 26, 17, 9, 26, 53, 79, 136, 724
INVAR-5, Run: 005, P, 1, 133, 0, 1, 0, 1, 0, 160, 160, 0, 0, 107, 53, 159, 758, 26, 19, 7, 26, 53, 79, 159, 918
INVAR-5, Run: 006, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 251, 1028, 26, 15, 11, 26, 53, 79, 251, 1188
INVAR-5, Run: 007, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 96, 669, 26, 19, 7, 26, 53, 79, 96, 829
INVAR-5, Run: 008, P, 1, 128, 0, 1, 0, 1, 0, 160, 160, 0, 0, 102, 53, 76, 450, 26, 17, 9, 26, 53, 79, 76, 610
INVAR-5, Run: 009, P, 1, 134, 0, 1, 0, 1, 0, 160, 160, 0, 0, 108, 53, 140, 539, 26, 19, 7, 26, 53, 79, 140, 699
INVAR-5, Run: 010, P, 1, 137, 0, 1, 0, 1, 0, 160, 160, 0, 0, 111, 53, 140, 518, 26, 13, 13, 26, 53, 79, 140, 678
INVAR-5, Run: 011, P, 1, 123, 0, 1, 0, 1, 0, 160, 160, 0, 0, 97, 53, 74, 367, 26, 20, 6, 26, 53, 79, 74, 527
INVAR-5, Run: 012, P, 1, 123, 0, 1, 0, 1, 0, 160, 160, 0, 0, 97, 53, 110, 491, 26, 17, 9, 26, 53, 79, 110, 651
INVAR-5, Run: 013, P, 1, 134, 0, 1, 0, 1, 0, 160, 160, 0, 0, 108, 53, 159, 860, 26, 17, 9, 26, 53, 79, 159, 1020
INVAR-5, Run: 014, P, 1, 114, 0, 1, 0, 1, 0, 160, 160, 0, 0, 88, 53, 170, 603, 26, 14, 12, 26, 53, 79, 170, 763
INVAR-5, Run: 015, P, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 151, 998, 26, 17, 9, 26, 53, 79, 151, 1158
INVAR-5, Run: 016, P, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 112, 389, 26, 17, 9, 26, 53, 79, 112, 549
INVAR-5, Run: 017, P, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 162, 953, 26, 19, 7, 26, 53, 79, 162, 1113
INVAR-5, Run: 018, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 201, 1169, 26, 14, 12, 26, 53, 79, 201, 1329
INVAR-5, Run: 019, P, 1, 126, 0, 1, 0, 1, 0, 160, 160, 0, 0, 100, 53, 133, 893, 26, 15, 11, 26, 53, 79, 133, 1053
INVAR-5, Run: 020, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 133, 581, 26, 17, 9, 26, 53, 79, 133, 741
INVAR-5, Run: 021, P, 1, 139, 0, 1, 0, 1, 0, 160, 160, 0, 0, 113, 53, 105, 476, 26, 20, 6, 26, 53, 79, 105, 636
INVAR-5, Run: 022, P, 1, 124, 0, 1, 0, 1, 0, 160, 160, 0, 0, 98, 53, 111, 694, 26, 15, 11, 26, 53, 79, 111, 854
INVAR-5, Run: 023, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 73, 432, 26, 15, 11, 26, 53, 79, 73, 592
INVAR-5, Run: 024, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 125, 968, 26, 18, 8, 26, 53, 79, 125, 1128
INVAR-5, Run: 025, P, 1, 131, 0, 1, 0, 1, 0, 160, 160, 0, 0, 105, 53, 95, 564, 26, 11, 15, 26, 53, 79, 95, 724
INVAR-5, Run: 026, P, 1, 110, 0, 1, 0, 1, 0, 160, 160, 0, 0, 84, 53, 162, 752, 26, 16, 10, 26, 53, 79, 162, 912
INVAR-5, Run: 027, P, 1, 107, 0, 1, 0, 1, 0, 160, 160, 0, 0, 81, 53, 81, 472, 26, 17, 9, 26, 53, 79, 81, 632
INVAR-5, Run: 028, P, 1, 112, 0, 1, 0, 1, 0, 160, 160, 0, 0, 86, 53, 87, 546, 26, 22, 4, 26, 53, 79, 87, 706
INVAR-5, Run: 029, P, 1, 121, 0, 1, 0, 1, 0, 160, 160, 0, 0, 95, 53, 120, 516, 26, 17, 9, 26, 53, 79, 120, 676
INVAR-5, Run: 030, P, 1, 135, 0, 1, 0, 1, 0, 160, 160, 0, 0, 109, 53, 162, 745, 26, 18, 8, 26, 53, 79, 162, 905
INVAR-5, Run: 031, P, 1, 135, 0, 1, 0, 1, 0, 160, 160, 0, 0, 109, 53, 161, 809, 26, 13, 13, 26, 53, 79, 161, 969
INVAR-5, Run: 032, P, 1, 118, 0, 1, 0, 1, 0, 160, 160, 0, 0, 92, 53, 137, 628, 26, 19, 7, 26, 53, 79, 137, 788
INVAR-5, Run: 033, P, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 149, 680, 26, 18, 8, 26, 53, 79, 149, 840
INVAR-5, Run: 034, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 136, 740, 26, 13, 13, 26, 53, 79, 136, 900
INVAR-5, Run: 035, P, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 132, 774, 26, 19, 7, 26, 53, 79, 132, 934
INVAR-5, Run: 036, P, 1, 138, 0, 1, 0, 1, 0, 160, 160, 0, 0, 112, 53, 118, 586, 26, 20, 6, 26, 53, 79, 118, 746
INVAR-5, Run: 037, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 84, 519, 26, 14, 12, 26, 53, 79, 84, 679
INVAR-5, Run: 038, P, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 91, 498, 26, 17, 9, 26, 53, 79, 91, 658
INVAR-5, Run: 039, P, 1, 142, 0, 1, 0, 1, 0, 160, 160, 0, 0, 116, 53, 118, 664, 26, 17, 9, 26, 53, 79, 118, 824
INVAR-5, Run: 040, P, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 125, 713, 26, 16, 10, 26, 53, 79, 125, 873
INVAR-5, Run: 041, P, 1, 134, 0, 1, 0, 1, 0, 160, 160, 0, 0, 108, 53, 87, 479, 26, 17, 9, 26, 53, 79, 87, 639
INVAR-5, Run: 042, P, 1, 121, 0, 1, 0, 1, 0, 160, 160, 0, 0, 95, 53, 193, 927, 26, 18, 8, 26, 53, 79, 193, 1087
INVAR-5, Run: 043, P, 1, 124, 0, 1, 0, 1, 0, 160, 160, 0, 0, 98, 53, 109, 505, 26, 20, 6, 26, 53, 79, 109, 665
INVAR-5, Run: 044, P, 1, 135, 0, 1, 0, 1, 0, 160, 160, 0, 0, 109, 53, 163, 611, 26, 14, 12, 26, 53, 79, 163, 771
INVAR-5, Run: 045, P, 1, 117, 0, 1, 0, 1, 0, 160, 160, 0, 0, 91, 53, 144, 590, 26, 14, 12, 26, 53, 79, 144, 750
INVAR-5, Run: 046, P, 1, 133, 0, 1, 0, 1, 0, 160, 160, 0, 0, 107, 53, 112, 565, 26, 21, 5, 26, 53, 79, 112, 725
INVAR-5, Run: 047, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 139, 655, 26, 13, 13, 26, 53, 79, 139, 815
INVAR-5, Run: 048, P, 1, 106, 0, 1, 0, 1, 0, 160, 160, 0, 0, 80, 53, 144, 692, 26, 17, 9, 26, 53, 79, 144, 852
INVAR-5, Run: 049, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 209, 808, 26, 18, 8, 26, 53, 79, 209, 968
INVAR-5, Run: 050, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 104, 603, 26, 20, 6, 26, 53, 79, 104, 763
INVAR-5, Run: 051, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 88, 535, 26, 18, 8, 26, 53, 79, 88, 695
INVAR-5, Run: 052, P, 1, 111, 0, 1, 0, 1, 0, 160, 160, 0, 0, 85, 53, 192, 833, 26, 12, 14, 26, 53, 79, 192, 993
INVAR-5, Run: 053, P, 1, 124, 0, 1, 0, 1, 0, 160, 160, 0, 0, 98, 53, 194, 1067, 26, 12, 14, 26, 53, 79, 194, 1227
INVAR-5, Run: 054, P, 1, 122, 0, 1, 0, 1, 0, 160, 160, 0, 0, 96, 53, 106, 508, 26, 19, 7, 26, 53, 79, 106, 668
INVAR-5, Run: 055, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 148, 672, 26, 13, 13, 26, 53, 79, 148, 832
INVAR-5, Run: 056, P, 1, 136, 0, 1, 0, 1, 0, 160, 160, 0, 0, 110, 53, 178, 485, 26, 13, 13, 26, 53, 79, 178, 645
INVAR-5, Run: 057, P, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 118, 420, 26, 16, 10, 26, 53, 79, 118, 580
INVAR-5, Run: 058, P, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 134, 739, 26, 19, 7, 26, 53, 79, 134, 899
INVAR-5, Run: 059, P, 1, 136, 0, 1, 0, 1, 0, 160, 160, 0, 0, 110, 53, 182, 613, 26, 20, 6, 26, 53, 79, 182, 773
INVAR-5, Run: 060, P, 1, 138, 0, 1, 0, 1, 0, 160, 160, 0, 0, 112, 53, 140, 746, 26, 17, 9, 26, 53, 79, 140, 906
INVAR-5, Run: 061, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 169, 921, 26, 18, 8, 26, 53, 79, 169, 1081
INVAR-5, Run: 062, P, 1, 119, 0, 1, 0, 1, 0, 160, 160, 0, 0, 93, 53, 93, 438, 26, 19, 7, 26, 53, 79, 93, 598
INVAR-5, Run: 063, P, 1, 114, 0, 1, 0, 1, 0, 160, 160, 0, 0, 88, 53, 142, 896, 26, 21, 5, 26, 53, 79, 142, 1056
INVAR-5, Run: 064, P, 1, 133, 0, 1, 0, 1, 0, 160, 160, 0, 0, 107, 53, 157, 623, 26, 15, 11, 26, 53, 79, 157, 783
INVAR-5, Run: 065, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 94, 616, 26, 20, 6, 26, 53, 79, 94, 776
INVAR-5, Run: 066, P, 1, 118, 0, 1, 0, 1, 0, 160, 160, 0, 0, 92, 53, 144, 340, 26, 13, 13, 26, 53, 79, 144, 500
INVAR-5, Run: 067, P, 1, 113, 0, 1, 0, 1, 0, 160, 160, 0, 0, 87, 53, 100, 531, 26, 22, 4, 26, 53, 79, 100, 691
INVAR-5, Run: 068, P, 1, 135, 0, 1, 0, 1, 0, 160, 160, 0, 0, 109, 53, 97, 312, 26, 14, 12, 26, 53, 79, 97, 472
INVAR-5, Run: 069, P, 1, 111, 0, 1, 0, 1, 0, 160, 160, 0, 0, 85, 53, 129, 711, 26, 19, 7, 26, 53, 79, 129, 871
INVAR-5, Run: 070, P, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 144, 862, 26, 19, 7, 26, 53, 79, 144, 1022
INVAR-5, Run: 071, P, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 175, 1004, 26, 19, 7, 26, 53, 79, 175, 1164
INVAR-5, Run: 072, P, 1, 141, 0, 1, 0, 1, 0, 160, 160, 0, 0, 115, 53, 103, 694, 26, 16, 10, 26, 53, 79, 103, 854
INVAR-5, Run: 073, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 125, 614, 26, 13, 13, 26, 53, 79, 125, 774
INVAR-5, Run: 074, P, 1, 110, 0, 1, 0, 1, 0, 160, 160, 0, 0, 84, 53, 148, 781, 26, 15, 11, 26, 53, 79, 148, 941
INVAR-5, Run: 075, P, 1, 130, 0, 1, 0, 1, 0, 160, 160, 0, 0, 104, 53, 120, 853, 26, 21, 5, 26, 53, 79, 120, 1013
INVAR-5, Run: 076, P, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 157, 612, 26, 15, 11, 26, 53, 79, 157, 772
INVAR-5, Run: 077, P, 1, 125, 0, 1, 0, 1, 0, 160, 160, 0, 0, 99, 53, 128, 786, 26, 19, 7, 26, 53, 79, 128, 946
INVAR-5, Run: 078, P, 1, 115, 0, 1, 0, 1, 0, 160, 160, 0, 0, 89, 53, 134, 784, 26, 18, 8, 26, 53, 79, 134, 944
INVAR-5, Run: 079, P, 1, 137, 0, 1, 0, 1, 0, 160, 160, 0, 0, 111, 53, 145, 985, 26, 18, 8, 26, 53, 79, 145, 1145
INVAR-5, Run: 080, P, 1, 117, 0, 1, 0, 1, 0, 160, 160, 0, 0, 91, 53, 145, 446, 26, 16, 10, 26, 53, 79, 145, 606
INVAR-5, Run: 081, P, 1, 108, 0, 1, 0, 1, 0, 160, 160, 0, 0, 82, 53, 134, 723, 26, 11, 15, 26, 53, 79, 134, 883
INVAR-5, Run: 082, P, 1, 136, 0, 1, 0, 1, 0, 160, 160, 0, 0, 110, 53, 160, 508, 26, 12, 14, 26, 53, 79, 160, 668
INVAR-5, Run: 083, P, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 139, 528, 26, 17, 9, 26, 53, 79, 139, 688
INVAR-5, Run: 084, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 251, 1074, 26, 18, 8, 26, 53, 79, 251, 1234
INVAR-5, Run: 085, P, 1, 119, 0, 1, 0, 1, 0, 160, 160, 0, 0, 93, 53, 175, 863, 26, 20, 6, 26, 53, 79, 175, 1023
INVAR-5, Run: 086, P, 1, 119, 0, 1, 0, 1, 0, 160, 160, 0, 0, 93, 53, 244, 1056, 26, 19, 7, 26, 53, 79, 244, 1216
INVAR-5, Run: 087, P, 1, 120, 0, 1, 0, 1, 0, 160, 160, 0, 0, 94, 53, 167, 568, 26, 18, 8, 26, 53, 79, 167, 728
INVAR-5, Run: 088, P, 1, 131, 0, 1, 0, 1, 0, 160, 160, 0, 0, 105, 53, 216, 694, 26, 9, 17, 26, 53, 79, 216, 854
INVAR-5, Run: 089, P, 1, 111, 0, 1, 0, 1, 0, 160, 160, 0, 0, 85, 53, 133, 560, 26, 20, 6, 26, 53, 79, 133, 720
INVAR-5, Run: 090, P, 1, 132, 0, 1, 0, 1, 0, 160, 160, 0, 0, 106, 53, 119, 518, 26, 18, 8, 26, 53, 79, 119, 678
INVAR-5, Run: 091, P, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 135, 808, 26, 17, 9, 26, 53, 79, 135, 968
INVAR-5, Run: 092, P, 1, 99, 0, 1, 0, 1, 0, 160, 160, 0, 0, 73, 53, 145, 568, 26, 15, 11, 26, 53, 79, 145, 728
INVAR-5, Run: 093, P, 1, 127, 0, 1, 0, 1, 0, 160, 160, 0, 0, 101, 53, 172, 1008, 26, 19, 7, 26, 53, 79, 172, 1168
INVAR-5, Run: 094, P, 1, 137, 0, 1, 0, 1, 0, 160, 160, 0, 0, 111, 53, 108, 777, 26, 19, 7, 26, 53, 79, 108, 937
INVAR-5, Run: 095, P, 1, 132, 0, 1, 0, 1, 0, 160, 160, 0, 0, 106, 53, 157, 765, 26, 15, 11, 26, 53, 79, 157, 925
INVAR-5, Run: 096, P, 1, 116, 0, 1, 0, 1, 0, 160, 160, 0, 0, 90, 53, 109, 519, 26, 20, 6, 26, 53, 79, 109, 679
INVAR-5, Run: 097, P, 1, 112, 0, 1, 0, 1, 0, 160, 160, 0, 0, 86, 53, 112, 353, 26, 18, 8, 26, 53, 79, 112, 513
INVAR-5, Run: 098, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 127, 609, 26, 17, 9, 26, 53, 79, 127, 769
INVAR-5, Run: 099, P, 1, 139, 0, 1, 0, 1, 0, 160, 160, 0, 0, 113, 53, 109, 566, 26, 16, 10, 26, 53, 79, 109, 726
INVAR-5, Run: 100, P, 1, 129, 0, 1, 0, 1, 0, 160, 160, 0, 0, 103, 53, 180, 544, 26, 15, 11, 26, 53, 79, 180, 704
INVAR-6, Run: 001, P, 1, 183, 0, 1, 0, 1, 0, 526, 526, 0, 0, 96, 175, 861, 3881, 87, 60, 27, 87, 175, 262, 861, 4407
INVAR-6, Run: 002, P, 1, 189, 0, 1, 0, 1, 0, 526, 526, 0, 0, 102, 175, 788, 3436, 87, 54, 33, 87, 175, 262, 788, 3962
INVAR-6, Run: 003, P, 1, 160, 0, 1, 0, 1, 0, 526, 526, 0, 0, 73, 175, 775, 5061, 87, 56, 31, 87, 175, 262, 775, 5587
INVAR-6, Run: 004, P, 1, 202, 0, 1, 0, 1, 0, 526, 526, 0, 0, 115, 175, 613, 3712, 87, 49, 38, 87, 175, 262, 613, 4238
INVAR-6, Run: 005, P, 1, 184, 0, 1, 0, 1, 0, 526, 526, 0, 0, 97, 175, 991, 4361, 87, 50, 37, 87, 175, 262, 991, 4887
INVAR-6, Run: 006, P, 1, 185, 0, 1, 0, 1, 0, 526, 526, 0, 0, 98, 175, 889, 5420, 87, 52, 35, 87, 175, 262, 889, 5946
INVAR-6, Run: 007, P, 1, 213, 0, 1, 0, 1, 0, 526, 526, 0, 0, 126, 175, 736, 3434, 87, 62, 25, 87, 175, 262, 736, 3960
INVAR-6, Run: 008, P, 1, 202, 0, 1, 0, 1, 0, 526, 526, 0, 0, 115, 175, 836, 4956, 87, 62, 25, 87, 175, 262, 836, 5482
INVAR-6, Run: 009, P, 1, 202, 0, 1, 0, 1, 0, 526, 526, 0, 0, 115, 175, 734, 3998, 87, 52, 35, 87, 175, 262, 734, 4524
INVAR-6, Run: 010, P, 1, 200, 0, 1, 0, 1, 0, 526, 526, 0, 0, 113, 175, 651, 4301, 87, 61, 26, 87, 175, 262, 651, 4827
INVAR-6, Run: 011, P, 1, 185, 0, 1, 0, 1, 0, 526, 526, 0, 0, 98, 175, 681, 4077, 87, 55, 32, 87, 175, 262, 681, 4603
INVAR-6, Run: 012, P, 1, 196, 0, 1, 0, 1, 0, 526, 526, 0, 0, 109, 175, 812, 3775, 87, 58, 29, 87, 175, 262, 812, 4301
INVAR-6, Run: 013, P, 1, 184, 0, 1, 0, 1, 0, 526, 526, 0, 0, 97, 175, 847, 5522, 87, 59, 28, 87, 175, 262, 847, 6048
INVAR-6, Run: 014, P, 1, 189, 0, 1, 0, 1, 0, 526, 526, 0, 0, 102, 175, 656, 3906, 87, 51, 36, 87, 175, 262, 656, 4432
INVAR-6, Run: 015, P, 1, 177, 0, 1, 0, 1, 0, 526, 526, 0, 0, 90, 175, 780, 4264, 87, 55, 32, 87, 175, 262, 780, 4790
INVAR-6, Run: 016, P, 1, 175, 0, 1, 0, 1, 0, 526, 526, 0, 0, 88, 175, 700, 3618, 87, 61, 26, 87, 175, 262, 700, 4144
INVAR-6, Run: 017, P, 1, 186, 0, 1, 0, 1, 0, 526, 526, 0, 0, 99, 175, 842, 4361, 87, 56, 31, 87, 175, 262, 842, 4887
INVAR-6, Run: 018, P, 1, 182, 0, 1, 0, 1, 0, 526, 526, 0, 0, 95, 175, 750, 4531, 87, 56, 31, 87, 175, 262, 750, 5057
INVAR-6, Run: 019, P, 1, 198, 0, 1, 0, 1, 0, 526, 526, 0, 0, 111, 175, 711, 3292, 87, 56, 31, 87, 175, 262, 711, 3818
INVAR-6, Run: 020, P, 1, 186, 0, 1, 0, 1, 0, 526, 526, 0, 0, 99, 175, 668, 3153, 87, 58, 29, 87, 175, 262, 668, 3679
INVAR-6, Run: 021, P, 1, 181, 0, 1, 0, 1, 0, 526, 526, 0, 0, 94, 175, 748, 5761, 87, 53, 34, 87, 175, 262, 748, 6287
INVAR-6, Run: 022, P, 1, 176, 0, 1, 0, 1, 0, 526, 526, 0, 0, 89, 175, 672, 3134, 87, 50, 37, 87, 175, 262, 672, 3660
INVAR-6, Run: 023, P, 1, 161, 0, 1, 0, 1, 0, 526, 526, 0, 0, 74, 175, 768, 3505, 87, 57, 30, 87, 175, 262, 768, 4031
INVAR-6, Run: 024, P, 1, 185, 0, 1, 0, 1, 0, 526, 526, 0, 0, 98, 175, 724, 3913, 87, 54, 33, 87, 175, 262, 724, 4439
INVAR-6, Run: 025, P, 1, 194, 0, 1, 0, 1, 0, 526, 526, 0, 0, 107, 175, 667, 3892, 87, 62, 25, 87, 175, 262, 667, 4418
INVAR-6, Run: 026, P, 1, 183, 0, 1, 0, 1, 0, 526, 526, 0, 0, 96, 175, 782, 4608, 87, 52, 35, 87, 175, 262, 782, 5134
INVAR-6, Run: 027, P, 1, 163, 0, 1, 0, 1, 0, 526, 526, 0, 0, 76, 175, 870, 4466, 87, 47, 40, 87, 175, 262, 870, 4992
INVAR-6, Run: 028, P, 1, 174, 0, 1, 0, 1, 0, 526, 526, 0, 0, 87, 175, 823, 5026, 87, 56, 31, 87, 175, 262, 823, 5552
INVAR-6, Run: 029, P, 1, 183, 0, 1, 0, 1, 0, 526, 526, 0, 0, 96, 175, 765, 3939, 87, 55, 32, 87, 175, 262, 765, 4465
INVAR-6, Run: 030, P, 1, 188, 0, 1, 0, 1, 0, 526, 526, 0, 0, 101, 175, 815, 5278, 87, 58, 29, 87, 175, 262, 815, 5804
INVAR-6, Run: 031, P, 1, 180, 0, 1, 0, 1, 0, 526, 526, 0, 0, 93, 175, 837, 3860, 87, 57, 30, 87, 175, 262, 837, 4386
INVAR-6, Run: 032, P, 1, 193, 0, 1, 0, 1, 0, 526, 526, 0, 0, 106, 175, 867, 4788, 87, 60, 27, 87, 175, 262, 867, 5314
INVAR-6, Run: 033, P, 1, 181, 0, 1, 0, 1, 0, 526, 526, 0, 0, 94, 175, 651, 3581, 87, 53, 34, 87, 175, 262, 651, 4107
INVAR-6, Run: 034, P, 1, 186, 0, 1, 0, 1, 0, 526, 526, 0, 0, 99, 175, 546, 3420, 87, 46, 41, 87, 175, 262, 546, 3946
INVAR-6, Run: 035, P, 1, 168, 0, 1, 0, 1, 0, 526, 526, 0, 0, 81, 175, 835, 5020, 87, 57, 30, 87, 175, 262, 835, 5546
INVAR-6, Run: 036, P, 1, 174, 0, 1, 0, 1, 0, 526, 526, 0, 0, 87, 175, 817, 4388, 87, 58, 29, 87, 175, 262, 817, 4914
INVAR-6, Run: 037, P, 1, 176, 0, 1, 0, 1, 0, 526, 526, 0, 0, 89, 175, 620, 4105, 87, 63, 24, 87, 175, 262, 620, 4631
INVAR-6, Run: 038, P, 1, 182, 0, 1, 0, 1, 0, 526, 526, 0, 0, 95, 175, 961, 5312, 87, 54, 33, 87, 175, 262, 961, 5838
INVAR-6, Run: 039, P, 1, 182, 0, 1, 0, 1, 0, 526, 526, 0, 0, 95, 175, 955, 4832, 87, 55, 32, 87, 175, 262, 955, 5358
INVAR-6, Run: 040, P, 1, 175, 0, 1, 0, 1, 0, 526, 526, 0, 0, 88, 175, 925, 5716, 87, 59, 28, 87, 175, 262, 925, 6242
INVAR-6, Run: 041, P, 1, 192, 0, 1, 0, 1, 0, 526, 526, 0, 0, 105, 175, 735, 3787, 87, 59, 28, 87, 175, 262, 735, 4313
INVAR-6, Run: 042, P, 1, 183, 0, 1, 0, 1, 0, 526, 526, 0, 0, 96, 175, 664, 4365, 87, 55, 32, 87, 175, 262, 664, 4891
INVAR-6, Run: 043, P, 1, 171, 0, 1, 0, 1, 0, 526, 526, 0, 0, 84, 175, 716, 4676, 87, 52, 35, 87, 175, 262, 716, 5202
INVAR-6, Run: 044, P, 1, 182, 0, 1, 0, 1, 0, 526, 526, 0, 0, 95, 175, 752, 3478, 87, 55, 32, 87, 175, 262, 752, 4004
INVAR-6, Run: 045, P, 1, 186, 0, 1, 0, 1, 0, 526, 526, 0, 0, 99, 175, 731, 3496, 87, 54, 33, 87, 175, 262, 731, 4022
INVAR-6, Run: 046, P, 1, 177, 0, 1, 0, 1, 0, 526, 526, 0, 0, 90, 175, 596, 3737, 87, 55, 32, 87, 175, 262, 596, 4263
INVAR-6, Run: 047, P, 1, 193, 0, 1, 0, 1, 0, 526, 526, 0, 0, 106, 175, 844, 4258, 87, 61, 26, 87, 175, 262, 844, 4784
INVAR-6, Run: 048, P, 1, 176, 0, 1, 0, 1, 0, 526, 526, 0, 0, 89, 175, 878, 3755, 87, 49, 38, 87, 175, 262, 878, 4281
INVAR-6, Run: 049, P, 1, 165, 0, 1, 0, 1, 0, 526, 526, 0, 0, 78, 175, 1063, 5330, 87, 54, 33, 87, 175, 262, 1063, 5856
