Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 092, F, 0, 0, 0, 0, 0, 0, 2, 166, 1, 0, 111, 0, 166, 56, 756, 25, 25, 590, 28, 17, 10, 111, 28, 56, 664, 332
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 0, 104, 64, 1, 0, 60, 0, 64, 56, 585, 27, 27, 521, 28, 20, 7, 60, 28, 56, 406, 203
INVAR-2, Run: 094, F, 0, 0, 0, 0, 0, 0, 78, 90, 1, 1, 73, 0, 91, 56, 833, 19, 18, 743, 28, 18, 9, 73, 28, 56, 538, 269
INVAR-2, Run: 095, F, 0, 0, 0, 0, 0, 0, 64, 104, 1, 3, 80, 0, 107, 56, 722, 26, 23, 618, 28, 17, 10, 80, 28, 56, 412, 206
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 0, 150, 18, 1, 4, 37, 0, 22, 56, 492, 23, 19, 474, 28, 12, 15, 37, 28, 56, 892, 446
INVAR-2, Run: 097, F, 0, 0, 0, 0, 0, 0, 120, 48, 1, 2, 52, 0, 50, 56, 539, 19, 17, 491, 28, 17, 10, 52, 28, 56, 600, 300
INVAR-2, Run: 098, F, 0, 0, 0, 0, 0, 0, 132, 36, 1, 1, 46, 0, 37, 56, 690, 28, 27, 654, 28, 18, 9, 46, 28, 56, 574, 287
INVAR-2, Run: 099, F, 0, 0, 0, 0, 0, 0, 140, 28, 1, 4, 42, 0, 32, 56, 733, 19, 15, 705, 28, 18, 9, 42, 28, 56, 398, 199
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 0, 14, 154, 1, 0, 105, 0, 154, 56, 616, 28, 28, 462, 28, 18, 9, 105, 28, 56, 530, 265
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 0, 404, 88, 1, 3, 126, 0, 91, 164, 2907, 68, 65, 2819, 82, 49, 32, 126, 82, 164, 4974, 2487
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 0, 434, 58, 1, 2, 111, 0, 60, 164, 3586, 62, 60, 3528, 82, 57, 24, 111, 82, 164, 2520, 1260
INVAR-3, Run: 003, F, 0, 0, 0, 0, 0, 0, 348, 144, 1, 2, 154, 0, 146, 164, 4140, 67, 65, 3996, 82, 54, 27, 154, 82, 164, 3190, 1595
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 0, 70, 422, 1, 1, 293, 0, 423, 164, 2864, 71, 70, 2442, 82, 38, 43, 293, 82, 164, 3648, 1824
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 0, 250, 242, 1, 1, 203, 0, 243, 164, 3005, 63, 62, 2763, 82, 45, 36, 203, 82, 164, 3046, 1523
INVAR-3, Run: 006, F, 0, 0, 0, 0, 0, 0, 46, 446, 1, 0, 305, 0, 446, 164, 3371, 66, 66, 2925, 82, 53, 28, 305, 82, 164, 2446, 1223
INVAR-3, Run: 007, F, 0, 0, 0, 0, 0, 0, 404, 88, 1, 0, 126, 0, 88, 164, 3317, 66, 66, 3229, 82, 52, 29, 126, 82, 164, 3484, 1742
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 0, 418, 74, 1, 3, 119, 0, 77, 164, 2825, 76, 73, 2751, 82, 53, 28, 119, 82, 164, 3486, 1743
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 0, 448, 44, 1, 3, 104, 0, 47, 164, 3341, 59, 56, 3297, 82, 49, 32, 104, 82, 164, 4038, 2019
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 0, 188, 304, 1, 3, 234, 0, 307, 164, 2872, 47, 44, 2568, 82, 54, 27, 234, 82, 164, 2804, 1402
INVAR-3, Run: 011, F, 0, 0, 0, 0, 0, 0, 374, 118, 1, 2, 141, 0, 120, 164, 3890, 81, 79, 3772, 82, 49, 32, 141, 82, 164, 4070, 2035
INVAR-3, Run: 012, F, 0, 0, 0, 0, 0, 0, 418, 74, 1, 0, 119, 0, 74, 164, 2878, 64, 64, 2804, 82, 39, 42, 119, 82, 164, 3498, 1749
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 0, 394, 98, 1, 3, 131, 0, 101, 164, 3632, 56, 53, 3534, 82, 66, 15, 131, 82, 164, 2956, 1478
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 0, 438, 54, 1, 1, 109, 0, 55, 164, 3126, 66, 65, 3072, 82, 56, 25, 109, 82, 164, 4204, 2102
INVAR-3, Run: 015, F, 0, 0, 0, 0, 0, 0, 400, 92, 1, 3, 128, 0, 95, 164, 4483, 78, 75, 4391, 82, 44, 37, 128, 82, 164, 4138, 2069
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 0, 400, 92, 1, 1, 128, 0, 93, 164, 3265, 55, 54, 3173, 82, 50, 31, 128, 82, 164, 3384, 1692
INVAR-3, Run: 017, F, 0, 0, 0, 0, 0, 0, 242, 250, 1, 1, 207, 0, 251, 164, 4055, 59, 58, 3805, 82, 53, 28, 207, 82, 164, 3208, 1604
INVAR-3, Run: 018, F, 0, 0, 0, 0, 0, 0, 48, 444, 1, 2, 304, 0, 446, 164, 3444, 59, 57, 3000, 82, 56, 25, 304, 82, 164, 2782, 1391
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 0, 324, 168, 1, 1, 166, 0, 169, 164, 3539, 49, 48, 3371, 82, 53, 28, 166, 82, 164, 3958, 1979
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 0, 300, 192, 1, 1, 178, 0, 193, 164, 3991, 75, 74, 3799, 82, 47, 34, 178, 82, 164, 5598, 2799
INVAR-3, Run: 021, F, 0, 0, 0, 0, 0, 0, 452, 40, 1, 1, 102, 0, 41, 164, 2986, 60, 59, 2946, 82, 55, 26, 102, 82, 164, 4084, 2042
INVAR-3, Run: 022, F, 0, 0, 0, 0, 0, 0, 420, 72, 1, 1, 118, 0, 73, 164, 2850, 69, 68, 2778, 82, 51, 30, 118, 82, 164, 5188, 2594
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 0, 2, 490, 1, 0, 327, 0, 490, 164, 3401, 70, 70, 2911, 82, 50, 31, 327, 82, 164, 2832, 1416
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 0, 216, 276, 1, 1, 220, 0, 277, 164, 3003, 59, 58, 2727, 82, 50, 31, 220, 82, 164, 4138, 2069
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 0, 464, 28, 1, 2, 96, 0, 30, 164, 2288, 50, 48, 2260, 82, 39, 42, 96, 82, 164, 3912, 1956
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 0, 256, 236, 1, 3, 200, 0, 239, 164, 3117, 68, 65, 2881, 82, 48, 33, 200, 82, 164, 3320, 1660
INVAR-3, Run: 027, F, 0, 0, 0, 0, 0, 0, 372, 120, 1, 3, 142, 0, 123, 164, 2683, 56, 53, 2563, 82, 51, 30, 142, 82, 164, 5114, 2557
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 0, 318, 174, 1, 2, 169, 0, 176, 164, 3673, 56, 54, 3499, 82, 52, 29, 169, 82, 164, 3718, 1859
INVAR-3, Run: 029, F, 0, 0, 0, 0, 0, 0, 266, 226, 1, 0, 195, 0, 226, 164, 3346, 75, 75, 3120, 82, 45, 36, 195, 82, 164, 3204, 1602
INVAR-3, Run: 030, F, 0, 0, 0, 0, 0, 0, 178, 314, 1, 1, 239, 0, 315, 164, 3323, 60, 59, 3009, 82, 55, 26, 239, 82, 164, 3088, 1544
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 0, 382, 110, 1, 2, 137, 0, 112, 164, 2946, 54, 52, 2836, 82, 49, 32, 137, 82, 164, 2968, 1484
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 0, 448, 44, 1, 3, 104, 0, 47, 164, 3257, 70, 67, 3213, 82, 44, 37, 104, 82, 164, 2020, 1010
INVAR-3, Run: 033, F, 0, 0, 0, 0, 0, 0, 68, 424, 1, 0, 294, 0, 424, 164, 3988, 70, 70, 3564, 82, 54, 27, 294, 82, 164, 2786, 1393
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 0, 442, 50, 1, 2, 107, 0, 52, 164, 3490, 68, 66, 3440, 82, 49, 32, 107, 82, 164, 6404, 3202
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 0, 360, 132, 1, 1, 148, 0, 133, 164, 4239, 76, 75, 4107, 82, 46, 35, 148, 82, 164, 4012, 2006
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 0, 378, 114, 1, 1, 139, 0, 115, 164, 2562, 73, 72, 2448, 82, 47, 34, 139, 82, 164, 3594, 1797
INVAR-3, Run: 037, F, 0, 0, 0, 0, 0, 0, 324, 168, 1, 1, 166, 0, 169, 164, 3504, 68, 67, 3336, 82, 50, 31, 166, 82, 164, 3432, 1716
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 0, 386, 106, 1, 2, 135, 0, 108, 164, 3962, 60, 58, 3856, 82, 57, 24, 135, 82, 164, 3354, 1677
INVAR-3, Run: 039, F, 0, 0, 0, 0, 0, 0, 268, 224, 1, 2, 194, 0, 226, 164, 3222, 58, 56, 2998, 82, 52, 29, 194, 82, 164, 2936, 1468
INVAR-3, Run: 040, F, 0, 0, 0, 0, 0, 0, 8, 484, 1, 1, 324, 0, 485, 164, 3024, 70, 69, 2540, 82, 54, 27, 324, 82, 164, 2354, 1177
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 0, 394, 98, 1, 1, 131, 0, 99, 164, 3419, 76, 75, 3321, 82, 56, 25, 131, 82, 164, 6642, 3321
INVAR-3, Run: 042, F, 0, 0, 0, 0, 0, 0, 380, 112, 1, 1, 138, 0, 113, 164, 2750, 64, 63, 2638, 82, 55, 26, 138, 82, 164, 2694, 1347
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 0, 432, 60, 1, 1, 112, 0, 61, 164, 3229, 66, 65, 3169, 82, 44, 37, 112, 82, 164, 5630, 2815
INVAR-3, Run: 044, F, 0, 0, 0, 0, 0, 0, 260, 232, 1, 3, 198, 0, 235, 164, 3698, 63, 60, 3466, 82, 39, 42, 198, 82, 164, 3784, 1892
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 0, 410, 82, 1, 0, 123, 0, 82, 164, 3553, 89, 89, 3471, 82, 51, 30, 123, 82, 164, 4244, 2122
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 0, 228, 264, 1, 0, 214, 0, 264, 164, 3334, 46, 46, 3070, 82, 52, 29, 214, 82, 164, 4144, 2072
INVAR-3, Run: 047, F, 0, 0, 0, 0, 0, 0, 386, 106, 1, 1, 135, 0, 107, 164, 4212, 57, 56, 4106, 82, 53, 28, 135, 82, 164, 3178, 1589
INVAR-3, Run: 048, F, 0, 0, 0, 0, 0, 0, 350, 142, 1, 2, 153, 0, 144, 164, 3298, 73, 71, 3156, 82, 45, 36, 153, 82, 164, 3038, 1519
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 0, 8, 484, 1, 1, 324, 0, 485, 164, 4850, 61, 60, 4366, 82, 62, 19, 324, 82, 164, 3294, 1647
INVAR-3, Run: 050, F, 0, 0, 0, 0, 0, 0, 206, 286, 1, 3, 225, 0, 289, 164, 3240, 54, 51, 2954, 82, 51, 30, 225, 82, 164, 2546, 1273
INVAR-3, Run: 051, F, 0, 0, 0, 0, 0, 0, 382, 110, 1, 0, 137, 0, 110, 164, 3189, 53, 53, 3079, 82, 47, 34, 137, 82, 164, 3508, 1754
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 0, 452, 40, 1, 2, 102, 0, 42, 164, 2935, 60, 58, 2895, 82, 45, 36, 102, 82, 164, 2780, 1390
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 0, 428, 64, 1, 1, 114, 0, 65, 164, 2604, 78, 77, 2540, 82, 54, 27, 114, 82, 164, 3562, 1781
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 0, 386, 106, 1, 1, 135, 0, 107, 164, 2589, 72, 71, 2483, 82, 53, 28, 135, 82, 164, 3594, 1797
INVAR-3, Run: 055, F, 0, 0, 0, 0, 0, 0, 434, 58, 1, 1, 111, 0, 59, 164, 3357, 58, 57, 3299, 82, 54, 27, 111, 82, 164, 3628, 1814
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 320, 172, 1, 3, 168, 0, 175, 164, 3949, 65, 62, 3777, 82, 56, 25, 168, 82, 164, 3450, 1725
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 0, 180, 312, 1, 3, 238, 0, 315, 164, 2431, 61, 58, 2119, 82, 56, 25, 238, 82, 164, 2924, 1462
INVAR-3, Run: 058, F, 0, 0, 0, 0, 0, 0, 364, 128, 1, 1, 146, 0, 129, 164, 3502, 69, 68, 3374, 82, 50, 31, 146, 82, 164, 4018, 2009
INVAR-3, Run: 059, F, 0, 0, 0, 0, 0, 0, 414, 78, 1, 0, 121, 0, 78, 164, 3790, 61, 61, 3712, 82, 51, 30, 121, 82, 164, 3932, 1966
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 0, 270, 222, 1, 2, 193, 0, 224, 164, 3871, 85, 83, 3649, 82, 54, 27, 193, 82, 164, 4466, 2233
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 0, 290, 202, 1, 2, 183, 0, 204, 164, 3609, 75, 73, 3407, 82, 44, 37, 183, 82, 164, 4598, 2299
INVAR-3, Run: 062, F, 0, 0, 0, 0, 0, 0, 348, 144, 1, 2, 154, 0, 146, 164, 3510, 71, 69, 3366, 82, 48, 33, 154, 82, 164, 4346, 2173
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 0, 436, 56, 1, 0, 110, 0, 56, 164, 3432, 71, 71, 3376, 82, 36, 45, 110, 82, 164, 4722, 2361
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 0, 452, 40, 1, 1, 102, 0, 41, 164, 1989, 60, 59, 1949, 82, 52, 29, 102, 82, 164, 3920, 1960
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 0, 136, 356, 1, 0, 260, 0, 356, 164, 3567, 57, 57, 3211, 82, 51, 30, 260, 82, 164, 3298, 1649
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 0, 306, 186, 1, 1, 175, 0, 187, 164, 3855, 67, 66, 3669, 82, 48, 33, 175, 82, 164, 4754, 2377
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 0, 326, 166, 1, 1, 165, 0, 167, 164, 3256, 62, 61, 3090, 82, 41, 40, 165, 82, 164, 4566, 2283
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 160, 332, 1, 1, 248, 0, 333, 164, 2252, 48, 47, 1920, 82, 52, 29, 248, 82, 164, 2000, 1000
INVAR-3, Run: 069, F, 0, 0, 0, 0, 0, 0, 336, 156, 1, 2, 160, 0, 158, 164, 3248, 70, 68, 3092, 82, 56, 25, 160, 82, 164, 2454, 1227
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 0, 442, 50, 1, 1, 107, 0, 51, 164, 2971, 45, 44, 2921, 82, 50, 31, 107, 82, 164, 3118, 1559
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 0, 308, 184, 1, 0, 174, 0, 184, 164, 2949, 50, 50, 2765, 82, 59, 22, 174, 82, 164, 3750, 1875
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 0, 420, 72, 1, 2, 118, 0, 74, 164, 4019, 81, 79, 3947, 82, 46, 35, 118, 82, 164, 3618, 1809
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 0, 408, 84, 1, 4, 124, 0, 88, 164, 3230, 49, 45, 3146, 82, 51, 30, 124, 82, 164, 3888, 1944
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 0, 228, 264, 1, 0, 214, 0, 264, 164, 4131, 95, 95, 3867, 82, 40, 41, 214, 82, 164, 5026, 2513
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 0, 166, 326, 1, 2, 245, 0, 328, 164, 3417, 61, 59, 3091, 82, 50, 31, 245, 82, 164, 3428, 1714
INVAR-3, Run: 076, F, 0, 0, 0, 0, 0, 0, 144, 348, 1, 1, 256, 0, 349, 164, 3802, 54, 53, 3454, 82, 54, 27, 256, 82, 164, 3902, 1951
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 0, 274, 218, 1, 3, 191, 0, 221, 164, 2946, 74, 71, 2728, 82, 50, 31, 191, 82, 164, 3242, 1621
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 0, 288, 204, 1, 2, 184, 0, 206, 164, 3488, 61, 59, 3284, 82, 50, 31, 184, 82, 164, 3032, 1516
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 0, 418, 74, 1, 1, 119, 0, 75, 164, 3284, 70, 69, 3210, 82, 46, 35, 119, 82, 164, 3006, 1503
INVAR-3, Run: 080, F, 0, 0, 0, 0, 0, 0, 380, 112, 1, 3, 138, 0, 115, 164, 3815, 70, 67, 3703, 82, 48, 33, 138, 82, 164, 3144, 1572
INVAR-3, Run: 081, F, 0, 0, 0, 0, 0, 0, 428, 64, 1, 1, 114, 0, 65, 164, 3380, 55, 54, 3316, 82, 44, 37, 114, 82, 164, 4466, 2233
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 0, 368, 124, 1, 1, 144, 0, 125, 164, 3459, 66, 65, 3335, 82, 54, 27, 144, 82, 164, 2590, 1295
INVAR-3, Run: 083, F, 0, 0, 0, 0, 0, 0, 312, 180, 1, 1, 172, 0, 181, 164, 3501, 66, 65, 3321, 82, 56, 25, 172, 82, 164, 3582, 1791
INVAR-3, Run: 084, F, 0, 0, 0, 0, 0, 0, 256, 236, 1, 6, 200, 0, 242, 164, 3101, 59, 53, 2865, 82, 48, 33, 200, 82, 164, 2722, 1361
INVAR-3, Run: 085, F, 0, 0, 0, 0, 0, 0, 28, 464, 1, 2, 314, 0, 466, 164, 3572, 62, 60, 3108, 82, 49, 32, 314, 82, 164, 3590, 1795
INVAR-3, Run: 086, F, 0, 0, 0, 0, 0, 0, 444, 48, 1, 1, 106, 0, 49, 164, 2786, 74, 73, 2738, 82, 57, 24, 106, 82, 164, 3344, 1672
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 0, 408, 84, 1, 3, 124, 0, 87, 164, 3075, 74, 71, 2991, 82, 57, 24, 124, 82, 164, 3484, 1742
INVAR-3, Run: 088, F, 0, 0, 0, 0, 0, 0, 114, 378, 1, 3, 271, 0, 381, 164, 3270, 58, 55, 2892, 82, 44, 37, 271, 82, 164, 2662, 1331
INVAR-3, Run: 089, F, 0, 0, 0, 0, 0, 0, 48, 444, 1, 2, 304, 0, 446, 164, 3942, 78, 76, 3498, 82, 52, 29, 304, 82, 164, 2654, 1327
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 0, 172, 320, 1, 3, 242, 0, 323, 164, 2346, 58, 55, 2026, 82, 50, 31, 242, 82, 164, 2016, 1008
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 0, 278, 214, 1, 5, 189, 0, 219, 164, 3401, 70, 65, 3187, 82, 49, 32, 189, 82, 164, 3468, 1734
INVAR-3, Run: 092, F, 0, 0, 0, 0, 0, 0, 326, 166, 1, 3, 165, 0, 169, 164, 3685, 63, 60, 3519, 82, 54, 27, 165, 82, 164, 3130, 1565
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 0, 372, 120, 1, 1, 142, 0, 121, 164, 2705, 58, 57, 2585, 82, 53, 28, 142, 82, 164, 3300, 1650
INVAR-3, Run: 094, F, 0, 0, 0, 0, 0, 0, 400, 92, 1, 3, 128, 0, 95, 164, 2895, 62, 59, 2803, 82, 48, 33, 128, 82, 164, 2512, 1256
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 0, 418, 74, 1, 2, 119, 0, 76, 164, 3130, 75, 73, 3056, 82, 50, 31, 119, 82, 164, 3300, 1650
INVAR-3, Run: 096, F, 0, 0, 0, 0, 0, 0, 400, 92, 1, 3, 128, 0, 95, 164, 3212, 74, 71, 3120, 82, 53, 28, 128, 82, 164, 4442, 2221
INVAR-3, Run: 097, F, 0, 0, 0, 0, 0, 0, 376, 116, 1, 3, 140, 0, 119, 164, 3228, 56, 53, 3112, 82, 56, 25, 140, 82, 164, 5104, 2552
INVAR-3, Run: 098, F, 0, 0, 0, 0, 0, 0, 182, 310, 1, 2, 237, 0, 312, 164, 4913, 72, 70, 4603, 82, 41, 40, 237, 82, 164, 3988, 1994
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 0, 418, 74, 1, 3, 119, 0, 77, 164, 2950, 67, 64, 2876, 82, 46, 35, 119, 82, 164, 3470, 1735
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 0, 388, 104, 1, 1, 134, 0, 105, 164, 3833, 59, 58, 3729, 82, 50, 31, 134, 82, 164, 3640, 1820
INVAR-4, Run: 001, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 414, 22, 22, 296, 19, 11, 8, 78, 19, 39, 351, 175
INVAR-4, Run: 002, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 609, 17, 17, 491, 19, 14, 5, 78, 19, 39, 309, 154
INVAR-4, Run: 003, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 480, 23, 23, 362, 19, 11, 8, 78, 19, 39, 427, 213
INVAR-4, Run: 004, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 424, 14, 14, 306, 19, 14, 5, 78, 19, 39, 223, 111
INVAR-4, Run: 005, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 374, 14, 14, 256, 19, 16, 3, 78, 19, 39, 339, 169
INVAR-4, Run: 006, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 502, 26, 26, 384, 19, 13, 6, 78, 19, 39, 351, 175
INVAR-4, Run: 007, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 288, 9, 9, 170, 19, 8, 11, 78, 19, 39, 349, 174
INVAR-4, Run: 008, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 419, 20, 20, 301, 19, 15, 4, 78, 19, 39, 239, 119
INVAR-4, Run: 009, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 343, 25, 25, 225, 19, 13, 6, 78, 19, 39, 209, 104
INVAR-4, Run: 010, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 534, 8, 8, 416, 19, 13, 6, 78, 19, 39, 351, 175
INVAR-4, Run: 011, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 556, 14, 14, 438, 19, 15, 4, 78, 19, 39, 179, 89
INVAR-4, Run: 012, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 490, 19, 19, 372, 19, 12, 7, 78, 19, 39, 193, 96
INVAR-4, Run: 013, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 464, 20, 20, 346, 19, 13, 6, 78, 19, 39, 373, 186
INVAR-4, Run: 014, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 374, 19, 19, 256, 19, 14, 5, 78, 19, 39, 107, 53
INVAR-4, Run: 015, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 407, 17, 17, 289, 19, 15, 4, 78, 19, 39, 243, 121
INVAR-4, Run: 016, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 295, 9, 9, 177, 19, 11, 8, 78, 19, 39, 331, 165
INVAR-4, Run: 017, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 680, 24, 24, 562, 19, 14, 5, 78, 19, 39, 139, 69
INVAR-4, Run: 018, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 586, 27, 27, 468, 19, 10, 9, 78, 19, 39, 561, 280
INVAR-4, Run: 019, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 609, 10, 10, 491, 19, 15, 4, 78, 19, 39, 485, 242
INVAR-4, Run: 020, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 470, 22, 22, 352, 19, 11, 8, 78, 19, 39, 353, 176
INVAR-4, Run: 021, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 589, 9, 9, 471, 19, 13, 6, 78, 19, 39, 215, 107
INVAR-4, Run: 022, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 438, 9, 9, 320, 19, 14, 5, 78, 19, 39, 317, 158
INVAR-4, Run: 023, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 446, 18, 18, 328, 19, 11, 8, 78, 19, 39, 359, 179
INVAR-4, Run: 024, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 304, 13, 13, 186, 19, 15, 4, 78, 19, 39, 217, 108
INVAR-4, Run: 025, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 346, 14, 14, 228, 19, 12, 7, 78, 19, 39, 291, 145
INVAR-4, Run: 026, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 516, 15, 15, 398, 19, 16, 3, 78, 19, 39, 161, 80
INVAR-4, Run: 027, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 493, 23, 23, 375, 19, 14, 5, 78, 19, 39, 495, 247
INVAR-4, Run: 028, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 307, 14, 14, 189, 19, 14, 5, 78, 19, 39, 575, 287
INVAR-4, Run: 029, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 471, 21, 21, 353, 19, 12, 7, 78, 19, 39, 433, 216
INVAR-4, Run: 030, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 551, 21, 21, 433, 19, 9, 10, 78, 19, 39, 387, 193
INVAR-4, Run: 031, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 389, 14, 14, 271, 19, 12, 7, 78, 19, 39, 257, 128
INVAR-4, Run: 032, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 426, 14, 14, 308, 19, 14, 5, 78, 19, 39, 391, 195
INVAR-4, Run: 033, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 475, 21, 21, 357, 19, 10, 9, 78, 19, 39, 447, 223
INVAR-4, Run: 034, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 546, 18, 18, 428, 19, 13, 6, 78, 19, 39, 199, 99
INVAR-4, Run: 035, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1, 118, 39, 525, 15, 15, 407, 19, 15, 4, 78, 19, 39, 211, 105
